RoleId	FaceLook[1]	FaceLook[2]	FaceLook[3]	FaceLook[4]	FaceLook[5]	FaceLook[6]	FaceLook[7]	FaceLook[8]	FaceLook[9]	FaceLook[10]	FaceLook[11]	FaceLook[12]	FaceLook[13]	FaceLook[14]	FaceLook[15]	FaceLook[16]	FaceLook[17]	FaceLook[18]	FaceLook[19]	FaceLook[20]	FaceLook[21]
500147	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/NvzhuangshenweiNormal01/NvzhuangshenweiNormal01_01.png
500149	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/KuluomufuqinNormal01/KuluomufuqinNormal01_01.png
500150	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png	Assets/Product/Texture/Image/RoleStoryFace/QuNormal01/QuNormal01_14.png
500151	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal01/R4LuxiyaNormal01_01.png
500152	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal02/R4LuxiyaNormal02_04.png
500153	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal02/R2KuluomuNormal02_09.png
500155	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_09.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_17.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/R2KuluomuNormal01/R2KuluomuNormal01_05.png
500156	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/ShangrenkuluomuNormal01/ShangrenkuluomuNormal01_01.png
500165	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal01/LamiyaNormal01_08.png
500166	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_02.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_01.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_05.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png	Assets/Product/Texture/Image/RoleStoryFace/R4LuxiyaNormal04/R4LuxiyaNormal04_06.png
500167	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/BulijiteNormal01/BulijiteNormal01_05.png
500168	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/R2WeilaNormal01/R2WeilaNormal01_13.png
