Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]	Level[36]	Level[37]	Level[38]	Level[39]	Level[40]	Level[41]	Level[42]	Level[43]	Level[44]	Level[45]	Level[46]	Level[47]	Level[48]	Level[49]	Level[50]	Level[51]	Level[52]	Level[53]	Level[54]	Level[55]	Level[56]	Level[57]	Level[58]	Level[59]	Level[60]	Level[61]	Level[62]	Level[63]	Level[64]	Level[65]	Level[66]	Level[67]	Level[68]	Level[69]	Level[70]	Level[71]	Level[72]	Level[73]	Level[74]	Level[75]	Level[76]	Level[77]	Level[78]	Level[79]	Level[80]
1000968	AddNpcState	28
1000052	AddBuff	1000052
1000053	AddBuff	1000053
1000967	AddBehavior	1000053
1000054	ChangeAttribValue	41|80|0
1000055	ChangeAttribValue	41|-1|0
1000056	AddBuff	1000056
1000966	AddBehavior	1000056
1000057	ChangeAttribValue	42|-100|0
1000058	ChangeAttribValue	42|1|0
1000059	ChangeAttribValue	43|-100|0
1000060	ChangeAttribValue	43|1|0
1000061	AddBuff	1000061
1000965	AddBehavior	1000061
1000062	AddBuff	1000062
1000964	AddBehavior	1000062
1000063	AddBuff	1000063
1000064	AddBuff	1000064
1000963	AddNpcState	28
1000065	AddBuff	1000065
1000066	AddBuff	1000066
1000962	AddBehavior	1000066
1000067	AddBuff	1000067
1000961	AddBehavior	1000067
1000068	AddBuff	1000068
1000960	SwitchBallExEffect	0|0
1000069	AddBuff	1000069
1000070	AddBuff	1000070
1000959	AddBehavior	1000070
1000071	AddBuff	1000071
1000958	AddBehavior	1000071
1000072	AddBuff	1000072
1000957	AddBehavior	1000072
1000073	AddBuff	1000073
1000956	AddBehavior	1000073
1000100	AddBuff	1000100
1000101	AddBuff	1000101
1000102	AddBuff	1000102
1000103	AddBuff	1000103
1000104	AddBuff	1000104
1000105	AddBuff	1000105
1000107	AddBuff	1000107
1000108	AddBuff	1000108
1000163	AddBuff	1000163
1000200	AddBuff	1000200
1000201	AddBuff	1000201
1000202	AddBuff	1000202
1000203	AddBuff	1000203
1000204	AddBuff	1000204
1000205	AddBuff	1000205
1000207	AddBuff	1000207
1000208	AddBuff	1000208
1000263	AddBuff	1000263
1002	AddBuff	1002
1002999	AddBehavior	1002
1002001	Damage	1|0|8000|0|0|0|0|0|0|0|0|7000
1002002	Damage	1|0|5500|0|0|0|0|0|0|0|0|7000
1002003	Damage	1|0|7000|0|0|0|0|0|0|0|0|7000
1002004	Damage	1|0|10000|0|0|0|0|0|0|0|0|7000
1002005	Damage	1|0|6000|0|0|0|0|0|0|0|0|7000
1002006	Damage	1|0|18000|0|0|0|0|0|0|0|0|7000
1002007	Damage	3|0|5000|0|0|0|0|0|0|0|0|8000
1002008	Damage	3|0|7500|0|0|0|0|0|0|0|0|8000
1002009	Damage	3|0|10000|0|0|0|0|0|0|0|0|8000
1002010	Damage	3|0|20000|0|0|0|0|0|0|0|0|8000
1002011	Damage	4|50|0|0|0|0|0|0|0|0||
1002012	Damage	5|50|0|0|2|100|0|0|0|0||
1002013	Damage	11|0|5000|0|0|0|0|0|0|0|0|2000
1002014	Damage	12|0|10000|0|0|0|0|0|0|0|0|2000
1002015	Damage	13|0|15000|0|0|0|0|0|0|0|0|2000
1002016	Damage	21|0|20000|0|0|0|0|0|0|0|0|2000
1002017	Damage	22|0|40000|0|0|0|0|0|0|0|0|2000
1002018	Damage	23|0|60000|0|0|0|0|0|0|0|0|2000
1002019	Damage	31|0|25000|0|0|0|0|0|0|0|0|2000
1002020	Damage	32|0|50000|0|0|0|0|0|0|0|0|2000
1002021	Damage	33|0|75000|0|0|0|0|0|0|0|0|2000
1002022	Damage	40|0|1|0|0|0|0|0|0|0||
1002023	Damage	50|0|12000|0|0|0|0|0|0|0||
1002027	AddBuff	1002027
1002028	AddBuff	1002028
1002029	AddBuff	1002029
1002030	AddBuff	1002030
1002998	AddBehavior	1002030
1002031	AddBuff	1002031
1002032	AddBuff	1002032
1002033	AddBuff	1002033
1002034	AddBuff	1002034
1002997	PlayCameraTrack	CTLuxiya01|0|0
1002035	AddBuff	1002035
1002996	PlayScreenEffect	100201
1002036	AddBuff	1002036
1002037	AddBuff	1002037
1002995	SetCameraFov	50|0.15|0.2
1002038	AddBuff	1002038
1002994	SetCameraPositionOffset	0|-0.5|-3|0.15|0.2|1
1002039	AddBuff	1002039
1002993	SetCameraFov	65|0.5|0.2
1002040	AddBuff	1002040
1002992	SetCameraPositionOffset	0|2|0|0.3|0.1|1
1002041	AddBuff	1002041
1002991	SetCameraFov	60|0.4|0.1
1002042	AddBuff	1002042
1002990	SetCameraPositionOffset	0|2.5|1|0.2|0.2|1
1002043	AddBuff	1002043
1002989	SetCameraFov	90|0.1|0.1
1002044	AddBuff	1002044
1002988	SetCameraFov	50|0.15|0.2
1002045	AddBuff	1002045
1002987	SetCameraPositionOffset	1|0|-3|0.15|0.2|1
1002046	AddBuff	1002046
1002986	SetCameraFov	65|0.5|0.2
1002047	AddBuff	1002047
1002985	SetCameraPositionOffset	0|1.5|0|0.3|0.1|1
1002048	AddBuff	1002048
1002984	SetCameraFov	60|0.4|0.1
1002049	AddBuff	1002049
1002983	SetCameraPositionOffset	1|1.5|1|0.2|0.2|1
1002050	AddBuff	1002050
1002982	SetCameraFov	90|0.1|0.1
1002051	AddBuff	1002051
1002981	SetCameraFov	50|0.15|0.2
1002052	AddBuff	1002052
1002980	SetCameraPositionOffset	0|1|-3|0.15|0.2|1
1002053	AddBuff	1002053
1002979	SetCameraFov	65|0.5|0.2
1002054	AddBuff	1002054
1002978	SetCameraPositionOffset	0|1|0|0.6|0.1|1
1002055	AddBuff	1002055
1002977	SetCameraFov	60|0.4|0.1
1002056	AddBuff	1002056
1002976	SetCameraPositionOffset	0.5|1.5|0.5|0.2|0.2|1
1002057	AddBuff	1002057
1002975	SetCameraFov	90|0.1|0.1
1002058	AddBuff	1002058
1002974	SetCameraFov	50|0.15|0.2
1002059	AddBuff	1002059
1002973	SetCameraPositionOffset	-1|0|-3|0.15|0.2|1
1002060	AddBuff	1002060
1002972	SetCameraFov	65|0.5|0.2
1002061	AddBuff	1002061
1002971	SetCameraPositionOffset	0|1.5|0|0.3|0.1|1
1002062	AddBuff	1002062
1002970	SetCameraFov	60|0.4|0.1
1002063	AddBuff	1002063
1002969	SetCameraPositionOffset	0|2|1|0.2|0.2|1
1002064	AddBuff	1002064
1002968	SetCameraFov	90|0.1|0.1
1002065	AddBuff	1002065
1002967	SetCameraRotationModify	15|0|0|0.2|0.2
1002066	AddBuff	1002066
1002966	SetCameraRotationModify	14|0|0|0.2|0.2
1002067	AddBuff	1002067
1002965	SetCameraRotationModify	12|0|0|0.2|0.2
1002068	AddBuff	1002068
1002964	SetCameraRotationModify	10|0|0|0.2|0.2
1002069	AddBuff	1002069
1002963	PlayCameraTrack	CTLuxiya01Win|0|0
1002070	AddBuff	1002070
1002962	AddBehavior	1002070
1002071	AddBuff	1002071
1002961	AddBehavior	1002071
1002072	AddBuff	1002072
1002960	AddBehavior	1002072
1002073	AddBuff	1002073
1002959	AddBehavior	1002073
1002074	Damage	41|0|4000|0|0|0|0|0|0|0||
1002075	Damage	41|0|18000|0|0|0|0|0|0|0||
1002076	Damage	41|0|30000|0|0|0|0|0|0|0||
1002077	AddBuff	1002077
1002958	SetCameraSimpleMode	5
1002078	AddBuff	1002078
1002957	SetCameraSimpleMode	6
1002079	AddBuff	1002079
1002956	AddBehavior	1002079
1002080	AddBuff	1002080
1002955	SetCameraSimpleMode	4
1002081	AddBuff	1002081
1002082	AddBuff	1002082
1002083	AddBuff	1002083
1002954	AddNpcState	28
1002084	AddBuff	1002084
1002953	PlayCameraTrack	CTLuxiya01Born|0|0
1002085	Damage	40|0|9000|0|0|0|0|0|0|0||
1002086	Damage	40|0|6000|0|0|0|0|0|0|0||
1002087	Damage	40|0|14000|0|0|0|0|0|0|0||
1002088	Damage	40|0|3500|0|0|0|0|0|0|0||
1002089	Damage	42|0|15000|0|0|0|0|0|0|0||
1002090	Damage	43|0|75000|0|0|0|0|0|0|0||
1002100	AddBuff	1002100
1002101	ShakeCamera	7|0.06|-0.4|4|0.12|1
1002102	ShakeCamera	6|0.075|-0.5|4|0.12|1
1002103	ShakeCamera	6|0.08|-0.2|6|0.17|1
1002104	ShakeCamera	2|0.075|-0.4|10|0.17|2
1002105	ShakeCamera	3|0.12|-0.5|6|0.12|1
1002106	ShakeCamera	2|0.12|-0.5|6|0.12|1
1002107	ShakeCamera	4|0.075|-0.2|4|0.12|1
1002108	ShakeCamera	1|0.04|-0.2|4|0.12|2
1002109	ShakeCamera	6|0.15|-0.2|20|0.25|2
1002110	ShakeCamera	2|0.03|-0.2|8|0.17|2
1002111	ShakeCamera	3|0.06|-0.2|8|0.17|3
1002112	ChangeTimeScale	0.1|0.05|0|0.05
1002113	ChangeTimeScale	0.1|0.1|0|0.05
1002114	ChangeTimeScale	0.1|0.15|0|0.05
1002115	ChangeTimeScale	0.1|0.2|0|0.05
1002116	ShakeCamera	7|0.08|-0.4|6|0.12|1
1002117	ShakeCamera	7|0.15|-0.2|12|0.12|2
1002118	ShakeCamera	6|0.08|-0.4|6|0.12|1
1002119	ShakeCamera	6|0.15|-0.2|12|0.12|2
1002120	ShakeCamera	7|0.05|-0.4|6|0.12|1
1002121	ShakeCamera	7|0.1|-0.2|12|0.12|2
1002122	ShakeCamera	3|0.05|-0.4|6|0.12|3
1002123	ShakeCamera	3|0.1|-0.2|12|0.12|4
1002124	ShakeCamera	2|0.12|-0.4|12|0.2|1
1002125	ShakeCamera	2|0.12|-0.2|12|0.2|2
1002126	ShakeCamera	5|0.2|-0.4|20|0.2|1
1002127	ShakeCamera	5|0.2|-0.2|20|0.2|2
1002128	ShakeCamera	1|0.1|-0.4|12|0.2|3
1002129	ShakeCamera	1|0.1|-0.2|12|0.2|4
1002130	ShakeCamera	4|0.5|-0.5|12|0.12|1
1002131	ShakeCamera	6|0.3|-0.2|8|0.15|2
1002132	ShakeCamera	3|0.25|-0.3|12|0.18|1
1002133	ShakeCamera	5|0.1|-0.1|18|0.12|2
1002134	ShakeCamera	3|0.3|-0.2|10|0.16|1
1002135	ShakeCamera	7|0.16|-0.2|16|0.12|2
1002136	ShakeCamera	4|0.2|-0.2|6|0.1|3
1002137	ChangeTimeScale	0|0.15|0|0.05
1002138	ShakeCamera	3|0.4|-1|18|0.2|2
1002139	ShakeCamera	6|0.2|-1|10|0.2|1
1002140	ShakeCamera	6|0.2|-1|10|0.15|0
1002141	ShakeCamera	7|0.2|-1|10|0.15|0
1002142	ShakeCamera	6|0.15|-2|10|0.15|0
1002143	ShakeCamera	3|0.3|-0.3|10|0.1|1
1002144	AddBehavior	1002144
1002145	ChangeAttribValue	48|1000|0
1002146	ChangeAttribValue	48|-2|0
1002150	AddBuff	1002150
1002952	SetCameraLockPosAndRot	0.2
1002151	AddBuff	1002151
1002951	SetCameraLockPosAndRot	0.2
1002152	AddBuff	1002152
1002950	SetCameraLockPosAndRot	0.2
1002153	AddBuff	1002153
1002949	SetCameraLockPosAndRot	0.2
1002154	AddBuff	1002154
1002948	SetCameraLockPosAndRot	0.2
1002155	AddBuff	1002155
1002947	SetCameraLockPosAndRot	0.2
1002156	AddBuff	1002156
1002946	PlayCameraTrack	CTLuxiya01Spearout2|0|0.5
1002157	AddBuff	1002157
1002945	PlayCameraTrackWithVirtualCameraArgs	CTLuxiya01Spearout3|0|0.5|0|0|1|0|0|0
1002158	CameraNoise	10020001|0.3|100|75
1002159	CameraNoise	10020002|0.3|100|100
1002160	ShakeCamera	2|0.55|-2|5|0.4|8
1002161	ShakeCamera	1|0.2|-2|5|0.4|7
1002162	ShakeCamera	3|0.04|-0.3|8|0.16|1
1002163	CameraNoise	10072701|0.16|2|1
1002164	ShakeCamera	2|0.04|-0.3|4|0.16|1
1002165	ShakeCamera	2|0.08|-0.3|6|0.2|1
1002166	CameraNoise	1002164|0.2|0.02|1
1002167	CameraNoise	1002165|0.3|1|1
1002168	CameraNoise	1002166|0.16|3|1
1002169	AddBuff	1002169
1002170	ChangeTimeScale	0|0.03|0|0
1002171	ChangeTimeScale	0.03|0.1|0|0
1002172	ChangeTimeScale	0.1|0.1|0|0
1002173	CameraNoise	1002164|0.5|0.1|1
1002174	CameraNoise	1002166|0.2|6|1
1002175	ShakeCamera	7|0.06|-0.4|8|0.12|1
1002176	ShakeCamera	2|0.03|-0.2|16|0.17|2
1002177	ShakeCamera	3|0.08|-0.3|6|0.2|1
1002178	ShakeCamera	3|0.04|-0.3|16|0.2|1
1002179	ShakeCamera	6|0.08|-0.3|8|0.2|2
1002180	CameraNoise	1002178|0.16|0.15|1
1002181	CameraNoise	1002179|0.16|0.15|1
1002182	CameraNoise	1002180|0.16|0.2|1
1002183	CameraNoise	1002181|0.16|0.5|1
1002184	CameraNoise	1002182|0.3|0.55|1
1002185	ChangeAttribValue	48|-1000|0
1002186	AddBuff	1002186
1002944	SetCameraFov	65|0.1|0.2
1002187	CameraNoise	1002164|0.2|0.1|1
1002188	CameraNoise	1002164|0.2|0.2|1
1002189	CameraNoise	1002164|0.2|1|1
1102180	CameraNoise	1002178|0.16|0.225|1
1102181	CameraNoise	1002179|0.16|0.225|1
1102182	CameraNoise	1002180|0.16|0.3|1
1102183	CameraNoise	1002181|0.16|1|1
1102184	CameraNoise	1002182|0.3|1.2|1
1002190	CameraNoise	1002190|0.3|0.6|1
1002191	CameraNoise	1002190|0.3|1|1
1002192	CameraNoise	1002190|0.3|1.4|1
1002193	CameraNoise	1002190|0.1|1|1
1002194	CameraNoise	1002190|0.1|2|1
1002195	CameraNoise	1002190|0.1|3|1
1002196	CameraNoise	1002164|0.2|0.5|1
1002197	AddBuff	1002197
1002943	ChangeAttribAddtive	1|0|800
1002198	AddBuff	1002198
1002942	ChangeAttribAddtive	1|0|1600
1002199	AddBuff	1002199
1002941	ChangeAttribAddtive	1|0|2400
1002200	CameraNoise	R1LuxiyaAttack01|0.16|1|1
1002201	CameraNoise	R1LuxiyaAttack0201|0.2|1|1
1002202	CameraNoise	R1LuxiyaAttack0202|0.2|1|1
1002203	CameraNoise	R1LuxiyaAttack04|0.2|1|1
1002204	CameraNoise	R1LuxiyaAttack05|0.16|1|1
1002205	CameraNoise	R1LuxiyaAttack06|0.3|1|1
1002206	CameraNoise	R1LuxiyaAttack0201|0.16|1|1
1002207	CameraNoise	R1LuxiyaAttack41|0.2|1|1
1002208	CameraNoise	R1LuxiyaAttack42|0.2|1|1
1002209	CameraNoise	R1LuxiyaAttack43|0.25|1|1
1002210	CameraNoise	R1LuxiyaAttack44|0.3|1|1
1002211	CameraNoise	1002182|0.16|0.2|1
1002212	CameraNoise	1002182|0.16|0.3|1
1002213	CameraNoise	1002182|0.16|0.4|1
1002214	CameraNoise	1002182|0.3|0.7|1
1002215	CameraNoise	1002182|0.45|0.9|1
1002216	CameraNoise	1002182|0.5|1.2|1
1002217	CameraNoise	1002217|0.5|1|1
1002218	AddBuff	1002218
1002940	SetCameraFov	65|0.05|0.2
1002219	ShakeCamera	7|0.05|0|20|0.2|1
1002220	ShakeCamera	2|0.1|0|40|0.2|2
1002221	CameraNoise	R1LuxiyaAttack0202|0.3|1.5|1
1002222	CameraNoise	R1LuxiyaAttack04|0.2|0.5|1
1002223	CameraNoise	R1LuxiyaAttack05|0.16|0.5|1
1002224	CameraNoise	R1LuxiyaAttack06|0.3|0.5|1
1006	AddBuff	1006
1006999	AddBehavior	1006
1006001	Damage	2|0|1000|0|0|0|0|0|0|0||
1006002	Damage	2|0|1000|0|0|0|0|0|0|0||
1006003	Damage	2|0|1000|0|0|0|0|0|0|0||
1006004	Damage	2|0|1000|0|0|0|0|0|0|0||
1006005	Damage	2|0|1000|0|0|0|0|0|0|0||
1006006	Damage	2|0|1000|0|0|0|0|0|0|0||
1006007	Damage	2|0|1000|0|0|0|0|0|0|0||
1006008	Damage	2|0|1000|0|0|0|0|0|0|0||
1006009	Damage	2|0|1000|0|0|0|0|0|0|0||
1006010	Damage	2|0|1000|0|0|0|0|0|0|0||
1003	AddBehavior	1003
1003001	Damage	2|0|1000|0|0|0|0|0|0|0||
1003002	Damage	2|0|1000|0|0|0|0|0|0|0||
1003003	Damage	2|0|1000|0|0|0|0|0|0|0||
1003004	Damage	2|0|1000|0|0|0|0|0|0|0||
1003005	Damage	2|0|1000|0|0|0|0|0|0|0||
1003006	Damage	2|0|1000|0|0|0|0|0|0|0||
1003007	Damage	2|0|1000|0|0|0|0|0|0|0||
1003008	Damage	2|0|1000|0|0|0|0|0|0|0||
1003009	Damage	2|0|1000|0|0|0|0|0|0|0||
1003010	Damage	2|0|1000|0|0|0|0|0|0|0||
1003011	Damage	2|0|1000|0|0|0|0|0|0|0||
1003012	Damage	2|0|1000|0|0|0|0|0|0|0||
1003013	Damage	2|0|1000|0|0|0|0|0|0|0||
1003014	Cure	1|3|0|10000|0|10000|10000
1003015	Damage	2|0|1000|0|0|0|0|0|0|0||
1003016	Cure	1|3|0|10000|0|10000|10000
1003017	Damage	2|0|1000|0|0|0|0|0|0|0||
