Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame
10320604	红球1消-4	1	3	4.5	0.5	2.25	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji04						-1			1					0	0	0										0							0	3		0.2	0.1	103206041	103210									1			0						1	1																
10320701	红球2消-1	3	2.5	210	-0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103207011	103211									1			0						1	1												103207012				
10320702	红球2消-2	3	2.5	210	0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103207021	103211									1.1			0						1	1												103207022				
10320703	红球2消-3	3	2.5	210	-0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji03						-1			1					0	0	0										0							0	3		0.2	0.1	103207031	103211									1			0						1	1												103207032				
10320704	红球2消-4	1	3	4.5	0.5	2.25	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji04						-1			1					0	0	0										0							0	3		0.2	0.1	103207041	103211									1			0						1	1																
10320801	红球3消-1	3	2.5	210	-0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103208011	103212									1			0						1	1												103208012				
10320802	红球3消-2	3	2.5	210	0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103208021	103212									1.1			0						1	1												103208022				
10320803	红球3消-3	3	2.5	210	-0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji03						-1			1					0	0	0										0							0	3		0.2	0.1	103208031	103212									1			0						1	1												103208032				
10320804	红球3消-4	1	3	4.5	0.5	2.25	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji04						-1			1					0	0	0										0							0	3		0.2	0.1	103208041	103212									1			0						1	1																
10320811	红球3消-11	3	2.5	210	-0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji05						-1			1					0	0	0										0							0	3		0.2	0.1	103208111	103212									1			0						1	1																
10320812	红球3消-12	3	2.5	210	0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji06						-1			1					0	0	0										0							0	3		0.2	0.1	103208121	103212									1.1			0						1	1																
10320813	红球3消-13	3	2.5	210	-0.75	0.5	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji07						-1			1					0	0	0										0							0	3		0.2	0.1	103208131	103212									1			0						1	1																
10320814	红球3消-14	1	3	4.5	0.5	2.25	0			4			0.1						-1		FxR4LuxiyaAttack11AShouji08						-1			1					0	0	0										0							0	3		0.2	0.1	103208141	103212									1			0						1	1																
10320901	蓝球1消-1	1	2	3.75			0			4			0.4						-1	1	FxR4LuxiyaAttack21AShouji01		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	103209011	103213									1			1						1	1																
10320902	蓝球1消-2	1	2	4		2	0			4			0.1						-1		FxR4LuxiyaAttack21AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103209021	103214									1			1						1	1																
10321001	蓝球2消-1	1	2	3.75			0			4			0.4						-1	1	FxR4LuxiyaAttack21AShouji01		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	103210011	103215									1			1						1	1																
10321002	蓝球2消-2	1	2	4		2	0			4			0.1						-1		FxR4LuxiyaAttack21AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103210021	103216									1			1						1	1																
10321101	蓝球3消-1	1	2	3.75			0			4			0.4						-1	1	FxR4LuxiyaAttack21AShouji01		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	103211011	103217									1			1						1	1																
10321102	蓝球3消-2	1	2	6		4	0			4			0.1						-1		FxR4LuxiyaAttack21AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103211021	103218									1			1						1	1																
10321201	黄球1消-1	2	3			0.5	0			4			0.1						-1		FxR4LuxiyaAttack31AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103212011	103219	103222				103222				0.2			0						1	1												103212012				
10321202	黄球1消-2	1	2.5	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack31AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103212021	103219	103222				103222				1			0						1	1																
10321301	黄球2消-1	2	3			0.5	0			4			0.1						-1		FxR4LuxiyaAttack31AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103213011	103220	103222				103222				0.2			0						1	1												103213012				
10321302	黄球2消-2	1	2.5	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack31AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103213021	103220	103222				103222				1			0						1	1																
10321401	黄球3消-1	2	3			0.5	0			4			0.1						-1		FxR4LuxiyaAttack31AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103214011	103221	103222				103222				0.2			0						1	1												103214012				
10321402	黄球3消-2	1	2.5	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack31AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103214021	103221	103222				103222				1			0						1	1																
10321502	QTE技能-2	2	2.5				0			4			0.1						-1		FxR4LuxiyaAttack31AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103215021	103249									0.9			1						1	1																
10321503	QTE技能-3	2	2.5				0			4			0.1						-1		FxR4LuxiyaAttack03BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103215031	103250									0.9			1						1	1																
10321504	QTE技能-4	1	2	5			0			4			0.1						-1		FxR4LuxiyaAttack31AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103215041	103249									0.9			1						1	1																
10321505	QTE技能-5	1	2	5			0			4			0.1						-1		FxR4LuxiyaAttack03BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103215051	103250									0.9			1						1	1																
10322301	出场技-1	1	2	3.75			0			4			0.4						-1	1	FxR4LuxiyaAttack21AShouji01		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	103223011	103217									1			1						1	1																
10322302	出场技-2	1	2	4		2	0			4			0.1						-1		FxR4LuxiyaAttack21AShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103223021	103218									1			1						1	1																
10322401	普攻1（突进）-1	3	2.25	180		0.5	0			4			0.1						-1		FxR4LuxiyaAttack01AShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103224011	103201									1			0						1	1												103224012				
10322501	普攻3（突进）-1	1	3	2.75		1	0			4			0.1						-1		FxR4LuxiyaAttack03AShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103225011	103203	103207				103206				1.2			0						1	1																
10325101	普攻1（冰）-1	3	3.2	180		0.5	0			4			0.1						-1		FxR4LuxiyaAttack01BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103251011	103224									0.9			0						1	1																
10325201	普攻2（冰）-1	3	2.5	210		0.3	0			4			0.1						-1		FxR4LuxiyaAttack02BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103252011	103225									0.9			0						1	1												103252012				
10325202	普攻2（冰）-2	3	2.5	210		0.3	0			4			0.1						-1		FxR4LuxiyaAttack02BShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103252021	103225									0.9			0						1	1												103252022				
10325301	普攻3（冰）-1	1	2	3.5		1.75	0			4			0.45						-1	1	FxR4LuxiyaAttack03BShouji		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	103253011	103226									1			0						1	1												103253012				
10325402	普攻4（冰）-2	2	2.5			0.3	0			4			0.1						-1		FxR4LuxiyaAttack04BShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103254021	103227									1.1			0						1	1												103254022				
10325403	普攻4（冰）-3	2	2.5			0.3	0			4			0.1						-1		FxR4LuxiyaAttack04BShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103254031	103227									1			0						1	1												103254032				
10325501	普攻5（冰）-1	3	3	180		0.5	0			4			0.1						-1		FxR4LuxiyaAttack05BShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103255011	103228									1.1			0						1	1												103255012				
10325502	普攻5（冰）-2	3	4.25	240	0.25	0.5	0			4			0.1						-1		FxR4LuxiyaAttack05BShouji02						-1			1					0	0	0										0							0	3		0.2	0.1	103255021	103229					103208				1			0						1	1																
10325503	普攻5（冰）-3	3	4.25	240	-0.25	0.5	0			4			0.1						-1		FxR4LuxiyaAttack05BShouji03						-1			1					0	0	0										0							0	3		0.2	0.1	103255031	103230					103208				1			0						1	1																
10325601	红球1消（冰）-1	2	2.5				6.5			4			0.8						-1	1	FxR4LuxiyaAttack11BShouji		0.1				-1			1	-1.5				0	0	0										0	0.8		1	10325602			0	3		0.2	0.1	103256011	103231									1			0						1	1																
10325602	红球1消（冰）-2	2	5				0			4			0.1						-1		FxR4LuxiyaAttack11BShouji					0.15	-1			1					0	0	0										2							2	2		0.2	0.1	103256021	103232									1			0						1	1																
10325603	红球1消（冰）-3	2	0.3				6.5			4			1.5						-1						FxR4LuxiyaAttack11B		-1			1	-1.5				0	0	0										0	0.95		1	10325604			0	3		0.2	0.1											0	HitCase		0						0	1																
10325604	红球1消（冰）-4	2	99				0			1			0.1						-1								-1			1					0	0	0										2							2	3		0.2	0.1		103246									0	HitCase		0						0	1																
10325701	红球2消（冰）-1	2	2.5				6.5			4			0.8						-1	1	FxR4LuxiyaAttack11BShouji		0.1				-1			1	-1.5				0	0	0										0	0.8		1	10325702			0	3		0.2	0.1	103257011	103233									1			0						1	1																
10325702	红球2消（冰）-2	2	5				0			4			0.1						-1		FxR4LuxiyaAttack11BShouji					0.15	-1			1					0	0	0										2							2	2		0.2	0.1	103257021	103234									1			0						1	1																
10325703	红球2消（冰）-3	2	0.3				6.5			4			1.5						-1						FxR4LuxiyaAttack11B		-1			1	-1.5				0	0	0										0	0.95		1	10325704			0	3		0.2	0.1											0	HitCase		0						0	1																
10325704	红球2消（冰）-4	2	99				0			1			0.1						-1								-1			1					0	0	0										2							2	3		0.2	0.1		103246									0	HitCase		0						0	1																
10325801	红球3消（冰）-1	2	2.5				6.5			4			0.8						-1	1	FxR4LuxiyaAttack11BShouji		0.1				-1			1	-1.5				0	0	0										0	0.8		1	10325802			0	3		0.2	0.1	103258011	103235									1			0						1	1																
10325802	红球3消（冰）-2	2	5				0			4			0.1						-1		FxR4LuxiyaAttack11BShouji					0.15	-1			1					0	0	0										2							2	2		0.2	0.1	103258021	103236									1			0						1	1																
10325803	红球3消（冰）-3	2	0.3				6.5			4			1.5						-1						FxR4LuxiyaAttack13B		-1			1	-1.5				0	0	0										0	0.95		1	10325804			0	3		0.2	0.1											0	HitCase		0						0	1																
10325804	红球3消（冰）-4	2	99				0			1			0.1						-1								-1			1					0	0	0										2							2	3		0.2	0.1		103246									0	HitCase		0						0	1																
10325904	蓝球1消（冰）-4	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103259041	103237									1			0						1	1												103259042				
10325905	蓝球1消（冰）-5	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103259051	103237									1			0						1	1												103259052				
10325906	蓝球1消（冰）-6	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103259061	103237									1			0						1	1												103259062				
10325907	蓝球1消（冰）-7	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103259071	103237									1			0						1	1												103259072				
10325908	蓝球1消（冰）-8	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103259081	103237									1			0						1	1												103259082				
10325909	蓝球1消（冰）-9	1	3	5.5		2.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103259091	103238	103255								1			0						1	1												103259092				
10326004	蓝球2消（冰）-4	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103260041	103239									1			0						1	1												103260042				
10326005	蓝球2消（冰）-5	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103260051	103239									1			0						1	1												103260052				
10326006	蓝球2消（冰）-6	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103260061	103239									1			0						1	1												103260062				
10326007	蓝球2消（冰）-7	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103260071	103239									1			0						1	1												103260072				
10326008	蓝球2消（冰）-8	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103260081	103239									1			0						1	1												103260082				
10326009	蓝球2消（冰）-9	1	3	6		2.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103260091	103240	103255								1			0						1	1												103260092				
10326104	蓝球3消（冰）-4	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103261041	103241									1			0						1	1												103261042				
10326105	蓝球3消（冰）-5	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103261051	103241									1			0						1	1												103261052				
10326106	蓝球3消（冰）-6	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103261061	103241									1			0						1	1												103261062				
10326107	蓝球3消（冰）-7	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103261071	103241									1			0						1	1												103261072				
10326108	蓝球3消（冰）-8	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103261081	103241									1			0						1	1												103261082				
10326109	蓝球3消（冰）-9	1	3	6		2.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103261091	103242	103255								1			0						1	1												103261092				
10326201	黄球1消（冰）-1	2	2			0.5	0			4			0.1						-1		FxR4LuxiyaAttack31BShouji						-1			1					0	0	0										0			1	10326202			0	3		0.2	0.1	103262011	103243									0.5			0						1	1												103262012				
10326202	黄球1消（冰）-2	2	3				0			4			0.1						-1		FxR4LuxiyaAttack31BShouji					0.35	-1			1					0	0	0										2			1	10326203			2	3		0.2	0.1	103262021	103243									0.5			0						1	1																
10326203	黄球1消（冰）-3	2	99				0			1			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1		103246									0	HitCase		0						0	1																
10326301	黄球2消（冰）-1	2	2			0.5	0			4			0.1						-1		FxR4LuxiyaAttack31BShouji						-1			1					0	0	0										0			1	10326302			0	3		0.2	0.1	103263011	103244									0.5			0						1	1												103263012				
10326302	黄球2消（冰）-2	2	3				0			4			0.1						-1		FxR4LuxiyaAttack31BShouji					0.35	-1			1					0	0	0										2			1	10326303			2	3		0.2	0.1	103263021	103244									0.5			0						1	1																
10326303	黄球2消（冰）-3	2	99				0			1			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1		103246									0	HitCase		0						0	1																
10326401	黄球3消（冰）-1	2	3			0.5	0			4			0.1						-1		FxR4LuxiyaAttack31BShouji						-1			1					0	0	0										0			1	10326402			0	3		0.2	0.1	103264011	103245									0.5			0						1	1												103264012				
10326402	黄球3消（冰）-2	2	6				0			4			0.1						-1		FxR4LuxiyaAttack31BShouji					0.35	-1			1					0	0	0										2			1	10326403			2	3		0.2	0.1	103264021	103245									0.5			0						1	1												103264022				
10326403	黄球3消（冰）-3	2	99				0			1			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1		103246									0	HitCase		0						0	1																
10326705	大招（冰）-5	2	14			4	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103267051	103286	103254								0	HitCase		0						1	1																
10326713	大招（冰）-13	2	99				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1		103259									0	HitCase		0						0	1																
10326804	出场技（冰）-4	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103268041	103241									1			0						1	1												103268042				
10326805	出场技（冰）-5	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103268051	103241									1			0						1	1												103268052				
10326806	出场技（冰）-6	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103268061	103241									1			0						1	1												103268062				
10326807	出场技（冰）-7	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103268071	103241									1			0						1	1												103268072				
10326808	出场技（冰）-8	1	3	5		2.5	0			4			0.1						-1		FxR4LuxiyaAttack21BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103268081	103241									1			0						1	1												103268082				
10326809	出场技（冰）-9	1	3	5.5		2.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103268091	103242	103255								1			0						1	1												103268092				
10326901	普攻1（突进）（冰）-1	3	3.2	180		0.5	0			4			0.1						-1		FxR4LuxiyaAttack01BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103269011	103224									0.9			0						1	1												103269012				
10327004	小大招1（冰）-4	2	7			3.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103270041	103286	103251								0	HitCase		0						1	1																
10327104	小大招2（冰）-4	2	7			3.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103271041	103286	103252								0	HitCase		0						1	1																
10327204	小大招3（冰）-4	2	7			3.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	103272041	103286	103253								0	HitCase		0						1	1																
10327602	QTE技能-2	2	2.5				0			4			0.1						-1		FxR4LuxiyaAttack31AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103276021	103249									0.9			1						1	1																
10327603	QTE技能-3	2	2.5				0			4			0.1						-1		FxR4LuxiyaAttack03BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103276031	103250									0.9			1						1	1																
10327604	QTE技能-4	1	2	5			0			4			0.1						-1		FxR4LuxiyaAttack31AShouji01						-1			1					0	0	0										0							0	3		0.2	0.1	103276041	103249									0.9			1						1	1																
10327605	QTE技能-5	1	2	5			0			4			0.1						-1		FxR4LuxiyaAttack03BShouji						-1			1					0	0	0										0							0	3		0.2	0.1	103276051	103250									0.9			1						1	1																
10327701	普攻3(突进）（冰）-1	1	2	3.5		1.75	0			4			0.45						-1	1	FxR4LuxiyaAttack03BShouji		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	103277011	103226									1			0						1	1												103277012				
