Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
10330805	持续伤害子弹	2	5				0			4			2						-1	1	FxR4LifuAtk1101Hit		0.1				-1			1																	2							0	1		0.2	0.1	103308051	103307									0	HitCase		1						0	1			1									103308052	
10330903	特效整体	2	0.3				0			4			5						-1						FxR4LifuAtk1101Dilie		-1			1																	1	0.5		1	10330905			0	3		0.2	0.1											0	HitCase		2						0	1			1										
10330904	初始大吸怪	2	6.5				0			4			0.3						-1	1			0.05				-1			1																	1							0	3		0.2	0.1			103331								0	HitCase		1						0	1			1										
10330905	持续伤害子弹	2	5				0			4			2						-1	1	FxR4LifuAtk1101Hit		0.1				-1			1																	2							0	1		0.2	0.1	103309051	103308									0	HitCase		1						0	1			1									103309052	
10331003	特效整体	2	0.3				0			4			5						-1						FxR4LifuAtk1101Dilie		-1			1																	1	0.5		1	10331005			0	3		0.2	0.1											0	HitCase		2						0	1			1										
10331004	初始大吸怪	2	6.5				0			4			0.3						-1	1			0.05				-1			1																	1							0	3		0.2	0.1			103331								0	HitCase		1						0	1			1										
10331005	持续伤害子弹	2	5				0			4			2						-1	1	FxR4LifuAtk1101Hit		0.1				-1			1																	2							0	1		0.2	0.1	103310051	103309									0	HitCase		1						0	1			1									103310052	
10331102	推墙特效	2	0.3				0			4			3						-1						FxR4LifuAtk2101		-1			1																	1	0.35	0	1	10331103|10331104			0	3		0.2	0.1											0	HitCase		0						0	1													
10331103	推墙伤害	1	10	1		-7	70		-180	4			0.1		1				-1								-1			1																	2	999	0	1	10331105	1		0	3		0.2	0.1		103310	103333								0	HitCase		0						0	1													
10331104	推墙伤害2	1	10	1		-7	70			4			0.1		1				-1		FxR4LifuAtk0401Hit						-1			1																	2							0	3		0.2	0.1		103310	103333								0	HitCase		0						0	1													
10331105		1	10	6			0			4			0.15						-1								-1			1																	2							2	3		0.2	0.1		103311	103333								0	HitCase		0						0	1													
10331202	推墙特效	2	0.3				0			4			3						-1						FxR4LifuAtk2101		-1			1																	1	0.35	0	1	10331203|10331204			0	3		0.2	0.1											0	HitCase		0						0	1													
10331203	推墙伤害	1	10	1		-7	70		-180	4			0.1		1				-1								-1			1																	2	999	0	1	10331205	1		0	3		0.2	0.1		103312	103334								0	HitCase		0						0	1													
10331204	推墙伤害2	1	10	1		-7	70			4			0.1		1				-1		FxR4LifuAtk0401Hit						-1			1																	2							0	3		0.2	0.1		103312	103334								0	HitCase		0						0	1													
10331205		1	10	6			0			4			0.15						-1								-1			1																	2							2	3		0.2	0.1		103313	103334								0	HitCase		0						0	1													
10331302	推墙特效	2	0.3				0			4			3						-1						FxR4LifuAtk2101		-1			1																	1	0.35	0	1	10331303|10331304			0	3		0.2	0.1											0	HitCase		0						0	1													
10331303	推墙伤害	1	10	1		-7	70		-180	4			0.1		1				-1								-1			1																	2	999	0	1	10331305	1		0	3		0.2	0.1		103314	103335								0	HitCase		0						0	1													
10331304	推墙伤害2	1	10	1		-7	70			4			0.1		1				-1		FxR4LifuAtk0401Hit						-1			1																	2							0	3		0.2	0.1		103314	103335								0	HitCase		0						0	1													
10331305		1	10	6			0			4			0.15						-1								-1			1																	2							2	3		0.2	0.1		103315	103335								0	HitCase		0						0	1													
10331412	光羽1	2	0.05		-2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331413	光羽2	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331414	光羽3	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331415	光羽4	2	0.05		2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331416	光羽5	2	0.05		-2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331417	光羽6	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	90	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331418	光羽7	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-30	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331419	光羽8	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331420	光羽9	2	0.05		-2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331421	光羽10	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331512	光羽1	2	0.05		-2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331513	光羽2	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331514	光羽3	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331515	光羽4	2	0.05		2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331516	光羽5	2	0.05		-2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331517	光羽6	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	90	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331518	光羽7	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-30	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331519	光羽8	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331520	光羽9	2	0.05		-2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331521	光羽10	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331612	光羽1	2	0.05		-2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331613	光羽2	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331614	光羽3	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331615	光羽4	2	0.05		2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331616	光羽5	2	0.05		-2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331617	光羽6	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	90	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331618	光羽7	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-30	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331619	光羽8	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331620	光羽9	2	0.05		-2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331621	光羽10	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	2	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10331910	新加特效	2	0.3				0			4			5						-1						FxR4LifuAtk4001Dilie		-1			1																	0							0	3		0.2	0.1											0	HitCase		1						0	1													
10332012	涟漪伤害	2	13				0			4			0.1						-1		FxR4LifuAtk1201Hit						-1			1																	0							0	3		0.2	0.1		103325	103334								0	HitCase		1						0	1													
10332013	涟漪护盾	2	13				0			3			0.1						-1								-1			1																	0							0	3		0.2	0.1			103326	109382							0	HitCase		1						0	1													
10332112	涟漪伤害	2	18				0			4			0.1						-1		FxR4LifuAtk1201Hit						-1			1																	0							0	3		0.2	0.1		103325	103334								0	HitCase		1						0	1													
10332113	涟漪护盾	2	18				0			3			0.1						-1								-1			1																	0							0	3		0.2	0.1			103326	109382							0	HitCase		1						0	1													
10332208	特效主体	2	0.9				0			4			3						-1						FxR4LifuAtk2201		-1			1																	1	0.7	0	1	10332209			0	3		0.2	0.1											0	HitCase		0						0	1													
10332209	伤害子弹	2	8.5				0			4			2						-1	1	FxR4LifuAtk1101Hit		0.1				-1			1																	2							0	3		0.3	0.5	103322091	103327									0	HitCase		0						0	1												103322092	
10332312	涟漪伤害	2	13				0			4			0.1						-1		FxR4LifuAtk1201Hit						-1			1																	0							0	1		0.2	0.1	103323121	103325	103334								0	HitCase		1						0	1													
10332313	涟漪护盾	2	13				0			3			0.1						-1								-1			1																	0							0	3		0.2	0.1			103326	109382							0	HitCase		1						0	1													
10332412	涟漪伤害	2	18				0			4			0.1						-1		FxR4LifuAtk1201Hit						-1			1																	0							0	3		0.2	0.1		103325	103334								0	HitCase		1						0	1													
10332413	涟漪护盾	2	18				0			3			0.1						-1								-1			1																	0							0	3		0.2	0.1			103326	109382							0	HitCase		1						0	1													
10332508	特效主体	2	0.3				0			4			3						-1						FxR4LifuAtk2201		-1			1																	1	0.7	0	1	10332209			0	3		0.2	0.1											0	HitCase		0						0	1													
10332509	伤害子弹	2	8.5				0			4			2						-1	1	FxR4LifuAtk1101Hit		0.1				-1			1																	2							0	3		0.3	0.5	103325091	103327									0	HitCase		0						0	1												103325092	
10332612	涟漪伤害	2	13				0			4			0.1						-1		FxR4LifuAtk1201Hit						-1			1																	0							0	1		0.2	0.1	103326121	103325	103334								0	HitCase		1						0	1													
10332613	涟漪护盾	2	13				0			3			0.1						-1								-1			1																	0							0	3		0.2	0.1			103326	109382							0	HitCase		1						0	1													
10332712	涟漪伤害	2	18				0			4			0.1						-1		FxR4LifuAtk1201Hit						-1			1																	0							0	3		0.2	0.1		103325	103334								0	HitCase		1						0	1													
10332713	涟漪护盾	2	18				0			3			0.1						-1								-1			1																	0							0	3		0.2	0.1			103326	109382							0	HitCase		1						0	1													
10332808	特效主体	2	0.3				0			4			3						-1						FxR4LifuAtk2201		-1			1																	1	0.7	0	1	10332209			0	3		0.2	0.1											0	HitCase		0						0	1													
10332809	伤害子弹	2	8.5				0			4			2						-1	1	FxR4LifuAtk1101Hit		0.1				-1			1																	2							0	3		0.3	0.5	103328091	103327									0	HitCase		0						0	1												103328092	
10333203	特效整体	2	0.3				0			4			5						-1						FxR4LifuAtk1101Dilie		-1			1																	1	0.5		1	10331005			0	3		0.2	0.1											0	HitCase		2						0	1			1										
10333204	初始大吸怪	2	6.5				0			4			0.3						-1	1			0.05				-1			1																	1							0	3		0.2	0.1			103331								0	HitCase		1						0	1			1										
10333205	持续伤害子弹	2	5				0			4			3						-1	1			0.15				-1			1																	2							0	1		0.2	0.1	103332051	103309									0	HitCase		1						0	1			1									103332052	
10333404	大招进入 空间特效	2	0.3				0			4			30						-1						FxR4LifuAtk5101Scene		-1			1																	0							0	3		0.2	0.1											0	HitCase		0			1			0	1				3									
10333409	大招进入 时停	2	999				0			4			0.1						-1								-1			1																	0							0	3		0	0			109339								0	HitCase		0						0	1													
10333411	大招进入 对敌材质	2	999				0			4			6						-1	1			0.1				-1			1																	0							0	3		0	0			109342	109357							0	HitCase		0						0	1													
10333503	QTE伤害	2	4				0			4			0.3						-1								-1			1																	0							0	3		0.2	0.1		103329									0	HitCase		1						0	1													
10333504	QTE加血1	2	6				0			3			0.3						-1								-1			1																	0							0	3		0.2	0.1			103336	109382							0	HitCase		0						0	1													
10333505	QTE加血2	2	20				0			3			0.15						-1								-1			1																	0							0	3		0.2	0.1			103336	109382							0	HitCase		0						0	1													
10333506	QTE伤害2	2	10				0			4			0.1						-1								-1			1																	0							0	3		0.2	0.1		103329									0	HitCase		1						0	1													
10333509	聚怪子弹1	1	6	2		1	0			4			2						-1	1			0.05				-1			1																	0							0	3		0.2	0.1			103330								0	HitCase		0						0	1													
10333510	聚怪子弹2	1	6	2		3	0			4			2						-1	1			0.05				-1			1																	0							0	3		0.2	0.1			103330								0	HitCase		0						0	1													
10333511	聚怪子弹3	1	6	2		5	0			4			2						-1	1			0.05				-1			1																	0							0	3		0.2	0.1			103330								0	HitCase		0						0	1													
10333512	聚怪子弹4	1	6	2		7	0			4			2						-1	1			0.05				-1			1																	0							0	3		0.2	0.1			103330								0	HitCase		0						0	1													
10333612	光羽1	2	0.05		-2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333613	光羽2	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333614	光羽3	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333615	光羽4	2	0.05		2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333616	光羽5	2	0.05		-2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333617	光羽6	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	90	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333618	光羽7	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-30	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333619	光羽8	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333620	光羽9	2	0.05		-2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333621	光羽10	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333622	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333622		2	3				0			4			0.1						-1		FxR4LifuAtk3101Hit						-1			1																	2							0	3		0.2	0.1	103336221	103319									0	HitCase		0						0	1													
10333623	左法阵	2	0.3		-2		0			4			0.5						-1						FxR4LifuAtk3101BotFazhen01		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333624	左开火	2	0.3		-2		0			4			0.4						-1						FxR4LifuAtk3101BotFire		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333625	右法阵	2	0.3		2		0			4			0.5						-1						FxR4LifuAtk3101BotFazhen01		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333626	右开火	2	0.3		2		0			4			0.4						-1						FxR4LifuAtk3101BotFire		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333712	光羽1	2	0.05		-2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333713	光羽2	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333714	光羽3	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333715	光羽4	2	0.05		2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333716	光羽5	2	0.05		-2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333717	光羽6	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	90	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333718	光羽7	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-30	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333719	光羽8	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333720	光羽9	2	0.05		-2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333721	光羽10	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333722	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333722		2	3				0			4			0.1						-1		FxR4LifuAtk3101Hit						-1			1																	2							0	3		0.2	0.1	103337221	103320									0	HitCase		0						0	1													
10333723	左法阵	2	0.3		-2		0			4			0.5						-1						FxR4LifuAtk3101BotFazhen01		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333724	左开火	2	0.3		-2		0			4			0.4						-1						FxR4LifuAtk3101BotFire		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333725	右法阵	2	0.3		2		0			4			0.5						-1						FxR4LifuAtk3101BotFazhen01		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333726	右开火	2	0.3		2		0			4			0.4						-1						FxR4LifuAtk3101BotFire		-1			1																	0							0	3		0.2	0.1											1.5	HitCase		1						0	1													
10333812	光羽1	2	0.05		-2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333813	光羽2	2	0.05		2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333814	光羽3	2	0.05		-2		29			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333815	光羽4	2	0.05		2		31			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	60	40	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333816	光羽5	2	0.05		-2		32			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	-45	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
10333817	光羽6	2	0.05		2		30			4		1	2		1				1						FxR4LifuAtk3101BotZidan		1			5	90	60	0.2	1.3	62.8318	-4	5	0.8	-0.5								0	999		1	10333822	1		0	3		0.2	0.1											1	HitCase		0						0	1													
