Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
96010842	红区蔓延子弹预警方形5*3	1	17.5	10.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010882			0	3														0	HitCase	1	2		1	0			0																			
96010850	红区蔓延子弹预警方形6*3	1	21	10.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010883			0	3														0	HitCase	1	2		1	0			0																			
96010863	红区蔓延子弹预警方形7*3	1	24.5	10.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010884			0	3														0	HitCase	1	2		1	0			0																			
96010864	红区蔓延子弹预警方形8*3	1	28	10.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010885			0	3														0	HitCase	1	2		1	0			0																			
96010851	红区蔓延子弹预警方形5*4	1	17.5	14			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010886			0	3														0	HitCase	1	2		1	0			0																			
96010852	红区蔓延子弹预警方形5*5	1	17.5	17.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010887			0	3														0	HitCase	1	2		1	0			0																			
96010853	红区蔓延子弹预警方形6*5	1	21	17.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010888			0	3														0	HitCase	1	2		1	0			0																			
96010854	红区蔓延子弹预警方形6*6	1	21	21			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010889			0	3														0	HitCase	1	2		1	0			0																			
96010862	红区蔓延子弹预警方形4*1	1	14	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010890			0	3														0	HitCase	1	2		1	0			0																			
96010861	红区蔓延子弹预警方形5*1	1	17.5	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010891			0	3														0	HitCase	1	2		1	0			0																			
96010855	红区蔓延子弹预警方形6*1	1	21	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010892			0	3														0	HitCase	1	2		1	0			0																			
96010856	红区蔓延子弹预警方形7*1	1	24.5	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010893			0	3														0	HitCase	1	2		1	0			0																			
96010857	红区蔓延子弹预警方形8*1	1	28	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010894			0	3														0	HitCase	1	2		1	0			0																			
96010844	红区蔓延子弹预警L型	1	10.5	7			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010895			0	3														0	HitCase	1	2		1	0			0																			
96010838	红区蔓延子弹预警阶梯型5	1	17.5	17.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010896			0	3														0	HitCase	1	2		1	0			0																			
96010839	红区蔓延子弹预警阶梯型4	1	14	14			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010897			0	3														0	HitCase	1	2		1	0			0																			
96010840	红区蔓延子弹预警阶梯型3	1	10.5	10.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010898			0	3														0	HitCase	1	2		1	0			0																			
96010841	红区蔓延子弹预警阶梯型2	1	7	7			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96010899			0	3														0	HitCase	1	2		1	0			0																			
96010865	红区蔓延子弹预警方形6*4	1	21	14			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012000			0	3														0	HitCase	1	2		1	0			0																			
96010866	红区蔓延子弹预警方形7*4	1	24.5	14			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012001			0	3														0	HitCase	1	2		1	0			0																			
96010867	红区蔓延子弹预警方形8*4	1	28	14			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012002			0	3														0	HitCase	1	2		1	0			0																			
96010868	红区蔓延子弹预警方形9*1	1	31.5	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012003			0	3														0	HitCase	1	2		1	0			0																			
96010869	红区蔓延子弹预警方形7*5	1	24.5	17.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012004			0	3														0	HitCase	1	2		1	0			0																			
96010870	红区蔓延子弹预警方形12*2	1	42	7			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012005			0	3														0	HitCase	1	2		1	0			0																			
96010871	红区蔓延子弹预警方形15*4	1	52.5	14			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012006			0	3														0	HitCase	1	2		1	0			0																			
96010872	红区蔓延子弹方形1*1	1	3.5	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010873	红区蔓延子弹方形3*2	1	10.5	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010874	红区蔓延子弹方形4*2	1	14	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010875	红区蔓延子弹方形5*2	1	17.5	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010876	红区蔓延子弹方形6*2	1	21	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010877	红区蔓延子弹方形7*2	1	24.5	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010878	红区蔓延子弹方形8*2	1	28	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010879	红区蔓延子弹方形9*2	1	31.5	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010880	红区蔓延子弹方形3*3	1	10.5	10.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010881	红区蔓延子弹方形4*3	1	14	10.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010882	红区蔓延子弹方形5*3	1	17.5	10.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010883	红区蔓延子弹方形6*3	1	21	10.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010884	红区蔓延子弹方形7*3	1	24.5	10.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010885	红区蔓延子弹方形8*3	1	28	10.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010886	红区蔓延子弹方形5*4	1	17.5	14			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010887	红区蔓延子弹方形5*5	1	17.5	17.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010888	红区蔓延子弹方形6*5	1	21	17.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010889	红区蔓延子弹方形6*6	1	21	21			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010890	红区蔓延子弹方形4*1	1	14	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010891	红区蔓延子弹方形5*1	1	17.5	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010892	红区蔓延子弹方形6*1	1	21	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010893	红区蔓延子弹方形7*1	1	24.5	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010894	红区蔓延子弹方形8*1	1	28	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010895	红区蔓延子弹L型	1	10.5	7			0			6			9999						-1	1			0.02	Root	FxRedZone03		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010896	红区蔓延子弹阶梯型5	1	17.5	17.5			0			6			9999						-1	1			0.02	Root	FxRedZone06		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010897	红区蔓延子弹阶梯型4	1	14	14			0			6			9999						-1	1			0.02	Root	FxRedZone05		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010898	红区蔓延子弹阶梯型3	1	10.5	10.5			0			6			9999						-1	1			0.02	Root	FxRedZone04		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96010899	红区蔓延子弹阶梯型2	1	7	7			0			6			9999						-1	1			0.02	Root	FxRedZone02		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012000	红区蔓延子弹方形6*4	1	21	14			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012001	红区蔓延子弹方形7*4	1	24.5	14			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012002	红区蔓延子弹方形8*4	1	28	14			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012003	红区蔓延子弹方形9*1	1	31.5	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012004	红区蔓延子弹方形7*5	1	24.5	17.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012005	红区蔓延子弹方形12*2	1	42	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012006	红区蔓延子弹方形15*4	1	52.5	14			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012007	红区蔓延子弹方形3*1	1	10.5	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012008	红区蔓延子弹方形10*1	1	35	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012009	红区蔓延子弹预警方形3*1	1	10.5	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012007			0	3														0	HitCase	1	2		1	0			0																			
96012010	红区蔓延子弹预警方形10*1	1	35	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012008			0	3														0	HitCase	1	2		1	0			0																			
96012011	红区蔓延子弹预警方形2*1	1	7	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012012			0	3														0	HitCase	1	2		1	0			0																			
96012012	红区蔓延子弹方形2*1	1	7	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012013	红区蔓延子弹预警方形2*2	1	7	7			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012014			0	3														0	HitCase	1	2		1	0			0																			
96012014	红区蔓延子弹方形2*2	1	7	7			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012015	红区蔓延子弹预警方形11*1	1	38.5	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012016			0	3														0	HitCase	1	2		1	0			0																			
96012016	红区蔓延子弹方形11*1	1	38.5	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012017	红区蔓延子弹预警方形12*1	1	42	3.5			0			1			6						-1					Root	FxWeixianBiaojiYujing01		-1			1					0	0	0										0	6		1	96012018			0	3														0	HitCase	1	2		1	0			0																			
96012018	红区蔓延子弹方形12*1	1	42	3.5			0			6			9999						-1	1			0.02	Root	FxRedZone01		-1			1					0	0	0										0							0	3					741432	741451								0	HitCase	1	2		1	0			0																			
96012019	终点子弹	1	15	4			0			4			9999						-1					Root	FxNpcYujing02		-1			1					0	0	0										0							0	3					741483									0	HitCase	1	2		1	0			0																			
96012020	终点红警戒条1	2	0.1			2.5	0			4			9999						-1						FxTDDangerZone01		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012021	终点红警戒条2	2	0.1		-5	2.5	0			4			9999						-1						FxTDDangerZone01		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012022	终点红警戒条3	2	0.1		5	2.5	0			4			9999						-1						FxTDDangerZone01		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012023	终点红警戒条4	2	0.1			7.5	0		90	4			9999						-1						FxTDDangerZone01		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012024	终点红警戒条5	2	0.1			-7.5	0		90	4			9999						-1						FxTDDangerZone01		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012025	终点黄警戒条1	2	0.1			2.5	0			4			9999						-1						FxTDDangerZone02		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012026	终点黄警戒条2	2	0.1		-5	2.5	0			4			9999						-1						FxTDDangerZone02		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012027	终点黄警戒条3	2	0.1		5	2.5	0			4			9999						-1						FxTDDangerZone02		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012028	终点黄警戒条4	2	0.1			7.5	0		90	4			9999						-1						FxTDDangerZone02		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012029	终点黄警戒条5	2	0.1			-7.5	0		90	4			9999						-1						FxTDDangerZone02		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012030	终点蓝警戒条1	2	0.1			2.5	0			4			9999						-1						FxTDDangerZone03		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012031	终点蓝警戒条2	2	0.1		-5	2.5	0			4			9999						-1						FxTDDangerZone03		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
96012032	终点蓝警戒条3	2	0.1		5	2.5	0			4			9999						-1						FxTDDangerZone03		-1			1					0	0	0										0							0	3														0.6	HitCase	0	0		1				0																			
