Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame
42060305	AOE火-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42060312	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	0							0	3		0.2	0.1	420603121	420687									0	HitCase		0		0				0	1																
42060313	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	0							0	3		0.2	0.1	420603131	420687									0	HitCase		0		0				0	1																
42060314	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	0							0	3		0.2	0.1	420603141	420687									0	HitCase		0		0				0	1																
42060315	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	0							0	3		0.2	0.1	420603151	420687									0	HitCase		0		0				0	1																
42060316	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	0							0	3		0.2	0.1	420603161	420687									0	HitCase		0		0				0	1																
42060401	AOE雷-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All02		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42060403	AOE雷-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	0							0	3		0.2	0.1	420604031	420678									0	HitCase		0		0				0	1																
42060405	AOE雷-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42060412	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	0							0	3		0.2	0.1	420604121	420688									0	HitCase		0		0				0	1																
42060413	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	0							0	3		0.2	0.1	420604131	420688									0	HitCase		0		0				0	1																
42060414	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	0							0	3		0.2	0.1	420604141	420688									0	HitCase		0		0				0	1																
42060415	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	0							0	3		0.2	0.1	420604151	420688									0	HitCase		0		0				0	1																
42060416	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	0							0	3		0.2	0.1	420604161	420688									0	HitCase		0		0				0	1																
42060501	AOE冰-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All02		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42060503	AOE冰-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	0							0	3		0.2	0.1	420605031	420679									0	HitCase		0		0				0	1																
42060505	AOE冰-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42060512	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	0							0	3		0.2	0.1	420605121	420689									0	HitCase		0		0				0	1																
42060513	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	0							0	3		0.2	0.1	420605131	420689									0	HitCase		0		0				0	1																
42060514	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	0							0	3		0.2	0.1	420605141	420689									0	HitCase		0		0				0	1																
42060515	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	0							0	3		0.2	0.1	420605151	420689									0	HitCase		0		0				0	1																
42060516	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	0							0	3		0.2	0.1	420605161	420689									0	HitCase		0		0				0	1																
42060601	AOE暗-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All02		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42060603	AOE暗-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	0							0	3		0.2	0.1	420606031	420680									0	HitCase		0		0				0	1																
42060605	AOE暗-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42060612	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	0							0	3		0.2	0.1	420606121	420690									0	HitCase		0		0				0	1																
42060613	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	0							0	3		0.2	0.1	420606131	420690									0	HitCase		0		0				0	1																
42060614	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	0							0	3		0.2	0.1	420606141	420690									0	HitCase		0		0				0	1																
42060615	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	0							0	3		0.2	0.1	420606151	420690									0	HitCase		0		0				0	1																
42060616	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	0							0	3		0.2	0.1	420606161	420690									0	HitCase		0		0				0	1																
42060701	AOE物理-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42060703	AOE物理-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	1							1	3		0.2	0.1	420607031	420676									0	HitCase		0		0				0	1																
42060705	AOE物理-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42060712	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	1							1	3		0.2	0.1	420607121	420686									0	HitCase		0		0				0	1																
42060713	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	1							1	3		0.2	0.1	420607131	420686									0	HitCase		0		0				0	1																
42060714	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	1							1	3		0.2	0.1	420607141	420686									0	HitCase		0		0				0	1																
42060715	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	1							1	3		0.2	0.1	420607151	420686									0	HitCase		0		0				0	1																
42060716	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	1							1	3		0.2	0.1	420607161	420686									0	HitCase		0		0				0	1																
42060801	AOE火-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42060803	AOE火-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	1							1	3		0.2	0.1	420608031	420677									0	HitCase		0		0				0	1																
42060805	AOE火-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42060812	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	1							1	3		0.2	0.1	420608121	420687									0	HitCase		0		0				0	1																
42060813	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	1							1	3		0.2	0.1	420608131	420687									0	HitCase		0		0				0	1																
42060814	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	1							1	3		0.2	0.1	420608141	420687									0	HitCase		0		0				0	1																
42060815	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	1							1	3		0.2	0.1	420608151	420687									0	HitCase		0		0				0	1																
42060816	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	1							1	3		0.2	0.1	420608161	420687									0	HitCase		0		0				0	1																
42060901	AOE雷-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42060903	AOE雷-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	1							1	3		0.2	0.1	420609031	420678									0	HitCase		0		0				0	1																
42060905	AOE雷-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42060912	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	1							1	3		0.2	0.1	420609121	420688									0	HitCase		0		0				0	1																
42060913	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	1							1	3		0.2	0.1	420609131	420688									0	HitCase		0		0				0	1																
42060914	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	1							1	3		0.2	0.1	420609141	420688									0	HitCase		0		0				0	1																
42060915	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	1							1	3		0.2	0.1	420609151	420688									0	HitCase		0		0				0	1																
42060916	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	1							1	3		0.2	0.1	420609161	420688									0	HitCase		0		0				0	1																
42061001	AOE冰-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061003	AOE冰-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	1							1	3		0.2	0.1	420610031	420679									0	HitCase		0		0				0	1																
42061005	AOE冰-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061012	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	1							1	3		0.2	0.1	420610121	420689									0	HitCase		0		0				0	1																
42061013	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	1							1	3		0.2	0.1	420610131	420689									0	HitCase		0		0				0	1																
42061014	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	1							1	3		0.2	0.1	420610141	420689									0	HitCase		0		0				0	1																
42061015	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	1							1	3		0.2	0.1	420610151	420689									0	HitCase		0		0				0	1																
42061016	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	1							1	3		0.2	0.1	420610161	420689									0	HitCase		0		0				0	1																
42061101	AOE暗-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11All		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061103	AOE暗-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	1							1	3		0.2	0.1	420611031	420680									0	HitCase		0		0				0	1																
42061105	AOE暗-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11Luodi		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061112	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	1							1	3		0.2	0.1	420611121	420690									0	HitCase		0		0				0	1																
42061113	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	1							1	3		0.2	0.1	420611131	420690									0	HitCase		0		0				0	1																
42061114	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	1							1	3		0.2	0.1	420611141	420690									0	HitCase		0		0				0	1																
42061115	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	1							1	3		0.2	0.1	420611151	420690									0	HitCase		0		0				0	1																
42061116	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	1							1	3		0.2	0.1	420611161	420690									0	HitCase		0		0				0	1																
42061201	AOE火-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11AllJR02		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42061203	AOE火-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	0							0	3		0.2	0.1	420612031	420677									0	HitCase		0		0				0	1																
42061205	AOE火-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11AllLuodiJR		-1			1																	0							0	3		0.2	0.1											0	HitCase		0		0				0	1																
42061212	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	0							0	3		0.2	0.1	420612121	420687									0	HitCase		0		0				0	1																
42061213	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	0							0	3		0.2	0.1	420612131	420687									0	HitCase		0		0				0	1																
42061214	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	0							0	3		0.2	0.1	420612141	420687									0	HitCase		0		0				0	1																
42061215	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	0							0	3		0.2	0.1	420612151	420687									0	HitCase		0		0				0	1																
42061216	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	0							0	3		0.2	0.1	420612161	420687									0	HitCase		0		0				0	1																
42061217	AOE火-小飞机特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11AllLuodiJRFJ		-1			1																	0							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061218	AOE火-聚光灯伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					0.4	-1			1																	0							1	3		0.2	0.1	420612181	420665									0	HitCase		0		0				0	1																
42061221	AOE火-小飞机地裂	2	0.3				0			4			5						-1						FxPet3MaoonAtk11AllLuodiJRFJDilie		-1			1																	0							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061301	AOE火-特效	2	0.3				0			4			5						-1						FxPet3MaoonAtk11AllJR		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061303	AOE火-爆炸伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					1.4	-1			1																	1							1	3		0.2	0.1	420613031	420677									0	HitCase		0		0				0	1																
42061305	AOE火-落地特效	2	0.3				0			4			1						-1						FxPet3MaoonAtk11AllLuodiJR		-1			1																	1							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061312	多段伤害	1	2	10	1.5		0		52	4			0.2						-1		FxPet3MaoonAtk11Hit						-1			1																	1							1	3		0.2	0.1	420613121	420687									0	HitCase		0		0				0	1																
42061313	多段伤害	1	2	8	-1.5		0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.15	-1			1																	1							1	3		0.2	0.1	420613131	420687									0	HitCase		0		0				0	1																
42061314	多段伤害	1	2	12		-1	0		-60	4			0.2						-1		FxPet3MaoonAtk11Hit					0.3	-1			1																	1							1	3		0.2	0.1	420613141	420687									0	HitCase		0		0				0	1																
42061315	多段伤害	1	2	20			0		-80	4			0.2						-1		FxPet3MaoonAtk11Hit					0.5	-1			1																	1							1	3		0.2	0.1	420613151	420687									0	HitCase		0		0				0	1																
42061316	多段伤害	1	2	15			0		-30	4			0.2						-1		FxPet3MaoonAtk11Hit					0.2	-1			1																	1							1	3		0.2	0.1	420613161	420687									0	HitCase		0		0				0	1																
42061317	AOE火-小飞机特效	2	0.3				0			4			2						-1						FxPet3MaoonAtk11AllLuodiJRFJ		-1			1																	0							1	3		0.2	0.1											0	HitCase		0		0				0	1																
42061318	AOE火-聚光灯伤害	2	5				0			4			0.2						-1		FxPet3MaoonAtk11Hit					0.4	-1			1																	0							1	3		0.2	0.1	420613181	420665									0	HitCase		0		0				0	1																
42061321	AOE火-小飞机地裂	2	0.3				0			4			2						-1						FxPet3MaoonAtk11AllLuodiJRFJDilie		-1			1																	0							1	3		0.2	0.1											0	HitCase		0		0				0	1																
