Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame
13060714	攻击盒	2	6				0			4			0.3						-1	1	FxR2NuoanAtk1201Hit		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	130607141	130622		130609							1	HitCase		1		1				1	0												130607142				
13060813	起始吸附攻击盒	2	8			-2	0			4			0.1						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1				130609							0	HitCase		1		1				0	1																
13060814	攻击盒	2	6				0			4			0.3						-1	1	FxR2NuoanAtk1201Hit		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	130608141	130623		130609							1			1		1				1	1												130608142				
13060913	起始吸附攻击盒	2	8			-2	0			4			0.1						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1				130609							0	HitCase		1		1				0	1																
13060914	攻击盒	2	6				0			4			0.3						-1	1	FxR2NuoanAtk1201Hit		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	130609141	130624		130609							1			1		1				1	1												130609142				
13061009	上挑伤害	1	5	10		5	0			4			0.1						-1		FxR2NuoanAtk22Hit						-1			1					0	0	0										0							0	3	30	0.2	0.1	130610091	130625									0	HitCase		0						1	1																
13061010	地裂伤害1	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130610101	130625									0	HitCase		0						1	1																
13061011	地裂伤害2	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130610111	130625									0	HitCase		0						1	1																
13061012	地裂伤害3	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130610121	130625									0	HitCase		0						1	1																
13061013	地裂伤害4	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130610131	130625									0	HitCase		0						1	1																
13061109	上挑伤害	1	5	10		5	0			4			0.1						-1		FxR2NuoanAtk22Hit						-1			1					0	0	0										0							0	3	30	0.2	0.1	130611091	130626									0	HitCase		0						1	1																
13061110	地裂伤害1	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130611101	130626									0	HitCase		0						1	1																
13061111	地裂伤害2	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130611111	130626									0	HitCase		0						1	1																
13061112	地裂伤害3	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130611121	130626									0	HitCase		0						1	1																
13061113	地裂伤害4	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130611131	130626									0	HitCase		0						1	1																
13061208	上挑伤害	1	5	10		5	0			4			0.1						-1		FxR2NuoanAtk22Hit						-1			1					0	0	0										0							0	3	30	0.2	0.1	130612081	130627									0	HitCase		0						1	1																
13061209	地裂伤害1	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130612091	130627									0	HitCase		0						1	1																
13061210	地裂伤害2	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130612101	130627									0	HitCase		0						1	1																
13061211	地裂伤害3	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130612111	130627									0	HitCase		0						1	1																
13061212	地裂伤害4	1	5	10		5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130612121	130627									0	HitCase		0						1	1																
13061302		2	0.01			0.5	5			4		1	2		1				1		FxR2NuoanAtk32DandaoHit				FxR2NuoanAtk32Dandao02		1			5	-75	30	0.1	1.3	62.8318	-4	80	0.8	-0.5								0	999		1	13061305|13061306|13061307	1		0	3		0.2	0.1											1	HitCase		0						0	1																
13061303		2	0.01			0.5	5			4		1	2		1				1						FxR2NuoanAtk32Dandao02		1			5	75	30	0.1	1.3	62.8318	-4	80	0.8	-0.5								0							0	3		0.2	0.1											1	HitCase		0						0	1																
13061305	特效	2	0.3				0			4			2						-1						FxR2NuoanAtk32Dandao		-1			1					0	0	0										2							0	3		0.2	0.1											0	HitCase		0						0	1																
13061306	dot伤害	2	4				0			4			0.4						-1	1			0.1				-1			1					0	0	0										2							0	3		0.2	0.1	130613061	130633									0	HitCase		0						1	1																
13061307	聚怪	2	8				0			4			0.4						-1	1			0.1				-1			1					0	0	0										2							0	3		0.2	0.1		130605									0	HitCase		0						0	1																
13061308	爆炸伤害	2	4				0			4			0.1						-1								-1			1					0	0	0										2							0	3		0.2	0.1	130613081										0	HitCase		0						1	1																
13061402		2	0.05			0.5	5			4		1	2		1				1		FxR2NuoanAtk32DandaoHit				FxR2NuoanAtk32Dandao02		1			5	-75	30	0.1	1.3	62.8318	-4	80	0.8	-0.5								0	999		1	13061405|13061406|13061407	1		0	3		0.2	0.1											1	HitCase		0						0	1																
13061403		2	0.05				5			4		1	2		1				1						FxR2NuoanAtk32Dandao02		1			5	75	30	0.1	1.3	62.8318	-4	80	0.8	-0.5								0							0	3		0.2	0.1											1	HitCase		0						0	1																
13061405	特效	2	0.3				0			4			2						-1						FxR2NuoanAtk32Dandao		-1			1					0	0	0										2							0	3		0.2	0.1											0	HitCase		0						0	1																
13061406	dot伤害	2	4				0			4			0.4						-1	1			0.1				-1			1					0	0	0										2							0	3		0.2	0.1	130614061	130634									0	HitCase		0						1	1																
13061407	聚怪	2	8				0			4			0.4						-1	1			0.1				-1			1					0	0	0										2							0	3		0.2	0.1		130605									0	HitCase		0						0	1																
13061408	爆炸伤害	2	4				0			4			0.1						-1								-1			1					0	0	0										2							0	3		0.2	0.1	130614081										0	HitCase		0						1	1																
13061502		2	0.05			0.5	5			4		1	2		1				1		FxR2NuoanAtk32DandaoHit				FxR2NuoanAtk32Dandao02		1			5	-75	30	0.1	1.3	62.8318	-4	80	0.8	-0.5								0	999		1	13061505|13061506|13061507	1		0	3		0.2	0.1											1	HitCase		0						0	1																
13061503		2	0.05				5			4		1	2		1				1						FxR2NuoanAtk32Dandao02		1			5	75	30	0.1	1.3	62.8318	-4	80	0.8	-0.5								0							0	3		0.2	0.1											1	HitCase		0						0	1																
13061505	特效	2	0.3				0			4			2						-1						FxR2NuoanAtk32Dandao		-1			1					0	0	0										2							0	3		0.2	0.1											0	HitCase		0						0	1																
13061506	dot伤害	2	4				0			4			0.4						-1	1			0.1				-1			1					0	0	0										2							0	3		0.2	0.1	130615061	130635									0	HitCase		0						1	1																
13061507	聚怪	2	8				0			4			0.4						-1	1			0.1				-1			1					0	0	0										2							0	3		0.2	0.1		130605									0	HitCase		0						0	1																
13061508	爆炸伤害	2	4				0			4			0.1						-1								-1			1					0	0	0										2							0	3		0.2	0.1	130615081										0	HitCase		0						1	1																
13061806	伤害2	3	8	200		-2.5	0			4			0.1						-1		FxR2NuoanAtk4102Hit						-1			1					0	0	0										0							0	3		0.2	0.1	130618061	930354	130617				130618				1.1	HitCase		0						1	1																
13061807	聚怪	2	8			3	0			4			0.15						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1			130605								1	HitCase		1		1				0	1												130618072				
13061808	伤害1	2	4.5			0	0			4			0.1						-1		FxR2NuoanAtk4101Hit						-1			1					0	0	0										0							0	3		0.2	0.1	130618081	930353									1	HitCase		1		1				1	1												130618082				
13061904		2	8		-0.5	4	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130619041	930354									0			0						1	1																
13061908		1	3	4		2	0			4			0.1						-1								-1			1					0	0	0										0							0	3	330	0.2	0.1	130619081										1.2			0						1	1												130619082				
13061909		1	7	8		2	0			4			0.1						-1		FxR2NuoanAtk42Hit						-1			1					0	0	0										0							0	3	330	0.2	0.1	130619091	930353									1.2			0						1	1												130619092				
13062003		3	8	240		-1.5	0			4			0.3						-1		FxR2NuoanAtk4301Hit						-1			1					0	0	0										0							0	3		0.2	0.1		930353	130636				130636				1.2			0						1	1																
13062015		3	8	240		-1.5	0			4			0.3						-1		FxR2NuoanAtk4302Hit						-1			1					0	0	0										0							0	3		0.2	0.1	130620151	930354	130636				130636				1.2			0						1	1																
13062031	点击派生反馈子弹	2	0.3				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1											0	HitCase		0						0	1																
13062102		2	5			0.5	0			4			0.3						-1	1	FxR2NuoanAtkQteHit		0.1				-1			1					0	0	0										0							0	3	30	0.2	0.1	130621021	130676									1.2			0						1	1																
13062203		2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1		130660	130663	130664							0	HitCase		0						0	1																
13062213	伤害	2	999				0			4			0.1						-1		FxR2NuoanAtk51Hit						-1			1					0	0	0										0							0	3		0.2	0.1	130622131	130661									0	HitCase		0						1	1																
13062313	起始吸附攻击盒	2	8			-2	0			4			0.1						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1				130609							0	HitCase		1		1				0	1																
13062314	攻击盒	2	4				0			4			0.3						-1	1	FxR2NuoanAtk1201Hit		0.1				-1			1					0	0	0										0							0	3		0.2	0.1	130623141	130624		130609							1			1		1				1	1												130623142				
13062802		2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130628021										0	HitCase		0						1	1									1							
13062804		2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130628041										0	HitCase		0						1	1									1							
13062828		2	3			1.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130628281										1.3			0						1	1																
13062841	撞飞+聚怪第一段	2	10				0			4			0.1						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1	130628411	930463	119406								0	HitCase		1						1	1									2							
13062842	撞飞+聚怪第二段	2	10				0			4			0.1						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1	130628421	930463	119406								0	HitCase		1						1	1									2							
13062844	打处决条伤害	2	20				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1		930462									0	HitCase		0						0	1									1							
13062845	打普通伤害	2	8				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130628451	930464	930491								0	HitCase		0						1	1									2							
13062902		2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130629021	930460									0	HitCase		0						1	1									1							
13062904		2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130629041										0	HitCase		0						1	1									1							
13062928		2	3			1.5	0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130629281										1.3			0						1	1																
13062941	撞飞+聚怪第一段	2	10				0			4			0.1						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1	130629411	930463	119406								0	HitCase		1						1	1									2							
13062942	撞飞+聚怪第二段	2	10				0			4			0.1						-1	1			0.05				-1			1					0	0	0										0							0	3		0.2	0.1	130629421	930463	119406								0	HitCase		1						1	1									2							
13062944	打处决条伤害	2	20				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1		930462									0	HitCase		0						0	1									1							
13062945	打普通伤害	2	8				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0.1	130629451	930464	930491								0	HitCase		0						1	1									2							
13063004		2	1.5			1.5	0			4			0.1						-1						FxR2NuoanAtk0302Hit		-1			1					0	0	0										0							0	3		0.2	0.1	130630041	200311					200313				0.5			0						1	1									1							
13063024	打处决范围伤害	2	6				0			4			0.1						-1								-1			1					0	0	0										0							0	2		0.2	0.1	130630241	930466	119406								0	HitCase		0						1	1									2							
