Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame
97610204	二周年-天火-大攻击判定	2	6				0			4			0.6						-1								-1			1					0	0	0										3			1	97610205			0	1					778391	778351				778354				0	HitCase		0		1		0.5		0																	
97610205	二周年-天火-大特效	2	0.1				0			4			2						-1						FxCizhuiTianhuo02		-1			1					0	0	0										2							0	1														0	HitCase		0		1				0																	
97610206	二周年-天火-小号熔岩地表	2	3				0			4			3						-1	1			0.9		FxCizhuiTianhuoquyu01		-1			1					0	0	0										3							0	1					778352									0	HitCase		0		1		1		0																	
97610207	二周年-天火-小打自己	2	0.1				0			3			0.6						-1								-1			1					0	0	0										2							0	1					778353									0	HitCase		0		1				0																	
97610208	二周年-天火-大号熔岩地表	2	6				0			4			3						-1	1			0.5		FxCizhuiTianhuoquyu01		-1			1					0	0	0			1	0	2					3							0	1					778352									0	HitCase		0		1				0																	
97610209	二周年-天火-大打自己	2	0.1				0			3			0.6						-1								-1			1					0	0	0										2							0	1					778353									0	HitCase		0		1		0.5		0																	
97610210	二周年-天火-小炸弹	2	0.5				0			4			3						-1						FxCizhuiMailei		-1			1					0	0	0										1							0	1					778355									0.5	HitCase		1		1		2		0				1													
97610211	二周年-黑洞-小伤害	2	2				0			4			0.1						-1								-1			1					0	0	0										0							0	1					778490					778460				0	HitCase		1		1				0																	
97610212	二周年-黑洞-小吸取	2	4				0			4			1						-1	1			0.05				-1			1					0	0	0										0							0	1					778491									0	HitCase		1		1				0																	
97610213	二周年-黑洞-大伤害	2	4				0			4			0.1						-1								-1			1					0	0	0										0							0	1					778490					778460				0	HitCase		1		1				0																	
97610214	二周年-黑洞-大吸取	2	8				0			4			1						-1	1			0.05				-1			1					0	0	0										0							0	1					778491									0	HitCase		1		1				0																	
97610215	二周年-黑洞-消失	2	0.1				0			4			3						-1						FxCizhuiHeidongXiaoshi		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0																	
97610216	二周年-黑洞-爆破	2	6				0			4			0.4						-1						FxCizhuiHeidongBaozha		-1			1					0	0	0										0							0	1					778459									0	HitCase		0		1		0.3		0																	
97610217	二周年-黑洞-降低反总伤-小	2	2				0			4			0.1						-1								-1			1					0	0	0										0							0	1					778451	778458								0	HitCase		0		1				0																	
97610218	二周年-黑洞-怪物伤害降低-小	2	4				0			4			999						-1	1			0.05				-1			1					0	0	0										0							0	1					778456									0	HitCase		1		1				0																	
97610219	二周年-黑洞-降低反总伤-大	2	4				0			4			0.1						-1								-1			1					0	0	0										0							0	1					778451	778458								0	HitCase		0		1				0																	
97610220	二周年-黑洞-怪物伤害降低-大	2	8				0			4			999						-1	1			0.05				-1			1					0	0	0										0							0	1					778456									0	HitCase		1		1				0																	
97610221	二周年-控制矩阵-1.5s	2	6				0			4			999						-1	1			1.5		FxCizhuiKongzhijuzhen		-1			1					0	0	0										1							0	1					778591									0	HitCase		0		1				0																	
97610222	二周年-控制矩阵-1s	2	6				0			4			999						-1	1			1		FxCizhuiKongzhijuzhen		-1			1					0	0	0										1							0	1					778591									0	HitCase		0		1				0																	
97610223	二周年-控制矩阵-1.5s带爆炸	2	6				0			4			999						-1	1			1.5		FxCizhuiKongzhijuzhen		-1			1					0	0	0										1	3	3	9999	97610229			0	1					778591									0	HitCase		0		1				0																	
97610224	二周年-控制矩阵-1s带爆炸	2	6				0			4			999						-1	1			1		FxCizhuiKongzhijuzhen		-1			1					0	0	0										1	3	3	9999	97610229			0	1					778591									0	HitCase		0		1				0																	
97610225	二周年-控制矩阵-玩家1.5s	2	6				0			4			99999						-1	1			1.5		FxCizhuiKongzhijuzhen		-1			1					0	0	0										0							0	1					778591									0	HitCase		2		1				0																	
97610226	二周年-控制矩阵-玩家1s	2	6				0			4			99999						-1	1			1		FxCizhuiKongzhijuzhen		-1			1					0	0	0										0							0	1					778591									0	HitCase		2		1				0																	
97610227	二周年-控制矩阵-玩家1.5s带爆炸	2	6				0			4			99999						-1	1			1.5		FxCizhuiKongzhijuzhen		-1			1					0	0	0										0	3	3	9999	97610229			0	1					778591									0	HitCase		2		1				0																	
97610228	二周年-控制矩阵-玩家1s带爆炸	2	6				0			4			99999						-1	1			1		FxCizhuiKongzhijuzhen		-1			1					0	0	0										0	3	3	9999	97610229			0	1					778591									0	HitCase		2		1				0																	
97610229	二周年-控制矩阵-爆炸	2	6				0			4			0.5						-1						FxCizhuiKongzhijuzhenBaozha		-1			1					0	0	0										2							0	1					778592	778564								0	HitCase		1		1				0				1													
97610230	二周年-控制矩阵-范围判定子弹	2	6				0			7			99999						-1	1			0.05				-1			1					0	0	0										1							0	1					778551	778558	778559							0	HitCase		0		1				0																	
97610231	二周年-控制矩阵-玩家矩阵范围判定子弹	2	6				0			7			99999						-1	1			0.05				-1			1					0	0	0										0							0	1					778551	778558	778559							0	HitCase		2		1				0																	
97610233	素体团	2	2				0			4			10						-1								-1			1					0	0	0										0							0	1														0	HitCase		0		1				1																	
97610236	二周年-浮游炮-1号伤害判定	2	0.1				0			4			0.5						-1						FxCizhuiFuyoupao01HitCase02		-1			1					0	0	0										1							2	1					778691	778649								0	HitCase		0		1		0.1		0				1													
97610237	二周年-浮游炮-2号伤害判定	2	0.1				0			4			0.5						-1						FxCizhuiFuyoupao02HitCase02		-1			1					0	0	0										1							2	1					778691	778649								0	HitCase		0		1		0.1		0				1													
97610238	二周年-浮游炮-3号伤害判定	2	0.1				0			4			0.5						-1						FxCizhuiFuyoupao03HitCase02		-1			1					0	0	0										1							2	1					778691	778649								0	HitCase		0		1		0.1		0				1													
97610239	二周年-浮游炮-4号伤害判定	2	0.1				0			4			0.5						-1						FxCizhuiFuyoupao04HitCase02		-1			1					0	0	0										1							2	1					778691	778649								0	HitCase		0		1		0.1		0				1													
97610240	二周年-浮游炮-爆炸伤害判定	2	0.1				0			4			0.1						-1								-1			1					0	0	0										1							0	1					778691									0	HitCase		0		1				0																	
97610241	二周年-浮游炮-1号	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao01HitCase01		-1			1					0	0	0										1	0.5	1.5	99999	97610236			0	1														0	HitCase		1		1				0				1													
97610242	二周年-浮游炮-2号	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao02HitCase01		-1			1					0	0	0										1	0.5	1.5	99999	97610237			0	1														0	HitCase		1		1				0				1													
97610243	二周年-浮游炮-3号	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao03HitCase01		-1			1					0	0	0										1	0.5	1.5	99999	97610238			0	1														0	HitCase		1		1				0				1													
97610244	二周年-浮游炮-4号（玩家）	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao04HitCase01		-1			1					0	0	0										1	0.5	1.5	99999	97610239			0	1														0	HitCase		1		1				0				1													
97610245	二周年-浮游炮-爆炸	2	3				0			4			2						-1						FxCizhuiFuyoupaoBaozhaHitCase		-1			1					0	0	0										1	0.1		1	97610240			0	1														0.1	HitCase		0		1				0																	
97610246	二周年-浮游炮-1号-1s	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao01HitCase01		-1			1					0	0	0										1	0.5	1	99999	97610236			0	1														0	HitCase		1		1				0				1													
97610247	二周年-浮游炮-2号-1s	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao02HitCase01		-1			1					0	0	0										1	0.5	1	99999	97610237			0	1														0	HitCase		1		1				0				1													
97610248	二周年-浮游炮-3号-1s	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao03HitCase01		-1			1					0	0	0										1	0.5	1	99999	97610238			0	1														0	HitCase		1		1				0				1													
97610249	二周年-浮游炮-4号-1s（玩家）	2	0.1				0			4			99999						-1						FxCizhuiFuyoupao04HitCase01		-1			1					0	0	0										1	0.5	1	99999	97610239			0	1														0	HitCase		1		1				0				1													
97620102	死亡特效	2	1				0			4			2						-1						FxJianZuBaoZha		-1			1					0	0	0			1	0	3.5					0							0	1														0	HitCase		0		0				0																	
93080102	测试用子弹	2	1				0			4			999						-1								-1			1					0	0	0										0							0	1														0	HitCase		1		1				0																	
93080125	攻击判定-第一下左爪	3	4	120			0			4			0.1						-1		FxMe1WutailongAtkHit			LHand			-1			6					0	0	0										0	0		1	93080129			0	1				930801251	801045									0	HitCase		0		1				1																	
93080126	攻击判定-第二下头	3	4	90			0			4			0.15						-1		FxMe1WutailongAtkHit			MarkCase			-1			6					0	0	0										0							0	1				930801261	801050									0	HitCase		0		1				1																	
93080127	攻击判定-第三下右爪	2	4	90			0			4			0.2						-1		FxMe1WutailongAtkHit			RHand			-1			6					0	0	0										0							0	1				930801271	801055									0	HitCase		0		1				0																	
93080129	地裂特效	2	0.1		-0.79	5.827	0			4			5						-1						FxMe1WutailongAtk0102		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0																	
93080208	攻击判定-第一下左爪	2	4				0			4			0.25						-1		FxMe1WutailongAtkHit			LHand			-1			6					0	0	0										0							0	1				930802081	801045									0	HitCase		0		1				0																	
93080209	攻击判定-第二下右爪	3	4	120			0			4			0.1						-1		FxMe1WutailongAtkHit			RHand			-1			6					0	0	0										0			1	93080219			0	1				930802091	801055									0	HitCase		0		1				1																	
93080219	地裂特效	2	0.1		0.11	6.36	0			4			5						-1						FxMe1WutailongAtk0202		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0																	
93080308	攻击判定-第一下右爪	2	4				0			4			0.1						-1		FxMe1WutailongAtkHit			RHand			-1			6					0	0	0										0							0	1				930803081	801050									0	HitCase		0		1				0																	
93080309	攻击判定-第二下-右爪跟随	2	4				0			4			0.6						-1		FxMe1WutailongAtkHit			RHand			-1			6					0	0	0										0							0	1				930803091	801030									0	HitCase		0		1				1																	
93080310	攻击判定-第二下-尾扫跟随	2	4				0			4			0.6						-1		FxMe1WutailongAtkHit			TailBone14			-1			6					0	0	0										0							0	1				930803101	801030									0	HitCase		0		1				0																	
93080311	攻击判定-第三下-双爪	1	6	10		3	0			4			0.1						-1		FxMe1WutailongAtkHit						-1			1					0	0	0										0							0	1				930803111	801060									0	HitCase		0		1				0																	
93080408	攻击判定-第一下-右爪	3	4	180			0			4			0.3						-1		FxMe1WutailongAtkHit			RHand			-1			6					0	0	0										0							0	1				930804081	801050									0	HitCase		0		1				1																	
93080409	攻击判定-第二下-左爪	3	4	120			0			4			0.1						-1		FxMe1WutailongAtkHit			LHand			-1			6					0	0	0										0			1	93080423			0	1				930804091	801055									0	HitCase		0		1				1																	
93080423	地裂特效	2	0.1		-0.33	8.11	0			4			5						-1						FxMe1WutailongAtk0402		-1			1					0	0	0										0							0	1														0.1	HitCase		0		1				0																	
93080508	黑洞吸入强制位移	3	10	120			0			4			2						-1	1			0.05	MarkCase			-1			6					0	0	0										0							0	1					930575									0	HitCase		0		1				0																	
93080605	咬人子弹	2	2				0			4			0.1						-1					RealHitCase			-1			6					0	0	0										0							0	1					801080									0	HitCase		0		1				0																	
93080606	嚼人子弹	2	2				0			4			0.1						-1					RealHitCase			-1			6					0	0	0										0							0	1					801020									0	HitCase		0		1				0																	
93080607	嚼人子弹	2	2				0			4			0.1						-1					RealHitCase			-1			6					0	0	0										0							0	1					801020									0	HitCase		0		1				0																	
93080702	强制位移子弹	2	10				0			4			1						-1	1			0				-1			1					0	0	0										0							0	1					930807									0	HitCase		0		1				0																	
93080703	喷火/伤害子弹-跟随头	3	13	10			0		50	4			1.5						-1	1			0.05				-1			2	-60	0	0	0	0	0	0										0							0	1					801005									0	HitCase		2		1				1				1													
93080807	赛琳娜打子弹到龙身上	2	0.1	0.05		2	80			4		1	1		1				-1								-1			5	0	120	0	100	628.318	-1	5	0	0	1	0	0.5					0							1	1														0	HitCase		0		1				0																	
93080809	赛琳娜护盾缩放子弹	2	0.1				0			4			0.5		1				-1						FxMe1WutailongDun		-1			1					0	0	0			1	2	0					0	0.5		1	93080810			0	1														0	HitCase		0		1				0																	
93080810	赛琳娜护盾持久子弹	2	0.1				0			4			-1						-1						FxMe1WutailongDun		-1			1					0	0	0										0			1	93080811			0	1														0	HitCase		1		1				0																	
93080811	赛琳娜身体中心子弹	2	0.1			0.1	0			4			-1						-1								-1			1					0	0	0			1	0	0.2					0							0	1														5	HitCase		1		1				0																	
93080813	中心岩浆子弹	2	3				0			4			5						-1						FxMe1WutailongDiHuo		-1			1					0	0	0			1	0	1					3							0	1					801050									0	HitCase		0		1		2.8		0																	
93080815	中心灼烧地表-伤害	2	2				0			4			-1						-1	1			0.5				-1			1					0	0	0			1	0	1.2					3		5	-1	93080816			0	1					930554									0	HitCase		0		1				0																	
93080816	中心灼烧地表-特效	2	2				0			4			10						-1	1			0.5		FxMe1WutailongLu		-1			1					0	0	0			1	0	1.2					3							0	1														0	HitCase		0		1				0																	
93080817	中心岩浆持续子弹	2	0.1				0			4			-1						-1								-1			1					0	0	0										3	15	10	-1	93080818			0	1														0	HitCase		0		1				0																	
93080818	中心岩浆子弹	2	3				0			4			5						-1						FxMe1WutailongDiHuo		-1			1					0	0	0			1	0	1.5					2							0	1					801050									0	HitCase		0		1		2.8		0																	
93081111	自身攻击判定	2	3				0			6			1						-1								-1			2	360				0	0	0										0		0.17	7	93081112			0	1				930811111										0	HitCase		1		1				1																	
93081112	留下火径	2	0.1				0			4			10					1	-1						FxMe1WutailongLu		-1			1					0	0	0										2			1	93081113			3	1					801050									0	HitCase		0		1				0																	
93081113	火径伤害	2	2				0			6			5						-1	1			1				-1			1					0	0	0										0							0	1					930554									0	HitCase		0		1				0																	
93081202	地火特效	2	0.1				0			4			4						-1						FxMe1WutailongDiHuo		-1			1					0	0	0										2							0	1														0	HitCase		0		0				0																	
93081203	地火伤害	2	2.5			0	0			4			2.9						-1								-1			1					0	0	0										2			1	93081202			1	1				930812031	801050									0.5	HitCase	1	0		0		2.8		1																	
93081204	第1发-发射器	2	2.5			0	0			4			20						-1								-1			1					0	0	0										1	4		1	93081203			0	1														0.5	HitCase	1	1		0				0				1													
93081205	第2发-发射器	2	2.5			0	0			4			20						-1								-1			1					0	0	0										1	5.5		1	93081203			0	1														0.5	HitCase	1	1		0				0				1													
93081206	第3发-发射器	2	2.5			0	0			4			20						-1								-1			1					0	0	0										1	7		1	93081203			0	1														0.5	HitCase	1	1		0				0				1													
93081207	第4发-发射器	2	2.5			0	0			4			20						-1								-1			1					0	0	0										1	8.5		1	93081203			0	1														0.5	HitCase	1	1		0				0				1													
93081208	第5发-发射器	2	0.1				0			4			20						-1								-1			1					0	0	0										1	10		1	93081203			0	1														0.5	HitCase	1	1		0				0				1													
93081209	第6发-发射器	2	0.1				0			4			20						-1								-1			1					0	0	0										1	11.5		1	93081203			0	1														0.5	HitCase	1	1		0				0				1													
93081302	龙蛋-飞行子弹	2	0.5				30			2			2		1				1						FxMe1WutailongDan02		-1			1					0	0	0			1	0	2					1	999999		1	93081303	1		1	1										930840				0	HitCase		0		0				0																	
93081303	龙蛋-爆炸子弹	2	2				0			4			3						-1						FxMe1WutailongDan03		-1			1					0	0	0			1	0	2					3	0.6		1	93081305			0	1														0	HitCase		0		0				0																	
93081304	龙蛋-飞行直接爆炸子弹	2	2				0			4			3						-1						FxMe1WutailongDan03		-1			1					0	0	0			1	0	2					3	0.2		1	93081305			0	1														0	HitCase		0		0				0		0															
93081305	龙蛋-伤害子弹	2	2				0			2			3						-1		FxJianZuBaoZha						-1			1					0	0	0										3							0	1					801050									0	HitCase		0		0				0																	
93081306	赛琳娜传递伤害给龙	2	0.1				30			4		1	3						-1						FxMe1WutailongDun01EffectCase1		-1			9	0	0	0	0.5	5	0	0										0							5	1														0	HitCase		0		1				0																	
93081402	流星-特效	2	0.1			0	0			4			10						-1						FxMe1WutailongYunShi		-1			1					0	0	0										2	0.35		1	93081403			2	1														0	HitCase		0		1				0																	
93081403	流星-伤害	2	3.5			0	0			6			0.1						-1								-1			1					0	0	0										2							2	1				930814031	801050									0.5	HitCase		0		0				1																	
93081404	流星-追踪器	2	3.5				0			6			2						-1						FxYujing1M08S		-1			1					0	0	0										1	0.8		1	93081402			1	1														0	HitCase	1	1		0				0				1													
93081405	第1发-发射器	2	0.1			0	0			6			10						-1								-1			1					0	0	0										1	0		1	93081404			0	1														0	HitCase		1		0				0																	
93081406	第2发-发射器	2	0.1			0	0			6			10						-1								-1			1					0	0	0										1	1.5		1	93081404			0	1														0	HitCase		1		0				0																	
93081407	第3发-发射器	2	0.1			0	0			6			10						-1								-1			1					0	0	0										1	3		1	93081404			0	1														0	HitCase		1		0				0																	
93081408	第4发-发射器	2	0.1			0	0			6			10						-1								-1			1					0	0	0										1	4.5		1	93081404			0	1														0	HitCase		1		0				0																	
93081409	第5发-发射器	2	0.1			0	0			6			10						-1								-1			1					0	0	0										1	6		1	93081404			0	1														0	HitCase		1		0				0																	
93081410	第6发-发射器	2	0.1			0	0			6			10						-1								-1			1					0	0	0										1	7.5		1	93081404			0	1														0	HitCase		1		0				0																	
93081419	流星-追踪器	2	3.5				0			4			2						-1						FxYujing1M08S		-1			1					0	0	0										3	0.8		1	93081402			1	1														0	HitCase	1	1		0				0																	
93081507	由行为树召唤的持续场景特效子弹	2	0.1				0			4			999						-1						FxMe1WutailongSc		-1			1					0	0	0										3							0	1														0	HitCase		0		1				0																	
93081509	地火1（舞台中心位置，固定210帧定位）	2	0.1		-6	24	0			4			30						-1								-1			1					0	0	0										0	0		1	93081203			0	1														0	HitCase		0		0				0																	
93081510	地火2	2	0.1		0	12	0			4			30						-1								-1			1					0	0	0										0	1		1	93081203			0	1														0	HitCase		0		0				0																	
93081511	地火3	2	0.1		-12	36	0			4			30						-1								-1			1					0	0	0										0	1.5		1	93081203			0	1														0	HitCase		0		0				0																	
93081512	地火4	2	0.1		6	6	0			4			30						-1								-1			1					0	0	0										0	2		1	93081203			0	1														0	HitCase		0		0				0																	
93081513	地火5	2	0.1		-18	42	0			4			30						-1								-1			1					0	0	0										0	2.5		1	93081203			0	1														0	HitCase		0		0				0																	
93081514	地火6	2	0.1		-12	18	0			4			30						-1								-1			1					0	0	0										0	3		1	93081203			0	1														0	HitCase		0		0				0																	
93081515	流星1	2	0.1		-7	10	0			4			30						-1								-1			1					0	0	0										0	0.5		1	93081402			0	1														0	HitCase		0		0				0																	
93081516	流星2	2	0.1		10	39	0			4			30						-1								-1			1					0	0	0										0	1		1	93081402			0	1														0	HitCase		0		0				0																	
93081517	流星3	2	0.1		1	22	0			4			30						-1								-1			1					0	0	0										0	1.5		1	93081402			0	1														0	HitCase		0		0				0																	
93081518	流星4	2	0.1		8	6	0			4			30						-1								-1			1					0	0	0										0	2		1	93081402			0	1														0	HitCase		0		0				0																	
93081519	流星5	2	0.1		-17	12	0			4			30						-1								-1			1					0	0	0										0	2.5		1	93081402			0	1														0	HitCase		0		0				0																	
93081520	流星6	2	0.1		-12	18	0			4			30						-1								-1			1					0	0	0										0	3		1	93081402			0	1														0	HitCase		0		0				0																	
93081521	圆周-流星1	2	0.1		-6	30	0		0	4			30						-1								-1			1					0	0	0										0	4		1	93081402			0	1														0	HitCase		0		0				0																	
93081522	圆周-流星2	2	0.1		4.2	18	0		120	4			30						-1								-1			1					0	0	0										0	4.2		1	93081402			0	1														0	HitCase		0		0				0																	
93081523	圆周-流星3	2	0.1		-10	18	0			4			30						-1								-1			1					0	0	0										0	4.4		1	93081402			0	1														0	HitCase		0		0				0																	
93081524	圆周-流星4	2	0.1		4.2	27	0			4			30						-1								-1			1					0	0	0										0	4.6		1	93081402			0	1														0	HitCase		0		0				0																	
93081525	圆周-流星5	2	0.1		-6	12	0			4			30						-1								-1			1					0	0	0										0	4.8		1	93081402			0	1														0	HitCase		0		0				0																	
93081526	圆周-流星6	2	0.1		-10	27	0			4			30						-1								-1			1					0	0	0										0	5		1	93081402			0	1														0	HitCase		0		0				0																	
93081527	圆周-地火1	2	0.1		6	24	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93081528	圆周-地火2	2	0.1		-16	24	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93081529	圆周-地火3	2	0.1		4	18	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93081530	圆周-地火4	2	0.1		-14	30	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93081531	圆周-地火5	2	0.1		2	12	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93081532	圆周-地火6	2	0.1		-12	36	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93081533	圆周-地火7	2	0.1		0	40	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93081534	圆周-地火8	2	0.1		-10	8	0			4			30						-1								-1			1					0	0	0										0	4		1	93081203			0	1														0	HitCase		0		0				0																	
93082124	攻击判定-第一下左爪	3	4	120			0			4			0.1						-1		FxMe1WutailongAtkHit			LHand			-1			6					0	0	0										0	0		1	93082128			0	1				930821241	801045									0	HitCase		0		1				1																	
