Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame
11120802	红球2攻击盒2	3	4	180			0			4			0.1						-1		FxR3KuluomuAtk12Hit02						-1			1																	0							0	3	1	0.2	0.1	111208021	111293				111239	111293				1.2	###		0						1	1												111208022				
11120901	红球3攻击盒1	3	3	120			0			4			0.1						-1		FxR3KuluomuAtk11Hit						-1			1																	0							0	3	1	0.2	0.1	111209011	111292				111240	111292				1.2	###		0						1	1												111209012				
11120902	红球3攻击盒2	3	4	180			0			4			0.1						-1		FxR3KuluomuAtk11Hit02						-1			1																	0							0	3	1	0.2	0.1	111209021	111294				111241	111293				1.2	###		0						1	1												111209022				
11120903	红球3攻击盒3	3	4	180		1	0			4			0.1						-1		FxR3KuluomuAtk11Hit02					0.6	-1			1																	0							0	3		0.2	0.1						111241					1.2	###		0						0	1																
11122301	红球3无盾攻击盒1	3	3	120			0			4			0.1						-1		FxR3KuluomuAtk12Hit						-1			1																	0							0	3	1	0.2	0.1	111223011	111292				111242	111292				1.2	###		0						1	1												111223012				
11122302	红球3无盾攻击盒2	3	4	180			0			4			0.1						-1		FxR3KuluomuAtk12Hit02						-1			1																	0							0	3	1	0.2	0.1	111223021	111293				111243	111293				1.2	###		0						1	1												111223022				
11121001	蓝球1攻击盒	1	2	3		1.5	0			4			0.1						-1		FxR3KuluomuAtk22Hit						-1			1																	0							0	3	1	0.2	0.1	111210011	111295				111244	111295				1.2	###		1						1	1																
11121101	蓝球2攻击盒	1	2	3		1.5	0			4			0.1						-1		FxR3KuluomuAtk22Hit						-1			1																	0							0	3	1	0.2	0.1	111211011	111295				111245	111295				1.2	###		1						1	1																
11121201	蓝球3攻击盒	1	2	3		1.5	0			4			0.1						-1		FxR3KuluomuAtk21Hit						-1			1																	0							0	3	1	0.2	0.1	111212011	111294				111246	111295				1.2	###		1						1	1																
11121202	蓝球3攻击盒2	2	2			1.5	0			4			0.7						-1								-1			1																	0							0	3	1	0.2	0.1	111212021					111247					1.2	###		0				0.6		1	1																
11122401	蓝球3无盾攻击盒	1	2	3		1.5	0			4			0.1						-1		FxR3KuluomuAtk22Hit						-1			1																	0							0	3	1	0.2	0.1	111224011	111295				111248	111295				1.2	###		1						1	1																
11121303	黄球1攻击盒1	2	6				0			4			0.3						-1	1	FxR3KuluomuAtk31Hit2		0.1				-1			1																	0							0	3		0.2	0	111213031	111220				111249					1.2	###		1						1	1																
11121304	黄球1攻击盒2	2	6				0			4			0.1						-1		FxR3KuluomuAtk31Hit						-1			1																	0							0	3	1	0.2	0.1	111213041	111293				111250					1.2	###		1						1	1																
11121403	黄球2攻击盒1	2	6				0			4			0.3						-1	1	FxR3KuluomuAtk31Hit2		0.1				-1			1																	0							0	3		0.2	0	111214031	111220				111251					1.2	###		1						1	1																
11121404	黄球2攻击盒2	2	6				0			4			0.1						-1		FxR3KuluomuAtk31Hit						-1			1																	0							0	3	1	0.2	0.1	111214041	111293				111252					1.2	###		1						1	1																
11121503	黄球3攻击盒1	2	6				0			4			0.3						-1	1	FxR3KuluomuAtk31Hit2		0.1				-1			1																	0							0	3		0.2	0	111215031	111220				111253					1.2	###		1						1	1																
11121504	黄球3攻击盒2	2	6				0			4			0.1						-1		FxR3KuluomuAtk31Hit						-1			1																	0							0	3	1	0.2	0.1	111215041	111294				111254					1.2	###		1						1	1																
11121505	黄球3攻击盒3	2	6				0			4			1.1						-1								-1			1																	0							0	3		0.2	0.1	111215051					111254					1.2	###		0				1		1	1																
11122503	黄球3无盾攻击盒1	2	6				0			4			0.3						-1	1	FxR3KuluomuAtk31Hit2		0.1				-1			1																	0							0	3		0.2	0	111225031	111220				111255					1.2	###		1						1	1																
11122504	黄球3无盾攻击盒2	2	6				0			4			0.1						-1		FxR3KuluomuAtk31Hit						-1			1																	0							0	3	1	0.2	0.1	111225041	111293				111256					1.2	###		1						1	1																
11121601	重击1攻击盒	3	3.5	120			0			4			0.1						-1		FxR3KuluomuAtk41Hit						-1			1																	0							0	3		0.2	0.1	111216011					111257					1.2	###		1						1	1												111216012				
11121701	重击2攻击盒	3	3.5	150			0			4			0.1						-1		FxR3KuluomuAtk42Hit						-1			1																	0							0	3		0.2	0.1	111217011					111258					1.2	###		1						1	1												111217012				
11121801	重击3攻击盒	3	3.5	150			0			4			0.1						-1		FxR3KuluomuAtk43Hit						-1			1																	0							0	3		0.2	0.1	111218011					111259					1.2	###		1						1	1												111218012				
11121802	重击3攻击盒2	2	2			1.5	0			4			0.6						-1		FxR3KuluomuAtk43Hit						-1			1																	0							0	3		0.2	0.1	111218021					111260					1.2	###		0				0.5		1	1												111218022				
11122202	大招斥退	2	15				0			4			0.1						-1	1			0.05				-1			1																	0							0	3		0.2	0.1											1.2	###		0						0	1																
11122203	大招冰冻	2	15				0			4			0.1						-1								-1			1																	0							0	3		0.2	0.1		111227									1.2	###		0						0	1																
11122204	大招伤害	2	15				0			4			0.1						-1		FxR3KuluomuAtk51DilieHit						-1			1																	0							0	3	1	0.2	0.1	111222041					111262					1.2	###		0						1	1																
11122206	大招全冻结	2	50				0			4			0.1						-1								-1			1																	0							0	3		0.2	0.1		111214									1.2	###		0						0	1																
11122703	出场技攻击盒1	2	6				0			4			0.3						-1	1	FxR3KuluomuAtk31Hit2		0.1				-1			1																	0							0	3		0.2	0	111227031	111220				111255					1.2	###		1						1	1																
11122704	出场技攻击盒2	2	6				0			4			0.1						-1		FxR3KuluomuAtk31Hit						-1			1																	0							0	3	1	0.2	0.1	111227041	111293				111256					1.2	###		1						1	1																
11123101	QTE3攻击盒	2	3			2.5	0			4			0.1						-1		FxR3KuluomuAtk21Hit						-1			1																	0							0	3	1	0.2	0.1	111231011	111294				111263	111295				1.2	###		1						1	1																
11123102	QTE3攻击盒2	2	3			2.5	0			4			0.6						-1	1			0.2				-1			1																	0							0	3	1	0.2	0.1	111231021					111280					1.2	###		0						1	1																
11129901	核心被动暴风雪伤害	2	5.2				50			4			8						-1	1	FxR3KuluomuBeidongHit		0.5		FxR3KuluomuBeidong		-1			1																	0							0	3	1	0.2	0.02						111261					0	HitCase		2			2			0	1																
11129903	防御判定特效	2	0.3				0			4			1						-1						FxR3KuluomuBeidongHudunChufa		-1			1																	2							2	3		0.2	0.1											0	###		0						0	1																
11129905	减抗子弹5%	2	10				0			4			0.4						-1								-1			1																	3							4	3		0.2	0.1		111285									1.2	###		0				0.3		0	1																
11129906	减抗子弹10%	2	10				0			4			0.4						-1								-1			1																	3							4	3		0.2	0.1		111286									1.2	###		0				0.3		0	1																
11129907	防御判定减速2秒	2	6				0			4			0.1						-1								-1			1																	3							4	3		0.2	0.1		111222									1.2	###		0						0	1																
11129908	防御判定冻2秒	2	6				0			4			0.1						-1								-1			1																	3							4	3		0.2	0.1		111268									1.2	###		0						0	1																
11129909	防御判定冰冻3秒	2	6				0			4			0.1						-1								-1			1																	3							4	3		0.2	0.1		111278									1.2	###		0						0	1																
