Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
83400006	boss砸地-范围提示	2	2				150			4		1	5						-1						FxMb1TrackalienMd010001Attack1803		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1					0														
83400007	boss砸地-持续伤害	2	2				0			4		0	25						-1	1			0.2		FxMb1TrackalienMd010001Attack1804		-1			1				0	0	0	0										1							0	1					801010									0	HitCase	1	0						0														
83400008	棱镜发射友军子弹（激光）	2	1				0			4		0	1		1				-1						FxMb1PrismMd010001Jiguang		-1			1				0	0	0	0										3							4	1														1	HitCase	1	0						0														
83400009	棱镜发射敌军子弹（激光）	2	1				0			4		0	1		1				-1						FxMb1PrismMd010001Jiguang		-1			1				0	0	0	0										3							4	1														1	HitCase	1	0						0														
83400101	轨道异形者-左抓下砸爆炸特效	2	5				0			4		0	0.1						-1								-1			1				0	0	0	0										1							0	1														0	HitCase	1	0						0														
83400102	轨道异形者-左爪下砸伤害帧	2	5				0			4		1	1						-1								-1			1				0	0	0	0										1							0	3				834001021	801045									0	HitCase	1	0						1														
83400103	轨道异形者-左爪打击特效	2	5				0			4		0	3						-1						FxMb1TrackalienMd010001Attack0101		-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400105	轨道异形者-左爪攻击特效6秒	2	2				0			4		0	6.8						-1						FxMb1TrackalienMd010001Attack0102		-1			1				0	0	0	0										1							0	1														0.85	HitCase		0						0														
83400109	轨道异形者-左爪下砸预警	2	5				150			4		-1	2						-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1	1				0														
83400117	轨道异形者-发射子弹	1	4	8	0	0	165	0		4		0	0.3						-1		FxMb1TrackalienMd010001Attack11Dimian						-1			1				0	0	0	0										0							1	1				834001171	801040	834048	834080	834047						0	HitCase	1	0					1	1														
83400119	轨道异形者-身体的预警特效	2	2				100			4		1	1						-1						FxMb1PrismMd010001Xishou		-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400201	轨道异形者-中抓下砸爆炸特效	2	5				0			4		0	2						-1								-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400202	轨道异形者-中抓下砸伤害帧	2	5				0			4		1	0.1						-1								-1			1				0	0	0	0										1							0	3				834002021	801045									1	HitCase		0						1														
83400203	轨道异形者-中抓拔出预警	2	5				0			4		0	3						-1						FxMb1TrackalienMd010001Attack0101		-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400207	轨道异形者-中抓下砸预警	2	5				150			4		-1	2						-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1	1				0														
83400210	轨道异形者-中抓攻击特效6S	2	2				0			4		0	6.8						-1						FxMb1TrackalienMd010001Attack0102		-1			1				0	0	0	0										1							0	1														0.85	HitCase		0						0														
83400216	轨道异形者-发射子弹	1	4	8	0	0	165	0		4		0	0.3						-1		FxMb1TrackalienMd010001Attack11Dimian						-1			1				0	0	0	0										0							1	1				834002161	801040	834048	834080	834047						0	HitCase	1	0					1	1														
83400218	轨道异形者-身体的预警特效	2	2				100			4		1	1						-1						FxMb1PrismMd010001Xishou		-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400301	轨道异形者-右爪下砸爆炸特效	2	5				0			4		0	2						-1								-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400302	轨道异形者-左爪下砸伤害帧	2	5				0			4		1	0.1						-1								-1			1				0	0	0	0										1							0	3				834003021	801045									1	HitCase	1	0						1														
83400303	轨道异形者-右爪下砸特效	2	5				0			4		0	3						-1						FxMb1TrackalienMd010001Attack0101		-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400306	轨道异形者-左爪下砸预警	2	5				150			4		-1	2						-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1	1				0														
83400310	轨道异形者-右爪6S特效	2	2				0			4		0	6.8						-1						FxMb1TrackalienMd010001Attack0102		-1			1				0	0	0	0										1							0	1														0.85	HitCase		0						0														
83400317	轨道异形者-发射子弹	1	4	8	0	0	165	0		4		0	0.3						-1		FxMb1TrackalienMd010001Attack11Dimian						-1			1				0	0	0	0										0							1	1				834003171	801040	834048	834080	834047						0	HitCase	1	0					1	1														
83400319	轨道异形者-身体的预警特效	2	2				100			4		1	1						-1						FxMb1PrismMd010001Xishou		-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83400401	轨道异形者-召唤开始震屏	2	100				0			4		0	1						-1								-1			1				0	0	0	0										0							0	1					834025									0	HitCase	1	0						0														
83400406	轨道异形者-召唤-吼叫击退效果	1	100	150			0		0	4		0	3						-1	1			0.05				-1			1				0	0	0	0										0							0	1					873607	873631	873608							0	HitCase	1	0						0														
83400502	轨道异形者-导弹开始发射盒子1-2跟踪弹子弹	2	2		6.485	11.197	0			4		1	1		1				-1						FxMb1TrackalienMd010001Attack08Dandao		-1		FxMb1TrackalienMd010001Attack08Zha	4	0	30	0.2	9.595	0	0	0										0							0	1				834005021	801010									0	HitCase	1	0	1			0.95		1														
83400503	轨道异形者-导弹开始发射盒子1-3预警	2	2				0			4		0	1		1				-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1					0														
83400505	轨道异形者-导弹开始发射盒子2-2跟踪弹子弹	2	2		6.669	10.09	0			4		1	1		1				-1						FxMb1TrackalienMd010001Attack08Dandao		-1		FxMb1TrackalienMd010001Attack08Zha	4	0	45	0.3	10.926	0	0	0										0							0	1				834005051	801010	200003	832001							0	HitCase	1	0	1			0.95		1														
83400506	轨道异形者-导弹开始发射盒子1-3预警	2	2				0			4		0	1		1				-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1					0														
83400520	轨道异形者-导弹开始发射盒子2-2跟踪弹子弹	2	2		1.267	10.441	0			4		1	1		1				-1						FxMb1TrackalienMd010001Attack08Dandao		-1		FxMb1TrackalienMd010001Attack08Zha	4	0	45	0.3	13.389	0	0	0										0							0	1				834005201	801010	200003	832001							0	HitCase	1	0	1			0.95		1														
83400521	轨道异形者-导弹开始发射盒子1-3预警	2	2				0			4		0	1		1				-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1					0														
83400523	轨道异形者-导弹开始发射盒子3-2跟踪弹子弹	2	2		1.484	9.829	0			4		1	1		1				-1						FxMb1TrackalienMd010001Attack08Dandao		-1		FxMb1TrackalienMd010001Attack08Zha	4	0	30	0.5	13.76	0	0	0										0							0	1				834005231	801010	200003	832001							0	HitCase	1	0	1			0.95		1														
83400524	轨道异形者-导弹开始发射盒子1-3预警	2	2				0			4		0	1		1				-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1					0														
83400538	轨道异形者-导弹开始发射盒子3-2跟踪弹子弹	2	2		-7.773	9.55	0			4		1	1		1				-1						FxMb1TrackalienMd010001Attack08Dandao		-1		FxMb1TrackalienMd010001Attack08Zha	4	0	30	0.5	9.55	0	0	0										0							0	1				834005381	801010	200003	832001							0	HitCase	1	0	1			0.95		1														
83400539	轨道异形者-导弹开始发射盒子1-3预警	2	2				0			4		0	1		1				-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1					0														
83400901	轨道异形者-激光预备锁定帧	1	2	150	4	21	180		0	4		-1	3						-1					YanQiu1	FxYujingJu01		-1			2	180	180	75	75	0	0	0										0							0	3				834009011	801037									0	HitCase	1	0						1														
83401001	轨道异形者-激光预备锁定帧	1	2	150	4	21	180		0	4		-1	3						-1					YanQiu1	FxYujingJu01		-1			2	180	180	75	75	0	0	0										0							0	3				834010011	801037									0	HitCase	1	0						1														
83401102	轨道异形者-发射子弹	1	4	8	0	0	165	0		4		0	0.3						-1		FxMb1TrackalienMd010001Attack11Dimian	FxMb1TrackalienMd010001Attack0101					-1		FxMb1TrackalienMd010001Attack11Dimian	1				0	0	0	0										0							1	1				834011021	801040	834048	834080	834047						0	HitCase	1	0					1	1														
83401104	轨道异形者-身体的预警特效	2	2				100			4		1	1						-1								-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83401501	轨道异形者-嘴部左爪左抓下砸爆炸特效	2	3				0			4		-1	2						-1						FxMb1TrackalienMd010001Attack14		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0						0														
83401502	轨道异形者-嘴部左爪左爪下砸伤害帧	2	3				0			4		-1	0.1						-1								-1			1				0	0	0	0										1							0	3				834015021	801037									0	HitCase	1	0						1														
83401505	轨道异形者-嘴部左爪攻击特效6秒	2	3				0			4		0	6.8						-1								-1			1				0	0	0	0										1							0	1														0	HitCase	1	0						0														
83401512	轨道异形者-下砸预警	2	3				150			4		-1	1						-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1	1				0														
83401601	轨道异形者-嘴部右爪左抓下砸爆炸特效	2	3				0			4		-1	2						-1								-1			1				0	0	0	0										1							0	1														0	HitCase		0						0														
83401602	轨道异形者-嘴部右爪右爪下砸伤害帧	2	3				0			4		-1	0.1						-1						FxMb1TrackalienMd010001Attack14		-1			1				0	0	0	0										1							0	3				834016021	801037									0	HitCase	1	0						1														
83401605	轨道异形者-嘴部右爪攻击特效6秒	2	3				0			4		0	6.8						-1								-1			1				0	0	0	0										1							0	1														0	HitCase	1	0						0														
83401612	轨道异形者-下砸预警	2	3				150			4		-1	1						-1						FxYujing1M10S		-1			1				0	0	0	0										1							0	1														0	HitCase	1	0	1	1				0														
83402402	轨道异形者-召唤（给关卡用）-震屏	2	100				0			4		0	1						-1								-1			1				0	0	0	0										0							0	1					834025									0	HitCase	1	0						0														
83402405	轨道异形者-召唤-吼叫击退效果	1	100	150			0		0	4		0	3						-1	1			0.05				-1			1				0	0	0	0										0							0	1					873607	873631	873608							0	HitCase	1	0						0														
83402601	棱镜循环-1	2	0.1				0			4		0	0.1						-1								-1			1				0	0	0	0										0							0	1					834203									0	HitCase		0						0														
83402701	棱镜左转-1	2	0.1				0			4		0	0.1						-1								-1			1				0	0	0	0										0							0	1					834204									0	HitCase		0						0														
83403001	棱镜死亡-1	2	0.1				0			4		0	0.1						-1								-1			1				0	0	0	0										0							0	1					834207									0	HitCase		0						0														
83403101	轨道异形者-发射子弹第-第一发激光	1	4	10	0	0	1000	0		4		0	0.8						-1		FxMb1TrackalienMd010001Attack23Dimian	FxMb1TrackalienMd010001Attack23Dimian					-1			1				0	0	0	0										0							1	1				834031011	801040	834048								0	HitCase	1	0						1														
83420102	轨道异形者（左肢体）的技能1-发射	2	0.1		18	-10	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834201021	801010	200003	832001	994213						0	HitCase		0	1					1														
83420105	轨道异形者（左肢体）的技能1-发射	2	0.1		18	-10	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834201051	801010	200003	832001	994213						0	HitCase		0	1					1														
83420108	轨道异形者（左肢体）的技能1-发射	2	0.1		18	-10	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834201081	801010	200003	832001	994213						0	HitCase		0	1					1														
83430102	轨道异形者（中肢体）的技能1-发射	2	0.1		17.72	0.1	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834301021	801010	200003	832001	994213						0	HitCase		0	1					1														
83430105	轨道异形者（中肢体）的技能1-发射	2	0.1		17.72	0.1	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834301051	801010	200003	832001	994213						0	HitCase		0	1					1														
83430108	轨道异形者（中肢体）的技能1-发射	2	0.1		17.72	0.1	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834301081	801010	200003	832001	994213						0	HitCase		0	1					1														
83440102	轨道异形者（右肢体）的技能1-发射	2	0.1		16	12	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834401021	801010	200003	832001	994213						0	HitCase		0	1					1														
83440105	轨道异形者（右肢体）的技能1-发射	2	0.1		16	12	0			4		1	1		1				-1						FxMb1TrackalienMd010003Attack01Dandao		-1		FxMb1TrackalienMd010003Attack01Shouji	4	90	0	0.3	0	-8	0	0										0							0	1				834401051	801010	200003	832001	994213						0	HitCase		0	1					1														
90660102	闪避飞镖（闪避加伤害）-远程飞镖	1	0.8	0.5		0.25	25			4		0	3			1	1	1	-1		FxMo1DiaorensanxingMd000001Attack01Shouji2				FxMo1DiaorensanxingMd000001Attack01Zidan		-1			1				0	0	0	0										0							0	1				906601021	801015	906625	906626							1	HitCase		0		0				1														
90660103	闪避飞镖（闪避加伤害）-远程飞镖	1	0.8	0.5		0.25	25			4		0	3			1	1	1	-1		FxMo1DiaorensanxingMd000001Attack01Shouji2				FxMo1DiaorensanxingMd000001Attack01Zidan		-1			1				0	0	0	0										0							0	1				906601031	801015	906625	906626							1	HitCase		0		0				1														
90660105	闪避飞镖（闪避加伤害）-近战第一下普攻伤害	1	2	4		0.2	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack01Shouji						-1			1				0	0	0	0										0							0	1				906601051	801030	906625	906626							0	HitCase		0		0				1														
90660201	三连后闪击（闪避加普攻）-第1下踢腿伤害帧	3	2	220		1	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack02Shouji						-1			1				0	0	0	0										0							0	1				906602011	801030	906627	906628			906621				0	HitCase		1		1				1														
90660203	三连后闪击（闪避加普攻）-第2下踢腿伤害帧	1	2	3		2	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack02Shouji02						-1			1				0	0	0	0										0							0	1				906602031	801030	906627	906628							0	HitCase		1		1				1														
90660206	三连后闪击（闪避加普攻）-第一下镰刀伤害帧	3	2	200		1	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack02Shouji						-1			1				0	0	0	0										0							0	1				906602061	801010	906627	906628							0	HitCase		1		1				1														
90660304	飞雷神-绑在身体前方跟随自身的伤害子弹	2	2	1		0.5	0			4		0	1						-1		FxMo1DiaorensanxingMd000001Attack03Shouji						-1			1				0	0	0	0										0							0	3				906603041	801070	906634	906635							0	HitCase		1		1				1														
90660310	飞雷神（远距离突进+远距离追杀）-角色头上出危	3	30	180			0			4		0	0.1			1	1	1	-1								-1			1				0	0	0	0										0							0	1					906632									0	HitCase		0						0														
90660504	新版被刺杀死亡-4	2	0.1				0			4		0	3						-1						FxQianxingDiaorenDeath		-1			1				0	0	0	0										0							0	1														0	HitCase		0						0														
90660601	匍匐突进out击中敌人-第一击子弹高抬腿	3	2.2	180		0.5	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack06Shouji						-1			1				0	0	0	0										0							0	1				906606011	801010	906636	906637							0	HitCase		1		1				1														
90660602	匍匐突进out击中敌人-第二击子弹扫堂腿	2	2.6	360		0.5	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack06Shouji						-1			1				0	0	0	0										0							0	3				906606021	801020	906636	906637							0	HitCase		1		1				1														
90660603	匍匐突进out击中敌人-第三击子弹匕首突刺	1	2	2.6		1	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack06Shouji02						-1			1				0	0	0	0										0							0	3				906606031	801035	906636	906637							0	HitCase		1		1				1														
90660701	突进二连-扫堂腿第一击	3	2.2	180		0.5	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack07Shouji						-1			1				0	0	0	0										0							0	3				906607011	801030	906640	906641							0	HitCase		1		1				1														
90660702	突进二连-扫堂腿第二击	3	2.6	220		0.5	0			4		0	0.2						-1		FxMo1DiaorensanxingMd000001Attack07Shouji02						-1			1				0	0	0	0										0							0	3				906607021	801040	906643	906644			906618				0	HitCase		1		1				1														
90660804	飞雷神远距离接力远距离-伤害子弹	2	2	1		0.5	0			4		0	1			1	1	1	-1		FxMo1DiaorensanxingMd000001Attack08Shouji						-1			1				0	0	0	0										0							0	3				906608041	801070	906634	906635							0	HitCase		1		1				1														
90660810	飞雷神接力版本-角色头上出危	3	30	180			0			4		0	0.1						-1								-1			1				0	0	0	0										0							0	1					906632									0	HitCase		0						0														
90661101	突进普攻（普通突进出拳）-跟随子弹向前突进	2	2	1		0.2	0			4		0	0.5						-1		FxMo1DiaorensanxingMd000001Attack11Shouji						-1			1				0	0	0	0										0							0	3				906611011	801030	906647	906648							0	HitCase		1		1				1														
90661103	突进普攻（普通突进出拳）-双手插伤害子弹	3	2	1		0.5	0			4		0	0.1						-1		FxMo1DiaorensanxingMd000001Attack11Shouji						-1			1				0	0	0	0										0							0	3				906611031	801035	906647	906648							0	HitCase		1		1				1														
90663601	吊人1号状态机死亡技能-播放特效	2	0.1				0			4		0	1						-1						FxMe1BioMd007020Death		-1			1				0	0	0	0										0							0	1														0	HitCase		0		0				0														
90663701	吊人2号状态机死亡技能-播放特效	2	0.1				0			4		0	1						-1						FxMe1BioMd007020Death		-1			1				0	0	0	0										0							0	1														0	HitCase		1		0				0														
90663801	吊人3号状态机死亡技能-播放特效	2	0.1				0			4		0	1						-1						FxMe1BioMd007020Death		-1			1				0	0	0	0										0							0	1														0	HitCase		0		0				0														
