Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame
42090709	物理1单体-顿帧	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090710			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090710	物理2单体-顿帧	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090711			0	3		0.2	0.1											0	HitCase		1						0	1																
42090711	物理3单体-顿帧	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090712			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090712	物理4单体-顿帧	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090713			0	3		0.2	0.1											0	HitCase		1						0	1																
42090713	物理5单体-顿帧	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090802	火1单体-2	2	0.8				0			4			0.2						-1	1	FxPet2CiweionAtkHit02		0.2				-1			1																	0	0.1		1	42090803			0	3		0.2	0.1	420908021	410905	410931								0	HitCase		1						0	1																
42090803	火1单体-3	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090804			0	3		0.2	0.1	420908031	410905									0	HitCase		1						0	1																
42090804	火1单体-4	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090805			0	3		0.2	0.1	420908041	410905									0	HitCase		1						0	1																
42090805	火1单体-5	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090806			0	3		0.2	0.1	420908051	410905									0	HitCase		1						0	1																
42090806	火1单体-6	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1	420908061	410905									0	HitCase		1						0	1																
42090809	火1单体-9	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090710			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090810	火1单体-10	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090711			0	3		0.2	0.1											0	HitCase		1						0	1																
42090811	火1单体-11	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090712			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090812	火1单体-12	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090713			0	3		0.2	0.1											0	HitCase		1						0	1																
42090813	火1单体-13	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090902	雷1单体-2	2	0.8				0			4			0.2						-1	1	FxPet2CiweionAtkHit02		0.2				-1			1																	0	0.1		1	42090903			0	3		0.2	0.1	420909021	410906	410931								0	HitCase		1						0	1																
42090903	雷1单体-3	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090904			0	3		0.2	0.1	420909031	410906									0	HitCase		1						0	1																
42090904	雷1单体-4	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090905			0	3		0.2	0.1	420909041	410906									0	HitCase		1						0	1																
42090905	雷1单体-5	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090906			0	3		0.2	0.1	420909051	410906									0	HitCase		1						0	1																
42090906	雷1单体-6	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1	420909061	410906									0	HitCase		1						0	1																
42090909	雷1单体-9	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090710			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090910	雷1单体-10	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090711			0	3		0.2	0.1											0	HitCase		1						0	1																
42090911	雷1单体-11	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090712			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42090912	雷1单体-12	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090713			0	3		0.2	0.1											0	HitCase		1						0	1																
42090913	雷1单体-13	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42091002	冰1单体-2	2	0.8				0			4			0.2						-1	1	FxPet2CiweionAtkHit02		0.2				-1			1																	0	0.1		1	42091003			0	3		0.2	0.1	420910021	410907	410931								0	HitCase		1						0	1																
42091003	冰1单体-3	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42091004			0	3		0.2	0.1	420910031	410907									0	HitCase		1						0	1																
42091004	冰1单体-4	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42091005			0	3		0.2	0.1	420910041	410907									0	HitCase		1						0	1																
42091005	冰1单体-5	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42091006			0	3		0.2	0.1	420910051	410907									0	HitCase		1						0	1																
42091006	冰1单体-6	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1	420910061	410907									0	HitCase		1						0	1																
42091009	冰1单体-9	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090710			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42091010	冰1单体-10	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090711			0	3		0.2	0.1											0	HitCase		1						0	1																
42091011	冰1单体-11	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090712			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42091012	冰1单体-12	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090713			0	3		0.2	0.1											0	HitCase		1						0	1																
42091013	冰1单体-13	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42091102	暗1单体-2	2	0.8				0			4			0.2						-1	1	FxPet2CiweionAtkHit02		0.2				-1			1																	0	0.1		1	42091103			0	3		0.2	0.1	420911021	410908	410931								0	HitCase		1						0	1																
42091103	暗1单体-3	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42091104			0	3		0.2	0.1	420911031	410908									0	HitCase		1						0	1																
42091104	暗1单体-4	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42091105			0	3		0.2	0.1	420911041	410908									0	HitCase		1						0	1																
42091105	暗1单体-5	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42091106			0	3		0.2	0.1	420911051	410908									0	HitCase		1						0	1																
42091106	暗1单体-6	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1	420911061	410908									0	HitCase		1						0	1																
42091109	暗1单体-9	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090710			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42091110	暗1单体-10	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090711			0	3		0.2	0.1											0	HitCase		1						0	1																
42091111	暗1单体-11	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090712			0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42091112	暗1单体-12	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0	0.1		1	42090713			0	3		0.2	0.1											0	HitCase		1						0	1																
42091113	暗1单体-13	2	0.8				0			4			0.2						-1	1			0.2				-1			1																	0							0	3		0.2	0.1		420914					420914				0	HitCase		1						0	1																
42091205	物理2冲锋-5	1	0.5	1.5			0			4			2.3		1				1								1			1																	0							0	3		0.2	0.1		410931					420909				0	HitCase		1					1	0	1																
42091305	火2冲锋-5	1	0.5	1.5			0			4			2.3		1				1								1			1																	0							0	3		0.2	0.1		410931					420909				0	HitCase		1					1	0	1																
42091405	雷2冲锋-5	1	0.5	1.5			0			4			2.3		1				1								1			1																	0							0	3		0.2	0.1		410931					420909				0	HitCase		1					1	0	1																
42091505	冰2冲锋-5	1	0.5	1.5			0			4			2.3		1				1								1			1																	0							0	3		0.2	0.1		410931					420909				0	HitCase		1					1	0	1																
42091605	暗2冲锋-5	1	0.5	1.5			0			4			2.3		1				1								1			1																	0							0	3		0.2	0.1		410931					420909				0	HitCase		1					1	0	1																
42091702	范围爆炸-2	2	3				0			4			0.2		1				-1		FxPet2CiweionAtkHit01						-1			1																	1							0	3		0.2	0.1	420917021	410924	410931				420921		420925		0	HitCase		1						0	1																
42091802	火2爆炸-2	2	3				0			4			0.2		1				-1		FxPet2CiweionAtkHit01						-1			1																	1							0	3		0.2	0.1	420918021	410925	410931				420921		420925		0	HitCase		1						0	1																
42091902	雷2爆炸-2	2	3				0			4			0.2		1				-1		FxPet2CiweionAtkHit01						-1			1																	1							0	3		0.2	0.1	420919021	410926	410931				420921		420925		0	HitCase		1						0	1																
42092002	冰2爆炸-2	2	3				0			4			0.2		1				-1		FxPet2CiweionAtkHit01						-1			1																	1							0	3		0.2	0.1	420920021	410927	410931				420921		420925		0	HitCase		1						0	1																
42092102	暗2爆炸-2	2	3				0			4			0.2		1				-1		FxPet2CiweionAtkHit01						-1			1																	1							0	3		0.2	0.1	420921021	410928	410931				420921		420925		0	HitCase		1						0	1																
