Role	Layer	State	Target	TransitionDuration
Mb1LostwomenMd010001	1		StraightAfter	0.1
Mb1LostwomenMd010001	1		Win	0
Mb1LostwomenMd010001	1		Win2	0.1
Mb1LostwomenMd010001	1		Stop	0.1
Mb1LostwomenMd010001	1		Fail	0.1
Mb1LostwomenMd010001	1		Save	0.1
Mb1LostwomenMd010001	1		AttackQte	0
Mb1LostwomenMd010001	1		Caught	0.1
Mb1LostwomenMd010001	1		Squatdown	0.1
Mb1LostwomenMd010001	1		StopR	0.1
Mb1LostwomenMd010001	1		Attack01	0.1
Mb1LostwomenMd010001	1		Attack51	0.1
Mb1LostwomenMd010001	1	Stand1	Run	0.2
Mb1LostwomenMd010001	1	Stand1	Walk	0.1
Mb1LostwomenMd010001	1	Stand2	Standchange	0.1
Mb1LostwomenMd010001	1	Stand2	Run	0.2
Mb1LostwomenMd010001	1	Stand2	Walk	0.3
Mb1LostwomenMd010001	1	Stand2	Walkb	0.3
Mb1LostwomenMd010001	1	Stand2	Walkl	0.3
Mb1LostwomenMd010001	1	Stand2	Walkr	0.3
Mb1LostwomenMd010001	1	Stand2	Stand2	0.1
Mb1LostwomenMd010001	1	Standchange	Stand1	0.1
Mb1LostwomenMd010001	1	Standchange	Run	0.1
Mb1LostwomenMd010001	1	Standchange	Walk	0.1
Mb1LostwomenMd010001	1	Run	Stop	0.2
Mb1LostwomenMd010001	1	Run	Stand2	0.2
Mb1LostwomenMd010001	1	Run	Runb	0.2
Mb1LostwomenMd010001	1	Run	Runl	0.2
Mb1LostwomenMd010001	1	Run	Runr	0.2
Mb1LostwomenMd010001	1	Walk	Stand2	0.1
Mb1LostwomenMd010001	1	Runb	Stand2	0.2
Mb1LostwomenMd010001	1	Runb	Run	0.2
Mb1LostwomenMd010001	1	Runb	Runl	0.2
Mb1LostwomenMd010001	1	Runb	Runr	0.2
Mb1LostwomenMd010001	1	Runl	Stand2	0.2
Mb1LostwomenMd010001	1	Runl	Run	0.2
Mb1LostwomenMd010001	1	Runl	Runb	0.2
Mb1LostwomenMd010001	1	Runl	Runr	0.2
Mb1LostwomenMd010001	1	Runr	Stand2	0.2
Mb1LostwomenMd010001	1	Runr	Run	0.2
Mb1LostwomenMd010001	1	Runr	Runb	0.2
Mb1LostwomenMd010001	1	Runr	Runl	0.2
Mb1LostwomenMd010001	1	Walkb	Stand2	0.1
Mb1LostwomenMd010001	1	Walkb	Walk	0.2
Mb1LostwomenMd010001	1	Walkb	Walkl	0.1
Mb1LostwomenMd010001	1	Walkb	Walkr	0.1
Mb1LostwomenMd010001	1	Walkl	Stand2	0.1
Mb1LostwomenMd010001	1	Walkl	Walk	0.1
Mb1LostwomenMd010001	1	Walkl	Walkb	0.1
Mb1LostwomenMd010001	1	Walkl	Walkr	0.2
Mb1LostwomenMd010001	1	Walkr	Stand2	0.1
Mb1LostwomenMd010001	1	Walkr	Walk	0.1
Mb1LostwomenMd010001	1	Walkr	Walkb	0.1
Mb1LostwomenMd010001	1	Walkr	Walkl	0.2
Mb1LostwomenMd010001	1	TurnLeft	Stand2	0.1
Mb1LostwomenMd010001	1	TurnRight	Stand2	0.1
Mb1LostwomenMd010001	1	RunStart	Run	0.1
Mb1LostwomenMd010001	1	RunStart	RunStartEnd01	0.1
Mb1LostwomenMd010001	1	Hit1	Stand2	0
Mb1LostwomenMd010001	1	Hit2	Stand2	0
Mb1LostwomenMd010001	1	Hit3	Stand2	0
Mb1LostwomenMd010001	1	Hit4	Stand2	0
Mb1LostwomenMd010001	1	Behitfly	Hoverhit	0.1
Mb1LostwomenMd010001	1	Behitfly	Falldown	0.1
Mb1LostwomenMd010001	1	Hoverhit	Falldown	0.1
Mb1LostwomenMd010001	1	Falldown	Lieonfloor	0.1
Mb1LostwomenMd010001	1	Hitdown	Lieonfloor	0.1
Mb1LostwomenMd010001	1	Standup	Stand2	0.1
Mb1LostwomenMd010001	1	Straight	Stand2	0.1
Mb1LostwomenMd010001	1	Stun	Stand2	0.1
Mb1LostwomenMd010001	1	Win	Win2	0.1
Mb1LostwomenMd010001	1	Stop	Stand2	0.1
Mb1LostwomenMd010001	1	Caught	Stand2	0.1
Mb1LostwomenMd010001	2		Born	0
Mb1LostwomenMd010001	2		Stand1	0.1
Mb1LostwomenMd010001	2		Stand2	0.1
Mb1LostwomenMd010001	2		Stand3	0.1
Mb1LostwomenMd010001	2		Death	0.1
Mb1LostwomenMd010001	2		Standchange	0.1
Mb1LostwomenMd010001	2		Run	0.1
Mb1LostwomenMd010001	2		Walk	0.1
Mb1LostwomenMd010001	2		Runb	0.2
Mb1LostwomenMd010001	2		Runl	0.2
Mb1LostwomenMd010001	2		Runr	0.2
Mb1LostwomenMd010001	2		Walkb	0.1
Mb1LostwomenMd010001	2		Walkl	0.1
Mb1LostwomenMd010001	2		Walkr	0.1
Mb1LostwomenMd010001	2		TurnLeft	0.1
Mb1LostwomenMd010001	2		TurnRight	0.1
Mb1LostwomenMd010001	2		Move1	0.1
Mb1LostwomenMd010001	2		Move2	0.1
Mb1LostwomenMd010001	2		Move3	0.1
Mb1LostwomenMd010001	2		RunStart	0.1
Mb1LostwomenMd010001	2		RunStartEnd01	0.1
Mb1LostwomenMd010001	2		Hit1	0.05
Mb1LostwomenMd010001	2		Hit2	0.05
Mb1LostwomenMd010001	2		Hit3	0.05
Mb1LostwomenMd010001	2		Hit4	0.05
Mb1LostwomenMd010001	2		Behitfly	0.05
Mb1LostwomenMd010001	2		Hoverhit	0.05
Mb1LostwomenMd010001	2		Falldown	0.1
Mb1LostwomenMd010001	2		Hitdown	0.05
Mb1LostwomenMd010001	2		Lieonfloor	0.1
Mb1LostwomenMd010001	2		Standup	0.1
Mb1LostwomenMd010001	2		Straight	0.1
Mb1LostwomenMd010001	2		Stun	0.1
Mb1LostwomenMd010001	2		StraightBefore	0.1
Mb1LostwomenMd010001	2		StraightAfter	0.1
Mb1LostwomenMd010001	2		Win	0
Mb1LostwomenMd010001	2		Win2	0.1
Mb1LostwomenMd010001	2		Stop	0.1
Mb1LostwomenMd010001	2		Fail	0.1
Mb1LostwomenMd010001	2		Save	0.1
Mb1LostwomenMd010001	2		AttackQte	0
Mb1LostwomenMd010001	2		Caught	0.1
Mb1LostwomenMd010001	2		Squatdown	0.1
Mb1LostwomenMd010001	2		StopR	0.1
Mb1LostwomenMd010001	2		Attack01	0.1
Mb1LostwomenMd010001	2		Attack52	0.1
Mb1LostwomenMd010001	2	Stand1	Run	0.2
Mb1LostwomenMd010001	2	Stand1	Walk	0.1
Mb1LostwomenMd010001	2	Stand2	Standchange	0.1
Mb1LostwomenMd010001	2	Stand2	Run	0.2
Mb1LostwomenMd010001	2	Stand2	Walk	0.3
Mb1LostwomenMd010001	2	Stand2	Walkb	0.3
Mb1LostwomenMd010001	2	Stand2	Walkl	0.3
Mb1LostwomenMd010001	2	Stand2	Walkr	0.3
Mb1LostwomenMd010001	2	Stand2	Stand2	0.1
Mb1LostwomenMd010001	2	Standchange	Stand1	0.1
Mb1LostwomenMd010001	2	Standchange	Run	0.1
Mb1LostwomenMd010001	2	Standchange	Walk	0.1
Mb1LostwomenMd010001	2	Run	Stop	0.2
Mb1LostwomenMd010001	2	Run	Stand2	0.2
Mb1LostwomenMd010001	2	Run	Runb	0.2
Mb1LostwomenMd010001	2	Run	Runl	0.2
Mb1LostwomenMd010001	2	Run	Runr	0.2
Mb1LostwomenMd010001	2	Walk	Stand2	0.1
Mb1LostwomenMd010001	2	Runb	Stand2	0.2
Mb1LostwomenMd010001	2	Runb	Run	0.2
Mb1LostwomenMd010001	2	Runb	Runl	0.2
Mb1LostwomenMd010001	2	Runb	Runr	0.2
Mb1LostwomenMd010001	2	Runl	Stand2	0.2
Mb1LostwomenMd010001	2	Runl	Run	0.2
Mb1LostwomenMd010001	2	Runl	Runb	0.2
Mb1LostwomenMd010001	2	Runl	Runr	0.2
Mb1LostwomenMd010001	2	Runr	Stand2	0.2
Mb1LostwomenMd010001	2	Runr	Run	0.2
Mb1LostwomenMd010001	2	Runr	Runb	0.2
Mb1LostwomenMd010001	2	Runr	Runl	0.2
Mb1LostwomenMd010001	2	Walkb	Stand2	0.1
Mb1LostwomenMd010001	2	Walkb	Walk	0.2
Mb1LostwomenMd010001	2	Walkb	Walkl	0.1
Mb1LostwomenMd010001	2	Walkb	Walkr	0.1
Mb1LostwomenMd010001	2	Walkl	Stand2	0.1
Mb1LostwomenMd010001	2	Walkl	Walk	0.1
Mb1LostwomenMd010001	2	Walkl	Walkb	0.1
Mb1LostwomenMd010001	2	Walkl	Walkr	0.2
Mb1LostwomenMd010001	2	Walkr	Stand2	0.1
Mb1LostwomenMd010001	2	Walkr	Walk	0.1
Mb1LostwomenMd010001	2	Walkr	Walkb	0.1
Mb1LostwomenMd010001	2	Walkr	Walkl	0.2
Mb1LostwomenMd010001	2	TurnLeft	Stand2	0.1
Mb1LostwomenMd010001	2	TurnRight	Stand2	0.1
Mb1LostwomenMd010001	2	RunStart	Run	0.1
Mb1LostwomenMd010001	2	RunStart	RunStartEnd01	0.1
Mb1LostwomenMd010001	2	Hit1	Stand2	0
Mb1LostwomenMd010001	2	Hit2	Stand2	0
Mb1LostwomenMd010001	2	Hit3	Stand2	0
Mb1LostwomenMd010001	2	Hit4	Stand2	0
Mb1LostwomenMd010001	2	Behitfly	Hoverhit	0.1
Mb1LostwomenMd010001	2	Behitfly	Falldown	0.1
Mb1LostwomenMd010001	2	Hoverhit	Falldown	0.1
Mb1LostwomenMd010001	2	Falldown	Lieonfloor	0.1
Mb1LostwomenMd010001	2	Hitdown	Lieonfloor	0.1
Mb1LostwomenMd010001	2	Standup	Stand2	0.1
Mb1LostwomenMd010001	2	Straight	Stand2	0.1
Mb1LostwomenMd010001	2	Stun	Stand2	0.1
Mb1LostwomenMd010001	2	Win	Win2	0.1
Mb1LostwomenMd010001	2	Stop	Stand2	0.1
Mb1LostwomenMd010001	2	Caught	Stand2	0.1
Mb1LostwomenMd010001	3		Born	0
Mb1LostwomenMd010001	3		Stand1	0.1
Mb1LostwomenMd010001	3		Stand2	0.1
Mb1LostwomenMd010001	3		Stand3	0.1
Mb1LostwomenMd010001	3		Death	0.1
Mb1LostwomenMd010001	3		Standchange	0.1
Mb1LostwomenMd010001	3		Run	0.1
Mb1LostwomenMd010001	3		Walk	0.1
Mb1LostwomenMd010001	3		Runb	0.2
Mb1LostwomenMd010001	3		Runl	0.2
Mb1LostwomenMd010001	3		Runr	0.2
Mb1LostwomenMd010001	3		Walkb	0.1
Mb1LostwomenMd010001	3		Walkl	0.1
Mb1LostwomenMd010001	3		Walkr	0.1
Mb1LostwomenMd010001	3		TurnLeft	0.1
Mb1LostwomenMd010001	3		TurnRight	0.1
Mb1LostwomenMd010001	3		Move1	0.1
Mb1LostwomenMd010001	3		Move2	0.1
Mb1LostwomenMd010001	3		Move3	0.1
Mb1LostwomenMd010001	3		RunStart	0.1
Mb1LostwomenMd010001	3		RunStartEnd01	0.1
Mb1LostwomenMd010001	3		Hit1	0.05
Mb1LostwomenMd010001	3		Hit2	0.05
Mb1LostwomenMd010001	3		Hit3	0.05
Mb1LostwomenMd010001	3		Hit4	0.05
Mb1LostwomenMd010001	3		Behitfly	0.05
Mb1LostwomenMd010001	3		Hoverhit	0.05
Mb1LostwomenMd010001	3		Falldown	0.1
Mb1LostwomenMd010001	3		Hitdown	0.05
Mb1LostwomenMd010001	3		Lieonfloor	0.1
Mb1LostwomenMd010001	3		Standup	0.1
Mb1LostwomenMd010001	3		Straight	0.1
Mb1LostwomenMd010001	3		Stun	0.1
Mb1LostwomenMd010001	3		StraightBefore	0.1
Mb1LostwomenMd010001	3		StraightAfter	0.1
Mb1LostwomenMd010001	3		Win	0
Mb1LostwomenMd010001	3		Win2	0.1
Mb1LostwomenMd010001	3		Stop	0.1
Mb1LostwomenMd010001	3		Fail	0.1
Mb1LostwomenMd010001	3		Save	0.1
Mb1LostwomenMd010001	3		AttackQte	0
Mb1LostwomenMd010001	3		Caught	0.1
Mb1LostwomenMd010001	3		Squatdown	0.1
Mb1LostwomenMd010001	3		StopR	0.1
Mb1LostwomenMd010001	3		Attack01	0.1
Mb1LostwomenMd010001	3		Attack53	0.1
Mb1LostwomenMd010001	3	Stand1	Run	0.2
Mb1LostwomenMd010001	3	Stand1	Walk	0.1
Mb1LostwomenMd010001	3	Stand2	Standchange	0.1
Mb1LostwomenMd010001	3	Stand2	Run	0.2
Mb1LostwomenMd010001	3	Stand2	Walk	0.3
Mb1LostwomenMd010001	3	Stand2	Walkb	0.3
Mb1LostwomenMd010001	3	Stand2	Walkl	0.3
Mb1LostwomenMd010001	3	Stand2	Walkr	0.3
Mb1LostwomenMd010001	3	Stand2	Stand2	0.1
Mb1LostwomenMd010001	3	Standchange	Stand1	0.1
Mb1LostwomenMd010001	3	Standchange	Run	0.1
Mb1LostwomenMd010001	3	Standchange	Walk	0.1
Mb1LostwomenMd010001	3	Run	Stop	0.2
Mb1LostwomenMd010001	3	Run	Stand2	0.2
Mb1LostwomenMd010001	3	Run	Runb	0.2
Mb1LostwomenMd010001	3	Run	Runl	0.2
Mb1LostwomenMd010001	3	Run	Runr	0.2
Mb1LostwomenMd010001	3	Walk	Stand2	0.1
Mb1LostwomenMd010001	3	Runb	Stand2	0.2
Mb1LostwomenMd010001	3	Runb	Run	0.2
Mb1LostwomenMd010001	3	Runb	Runl	0.2
Mb1LostwomenMd010001	3	Runb	Runr	0.2
Mb1LostwomenMd010001	3	Runl	Stand2	0.2
Mb1LostwomenMd010001	3	Runl	Run	0.2
Mb1LostwomenMd010001	3	Runl	Runb	0.2
Mb1LostwomenMd010001	3	Runl	Runr	0.2
Mb1LostwomenMd010001	3	Runr	Stand2	0.2
Mb1LostwomenMd010001	3	Runr	Run	0.2
Mb1LostwomenMd010001	3	Runr	Runb	0.2
Mb1LostwomenMd010001	3	Runr	Runl	0.2
Mb1LostwomenMd010001	3	Walkb	Stand2	0.1
Mb1LostwomenMd010001	3	Walkb	Walk	0.2
Mb1LostwomenMd010001	3	Walkb	Walkl	0.1
Mb1LostwomenMd010001	3	Walkb	Walkr	0.1
Mb1LostwomenMd010001	3	Walkl	Stand2	0.1
Mb1LostwomenMd010001	3	Walkl	Walk	0.1
Mb1LostwomenMd010001	3	Walkl	Walkb	0.1
Mb1LostwomenMd010001	3	Walkl	Walkr	0.2
Mb1LostwomenMd010001	3	Walkr	Stand2	0.1
Mb1LostwomenMd010001	3	Walkr	Walk	0.1
Mb1LostwomenMd010001	3	Walkr	Walkb	0.1
Mb1LostwomenMd010001	3	Walkr	Walkl	0.2
Mb1LostwomenMd010001	3	TurnLeft	Stand2	0.1
Mb1LostwomenMd010001	3	TurnRight	Stand2	0.1
Mb1LostwomenMd010001	3	RunStart	Run	0.1
Mb1LostwomenMd010001	3	RunStart	RunStartEnd01	0.1
Mb1LostwomenMd010001	3	Hit1	Stand2	0
Mb1LostwomenMd010001	3	Hit2	Stand2	0
Mb1LostwomenMd010001	3	Hit3	Stand2	0
Mb1LostwomenMd010001	3	Hit4	Stand2	0
Mb1LostwomenMd010001	3	Behitfly	Hoverhit	0.1
Mb1LostwomenMd010001	3	Behitfly	Falldown	0.1
Mb1LostwomenMd010001	3	Hoverhit	Falldown	0.1
Mb1LostwomenMd010001	3	Falldown	Lieonfloor	0.1
Mb1LostwomenMd010001	3	Hitdown	Lieonfloor	0.1
Mb1LostwomenMd010001	3	Standup	Stand2	0.1
Mb1LostwomenMd010001	3	Straight	Stand2	0.1
Mb1LostwomenMd010001	3	Stun	Stand2	0.1
Mb1LostwomenMd010001	3	Win	Win2	0.1
Mb1LostwomenMd010001	3	Stop	Stand2	0.1
Mb1LostwomenMd010001	3	Caught	Stand2	0.1
Mb1LostwomenMd010001	4		Born	0
Mb1LostwomenMd010001	4		Stand1	0.1
Mb1LostwomenMd010001	4		Stand2	0.1
Mb1LostwomenMd010001	4		Stand3	0.1
Mb1LostwomenMd010001	4		Death	0.1
Mb1LostwomenMd010001	4		Standchange	0.1
Mb1LostwomenMd010001	4		Run	0.1
Mb1LostwomenMd010001	4		Walk	0.1
Mb1LostwomenMd010001	4		Runb	0.2
Mb1LostwomenMd010001	4		Runl	0.2
Mb1LostwomenMd010001	4		Runr	0.2
Mb1LostwomenMd010001	4		Walkb	0.1
Mb1LostwomenMd010001	4		Walkl	0.1
Mb1LostwomenMd010001	4		Walkr	0.1
Mb1LostwomenMd010001	4		TurnLeft	0.1
Mb1LostwomenMd010001	4		TurnRight	0.1
Mb1LostwomenMd010001	4		Move1	0.1
Mb1LostwomenMd010001	4		Move2	0.1
Mb1LostwomenMd010001	4		Move3	0.1
Mb1LostwomenMd010001	4		RunStart	0.1
Mb1LostwomenMd010001	4		RunStartEnd01	0.1
Mb1LostwomenMd010001	4		Hit1	0.05
Mb1LostwomenMd010001	4		Hit2	0.05
Mb1LostwomenMd010001	4		Hit3	0.05
Mb1LostwomenMd010001	4		Hit4	0.05
Mb1LostwomenMd010001	4		Behitfly	0.05
Mb1LostwomenMd010001	4		Hoverhit	0.05
Mb1LostwomenMd010001	4		Falldown	0.1
Mb1LostwomenMd010001	4		Hitdown	0.05
Mb1LostwomenMd010001	4		Lieonfloor	0.1
Mb1LostwomenMd010001	4		Standup	0.1
Mb1LostwomenMd010001	4		Straight	0.1
Mb1LostwomenMd010001	4		Stun	0.1
Mb1LostwomenMd010001	4		StraightBefore	0.1
Mb1LostwomenMd010001	4		StraightAfter	0.1
Mb1LostwomenMd010001	4		Win	0
Mb1LostwomenMd010001	4		Win2	0.1
Mb1LostwomenMd010001	4		Stop	0.1
Mb1LostwomenMd010001	4		Fail	0.1
Mb1LostwomenMd010001	4		Save	0.1
Mb1LostwomenMd010001	4		AttackQte	0
Mb1LostwomenMd010001	4		Caught	0.1
Mb1LostwomenMd010001	4		Squatdown	0.1
Mb1LostwomenMd010001	4		StopR	0.1
Mb1LostwomenMd010001	4		Attack01	0.1
Mb1LostwomenMd010001	4		Attack54	0.1
Mb1LostwomenMd010001	4	Stand1	Run	0.2
Mb1LostwomenMd010001	4	Stand1	Walk	0.1
Mb1LostwomenMd010001	4	Stand2	Standchange	0.1
Mb1LostwomenMd010001	4	Stand2	Run	0.2
Mb1LostwomenMd010001	4	Stand2	Walk	0.3
Mb1LostwomenMd010001	4	Stand2	Walkb	0.3
Mb1LostwomenMd010001	4	Stand2	Walkl	0.3
Mb1LostwomenMd010001	4	Stand2	Walkr	0.3
Mb1LostwomenMd010001	4	Stand2	Stand2	0.1
Mb1LostwomenMd010001	4	Standchange	Stand1	0.1
Mb1LostwomenMd010001	4	Standchange	Run	0.1
Mb1LostwomenMd010001	4	Standchange	Walk	0.1
Mb1LostwomenMd010001	4	Run	Stop	0.2
Mb1LostwomenMd010001	4	Run	Stand2	0.2
Mb1LostwomenMd010001	4	Run	Runb	0.2
Mb1LostwomenMd010001	4	Run	Runl	0.2
Mb1LostwomenMd010001	4	Run	Runr	0.2
Mb1LostwomenMd010001	4	Walk	Stand2	0.1
Mb1LostwomenMd010001	4	Runb	Stand2	0.2
Mb1LostwomenMd010001	4	Runb	Run	0.2
Mb1LostwomenMd010001	4	Runb	Runl	0.2
Mb1LostwomenMd010001	4	Runb	Runr	0.2
Mb1LostwomenMd010001	4	Runl	Stand2	0.2
Mb1LostwomenMd010001	4	Runl	Run	0.2
Mb1LostwomenMd010001	4	Runl	Runb	0.2
Mb1LostwomenMd010001	4	Runl	Runr	0.2
Mb1LostwomenMd010001	4	Runr	Stand2	0.2
Mb1LostwomenMd010001	4	Runr	Run	0.2
