Role	Layer	State	Target	TransitionDuration
R3KuluomuMd010021	0	Stand2	Walkr	0.3
R3KuluomuMd010021	0	Standchange	Stand1	0.1
R3KuluomuMd010021	0	Standchange	Run	0.1
R3KuluomuMd010021	0	Standchange	Walk	0.1
R3KuluomuMd010021	0	Run	Stop	0.2
R3KuluomuMd010021	0	Run	Stand2	0.2
R3KuluomuMd010021	0	Run	Runb	0.2
R3KuluomuMd010021	0	Run	Runl	0.2
R3KuluomuMd010021	0	Run	Runr	0.2
R3KuluomuMd010021	0	Walk	Stand2	0.1
R3KuluomuMd010021	0	Runb	Stand2	0.2
R3KuluomuMd010021	0	Runb	Run	0.2
R3KuluomuMd010021	0	Runb	Runl	0.2
R3KuluomuMd010021	0	Runb	Runr	0.2
R3KuluomuMd010021	0	Runl	Stand2	0.2
R3KuluomuMd010021	0	Runl	Run	0.2
R3KuluomuMd010021	0	Runl	Runb	0.2
R3KuluomuMd010021	0	Runl	Runr	0.2
R3KuluomuMd010021	0	Runr	Stand2	0.2
R3KuluomuMd010021	0	Runr	Run	0.2
R3KuluomuMd010021	0	Runr	Runb	0.2
R3KuluomuMd010021	0	Runr	Runl	0.2
R3KuluomuMd010021	0	Walkb	Stand2	0.1
R3KuluomuMd010021	0	Walkb	Walk	0.2
R3KuluomuMd010021	0	Walkb	Walkl	0.1
R3KuluomuMd010021	0	Walkb	Walkr	0.1
R3KuluomuMd010021	0	Walkl	Stand2	0.1
R3KuluomuMd010021	0	Walkl	Walk	0.1
R3KuluomuMd010021	0	Walkl	Walkb	0.1
R3KuluomuMd010021	0	Walkl	Walkr	0.2
R3KuluomuMd010021	0	Walkr	Stand2	0.1
R3KuluomuMd010021	0	Walkr	Walk	0.1
R3KuluomuMd010021	0	Walkr	Walkb	0.1
R3KuluomuMd010021	0	Walkr	Walkl	0.2
R3KuluomuMd010021	0	TurnLeft	Stand2	0.1
R3KuluomuMd010021	0	TurnRight	Stand2	0.1
R3KuluomuMd010021	0	RunStart	Run	0.1
R3KuluomuMd010021	0	RunStart	RunStartEnd01	0.1
R3KuluomuMd010021	0	Hit1	Stand2	0
R3KuluomuMd010021	0	Hit2	Stand2	0
R3KuluomuMd010021	0	Hit3	Stand2	0
R3KuluomuMd010021	0	Hit4	Stand2	0
R3KuluomuMd010021	0	Behitfly	Hoverhit	0.1
R3KuluomuMd010021	0	Behitfly	Falldown	0.1
R3KuluomuMd010021	0	Hoverhit	Falldown	0.1
R3KuluomuMd010021	0	Falldown	Lieonfloor	0.1
R3KuluomuMd010021	0	Hitdown	Lieonfloor	0.1
R3KuluomuMd010021	0	Standup	Stand2	0.1
R3KuluomuMd010021	0	Straight	Stand2	0.1
R3KuluomuMd010021	0	Stun	Stand2	0.1
R3KuluomuMd010021	0	Win	Win2	0.1
R3KuluomuMd010021	0	Stop	Stand2	0.1
R3KuluomuMd010021	0	Caught	Stand2	0.1
