Role	Layer	State	Target	TransitionDuration
Me1JiulongzhongyaziMd000001	0	Run	Runb	0.2
Me1JiulongzhongyaziMd000001	0	Run	Runl	0.2
Me1JiulongzhongyaziMd000001	0	Run	Runr	0.2
Me1JiulongzhongyaziMd000001	0	Walk	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Runb	Stand2	0.2
Me1JiulongzhongyaziMd000001	0	Runb	Run	0.2
Me1JiulongzhongyaziMd000001	0	Runb	Runl	0.2
Me1JiulongzhongyaziMd000001	0	Runb	Runr	0.2
Me1JiulongzhongyaziMd000001	0	Runl	Stand2	0.2
Me1JiulongzhongyaziMd000001	0	Runl	Run	0.2
Me1JiulongzhongyaziMd000001	0	Runl	Runb	0.2
Me1JiulongzhongyaziMd000001	0	Runl	Runr	0.2
Me1JiulongzhongyaziMd000001	0	Runr	Stand2	0.2
Me1JiulongzhongyaziMd000001	0	Runr	Run	0.2
Me1JiulongzhongyaziMd000001	0	Runr	Runb	0.2
Me1JiulongzhongyaziMd000001	0	Runr	Runl	0.2
Me1JiulongzhongyaziMd000001	0	Walkb	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Walkb	Walk	0.2
Me1JiulongzhongyaziMd000001	0	Walkb	Walkl	0.1
Me1JiulongzhongyaziMd000001	0	Walkb	Walkr	0.1
Me1JiulongzhongyaziMd000001	0	Walkl	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Walkl	Walk	0.1
Me1JiulongzhongyaziMd000001	0	Walkl	Walkb	0.1
Me1JiulongzhongyaziMd000001	0	Walkl	Walkr	0.2
Me1JiulongzhongyaziMd000001	0	Walkr	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Walkr	Walk	0.1
Me1JiulongzhongyaziMd000001	0	Walkr	Walkb	0.1
Me1JiulongzhongyaziMd000001	0	Walkr	Walkl	0.2
Me1JiulongzhongyaziMd000001	0	TurnLeft	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	TurnRight	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	RunStart	Run	0
Me1JiulongzhongyaziMd000001	0	RunStart	RunStartEnd01	0.1
Me1JiulongzhongyaziMd000001	0	Hit1	Stand2	0
Me1JiulongzhongyaziMd000001	0	Hit2	Stand2	0
Me1JiulongzhongyaziMd000001	0	Hit3	Stand2	0
Me1JiulongzhongyaziMd000001	0	Hit4	Stand2	0
Me1JiulongzhongyaziMd000001	0	Behitfly	Hoverhit	0.1
Me1JiulongzhongyaziMd000001	0	Behitfly	Falldown	0.1
Me1JiulongzhongyaziMd000001	0	Hoverhit	Falldown	0.1
Me1JiulongzhongyaziMd000001	0	Falldown	Lieonfloor	0.1
Me1JiulongzhongyaziMd000001	0	Hitdown	Lieonfloor	0.1
Me1JiulongzhongyaziMd000001	0	Standup	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Straight	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Stun	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Win	Win2	0.1
Me1JiulongzhongyaziMd000001	0	Stop	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Caught	Stand2	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack01	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack02	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack03	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack04	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack05	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack06	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack08	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack10	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack14	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack15	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack16	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack18	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack19	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack20	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack21	Attack24	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack01	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack02	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack03	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack04	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack05	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack06	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack08	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack10	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack14	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack15	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack16	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack18	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack19	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack20	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack21	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack22	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack23	0.1
Me1JiulongzhongyaziMd000001	0	Attack24	Attack24	0.1
