Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
773303			0	-1				1	0	7733030			773303000							
773304			0	-1				1	0	7733040			773304000							
773305			0	-1				1	0	7733050			773305000							
773306			0	-1				1	0	7733060|101|100|6			773306000							
773307			0	-1				1	0	7733070|101|100|6			773307000							
773308			0	-1				1	0	7733080|101|100|6			773308000							
773309			0	-1				1	0	7733090|101|100|6			773309000							
773310			0	-1				1	0	7733100|101|100|6			773310000							
773311			0	-1				1	0	7733110|101|100|6			773311000							
773312			0	-1				1	0	7733120			773312000							
773313			0	-1				1	0	7733130			773313000							
773314			0	-1				1	0	7733140			773314000							
773315			0	-1	111			1	0	7733150|111|110|100|6			773315000	FxEquipHudun	HitCase					
773316			0	-1				1	0	7733160			773316000							
773317			0	0.2				1	0	7733170	7733170		773317000							
773318			0	-1				1	0	7733180			773318000							
773319			0	-1				1	0	7733190			773319000							
773320			0	-1				1	0	7733200			773320000							
773321			0	3				1	0	7733210			773321000							
773322			0	-1				1	0	7733220			773322000							
773323			0	-1				1	0	7733230			773323000							
773324			0	-1				1	0	7733240			773324000							
773334			0	3				1	0	7733340				FxCizhuiBingdong	Root					
773335			0	-1				1	0	7733350|7700000			773335000							
773336			0	-1				1	0	7733360|7700000			773336000							
773337			0	-1				1	0	7733370			773337000							
773338			0	-1				1	0	7733380			773338000							
773339			0	-1				1	0	7733390			773339000							
773340			0	-1				1	0	7733400			773340000							
773341			0	-1				1	0	7733410			773341000							
773342			0	-1				1	0	7733420	7733420|7733460|7733490		773342000							
773343			0	-1				1	0	7733430			773343000							
773345			0	-1				1	0	7733450			773345000							
773346			0	-1				1	0	7733460	7733420|7733460|7733490		773346000							
773347			0	-1				1	0	7733470			773347000							
773348			0	-1				1	0	7733480			773348000							
773349			0	-1				1	0	7733490	7733420|7733460|7733490		773349000							
773350			0	-1				1	0	7733500			773350000							
773351			0	-1				1	0	7733510			773351000							
773352			0	-1				1	0	7733520			773352000							
773353			0	-1				1	0	7733530			773353000							
773354			0	-1				1	0	7733540			773354000							
773355			0	-1				1	0	7733550			773355000							
773356			0	-1				1	0	7733560			773356000							
773357			0	6				4	0	7733570			773357000							
773360			0	-1				1	0	7733600			773360000							
773361			0	5				1	0	7733610	7733610		773361000							
773362			0	-1				1	0	7733620			773362000							
773363			0	-1				1	0	7733630			773363000							
773364			0	5				1	0	7733640	7733640		773364000							
773365			0	-1				1	0	7733650			773365000							
773366			0	-1				1	0	7733660			773366000							
773367			0	5				1	0	7733670	7733670		773367000							
773368			0	-1				1	0	7733680			773368000							
773369			0	10				1	0	7733690	7733690		773369000							
773370			0	10				1	0	7733700	7733700		773370000							
773371			0	10				1	0	7733710	7733710		773371000							
773372			0	-1				1	0	7733720			773372000							
773373			0	-1				1	0	7733730			773373000							
773374			0	-1				1	0	7733740			773374000							
773375			0	10				1	0	7733750	7733750		773375000							
773376			0	10				1	0	7733760	7733760		773376000							
773377			0	10				1	0	7733770	7733770		773377000							
773379			0	-1				1	0	7733790			773379000							
773380			0	-1				1	0	7733800			773380000							
773381			0	-1				1	0	7733810			773381000							
773382			0	-1				1	0	7733820			773382000							
773383			0	-1				1	0	7733830			773383000							
773384			0	-1				1	0	7733840			773384000							
773385			0	-1				1	0	7733850|105|100|6	7733850		773385000							
773386			0	-1				1	0	7733860|105|100|6			773386000							
773387			0	-1				1	0	7733870|105|100|6			773387000							
773388			0	-1				1	0	7733880|105|100|6			773388000							
773389			0	-1				1	0	7733890			773389000							
773390			0	-1				1	0	7733900			773390000							
773391			0	-1				1	0	7733910			773391000							
773392			0	-1				1	0	7733920|105|100|6			773392000							
773393			0	-1				1	0	7733930|105|100|6			773393000							
773394			0	-1				1	0	7733940			773394000							
773395			0	-1				1	0	7733950			773395000							
773396			0	-1				1	0	7733960			773396000							
773398			0	-1				1	0	7733980			773398000							
773399			0	-1				1	0	7733990			773399000							
773400			0	-1				1	0	7734000			773400000							
773401			0	-1				1	0	7734010|7700000			773401000							
773402			0	-1				1	0	7734020|7700000			773402000							
773403			0	-1				1	0	7734030|7700000			773403000							
773407			0	-1				1	0	7734070|7700000			773407000							
773408			0	-1				1	0	7734080|7700000			773408000							
773409			0	-1				1	0	7734090|7700000			773409000							
773413			0	-1				1	0	7734130|7700000			773413000							
773414			0	-1				1	0	7734140|7700000			773414000							
773415			0	-1				1	0	7734150|7700000			773415000							
773419			0	-1				1	0	7734190|7700000			773419000							
773420			0	-1				1	0	7734200|7700000			773420000							
773421			0	-1				1	0	7734210|7700000			773421000							
773425			0	0				1	0	7734250|105|100|6			773425000							
773426			0	0				1	0	7734260|105|100|6			773426000							
773427			0	0				1	0	7734270|105|100|6			773427000							
773497			0	-1				1	0	7734970	7738180|7734990|7734980	7738180|7734990|7734980	773497000							
773498			0	-1				1	0	7734980	7738180|7734990	7738180|7734990	773498000							
773499			0	-1				1	0	7734990	7738180	7738180	773499000							
773500			0	-1				1	0	7735000			773500000					1		
773501			0	-1				1	0	7735010	7735000	7735000	773501000					1		
773502			0	-1				1	0	7735020	7735000|7735010	7735000|7735010	773502000					1		
773503			0	-1				1	0	7735030	7735000|7735010|7735020	7735000|7735010|7735020	773503000					1		
773504			0	-1				1	0	7735040			773504000					1		
773505			0	-1				1	0	7735050	7735040	7735040	773505000					1		
773506			0	-1				1	0	7735060	7735040|7735050	7735040|7735050	773506000					1		
773507			0	-1				1	0	7735070	7735040|7735050|7735060	7735040|7735050|7735060	773507000					1		
773508			0	-1				1	0	7735080			773508000					1		
773509			0	-1				1	0	7735090	7735080	7735080	773509000					1		
773510			0	-1				1	0	7735100	7735080|7735090	7735080|7735090	773510000					1		
773511			0	-1				1	0	7735110	7735080|7735090|7735100	7735080|7735090|7735100	773511000					1		
773512			0	-1				1	0	7735120			773512000					1		
773513			0	-1				1	0	7735130	7735120	7735120	773513000					1		
773514			0	-1				1	0	7735140	7735120|7735130	7735120|7735130	773514000					1		
773515			0	-1				1	0	7735150	7735120|7735130|7735140	7735120|7735130|7735140	773515000					1		
773516			0	0				1	0	7735160			773516000					1		
773517			0	0				1	0	7735170	7735160	7735160	773517000					1		
773518			0	0				1	0	7735180	7735160|7735170	7735160|7735170	773518000					1		
773519			0	0				1	0	7735190	7735160|7735170|7735180	7735160|7735170|7735180	773519000					1		
773520			0	-1				1	0	7735200			773520000					1		
773521			0	-1				1	0	7735210	7735200	7735200	773521000					1		
773522			0	-1				1	0	7735220	7735200|7735210	7735200|7735210	773522000					1		
773523			0	-1				1	0	7735230	7735200|7735210|7735220	7735200|7735210|7735220	773523000					1		
773524			0	-1				1	0	7735240|111|110|100|6			773524000					1		
773525			0	-1				1	0	7735250|111|110|100|6	7735240	7735240	773525000					1		
773526			0	-1				1	0	7735260|111|110|100|6	7735240|7735250	7735240|7735250	773526000					1		
773527			0	-1				1	0	7735270|111|110|100|6	7735240|7735250|7735260	7735240|7735250|7735260	773527000					1		
773528			0	-1				1	0	7735280			773528000					1		
773529			0	-1				1	0	7735290	7735280	7735280	773529000					1		
773530			0	-1				1	0	7735300	7735280|7735290	7735280|7735290	773530000					1		
773531			0	-1				1	0	7735310	7735280|7735290|7735300	7735280|7735290|7735300	773531000					1		
773532			0	-1				1	0	7735320|101|100|6			773532000	FxTongyongJiagong	HitCase			1		
773533			0	-1				1	0	7735330|101|100|6	7735320	7735320	773533000	FxTongyongJiagong	HitCase			1		
773534			0	-1				1	0	7735340|101|100|6	7735320|7735330	7735320|7735330	773534000	FxTongyongJiagong	HitCase			1		
773535			0	-1				1	0	7735350|101|100|6	7735320|7735330|7773540	7735320|7735330|7773540	773535000	FxTongyongJiagong	HitCase			1		
773536			0	-1				1	0	7735360			773536000					1		
773537			0	-1				1	0	7735370			773537000					1		
773538			0	-1				1	0	7735380	7735370	7735370	773538000					1		
773539			0	-1				1	0	7735390	7735370|7735380	7735370|7735380	773539000					1		
773540			0	-1				1	0	7735400	7735370|7735380|7735390	7735370|7735380|7735390	773540000					1		
773541			0	0				1	0	7735410|11|6			773541000					1		
773542			0	0				1	0	7735420|11|6			773542000					1		
773543			0	0				1	0	7735430|11|6			773543000					1		
773544			0	0				1	0	7735440|11|6			773544000					1		
773545			0	-1				1	0	7735450			773545000					1		
773546			0	-1				1	0	7735460	7735450	7735450	773546000					1		
773547			0	-1				1	0	7735470	7735450|7735460	7735450|7735460	773547000					1		
773548			0	-1				1	0	7735480	7735450|7735460|7735470	7735450|7735460|7735470	773548000					1		
773549			0	-1				1	0	7735490			773549000	FxEquipHudun	HitCase			1		
773550			0	-1				1	0	7735500	7735490	7735490	773550000	FxEquipHudun	HitCase			1		
773551			0	-1				1	0	7735510	7735490|7735500	7735490|7735500	773551000	FxEquipHudun	HitCase			1		
773552			0	-1				1	0	7735520	7735490|7735500|7735510	7735490|7735500|7735510	773552000	FxEquipHudun	HitCase			1		
773553			0	0				1	0	7735530			773553000					1		
773554			0	0				1	0	7735540			773554000					1		
773555			0	-1				1	0	7735550			773555000					1		
773556			0	-1				1	0	7735560	7735550	7735550	773556000					1		
773557			0	-1				1	0	7735570	7735550|7735560	7735550|7735560	773557000					1		
773558			0	-1				1	0	7735580	7735550|7735560|7735570	7735550|7735560|7735570	773558000					1		
773559			0	5				1	0	7735590			773559000					1		
773560			0	5				1	0	7735600	7735590	7735590	773560000					1		
773561			0	5				1	0	7735610	7735590|7735600	7735590|7735600	773561000					1		
773562			0	5				1	0	7735620	7735590|7735600|7735610	7735590|7735600|7735610	773562000					1		
773563			0	-1				1	0	7735630			773563000					1		
773564			0	-1				1	0	7735640	7735630	7735630	773564000					1		
773565			0	-1				1	0	7735650	7735630|7735640	7735630|7735640	773565000					1		
773566			0	-1				1	0	7735660	7735630|7735640|7735650	7735630|7735640|7735650	773566000					1		
773567			0	-1				1	0	7735670			773567000					1		
773568			0	-1				1	0	7735680	7735670	7735670	773568000					1		
773569			0	-1				1	0	7735690	7735670|7735680	7735670|7735680	773569000					1		
773570			0	-1				1	0	7735700	7735670|7735680|7735690	7735670|7735680|7735690	773570000					1		
773571			0	5				1	0	7735710			773571000					1		
773572			0	6				1	0	7735720	7735720	7735720	773572000					1		
773573			0	7				1	0	7735730	7735720|7735730	7735720|7735730	773573000					1		
773574			0	8				1	0	7735740	7735720|7735730|7735740	7735720|7735730|7735740	773574000					1		
773575			0	0				1	0	7735750			773575000					1		
773576			0	0				1	0	7735760			773576000					1		
773577			0	0				1	0	7735770			773577000					1		
773578			0	0				1	0	7735780			773578000					1		
773579			0	-1				1	0	7735790			773579000					1		
773580			0	-1				1	0	7735800			773580000					1		
773581			0	-1				1	0	7735810			773581000					1		
773582			0	-1				1	0	7735820			773582000					1		
773583			0	0				1	0	7735830			773583000					1		
773584			0	0				1	0	7735840			773584000					1		
773585			0	0				1	0	7735850			773585000					1		
773586			0	0				1	0	7735860			773586000					1		
773587			0	-1				1	0	7735870			773587000					1		
773588			0	-1				1	0	7735880			773588000					1		
773589			0	-1				1	0	7735890			773589000					1		
773590			0	-1				1	0	7735900			773590000					1		
773591			0	5				1	0	7735910			773591000	FxTongyongJiagong	HitCase			1		
773592			0	5				1	0	7735920	7735910	7735910	773592000	FxTongyongJiagong	HitCase			1		
773593			0	5				1	0	7735930	7735910|7735920	7735910|7735920	773593000	FxTongyongJiagong	HitCase			1		
773594			0	5				1	0	7735940	7735910|7735920|7735930	7735910|7735920|7735930	773594000	FxTongyongJiagong	HitCase			1		
773595			0	-1				1	0	7735950			773595000					1		
773596			0	-1				1	0	7735960	7735950	7735950	773596000					1		
773597			0	-1				1	0	7735970	7735950|7735960	7735950|7735960	773597000					1		
773598			0	-1				1	0	7735980	7735950|7735960|7735970	7735950|7735960|7735970	773598000					1		
773599			0	0				1	0	7735990			773599000					1		
773600			0	0				1	0	7736000	7735990	7735990	773600000					1		
773601			0	0				1	0	7736010	7735990|7736000	7735990|7736000	773601000					1		
773602			0	0				1	0	7736020	7735990|7736000|7736010	7735990|7736000|7736010	773602000					1		
773603			0	0				1	0	7736030			773603000					1		
773604			0	0				1	0	7736040	7736030	7736030	773604000					1		
773605			0	0				1	0	7736050	7736030|7736040	7736030|7736040	773605000					1		
773606			0	0				1	0	7736060	7736030|7736040|7736050	7736030|7736040|7736050	773606000					1		
773607			0	0				1	0	7736070			773607000					1		
773608			0	0				1	0	7736080			773608000					1		
773609			0	0				1	0	7736090			773609000					1		
773610			0	0				1	0	7736100			773610000					1		
773611			0	-1				1	0	7736110			773611000							
773612			0	-1				1	0	7736120	7736110	7736110	773612000							
773613			0	-1				1	0	7736130	7736110|7736120	7736110|7736120	773613000							
773614			0	-1				1	0	7736140	7736110|7736120|7736130	7736110|7736120|7736130	773614000							
773615			0	-1				1	0	7736150			773615000							
773616			0	-1				1	0	7736160	7736150	7736150	773616000							
773617			0	-1				1	0	7736170	7736150|7736160	7736150|7736160	773617000							
773618			0	-1				1	0	7736180	7736150|7736160|7736170	7736150|7736160|7736170	773618000							
773619			0	-1				1	0	7736190			773619000							
773620			0	-1				1	0	7736200	7736190	7736190	773620000							
773621			0	-1				1	0	7736210	7736190|7736200	7736190|7736200	773621000							
773622			0	-1				1	0	7736220	7736190|7736200|7736210	7736190|7736200|7736210	773622000							
773623			0	-1				1	0	7736230			773623000							
773624			0	-1				1	0	7736240	7736230	7736230	773624000							
773625			0	-1				1	0	7736250	7736230|7736240	7736230|7736240	773625000							
773626			0	-1				1	0	7736260	7736230|7736240|7736250	7736230|7736240|7736250	773626000							
773627			0	-1				1	0	7736270			773627000							
773628			0	-1				1	0	7736280	7736270	7736270	773628000							
773629			0	-1				1	0	7736290	7736270|7736280	7736270|7736280	773629000							
773630			0	-1				1	0	7736300	7736270|7736280|7736290	7736270|7736280|7736290	773630000							
773631			0	-1				1	0	7736310			773631000							
773632			0	-1				1	0	7736320	7736310	7736310	773632000							
773633			0	-1				1	0	7736330	7736310|7736320	7736310|7736320	773633000							
773634			0	-1				1	0	7736340	7736310|7736320|7736330	7736310|7736320|7736330	773634000							
773635			0	2				1	0	7736350			773635000							
773636			0	3				1	0	7736360	7736350	7736350	773636000							
773637			0	4				1	0	7736370	7736350|7736360	7736350|7736360	773637000							
773638			0	5				1	0	7736380	7736350|7736360|7736370	7736350|7736360|7736370	773638000							
773639			0	-1				1	0	7736390			773639000					1		
773640			0	-1				1	0	7736400	7736390	7736390	773640000					1		
773641			0	-1				1	0	7736410	7736390|7736400	7736390|7736400	773641000					1		
773642			0	-1				1	0	7736420	7736390|7736400|7736410	7736390|7736400|7736410	773642000					1		
773643			0	-1				1	0	7736430			773643000							
773644			0	-1				1	0	7736440	7736430	7736430	773644000							
773645			0	-1				1	0	7736450	7736430|7736440	7736430|7736440	773645000							
773646			0	-1				1	0	7736460	7736430|7736440|7736450	7736430|7736440|7736450	773646000							
773647			0	6				1	0	7736470			773647000	FxTongyongJiagong	HitCase					
773648			0	6				1	0	7736480	7736480	7736480	773648000	FxTongyongJiagong	HitCase					
773649			0	6				1	0	7736490	7736480|7736490	7736480|7736490	773649000	FxTongyongJiagong	HitCase					
773650			0	6				1	0	7736500	7736480|7736490|7736500	7736480|7736490|7736500	773650000	FxTongyongJiagong	HitCase					
773651			0	-1				1	0	7736510			773651000							
773652			0	-1				1	0	7736520	7736510	7736510	773652000							
773653			0	-1				1	0	7736530	7736510|7736520	7736510|7736520	773653000							
773654			0	-1				1	0	7736540	7736510|7736520|7736530	7736510|7736520|7736530	773654000							
773655			0	0				1	0	7736550										
773656			0	0				1	0	7736560										
773657			0	0				1	0	7736570										
773658			0	0				1	0	7736580										
773659			0	-1				1	0	7736590			773659000							
773660			0	0				1	0	7736600			773660000					1		
773661			0	0				1	0	7736610			773661000					1		
773662			0	-1				1	0	7736620			773662000							
