Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
120195			0	-1				1	0	1201950	1201950		120195000					1		
120196			0	-1				1	0	1201960	1201960		120196000					1		
120197			0	-1				1	0	1201970	1201970		120197000					1		
120198			0	-1				1	0	1201980	1201980		120198000					1		
120199			0	-1				1	0	1201990	1201990		120199000					1		
120551			0	-1				1	0	1205510	1205510	1205510	120551000					1		
120552			0	0				1	0	1205520	1205510	1205510						1		
120553			0	-1				1	0	1205530	1205530		120553000					1		
120554			0	0				1	0	1205540	1205530	1205530						1		
120556			0	-1				1	0	1205560			120556000							
120557			0	0				1	0	1205570	1205560	1205560						1		
120558		ヨルハ戦術	0	8				3	0	1205580			120558000					1	Assets/Product/Texture/Image/UiFightBuffIcon/BuffIcon2B.png	
120559		ヨルハ戦術	0	8				3	0	1205590			120559000					1	Assets/Product/Texture/Image/UiFightBuffIcon/BuffIcon2B.png	
120560			0	0				1	0	1205600	1205580|1205590	1205580|1205590						1		
120561			0	0				1	0	1205610			120561000					1		
120562			0	0				1	0	1205620			120562000					1		
120563			0	12				1	0	1205630			120563000	FxTongyongJianfang	HitCase			1		
120564			0	0				1	0	1205640			120564000					1		
120565			0	-1				1	0	1205650			120565000							
120566			0	-1				1	0	1205660			120566000							
120567			0	-1				1	0	1205670			120567000							
120570			0	-1				1	0	1205700			120570000							
120571			0	-1				1	0	1205710			120571000							
120572			0	12				1	0	1205720			120572000	FxTongyongJiagong	HitCase					
120573			0	12				1	0	1205730			120573000	FxTongyongJiagong	HitCase					
120576			0	-1				1	0	1205760			120576000							
120578			0	-1				1	0	1205780			120578000							
120579			0	0				1	0	1205790	1205780	1205780						1		
120580		ヨルハ戦術	0	8				3	0	1205800			120580000					1	Assets/Product/Texture/Image/UiFightBuffIcon/BuffIcon2B.png	
120581		ヨルハ戦術	0	8				3	0	1205810			120581000					1	Assets/Product/Texture/Image/UiFightBuffIcon/BuffIcon2B.png	
120582			0	0				1	0	1205820	1205800|1205810	1205800|1205810						1		
120583			0	0				1	0	1205830			120583000					1		
120584			0	0				1	0	1205840			120584000					1		
120585			0	-1				1	0	1205850			120585000							
120586			0	-1				1	0	1205860			120586000							
120587			0	0				1	0	1205870	1205860	1205860								
120588			0	0.3				1	0	1205880			120588000							
120589			0	-1				1	0	1205890			120589000	FxTongyongJiagong	HitCase					
120590			0	-1				1	0	1205900			120590000	FxTongyongJiagong	HitCase					
120591			0	0				1	0	1205910	1205890|1205900	1205890|1205900								
120592			0	-1				1	0	1205920			120592000							
120593			2	2.1				1	0	1205930			120593000							
120594			0	0				1	0	1205940			120594000							
120851			0	-1				1	0	1208510	1208510	1208510	120851000							
120852			0	0				16	0	1208520			120852000							
120853			0	-1				1	0	1208530			120853000							
