Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
838204			0	0.8				1	0	8382040	8382030			FxR2ChangyuAtk23End				1		
838205			0	0.8				-1	0	8382050			838205000					1		
838206			0	5.5				-1	0	8382060			838206000					1		
838207			0	7.5				-1	0	8382070			838207000					1		
838208			0	9.5				-1	0	8382080			838208000					1		
838209			0	9.5				-1	0	8382090			838209000					1		
838210			0	-1				1	0	8382100			838210000					1		
838211			0	-1				1	0	8382110			838211000					1		
838212			0	-1				1	0	8382120			838212000					1		
838213			0	-1				1	0	8382130	8382130		838213000					1		
838214			0	0.2				1	0	8382140		8382140	838214000					1		
838215			0	3				1	0	8382150				FxR2ChangyuAtk23Start						
838216			0	3				1	0	8382160	8382150			FxR2ChangyuAtk11DilieDeath						
838217			0	3.5				-1	0	8382170			838217000							
838218			0	3				-1	0	8382180			838218000							
838219			0	8			222	1	0	8382190|222|200|5|210|202	8382190		838219000	FxTongyongJianfang	HitCase			1		
838220			0	-1				1	0	8382200	8382200		838220000					1		
838221			0	0				1	0	8382210										
838222			0	0				1	0	8382220										
838223			0	1.6				1	0	8382230	8382230		838223000					1		
838224			0	1.6				1	0	8382240	8382240		838224000					1		
838225			0	1.6				1	0	8382250	8382250		838225000					1		
838226			0.3	0				1	0	8382260	8382260		838226000					1		
838227			0	0				-1	0	8382270			838227000							
838228			0	-1				1	0	8382280			838228000					1		
838229			0	1.4				1	0	8382290	8382290		838229000					1		
838230			0	0.8				1	0	8382300	8382300		838230000					1		
838231			0	0.1				1	0	8382310			838231000							
838233			0	0				1	0	8382330			838233000							
838234			0	-1				1	0	8382340			838234000							
838236			0	-1				1	0	8382360	1107080|8382200	1107080|8382200						1		
838237			0	0				1	0	8382370			838237000							
838238			0	1.2				1	0	8382380	8382380		838238000	FxR2ChangyuBingdong				1		
838239			0	0.2				1	0	8382390			838239000							
838240			0	0.2				1	0	8382400			838240000							
838241			0	0.3				1	0	8382410			838241000							
838243			0	0.5				1	0	8382430			838243000							
838244			0	0.2				1	0	8382440	8382400	8382400						1		
838245			0	0.3				1	0	8382450	8382410	8382410						1		
838246			0	0.5				1	0	8382460	8382420	8382420						1		
838247			0	-1				1	0	8382470			838247000							
838248			0	0				1	0	8382480	8382470	8382470						1		
838270			0	0.85				-1	0	8382700			838270000					1		
838271			0	0.85				-1	0	8382710			838271000					1		
838272			0	0.7				-1	0	8382720			838272000					1		
838273			0	0.6				-1	0	8382730			838273000					1		
838274			0	1.5				-1	0	8382740			838274000					1		
838275			0	1.4				-1	0	8382750			838275000					1		
838276			0	1.2				-1	0	8382760			838276000					1		
838277			0	1				-1	0	8382770			838277000					1		
838278			0	1				-1	0	8382780			838278000					1		
838279			0	0.4				-1	0	8382790			838279000					1		
838280			0	1				-1	0	8382800			838280000					1		
838281			0	0.4				-1	0	8382810			838281000					1		
838282			0	0.4				-1	0	8382820			838282000					1		
838283			0	0.4				-1	0	8382830			838283000					1		
838284			0	-1				-1	0	8382840			838284000					1		
838285			0	1				1	0	8382850			838285000					1		
838286			0	-1				-1	0	8382860			838286000					1		
838287			0	1				1	0	8382870			838287000					1		
838288			0	1				-1	0	8382880			838288000					1		
838289			0	0.7				-1	0	8382890			838289000					1		
838290			0	0.7				-1	0	8382900			838290000					1		
838291			0	0.7				-1	0	8382910			838291000					1		
838292			0	0.7				-1	0	8382920			838292000					1		
838293			0	0.7				-1	0	8382930			838293000					1		
