Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
874154			0	1				-1	0	8741540|8741033	8741460			FxMb1CubeMd010001Attack0105Xiaoshi	tx00					
874155			0	1				-1	0	8741550|8741033	8741470			FxMb1CubeMd010001Attack0105Xiaoshi	tx07					
874156			0	1				-1	0	8741560|8741033	8741480			FxMb1CubeMd010001Attack0105Xiaoshi	tx03					
874157			0	1				-1	0	8741570|8741033	8741490			FxMb1CubeMd010001Attack0105Xiaoshi	tx05					
874158			0	1				-1	0	8741580|8741033	8741500			FxMb1CubeMd010001Attack0105Xiaoshi	tx04					
874159			0	1				-1	0	8741590|8741033			874159000	FxMb1CubeMd010001Attack0102Yujing	tx01					
874160			0	1				-1	0	8741600|8741033			874160000	FxMb1CubeMd010001Attack0102Yujing	tx02					
874161			0	1				-1	0	8741610|8741033			874161000	FxMb1CubeMd010001Attack0102Yujing	tx06					
874162			0	1				-1	0	8741620|8741033			874162000	FxMb1CubeMd010001Attack0102Yujing	tx00					
874163			0	1				-1	0	8741630|8741033			874163000	FxMb1CubeMd010001Attack0102Yujing	tx07					
874164			0	1				-1	0	8741640|8741033			874164000	FxMb1CubeMd010001Attack0102Yujing	tx03					
874165			0	1				-1	0	8741650|8741033			874165000	FxMb1CubeMd010001Attack0102Yujing	tx05					
874166			0	0.2				-1	0	8741660|8741033			874166000	FxMb1CubeMd010001Attack0102Yujing	tx04					
874167			0	-1				-1	0	8741670|8741033			874167000	FxMb1CubeMd010001Kangti016m						
874168			0	0.7				-1	0	8741680|8741033				FxMb1CubeMd010001Attack0102	tx01					
874169			0	0.7				-1	0	8741690|8741033				FxMb1CubeMd010001Attack0102	tx02					
874170			0	0.7				-1	0	8741700|8741033				FxMb1CubeMd010001Attack0102	tx06					
874171			0	0.7				-1	0	8741710|8741033				FxMb1CubeMd010001Attack0102	tx00					
874172			0	0.7				-1	0	8741720|8741033				FxMb1CubeMd010001Attack0102	tx07					
874173			0	0.7				-1	0	8741730|8741033				FxMb1CubeMd010001Attack0102	tx03					
874174			0	0.7				-1	0	8741740|8741033				FxMb1CubeMd010001Attack0102	tx05					
874175			0	0.7				-1	0	8741750|8741033				FxMb1CubeMd010001Attack0102	tx04					
874176			0	0.1				-1	0	8741760										
874177			0	16				-1	0	8741770|8741033				FxMb1CubeMd010001Attack0106Chixu	tx01					
874178			0	16				-1	0	8741780|8741033				FxMb1CubeMd010001Attack0106Chixu	tx06					
874179			0	16				-1	0	8741790|8741033				FxMb1CubeMd010001Attack0106Chixu	tx07					
874180			0	16				-1	0	8741800|8741033				FxMb1CubeMd010001Attack0106Chixu	tx05					
874181			0	16				-1	0	8741810|8741033				FxMb1CubeMd010001Attack0106Chixu	tx04					
874182			0	16				-1	0	8741820|8741033				FxMb1CubeMd010001Attack0106Chixu	tx03					
874183			0	16				-1	0	8741830|8741033				FxMb1CubeMd010001Attack0106Chixu	tx00					
874184			0	16				-1	0	8741840|8741033				FxMb1CubeMd010001Attack0106Chixu	tx02					
874185			0	16				-1	0	8741850|8741033				FxMb1CubeMd010001Attack0106Yujing	tx01					
874186			0	16				-1	0	8741860|8741033				FxMb1CubeMd010001Attack0106Yujing	tx06					
874187			0	16				-1	0	8741870|8741033				FxMb1CubeMd010001Attack0106Yujing	tx07					
874188			0	16				-1	0	8741880|8741033				FxMb1CubeMd010001Attack0106Yujing	tx05					
874189			0	16				-1	0	8741890|8741033				FxMb1CubeMd010001Attack0106Yujing	tx04					
874190			0	16				-1	0	8741900|8741033				FxMb1CubeMd010001Attack0106Yujing	tx03					
874191			0	16				-1	0	8741910|8741033				FxMb1CubeMd010001Attack0106Yujing	tx00					
874192			0	16				-1	0	8741920|8741033				FxMb1CubeMd010001Attack0106Yujing	tx02					
874193			0	16				-1	0	8741930|8741033	8741770			FxMb1CubeMd010001Attack0106Xiaoshi	tx01					
874194			0	16				-1	0	8741940|8741033	8741780			FxMb1CubeMd010001Attack0106Xiaoshi	tx06					
874195			0	16				-1	0	8741950|8741033	8741790			FxMb1CubeMd010001Attack0106Xiaoshi	tx07					
874196			0	16				-1	0	8741960|8741033	8741800			FxMb1CubeMd010001Attack0106Xiaoshi	tx05					
874197			0	16				-1	0	8741970|8741033	8741810			FxMb1CubeMd010001Attack0106Xiaoshi	tx04					
874198			0	16				-1	0	8741980|8741033	8741820			FxMb1CubeMd010001Attack0106Xiaoshi	tx03					
874199			0	16				-1	0	8741990|8741033	8741830			FxMb1CubeMd010001Attack0106Xiaoshi	tx00					
874000			0	16				-1	0	8740000|8741033	8741840			FxMb1CubeMd010001Attack0106Xiaoshi	tx02					
874001			0	16				-1	0	8740010|8741033	8741770			FxMb1CubeMd010001Attack0106	tx01					
874002			0	16				-1	0	8740020|8741033	8741780			FxMb1CubeMd010001Attack0106	tx06					
874003			0	16				-1	0	8740030|8741033	8741790			FxMb1CubeMd010001Attack0106	tx07					
874004			0	16				-1	0	8740040|8741033	8741800			FxMb1CubeMd010001Attack0106	tx05					
874005			0	16				-1	0	8740050|8741033	8741810			FxMb1CubeMd010001Attack0106	tx04					
874006			0	16				-1	0	8740060|8741033	8741820			FxMb1CubeMd010001Attack0106	tx03					
874007			0	16				-1	0	8740070|8741033	8741830			FxMb1CubeMd010001Attack0106	tx00					
874008			0	16				-1	0	8740080|8741033	8741840			FxMb1CubeMd010001Attack0106	tx02					
874009			0	16				-1	0	8740090|8741033				FxMb1CubeMd010001Attack03						
874010			0	1				-1	0	8740100|8741033	8740090			FxMb1CubeMd010001Attack03Xiaoshi						
874014			0	0				1	0	8740140			874014000							
874015			0	0				1	0	8740150			874015000							
874016			0	0				1	0	8740160			874016000							
874017			0	-1				1	0	8740170										
874018			0	-1				1	0	8740180			874018000							
874019			0	-1				1	0	8740190|8741033				FxMb1CubeMd010001Body	Bone020					
874020			0	-1				1	0	8740200			874020000							
874021			0	-1				1	0	8740210			874021000							
874022			0	-1				1	0	8740220	8741033	8741033								
874023			0	-1				1	0	8740230			874023000	FxMb1CubeMd010001Kangti016m						
875001			0	-1				1	0	8750010			875001000							
875002			0	-1				1	0	8750020			875002000							
875003			0.1	5				1	0	8750030			875003000							
875004			0	0				99	0	8750040			875004000							
875005			0	-1				1	0	8750050				FxMb1JiabailieMd000002Wing	Bone156mirrored					
875006			0	-1				1	0	8750060				FxMb1JiabailieMd000002Wing	Bone166mirrored					
875007			0	-1				1	0	8750070				FxMb1JiabailieMd000002Wing	Bone176mirrored					
875008			0	-1				1	0	8750080				FxMb1JiabailieMd000002Wing	Bone156					
875009			0	-1				1	0	8750090				FxMb1JiabailieMd000002Wing	Bone166					
875010			0	-1				1	0	8750100				FxMb1JiabailieMd000002Wing	Bone176					
875011			0	0				2	0	8750110										
875012			0	0.1				2	0	8750120			875012000							
875013			0	0				1	0	8750130	8750120	8750120								
875014			0	0				2	0	8750140										
875016			0	0.3				1	0	8750160										
875018			0	-1				1	0	8750180				FxMb1JiabailieMd000002P2						
875019			0	15				1	0	8750190			875019000					1		
875020			0	4.45				1	0	8750200			875020000					1		
875021			0	5.7				-3	0	8750210			875021000					1		
875022			0	0				1	0	8750220			875022000							
875023			0	0				1	0	8750230			875023000							
875024			0	0				1	0	8750240			875024000							
875026			0	-1				1	0	8750260										
875027			0	-1				1	0	8750270			875027000							
875028			0	-1				1	0	8750280	8750050|8750060|8750070|8750080|8750090|8750100	8750050|8750060|8750070|8750080|8750090|8750100		FxMb1JiabailieMd000002P2Wing	Bone156mirrored					
875029			0	-1				1	0	8750290				FxMb1JiabailieMd000002P2Wing	Bone166mirrored					
875030			0	-1				1	0	8750300				FxMb1JiabailieMd000002P2Wing	Bone176mirrored					
875031			0	-1				1	0	8750310				FxMb1JiabailieMd000002P2Wing	Bone156					
875032			0	-1				1	0	8750320				FxMb1JiabailieMd000002P2Wing	Bone166					
875033			0	-1				1	0	8750330				FxMb1JiabailieMd000002P2Wing	Bone176					
875034			0	-1				1	0	8750340			875034000							
875035			0	-1				2	0	8750350				FxMb1JiabailieMd000002RHand	Bip001RFinger12					
875036			0	-1				2	0	8750360				FxMb1JiabailieMd000002RHand	Bip001RFinger22					
875037			0	-1				2	0	8750370				FxMb1JiabailieMd000002RHand	Bip001RFinger42					
875038			0	0				1	0	8750380	8750350|8750360|8750370									
875039			0	-1				2	0	8750390					Bone224					
875040			0	-1				2	0	8750400					Bone228					
875041			0	-1				2	0	8750410					Bone232					
875042			0	-1				2	0	8750420					Bone236					
875043			0	-1				2	0	8750430					Bone240					
875044			0	-1				2	0	8750440	8750350|8750360|8750370			FxMb1JiabailieMd000002P2RHand	Bip001RFinger12					
875045			0	-1				2	0	8750450				FxMb1JiabailieMd000002P2RHand	Bip001RFinger22					
875046			0	-1				2	0	8750460				FxMb1JiabailieMd000002P2RHand	Bip001RFinger42					
875047			0	0				1	0	8750470	8750390|8750400|8750410|8750420|8750430|8750440|8750450|8750460									
875050			0	-1				1	0	8750500			875050000							
875051			0	-1				1	0	8750510				FxMb1JiabailieMd000002Dandao						
875052			0	0				1	0	8750520										
875053			0	-1				1	0	8750530			875053000							
875054			0	1				1	0	8750540			875054000							
875055			0	-1				1	0	8750550			875055000							
875056			0	0.6				1	0	8750560										
875057			0	0.6				1	0	8750570										
875058			0	2				1	0	8750580			875058000							
875059			0	0.1				1	0	8750590			875059000							
875060			0	-1				1	0	8750600										
875061			0	-1				1	0	8750610				FxMb1JiabailieMd000002ExBorn						
875062			0	-1				1	0	8750620				FxMb1JiabailieMd000002Ex01						
875063			0	-1				1	0	8750630				FxMb1JiabailieMd000002Ex02						
875064			0	12				1	0	8750640										
875065			0	0				1	0	8750650	8750610|8750620									
875066			0	-1				1	0	8750660			875066000							
875067			0	-1				1	0	8750670				FxMb1JiabailieMd000002Ex00						
875068			0	0.15				3	0	8750680										
875069			0	12				1	0	8750690				FxMb1JiabailieMd000002ExHit						
875070			0	-1				1	0	8750700			875070000							
875071			0	0				1	0	8750710	8750690|8751030	8750690|8751030								
875072			0	-1				1	0	8750720	8750690|8750700|8751030	8750690|8750700|8751030								
875074			0	-1				1	0	8750740			875074000					1		
875075			0	-1				1	0	8750750			875075000							
875076			0	-1				1	0	8750760			875076000							
875077			0	-1				1	0	8750770				FxMb1JiabailieMd000002ExYujing01						
875078			0	-1				1	0	8750780				FxMb1JiabailieMd000002ExYujing02						
875079			0	-1				1	0	8750790				FxMb1JiabailieMd000002P2ShitouLoop						
875080			0	-1				1	0	8750800				FxMb1JiabailieMd000002P2ShitouDeath01						
875081			0	-1				1	0	8750810				FxMb1JiabailieMd000002P2ShitouDeath02						
875082			0	-1				1	0	8750820				FxMb1JiabailieMd000002P2Shitou						
875085			0	-1				1	0	8750850			875085000							
875086			0	-1				1	0	8750860										
875087			0	-1				1	0	8750870			875087000					1		
875088			0	-1				1	0	8750880			875088000					1		
875089			0	1				1	0	8750890			875089000							
875090			0	12				1	0	8750900				FxMb1JiabailieMd000002P2ShitouReady						
875091			0	-1				1	0	8750910	8750700	8750700						1		
875092			0	0.6				3	0	8750920	8750680|8750970	8750680|8750970						1		
875093			0	0.6				3	0	8750930			875093000							
875094			0	-1				1	0	8750940	8750890|8750970|8750980	8750890|8750970|8750980						1		
875095			0	0				1	0	8750950										
875096			0	-1				1	0	8750960			875096000					1		
875097			0	0				99	0	8750970			875097000							
875098			0	0				99	0	8750980			875098000							
875099			0	-1				1	0	8750990			875099000							
875100			0	-1				1	0	8751000			875100000					1		
875101			0	3.95				1	0	8751010	8750520	8750520						1		
875102			0	1				1	0	8751020				FxMb1JiabailieMd000002DandaoBorn						
875103			0	12				1	0	8751030				FxMb1JiabailieMd000002ExBossHit						
875104			0	-1				1	0	8751040				FxMb1JiabailieMd000002DeathBody						
875105			0	-1				1	0	8751050				FxMb1JiabailieMd000002DeathRHand	Bip001RFinger12					
875106			0	-1				1	0	8751060				FxMb1JiabailieMd000002DeathRHand	Bip001RFinger22					
875107			0	-1				1	0	8751070				FxMb1JiabailieMd000002DeathRHand	Bip001RFinger42					
875108			0	-1				1	0	8751080	8750180|8750280|8750290|8750300|8750310|8750320|8750330	8750180|8750280|8750290|8750300|8750310|8750320|8750330						1		
875109			0	-1				1	0	8751090				FxMb1JiabailieMd000002Born						
875110			0	-1				1	0	8751100			875110000							
875111			0	0				1	0	8751110			875111000					1		
875112			0	-1				1	0	8751120										
875113			0	-1				1	0	8751130			875113000							
875114			0	-1				1	0	8751140	8750390|8750400|8750410|8750420|8750430|8750440|8750450|8750460	8750390|8750400|8750410|8750420|8750430|8750440|8750450|8750460						1		
875115			0	0				99	0	8751150			875115000							
875116			0	0				99	0	8751160			875116000							
875117			0	0				99	0	8751170			875117000							
875118			0	0				99	0	8751180			875118000							
875119			0	0				99	0	8751190			875119000							
875120			0	0				99	0	8751200			875120000							
875121			0	0				99	0	8751210			875121000							
875122			0	0				99	0	8751220			875122000							
875123			0	0				99	0	8751230			875123000							
875124			0	0				99	0	8751240			875124000							
875125			0	0				99	0	8751250			875125000							
875126			0	0				99	0	8751260			875126000							
875127			0	0				99	0	8751270			875127000							
875128			0	0				99	0	8751280			875128000							
875129			0	0				99	0	8751290			875129000							
875130			0	0				99	0	8751300			875130000							
875131			0	0				99	0	8751310			875131000							
875132			0	0				99	0	8751320			875132000							
875133			0	0				99	0	8751330			875133000							
875134			0	0				99	0	8751340			875134000							
875135			0	0				99	0	8751350			875135000							
875136			0	0				99	0	8751360			875136000							
875137			0	0				99	0	8751370			875137000							
875138			0	0				99	0	8751380			875138000							
875139			0	0				99	0	8751390			875139000							
875140			0	0				99	0	8751400			875140000							
875141			0	0				1	0	8751410			875141000							
875142			0	0				1	0	8751420			875142000							
875143			0	0				1	0	8751430			875143000							
875144			0	0				1	0	8751440			875144000							
875145			0	0				1	0	8751450			875145000							
875146			0	0				1	0	8751460			875146000							
875147			0	0				1	0	8751470			875147000							
875148			0	0				1	0	8751480			875148000							
875149			0	0				1	0	8751490			875149000							
875150			0	0				1	0	8751500			875150000							
875151			0	0				1	0	8751510			875151000							
875152			0	0				1	0	8751520			875152000							
875153			0	0				1	0	8751530			875153000							
875154			0	0				1	0	8751540			875154000							
875155			0	0				1	0	8751550			875155000							
875156			0	0				1	0	8751560			875156000							
875157			0	0				1	0	8751570			875157000							
875158			0	0				1	0	8751580			875158000							
875159			0	0				1	0	8751590			875159000							
875160			0	0				1	0	8751600			875160000							
875161			0	0				1	0	8751610			875161000							
875162			0	0				1	0	8751620			875162000							
875163			0	0				1	0	8751630			875163000							
875164			0	0				1	0	8751640			875164000							
875165			0	0				1	0	8751650			875165000							
875166			0	0				1	0	8751660			875166000							
875167			0	0				1	0	8751670			875167000							
875168			0	0				1	0	8751680			875168000							
875169			0	0				1	0	8751690			875169000							
875170			0	0				1	0	8751700			875170000							
875171			0	0				1	0	8751710			875171000							
875172			0	0				1	0	8751720			875172000							
875173			0	0				1	0	8751730			875173000							
875174			0	0				1	0	8751740			875174000							
875175			0	0				1	0	8751750			875175000							
875176			0	-1				1	0	8751760			875176000							
875177			0	2.4				3	0	8751770										
875180			0	0.2				1	0	8751800			875180000							
875181			0	0.2				1	0	8751810			875181000							
875182			0	4				1	0	8751820										
875183			0	0.2				3	0	8751830										
875190			0	-1				1	0	8751900			875190000							
875191			0	2				1	0	8751910			875191000							
875192			0	2				1	0	8751920			875192000							
875193			0	0				1	0	8751930	8751910|8751920							1		
875194			0	-1				1	0	8751940			875194000							
875195			0	-1				1	0	8751950	8751950		875195000					1		
875196			0	0				1	0	8751960										
875197			0	0				1	0	8751970										
875198			0	10				1	0	8751980			875198000				1			
875199			0	20				1	0	8751990			875199000				1			
