Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
750557			0	-1				1	0	7505570			750557000							
750558			0	-1				1	0	7505580			750558000							
750559			0	-1				1	0	7505590			750559000							
750560			0	-1				1	0	7505600			750560000							
750561			0	-1				1	0	7505610			750561000							
750562			0	-1				1	0	7505620			750562000							
750563			0	-1				1	0	7505630			750563000							
750564			0	-1				1	0	7505640			750564000							
750565			0	-1				1	0	7505650			750565000							
750566			0	-1				1	0	7505660			750566000							
750567			0	-1				1	0	7505670			750567000							
750568			0	5				1	0	7505680			750568000							
750569			0	-1				1	0	7505690	8360400	8360400						1		
750570			0	-1				1	0	7505700			750570000							
750571			0	-1				1	0	7505710			750571000							
750572			0	-1				1	0	7505720			750572000	FxDfwHuifuquyu						
750573			0	-1				1	0	7505730			750573000	FxDfwGuishuquyu00						
750574			0	-1				1	0	7505740			750574000	FxDfwXianjingquyu						
750575			0	-1				1	0	7505750			750575000	FxDfwDaojuquyu						
750576			0	-1				1	0	7505760			750576000	FxDfwJiangbeiquyu						
750598			0	-1				1	0	7505980				FxDfwChuquyu						
750599			0	3				1	0	7505990				FxDfwShaizi						
750600			0	5				1	0	7506000			750600000							
750601			0	3				1	0	7506010				FxDfwShaizi1						
750602			0	3				1	0	7506020				FxDfwShaizi2						
750603			0	3				1	0	7506030				FxDfwShaizi3						
750604			0	3				1	0	7506040				FxDfwShaizi4						
750605			0	3				1	0	7506050				FxDfwShaizi5						
750606			0	3				1	0	7506060				FxDfwShaizi6						
750607			0	-1				1	0	7506070			750607000							
750608			0	0				1	0	7506080			750608000							
750609			0	-1				1	0	7506090			750609000							
750610			0	-1				1	0	7506100			750610000							
750611			0	5				1	0	7506110			750611000							
750612			0	5				1	0	7506120			750612000							
750613			0	-1				1	0	7506130										
750614			0	-1				1	0	7506140										
750615			0	-1				1	0	7506150										
750616			0	-1				1	0	7506160				FxDfwGuishuquyu01						
750617			0	-1				1	0	7506170				FxDfwGuishuquyu02						
750618			0	-1				1	0	7506180				FxDfwGuishuquyu03						
750625			0	-1				1	0	7506250			750625000							
750626			0	-1				-1	0	7506260			750626000							
750627			0	-1				1	0	7506270			750627000							
750628			0	-1				1	0	7506280			750628000	FxCizhuiFushe	Root					
750629			0	-1				1	0	7506290			750629000	FxCizhuiFusu	HitCase					
750630			0	-1	101			1	0	7506300|101|100|6			750630000	FxTongyongJiagong	HitCase					
750631			0	-1				1	0	7506310			750631000							
750632			0	0				1	0	7506320			750632000							
750633			0	-1				1	0	7506330				FxTongyongYinshen02						
750635			0	1				1	0	7506350			750635000							
750636			0	-1				1	0	7506360				FxMb1LuxiyaMd000003Shanbi	HitCase					
750637			0	0.5				1	0	7506370			750637000							
750638			0	-1				1	0	7506380			750638000							
750639			0	2				1	0	7506390			750639000							
750640			0	-1				1	0	7506400			750640000	FxYujing60						
750641			0	-1				1	0	7506410	7506420|7506430|7506440									
750642			0	-1				1	0	7506420	7506410|7506430|7506440									
750643			0	-1				1	0	7506430	7506420|7506410|7506440									
750644			0	-1				1	0	7506440	7506420|7506430|7506410									
750645			0	5				1	0	7506450										
750646			0	-1				1	0	7506460			750646000							
750647			0	0				1	0	7506470										
750649			0	-1				1	0	7506490			750649000							
750653			0	-1				1	0	7506530			750653000							
750654			0	-1				1	0	7506540			750654000							
750655			0	-1				1	0	7506550			750655000					1		
750656			0	-1				1	0	7506560			750656000							
750657			0	1				1	0	7506570			750657000							
750658			0	-1				1	0	7506580			750658000							
750659			0	-1				1	0	7506590			750659000							
750660			0	0				1	0	7506600			750660000							
750661			0	0				1	0	7506610			750661000							
750662			0	0				1	0	7506620			750662000							
750663			0	0				1	0	7506630			750663000							
750664			0	0				1	0	7506640			750664000							
750665			0	-1				1	0	7506650			750665000							
750666			0	-1				1	0	7506660			750666000							
750667			0	-1				1	0	7506670			750667000							
750668			0	-1				1	0	7506680			750668000							
750669			0	-1				1	0	7506690			750669000							
750670			0	-1				1	0	7506700			750670000							
750671			0	-1				-1	0	7506710	7506710		750671000					1		
750672			0	-1				-1	0	7506720			750672000							
750673			0	7				-1	0	7506730			750673000					1		
750674			0	-1				1	0	7506740			750674000							
750675			0	-1				-1	0	7506750			750675000							
750676			0	-1				-1	0	7506760			750676000							
750677			0	-1				1	0	7506770			750677000							
750678			0	-1				1	0	7506780	2218100	2218100						1		
750679			0	-1				1	0	7506790	1205550	1205550						1		
750680			0	-1				1	0	7506800			750680000							
750681			0	-1				1	0	7506810			750681000							
750682			0	-1				1	0	7506820			750682000					1		1
750683			0	-1				1	0	7506830			750683000							
750684			0	-1				1	0	7506840			750684000							
750685			0	-1				-1	0	7506850			750685000							
750686			0	-1				1	0	7506860	1201420	1201420						1		
750687			0	-1				1	0	7506870			750687000					1		
750688			0	-1				1	0	7506880			750688000					1		
750689			0	-1				1	0	7506890			750689000					1		
750690			0	-1				1	0	7506900				FxMb1JiabailieMd000001P02Eye	Bip001Head			1		
750691			0	-1				1	0	7506910				FxTongyongYinshenData01						
750692			0	-1				1	0	7506920				FxMe1BioMd006010Attack10Yinshen01						
750693			0	3				1	0	7506930			750693000							
750694			0	10				1	0	7506940			750694000							
750695			0	3				1	0	7506950			750695000							
750696			0	-1				1	0	7506960			750696000							1
750697			0	-1		750697		1	0	7506970			750697000							
750698			0	-1				1	0	7506980			750698000							
750699			0	-1				1	0	7506990			750699000							
747000			0	-1				1	0	7470000			747000000							
747001			0	-1				1	0	7470010			747001000							
747002			0	-1				1	0	7470020				Fxstain	root					
747003			0	-1				1	0	7470030				Fxclean	root					
747004			0	-1				1	0	7470040			747004000							
747005			0	2.5				1	0	7470050			747005000							
747006			0	-1				1	0	7470060			747006000							
747007			0	-1				1	0	7470070			747007000							
747008			0	-1				1	0	7470080			747008000							
747009			0	-1				1	0	7470090			747009000							
747010			0	-1				1	0	7470100			747010000							
747011			0	-1				1	0	7470110			747011000							
747012			0	-1				1	0	7470120										
747013			0	-1				1	0	7470130			747013000							
747014			0	1				1	0	7470140										
747020			0	-1				1	0	7470200			747020000							
747021			0	-1				1	0	7470210			747021000							
747022			0	-1				1	0	7470220			747022000							
747023			0	-1				1	0	7470230			747023000							
747024			0	-1				1	0	7470240			747024000							
747025			0	-1				1	0	7470250			747025000							
747026			0	-1				1	0	7470260			747026000							
747027			0	-1				1	0	7470270			747027000							
747028			0	-1				1	0	7470280			747028000							
747029			0	-1				1	0	7470290			747029000							
747030			0	-1				1	0	7470300			747030000							
747031			0	-1				1	0	7470310			747031000							
747032			0	-1				1	0	7470320			747032000							
747033			0	-1				1	0	7470330			747033000							
747034			0	-1				1	0	7470340			747034000							
747035			0	-1				1	0	7470350			747035000							
747036			0	-1				1	0	7470360			747036000							
747037			0	-1				1	0	7470370			747037000							
747038			0	-1				1	0	7470380			747038000							
747039			0	-1				1	0	7470390			747039000							
747040			0	-1				1	0	7470400			747040000							
747041			0	-1				1	0	7470410			747041000							
747042			0	-1				1	0	7470420			747042000							
747043			0	-1				1	0	7470430			747043000							
747044			0	-1				1	0	7470440			747044000							
747045			0	-1				1	0	7470450			747045000							
747046			0	-1				1	0	7470460			747046000							
747047			0	-1				1	0	7470470			747047000							
747048			0	-1				1	0	7470480			747048000							
747017			0	-1				1	0	7470170			747017000							
747018			0	-1				1	0	7470180			747018000							
747049			0	-1				1	0	7470490			747049000							
747050			0	-1				1	0	7470500			747050000							
747051			0	-1				1	0	7470510			747051000							
747052			0	-1				1	0	7470520			747052000							
747053			0	-1				1	0	7470530			747053000							
747054			0	-1				1	0	7470540			747054000							
747055			0	-1				1	0	7470550			747055000							
747056			0	-1				1	0	7470560			747056000							
747057			0	-1				1	0	7470570			747057000							
747058			0	-1				1	0	7470580			747058000							
747059			0	-1				1	0	7470590			747059000							
747060			0	-1				1	0	7470600			747060000							
747061			0	-1				1	0	7470610			747061000							
747062			0	-1				1	0	7470620			747062000							
747063			0	-1				1	0	7470630			747063000							
747064			0	-1				1	0	7470640			747064000							
747065			0	-1				1	0	7470650			747065000							
747066			0	-1				1	0	7470660			747066000							
747067			0	-1				1	0	7470670			747067000							
747068			0	-1				1	0	7470680			747068000							
747015			0	-1				1	0	7470150			747015000							
747069			0	-1				1	0	7470690			747069000							
747070			0	-1				1	0	7470700			747070000							
747071			0	-1				1	0	7470710			747071000							
747019			0	-1				1	0	7470190			747019000							
747072			0	-1				1	0	7470720			747072000							
747073			0	-1				1	0	7470730			747073000							
747074			0	-1				1	0	7470740			747074000							
747016			0	-1				1	0	7470160			747016000							
747075			0	-1				1	0	7470750			747075000							
747076			0	-1				1	0	7470760			747076000							
747077			0	-1				1	0	7470770			747077000							
747078			0	-1				1	0	7470780			747078000							
747079			0	-1				1	0	7470790			747079000							
747080			0	-1				1	0	7470800			747080000							
747081			0	-1				1	0	7470810			747081000							
747082			0	-1				1	0	7470820			747082000							
747083			0	-1				1	0	7470830			747083000							
747084			0	-1				1	0	7470840			747084000							
747085			0	-1				1	0	7470850			747085000							
747086			0	-1				1	0	7470860			747086000							
747087			0	-1				1	0	7470870			747087000							
747088			0	-1				1	0	7470880			747088000							
747089			0	-1				1	0	7470890			747089000							
747090			0	-1				1	0	7470900			747090000							
747091			0	-1				1	0	7470910			747091000							
747092			0	-1				1	0	7470920			747092000							
747093			0	-1				1	0	7470930			747093000							
747094			0	-1				1	0	7470940			747094000							
747095			0	-1				1	0	7470950			747095000							
747096			0	-1				1	0	7470960			747096000							
747097			0	-1				1	0	7470970			747097000							
747098			0	-1				1	0	7470980			747098000							
747099			0	-1				1	0	7470990			747099000							
747100			0	-1				1	0	7471000			747100000							
747101			0	-1				1	0	7471010			747101000							
747102			0	-1				1	0	7471020			747102000							
747103			0	-1				1	0	7471030			747103000							
747104			0	-1				1	0	7471040			747104000							
747105			0	-1				1	0	7471050			747105000							
747106			0	-1				1	0	7471060			747106000							
747107			0	-1				1	0	7471070			747107000							
747108			0	-1				1	0	7471080			747108000							
747109			0	-1				1	0	7471090			747109000							
747110			0	-1				1	0	7471100			747110000							
747111			0	-1				1	0	7471110			747111000							
747112			0	-1				1	0	7471120			747112000							
