Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
930310	远程拳		2	1.433	Attack11					10	6		0		4					
930311	闪现后上勾拳	50	1.267	1	Attack81		930311	930311		10	6		0		4					
930312	强化脚		2.546	1.254	Attack02					10	6		0		4					
930313	追加脚		1.2	0.567	Attack21					10	6		0		4					
930314	闪现后膝顶	50	1	0.567	Attack82		930311	930339|930311		10	6		0		4					
930315	接膝顶的闪现		0.5	0	Attack08		930321|930311	930322|930311		10	6		0		4					
930316	脚进化		2	0.933	Attack09			930334		10	6		0		4					
930401	进化半成品关卡用的技能1		8.8	0	Attack99					10	6		0		4					
930701	三连击	50	3	1.167	Attack01		930719|930739	930160|930162|930724|930725|200844		10	6		0		4					
930702	突刺		2.193	1.34	Attack02		930719|930739	930160|930162|930724|930725		10	6		0		4					
930703	棱镜陷阱近		1.693	0.14	Attack03		930719|930739	930724|930725		10	6		0		4					
930704	正面斜劈		1.62	0.28	Attack04		930719|930739	930724|930725		10	6		0		4					
930705	陀螺		2.027	1.14	Attack05		930719|930739	930724|930725|930160|930162		10	6		0		4					
930706	飞天突袭	50	2.663	0.47	Attack06		930719|930739	930724|930725|930160|930162		10	6		0		4					
930707	长距离突进		2.447	1.62	Attack07		930719|930739	930724|930725|930160|930162		10	6		0		4					
930708	反向长距离突进		2.447	1.62	Attack08		930719|930739	930724|930725|930160|930162		10	6		0		4					
930709	战斗艺术左跟闪		2.333	0	Attack09		930719|930739	930724|930725		10	6		0		4					
930710	战斗艺术右跟闪		1.967	0	Attack10		930719|930739	930724|930725		10	6		0		4					
930711	战斗艺术后撤回避		2.933	0	Attack11		930719|930739	930724|930725		10	6		0		4					
930712	战斗艺术前闪突袭		1.667	0	Attack12		930719|930739	930724|930725		10	6		0		4					
930713	战斗艺术左侧闪避		2.333	0	Attack09		930719|930739	930724|930725		10	6		0		4					
930714	战斗艺术右侧闪避		1.967	0	Attack10		930719|930739	930724|930725		10	6		0		4					
930715	棱镜陷阱远		1.693	0.14	Attack03		930719|930739	930724|930725		10	6		0		4					
930716	剧情用宣战		3.7	0	Attack13					10	6		0		4					
931301	普攻1-飞踢接扫堂腿		2.667	0	Attack01		930719|930739	930739		10	6		0		4					
931302	普攻2-飞天连环腿加下劈		3.2	2.133	Attack02		930719|930739	930739		10	6		0		4					
931303	普攻3-铁山靠		1.8	1.3	Attack03		930719|930739	930739		10	6		0		4					
931304	普攻4-农夫三拳		2.75	2.25	Attack04		930719|930739	930739		10	6		0		4					
931305	普攻5-提刀大劈（拼刀）		2.1	2.4	Attack05		930719|930739|777341	930739|777342		10	6		0		4					
931306	SP提刀走路上跳	50	3.5	1.5	Attack06		930719|930739|777341	930739|777342		10	6		0		4					
931307	SP环身挥剑		3	3.767	Attack07		930719|930739	930739		10	6		0		4					
931308	SP跳劈	50	1.8	2.433	Attack08		930719|930739|777341	930739|777342		10	6		0		4					
931309	斜下二段剑气		2	2.167	Attack09		930719|930739	930739		10	6		0		4					
931310	基础弹琴-暂时不用		7	0	Attack01		930719|930739	930739		10	6		0		4					
931311	特色弹琴-暂时不用		7	0	Attack01		930719|930739	930739		10	6		0		4					
931312	弹琴被击溃-暂时不用		7	0	Attack01		930719|930739	930739		10	6		0		4					
931313	旋转上挑剑气		2.6	2.233	Attack13		930719|930739	930739		10	6		0		4					
931314	拼刀成功反馈		2	1.733	Attack14		930719|930739	930739		10	6		0		4					
931315	受身脱离（后）		1.5	0.5	Attack15		930719|930739	930739		10	6		0		4					
931316	受身脱离（前）		1.5	0.5	Attack15		930719|930739	930739		10	6		0		4					
931317	关卡用表演挥剑		3	3.767	Attack07		930719|930739	930739		10	6		0		4					
931318	固定表演Pose		0.3	1	Attack98					10	2				0					
932001	普攻1-斜斩		2.6	1.067	Attack21					10	6		0		4					
932002	普攻2-踏步下砸		2	1.367	Attack22					10	6		0		4					
932003	普攻3-横斩小撤步		3.4	1.733	Attack23					10	6		0		4					
932004	特殊4-格挡反击斩		1.9	1	Attack43					10	6		0		4					
932005	身法5-瞬步斩		1.533	1.7	Attack44					10	6		0		4					
932006	四连拼刀		6.467	1	Attack45		932008	932009		10	6		0		4					
932007	技能7-起跳插地	50	1.8	3.2	Attack27		932008|200844	932009		10	6		0		4					
932008	四连拼刀-被打飞		2.93	0.837	Attack32		932008	932009		10	6		0		4					
932009	格挡中变招出刀		1.7	1.167	Attack48					10	6		0		4					
932010	踏步横斩三连击		5.667	1	Attack50					10	6		0		4					
932011	普攻9-横斩		1.7	1.5	Attack31					10	6		0		4					
932012	弹刀反馈（没用）		2.533	0	Attack32					10	6		0		4					
932013	进入格挡状态		3	0	Attack40					10	6		0		4					
932014	格挡中受击1		2.7	0	Attack41					10	6		0		4					
932015	格挡大破		3	0	Attack42					10	6		0		4					
932016	格挡中受击2		2.933	0	Attack46					10	6		0		4					
932017	格挡中受击3		2.933	0	Attack47					10	6		0		4					
932018	踏步正劈接小回旋	50	3.5	1.333	Attack49		932008|200844	932009|200844		10	6		0		4					
932019	变招用起跳落地小剑气		4.6	0.9	Attack51		932008	932009		10	6		0		4					
932020	剧情用向前指		999	0	Attack52					10	6		0		4					
932021	剧情用跪地		5	0	Attack53					10	6		0		4					
