Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
131128	技能占位28		0	1	Attack06					10	2		2	0	0					
131129	技能占位29		0	1	Attack06					10	2		2	0	0					
131130	技能占位30		0	1	Attack06					10	2		2	0	0					
131131	黄球1消	31	0.9	3.433333333	Attack31					10	2		2	0	4					
131132	黄球2消	32	0.9	3.433333333	Attack31					10	2		2	0	4					
131133	黄球3消	33	1.1	3.4	Attack32		131106|100042|139181|138102	131106|138103|138107		10	2		2	0	4					
131134	黄球3消派生	43	1.1	3.4	Attack32		131119|100042|139181	131119		10	2		2	0	4					
131135	胜利1	8	100	1	Win		139166			10	2		2	0	0					
131136	胜利2	8	100	1	Win		139166			10	2		2	0	0					
131137	出生技能	4	4.3	1	Born					10	2		2	0	0					
131138	交互动作	9	0	100	Save					10	2		2	0	0					
131139	QTE技能	7	2.5	0	AttackQte			131143		10	2		2	0	0					
131140	闪避1	6	0.45	1.383333333	Move1		100090	100094|131129|131144|131145		10	2		2	0	0	0.5				
131141	默认向后闪避	6	0.45	1.65	Move2		100090	100094|131129		10	2		2	0	0	0.5				
131142	大招进入	2	1	1.833333333	Attack51		139110|131130|139118|139119|139127|139128|139193	139122		10	2		2	0	4					
131143	大招残影攻击动作1	2	3.5	0	Attack41		139156|139157	139158		10	6		2	0	4					
131144	大招残影攻击动作2	2	3.5	0	Attack42		139156|139157	139158		10	6		2	0	4					
131145	大招残影攻击动作3	2	3.5	0	Attack43		139156|139157	139158		10	6		2	0	4					
131146	大招残影攻击动作4	2	3.5	0	Attack44		139156|139157	139158		10	6		2	0	4					
131147	大招残影攻击动作5	2	3.5	0	Attack45		139156|139157	139158		10	6		2	0	4					
131148	大招残影待机动作	41	999999	0	Attack40					10	2		2	0	0					
131149	技能占位49		0	1	Attack06					10	2		2	0	0					
131150	大招攻击动作1	42	0.9	2.766666667	Attack52		131141|131128|100042|139183	131141|131135|131128|139122		10	1		2	0	4					
131151	大招攻击动作1派生	42	0.7	2.966666667	Attack52		131128|139118|139119|100042|139183	131135|131128|139122		10	2		2	0	4					
131152	大招攻击动作2	42	0.85	2.75	Attack53		131141|131128|139118|139119|100042|139183	131141|131135|131128|139122		10	6		2	0	0					
131153	大招攻击动作2派生	42	0.65	2.95	Attack53		131128|139118|139119|100042|139183	131135|131128|139122		10	2		2	0	0					
131154	大招攻击动作3	42	0.8	2.766666667	Attack54		131141|131128|139118|139119|100042|139183	131141|131135|131128|139122		10	6		2	0	0					
131155	大招攻击动作3派生	42	0.4	3.166666667	Attack54		131128|139118|139119|100042|139183	131135|131128|139122		10	2		2	0	0					
131156	大招攻击动作4	42	0.75	2.816666667	Attack55		131141|131128|139118|139119|100042|139183	131141|131135|131128|139122		10	6		2	0	0					
131157	大招攻击动作4派生	42	0.35	3.216666667	Attack55		131128|139118|139119|100042|139183	131135|131128|139122		10	2		2	0	0					
131158	大招攻击动作5	42	0.7	2.833333333	Attack56		131141|131128|139118|139119|100042|139183	131141|131135|131128|139122		10	6		2	0	0					
131159	大招攻击动作5派生	42	0.3	3.233333333	Attack56		131128|139118|139119|100042|139183	131135|131128|139122		10	2		2	0	0					
131160	大招攻击动作6	42	0.65	2.516666667	Attack57		131141|131128|139118|139119|100042|139183	131141|131135|131128|139122		10	6		2	0	0					
131161	大招攻击动作6派生	42	0.3	2.866666667	Attack57		131128|139118|139119|100042|139183	131128|139122		10	2		2	0	0					
131162	大招攻击动作7	42	0.6	2.566666667	Attack58		131141|131128|139118|139119|100042|139183|139194	131141|131135|131128|139122		10	6		2	0	0					
131163	大招攻击动作7派生	42	0.35	2.816666667	Attack58		131128|139118|139119|100042|139183	131135|131128|139122		10	2		2	0	0					
131164	大招结束镜头动画	42	3.3	1.033333333	Attack66		100091|139188	100092|139172		10	2		2	0	4					
131165	大招残影待机动作2	41	999999	0	Attack46					10	2		2	0	0					
131166	大招残影待机动作3	41	999999	0	Attack47					10	2		2	0	0					
131167	大招残影待机动作4	41	999999	0	Attack48					10	2		2	0	0					
131168	大招残影待机动作5	41	999999	0	Attack49					10	2		2	0	0					
131169	大招残影治疗动作	41	999999	0	Attack67					10	2		2	0	0					
131170	出场技	3	1.3	3.033333333	Attack12		131102|131126|131127|138102	131102|131128|138103|138107		50	5		2	0	4					
131171	红球3消派生本体表演	41	1.2	3	Attack13		131126|131127|100042|139180|138102	131115|131128|139198|138103|138107		50	5		2	0	4					
131172	蓝球3消派生本体表演（废弃）	42	0.75	3.083333333	Attack22			131143		10	5		2	0	3					
131173	黄球3消派生本体表演	43	1.1	3.4	Attack32		131119|100042|139181|138102	131119|139198|138103|138107		10	2		2	0	4					
