Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
500408	红球3消	13	0.6	1.25	Attack11					10	5		2	0	4					
500409	蓝球3消	23	1.4	1.7	Attack21					10	2		2	0	0					
500410	黄球3消	33	0.9	2	Attack31			110539		10	2		1	0	5					
500411	大招	2	5.6	1.2	Attack51		100091	110556|100092		10	2		2	0	0					
500412	出生技能	4	3.8	0	Born					10	2		2	0	0					
500413	出场技	3	1.25	1.5	Attack21					10	2		2	0	0					
500414	胜利1	8	100	0	Win					10	2		2	0	0					
500415	胜利2	8	100	0	Win					10	2		2	0	0					
500416	闪避	5	0.4	1.1	Move1		100090	100094		10	2		2	0	0	0.4				
500417	默认向后闪避	6	0.4	0.9	Move2		100090	100094		10	2		2	0	0	0.4				
500418	交互动作	9	0	100	Save					10	2		2	0	0					
500419	强化红球3消	13	0.6	1.25	Attack11					10	5		2	0	4					
500420	强化蓝球3消	23	1.4	1.7	Attack21					10	5		2	0	4					
500421	强化黄球3消	33	0.5	0.1	Attack31			110539		10	2		1	0	5					
500422	超电磁炮_降雷1	1	1.6	1.5	Attack52		118528|118545|118553	118535|118542|118546		10	2		2	0	4					
500423	超电磁炮_降雷2	1	1.6	1.5	Attack52		118528|118545|118553	118535|118542|118546		10	2		2	0	4					
500424	超电磁炮_降雷3	46	2	1.5	Attack53		118530|118545|110575|118553	118542|118546		10	2		2	0	4					
500425	合枪	40	0.6	0	Attack40		500418|110544			10	5		2	0	4					
500426	第一段蓄力	41	0.75	0	Attack41		500419|110516|110538|110578	110508|110569		10	5		2	0	4					
500427	第二段蓄力	42	0.8	0	Attack42		500420|110517|110538|110578	110508|110569		10	5		2	0	4					
500428	电磁炮	46	0.4	1.9	Attack44		110573|110569|110596	110539|110579|118535		10	2		2	0	4					
500429	超电磁炮	46	0.4	2	Attack45		110573|110569|110596	110539|110579|118535		10	2		2	0	4					
500430	超电磁炮EX	46	0.4	2	Attack46		110573|110569|110575|110596	110539|110579|500424		10	2		2	0	4					
