Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
930834	【剧情杀】眩晕吼叫		3	0	Attack18		930532|930845	930847		10	6				4					
930835	【剧情杀】超大威力黑洞		7	0	Attack05					10	6				4					
930836	（纯演出）低空放技能/眩晕吼叫		4.5	0	Attack18					10	6				4					
930837	待定		1	0	Stand2					10	6				4					
930838	待定		1	0	Stand2					10	6				4					
930839	待定		1	0	Stand2					10	6				4					
930840	待定		1	0	Stand2					10	6				4					
930841	（受击）左爪1		0.5	0	Hit1					10	6				4					
930842	（受击）左爪2		0.5	0	Hit2					10	6				4					
930843	（受击）右爪1		0.5	0	Hit3					10	6				4					
930844	（受击）右爪2		0.5	0	Hit4					10	6				4					
930845	（受击）左爪大破		2	0	Attack54		930845	930847		10	6				4					
930846	（受击）右爪大破		2	0	Attack55		930845	930847		10	6				4					
930847	（受击）头大破		2	0	Attack53		930845|930569	930847		10	6				4		2		2	
930848	（受击）头瘫痪		999	0	Lieonfloor					10	6				4		1		1	
930849	（受击）头小受击1		0.7	0	Attack51					10	6				4					
930850	（受击）头小受击2		0.7	0	Attack52					10	6				4					
930851	（受击）瘫痪恢复		2.1	0	Standup					10	6				4					
930852	（受击）死亡动画		999	0	Attack53					10	6				4					
930853	（受击）死亡动画-趴着就直接死了		999	0	Lieonfloor					10	6				4					
930854	待定		1	0	Stand2					10	6				4					
930855	待定		1	0	Stand2					10	6				4					
930856	待定		1	0	Stand2					10	6				4					
930857	待定		1	0	Stand2					10	6				4					
930858	待定		1	0	Stand2					10	6				4					
930859	待定		1	0	Stand2					10	6				4					
930860	待定		1	0	Stand2					10	6				4					
930861	（纯演出）左爪三连		6.5	0	Attack01					10	6				4					
930862	（纯演出）左爪二连		7	0	Attack02					10	6				4					
930863	（纯演出）右爪三连		7	0	Attack03					10	6				4					
930864	（纯演出）右爪二连		7	0	Attack04					10	6				4					
930865	（纯演出）黑洞-吸入		7	0	Attack05					10	6				4					
930866	（纯演出）黑洞-入嘴咀嚼		7	0	Attack06					10	6				4					
930867	（纯演出）喷火		7	0	Attack07					10	6				4					
930868	（纯演出）【二形态】升空		13	0	Attack08					10	6				4					
930869	（纯演出）【二形态】高空飞行（高空待机）		999	0	Attack09					10	6				4					
930870	（纯演出）【二形态】高空吼叫		20	0	Attack10					10	6				4					
930871	（纯演出）【二形态】俯冲		20	0	Attack11					10	6				4					
930872	（纯演出）【二形态】毁灭世界		20	0	Attack12					10	6				4					
930873	（纯演出）左爪三连		10	0	Attack21					10	6				4					
930874	（纯演出）左爪三连		7	0	Attack13					10	6				4					
930875	（纯演出）左爪三连		7	0	Attack14					10	6				4					
930876	（纯演出）左爪三连		7	0	Attack15					10	6				4					
930901	左爪三连		6.5	0	Attack01		930845	930828|930829|930830|930847		10	6				4					
930902	左爪二连		4.8	0	Attack02		930845	930828|930829|930830|930847		10	6				4					
930903	右爪三连		5.3	0	Attack03		930845	930828|930829|930830|930847		10	6				4					
930904	右爪二连		5.1	0	Attack04		930845	930828|930829|930830|930847		10	6				4					
930905	黑洞-吸入		7	0	Attack05					10	6				4					
930906	黑洞-入嘴咀嚼		5	0	Attack06			930535|930587		10	6				4					
930907	喷火		5.8	0	Attack07		930845	930828|930829|930830|930847		10	6				4					
930908	升空		13	0	Attack08					10	6				4					
930909	待定		4.5	0	Attack18					10	6				4					
930910	待定		4.5	0	Attack18					10	6				4					
930911	待定		4.5	0	Attack18					10	6				4					
930912	待定		4.5	0	Attack18					10	6				4					
930913	待定		4.5	0	Attack18					10	6				4					
930914	待定		4.5	0	Attack18					10	6				4					
930915	末日审判		999	0	Attack12					10	6				4					
930916	待定		4.5	0	Attack18					10	6				4					
930917	待定		4.5	0	Attack18					10	6				4					
930918	待定		4.5	0	Attack18					10	6				4					
930919	待定		4.5	0	Attack18					10	6				4					
930920	待定		4.5	0	Attack18					10	6				4					
930921	【三阶段】左爪三连虚弱		8.1	0	Attack21		930845	930828|930829|930830|930847		10	6				4					
930922	【三阶段】左爪二连虚弱		6.3	0	Attack13		930845	930828|930829|930830|930847		10	6				4					
930923	【三阶段】右爪三连虚弱		5.9	0	Attack14		930845	930828|930829|930830|930847		10	6				4					
930924	【三阶段】右爪二连虚弱		4.7	0	Attack15		930845	930828|930829|930830|930847		10	6				4					
930925	【三阶段】开场俯冲坠机		5.4	0	Attack16		930579	930847		10	6				4					
930926	【三阶段】吼叫放技能-流星		4.5	0	Attack18		930845	930828|930829|930830|930847		10	6				4					
930927	待定		4.5	0	Attack18					10	6				4					
930928	待定		4.5	0	Attack18					10	6				4					
930929	【三阶段】虚张声势哑火坠机		8.7	0	Attack17			930828|930829|930830|930847		10	6				4					
930930	待定		4.5	0	Attack18					10	6				4					
930931	待定		4.5	0	Attack18					10	6				4					
930932	待定		4.5	0	Attack18					10	6				4					
930933	待定		4.5	0	Attack18					10	6				4					
930934	吼叫转阶段		4.5	0	Attack18					10	6				4					
930935	待定		4.5	0	Attack18					10	6				4					
930936	待定		4.5	0	Attack18					10	6				4					
930937	待定		4.5	0	Attack18					10	6				4					
930938	待定		4.5	0	Attack18					10	6				4					
930939	待定		4.5	0	Attack18					10	6				4					
930940	待定		4.5	0	Attack18					10	6				4					
930941	（受击）左爪1		0.5	0	Hit1					10	6				4					
930942	（受击）左爪2		0.5	0	Hit2					10	6				4					
930943	（受击）右爪1		0.5	0	Hit3					10	6				4					
930944	（受击）右爪2		0.5	0	Hit4					10	6				4					
930945	（受击）左爪大破		2	0	Attack54		930845|930948	930847		10	6				4					
930946	（受击）右爪大破		2	0	Attack55		930845|930948	930847		10	6				4					
930947	（受击）头大破		2	0	Attack53		930845|930945|930948	930847		10	6				4		2		2	
930948	（受击）头瘫痪		999	0	Lieonfloor		930948			10	6				4		1		1	
930949	（受击）头小受击1		0.7	0	Attack51		930948			10	6				4					
930950	（受击）头小受击2		0.7	0	Attack52		930948			10	6				4					
930951	（受击）瘫痪恢复		4.5	0	Standup		930948			10	6				4					
930952	（受击）死亡动画		999	0	Attack53					10	6				4					
930953	（受击）死亡动画-趴着就直接死了		999	0	Lieonfloor					10	6				4					
931201	腿技1		2.7	0	Attack01		777328	931239		10	6				4					
931202	腿技终结		3.2	1	Attack02		777341	931239|931248|777342		10	6				4					
931203	拳技1-铁山靠		1.6	1.5	Attack03		777328	931239|931248		10	6				4					
931204	拳技2-组合拳		3.1	1.9	Attack04			931239|931248		10	6				4					
931205	拳技3-双截棍终结		4.1	1.6	Attack05			931239|931248		10	6				4					
931206	甩棍架势-开始		2.1	0	Attack06			931203|931205		10	6				4					
931207	甩棍反击-旋转突进	50	2.85	1.45	Attack07		931226|931235|777341	931239|931245|931248|777342		10	6				4					
931208	双截棍连段		5.4	0.7	Attack08		777328	931239|931247|931248		10	6				4					
931209	双截棍变招	50	2.4	0.8	Attack09		777341	931239|931248|777342		10	6				4					
931210	基础打鼓-暂时不用		9999	0	Attack10					10	6				4					
931211	特色打鼓-暂时不用		7	0	Attack11					10	6				4					
931212	打鼓被击溃-暂时不用		12	0	Attack12					10	6				4					
931213	甩棍架势-循环		9999	0	Attack13		931202|931204|931215	931203|931205		10	6				4					
931214	甩棍架势-到时间回收		1.9	0	Attack14					10	6				4					
931215	寄鹰回旋（甩棍架势前，用于拉开距离）		2	0	Attack15					10	6				4					
931216	弹刀判定被击飞		1.1	2.5	Attack31		777343			10	6				4					
931217	演出技能1-摔倒回到坐着		4.6	1	Attack97					10	6				4					
931218	演出技能2-坐着循环		99999	1	Attack98					10	6				4					
931219	寄鹰回旋-普通版		1.9	1	Attack15					10	6				4					
931220	关卡表演耍棍子		5.4	0.7	Attack08					10	6				4					
931221	表演固定Pose		0.3	0	Attack95					10	2				0					
931701	举盾连段1-后空翻		2	0	Attack01		931731			10	6				4					
931702	举盾连段2-持盾		9999	0	Attack02					10	6				4					
931703	举盾连段3-持盾受击		0.7	0	Attack03					10	6				4					
931704	举盾连段4-原地回旋		3.7	0	Attack04			930719		10	6				4					
931705	举盾连段5-原地下砸		4.4	0	Attack05			930719		10	6				4					
931706	举盾连段6-扔盾		3.7	0	Attack06			930719		10	6				4					
931707	普通连段A	50	6.5	0	Attack07			200844|930719		10	6				4					
931708	普通连段B		6.7	0	Attack08			930719		10	6				4					
931709	独立技能C		3.7	0	Attack09			930719		10	6				4					
931710	举盾连段8-绕背击破		4.5	0	Attack22		931741			10	6				4					
931711	【进狂暴】自残		8	0	Attack11			931709		10	6				4					
931712	【进狂暴】轮子蓄满后撤		2	0	Attack21		931720			10	6				4					
931713	狂暴前冲		2.7	0	Attack13			930719		10	6				4					
931714	狂暴拜年		1.7	0	Attack14			930719		10	6				4					
931715	狂暴收招		4.1	0	Attack15			930719		10	6				4					
931716	狂暴横扫		2.5	0	Attack16			930719		10	6				4					
931717	大破		6.3	0	Attack17					10	6				4					
931718	狂暴前冲-前接待机		2.8	0	Attack18			930719		10	6				4					
931719	狂暴拜年-前接待机		1.7	0	Attack19			930719		10	6				4					
931720	举盾连段7-持盾反击		4.8	0	Attack20					10	6				4					
931721	狂暴弹刀A-后接横扫		5	0	Attack31		931737			10	6				4					
931722	狂暴弹刀B-后接拼刀		5	0	Attack32		931737			10	6				4					
931723	狂暴弹刀C-弹刀达一定次数退火		5	0	Attack33		931737			10	6				4					
931724	举盾连段9-强制回待机硬切		1	0	Stand2					10	6				4					
931725	大破-连续弹刀结束段接		6.3	0	Attack17			931747|931755		10	6				4					
931726	受击脱离后撤		2	0	Attack21					10	6				4					
