Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
110626	黄球移动2	32	3	0	Attack33		110635|110637	110634|110638		99	6		2	0	4					
110627	黄球移动3	33	3	0	Attack33		110635|110637	110634|110638		99	6		2	0	4					
110628	被动弹道存放	44	0	0						10	2		2	0	0					
110629	黄球1消（站立版）	41	1.1	1.85	Attack34					10	2		2	0	0					
110630	黄球2消（站立版）	42	1.1	1.85	Attack34					10	2		2	0	0					
110631	黄球3消（站立版）	43	1.1	1.85	Attack34					10	2		2	0	0					
110632	闪避后普攻	1	0.5	2.25	Attack10					10	2		2	0	0					
110633	大招组合技	2	3	1.05	Attack52		100091|110665|110650	100092|110667		10	2		2	0	0					
110634	蓝球1消（被动版）	21	0.6	2.2	Attack21					10	2		2	0	0					
110635	蓝球2消（被动版）	22	0.6	2.2	Attack21					10	2		2	0	0					
110636	蓝球3消（被动版）	23	0.6	2.2	Attack21					10	2		2	0	0					
110637	关卡用保持下蹲	44	5	0	Attack91					10	2		2	0	0					
110638	关卡用跳跃	44	5	0	Attack90					10	2		2	0	0					
110639	前闪见切	51	1	1.333	Executioner01					10	6		2	0	4					
110640	后闪见切	52	1	1.333	Executioner02					10	6		2	0	4					
110641	强化前闪见切	51	1.6	2.433	Executioner04			119680		10	6		2	0	4					
110642	强化后闪见切	52	1.6	2.433	Executioner05		119647|119653	119648|119654|119680		10	6		2	0	4					
110643	处决	53	2.897	1.77	Executioner03		119653	200810|119654		10	6		2	0	4					
111601	孔雀地面冲撞	2	1	0	Attack01		110665|110666	110667		10	2		2	0	4					
111602	孔雀水平回旋	2	1	0.25	Attack02		110665|110666	110667		10	2		2	0	4					
111603	孔雀羽翼风暴	2	1	0	Attack03		110665|110666	110667		10	2		2	0	4					
111604	孔雀组合技待命（有闪现特效	2	3	0	Attack05		110665|110666			10	2		2	0	0					
111605	孔雀待命抖翅膀	2	3.1	0	Attack04					10	2		2	0	0					
111606	孔雀待命左右看	2	5.35	0	Attack05					10	2		2	0	0					
111607	孔雀无目标消失（没闪现特效	2	9999	0			110665|110666|110677	110667		10	2		2	0	0					
111608	孔雀退场	2	0.6	0	Death					10	2		2	0	0					
111609	孔雀专武符咒	2	1	0	Attack01		110665|110666	110667		10	2		2	0	0					
111610	孔雀组合技	2	2.2	1.85	Attack07		110665|110666			10	2		2	0	0					
111611	孔雀组合技待命（没闪现特效	2	3	0	Attack05		110665|110666|110677			10	2		2	0	0					
111612	孔雀无目标消失（有闪现特效	2	9999	0			110665|110666	110667		10	2		2	0	0					
111613	孔雀羽翼风暴2	2	1	0	Attack03		110665|110666	110667		10	2		2	0	4					
111614	孔雀羽翼风暴3	2	1	0	Attack03		110665|110666	110667		10	2		2	0	4					
111615	普通见切	51	2	0	Executioner01		110665|110666	110667|200810		10	2		2	0	4					
111616	强化见切	52	2.833	0	Executioner02		110665|110666	110667|200810		10	2		2	0	4					
