Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
909009	滚动未撞到玩家		1.2	0	Attack09					10	6		2		0					
909201	弹飞		2.5	0			909211	909213		10	6		2		2					
909202	扔红包元宝钱币		2.5	0			909211	909213		10	6		2		2					
909101	进入战斗状态		5.667	0	Born		909132			10	2		2							
909102	近距离挥砍		2.18	0	Attack02					10	6		2		4					
909103	旋转5连挥砍		4.6	0	Attack03					10	6		2		4					
909104	上挑剑气		2.24	0	Attack04					10	6		2		4					
909105	突刺		2.36	0	Attack05					10	6		2		4					
909106	突进		3	0	Attack06					10	6		2		4					
909107	空降轨道炮		5.32	0	Attack11					10	6		2		4					
909108	向后闪避		1.13	1.87	Attack12		908905|909122	908906		10	6		2		4					
909109	散弹枪开一枪		3.26	0	Attack07					10	6		2		4					
909110	散弹枪开两枪		3.96	0	Attack08					10	6		2		4					
909111	隐身消失		1.7	3.3	Attack10		908905	909107|909117|909119		10	6		2		4					
909112	砸地攻击		2.76	0	Attack13		909116|900007|908604|909134|909118	908906		10	6		2		4					
909113	关卡用射击技能		3.9	0	Attack14					10	6		2		4					
909114	子弹预留弹道		3.96	0.74	Attack08					10	6		2		4					
909115	引力炮		3.26	0	Attack09		909121			10	6		2		4					
909116	受击后挑衅		3.6	0.6	Attack15					10	6		2		4					
909117	被玩家狙杀		0.7	0	Attack98					10	6		2		4					
909118	散弹枪开一枪（表演用）		3.26	0	Attack07					10	6		2		4					
909119	受击后挑衅（表演用）		9999	0.6	Attack15					10	6		2		4					
