Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
470701	招式一·出招·前劈，前摇太大，砸地没感觉	10	1.5	1.9	Attack01		470607	470691		10	6		0	0	0					
470702	招式一·变招·顶肺，	20	1.6	1.3	Attack23		470608			10	6		0	0	0					
470703	前闪	5	0.5	1.7	Move1		909570			10	6		0	0	0					
470704	普攻一	1	0.5	0.6	Attack24			470689		10	6		0	0	0					
470705	短闪		0.4	1.5	Attack42					10	6		0	0	0					
470706	普攻二	1	1.7	0	Attack25					10	6		0	0	0					
470707	后闪		0.6	1	Move2			909563		10	6		0	0	0					
470708	招式五·出招·蓄力		1.667	0	Attack08		909583	909567|909582		10	6		0	0	0					
470709	普攻三	1	1	1.8	Attack26					10	6		0	0	0					
470710	招式五·变招二·取消释放		0.9	0	Attack10					10	6		0	0	0					
470711	招式五·变招三·后跳继续		1.6	0	Attack11					10	6		0	0	0					
470712	招式五·变招四·二连跳斩·可接顶肺		2.2	1.6	Attack12					10	6		0	0	0					
470713	招式五·变招五·踩地出墙		1.25	0	Attack13			470689		10	6		0	0	0					
470714	招式六·出招·弧形突进		1.667	0	Attack14			909565		10	6		0	0	0					
470715	招式六·变招·二连跳斩·可接顶肺		1.2	1.7	Attack15		470607			10	6		0	0	0					
470716	招式五·出招变招·短前摇		0.433	0	Attack16					10	6		0	0	0					
470717	招式七·跳砸·可接顶肺 大招		1.8	1	Attack27					10	6		0	0	0					
470718	招式八·嘲讽回复霸体		4.533	0	Attack18		470699			10	6		0	0	0					
470719	剧情出场	3	0	0	Stand1					10	6		0	0	0					
470720	招式九·抓技开始		0.9	0	Attack20			843121|909571		10	6		0	0	0					
470721	招式九·抓技失败		1.367	0	Attack21		843126			10	6		0	0	0					
470722	招式九·抓技成功		2.4	0	Attack22		843126			10	6		0	0	0					
470723	顶肺强化	20	1.3	1.5	Attack28		470608			10	6		0	0	0					
470724	踩地出墙强化		1.25	0	Attack13			470689		10	6		0	0	0					
470725	普攻1命中敌人 冲锋		0.8	0.6	Attack24			909563		10	6		0	0	0					
105401	普攻一-stand起手原地	1	1.4	1.6	Attack01		105427|105608	105609|105431|105762		10	6		0	0	0					
105402	普攻二-stand起手原地	1	1.5	1.8	Attack94		105427|105608	105609|105431|105787		10	6		0	0	0					
105403	普攻三-stand起手原地	1	1.5	1.6	Attack93		105427|105608	105609|105431|105749|105790		10	6		0	0	0					
105404	普攻二-常规起手原地	1	1.4	1.8	Attack02		105427|105608	105609|105431|105787		10	6		0	0	0					
105405	普攻三-常规起手原地	1	1.4	1.6	Attack03		105427|105608	105609|105431|105749|105790		10	6		0	0	0					
105406	普攻一-连续斩击	1	1	1.6	Attack11		105608|105719	105436|105609|105432|105720|105431|105781		10	6		0	0	0					
105407	普攻二-连续斩击	1	1	1.6	Attack21		105608|105719	105436|105609|105433|105720|105431|105781		10	6		0	0	0					
105408	普攻三-连续斩击	1	1	1.6	Attack31		105608|105719	105436|105609|105434|105720|105431|105749|105781		10	6		0	0	0					
105409	普攻一-精准派生	40	1.2	1.6	Attack12		105436|105547|105487|105475|105608|105719|105794	100094|105526|105609|105720|105431		10	6		0	0	0	0.3				
105410	普攻一-完美派生	40	1.2	1.6	Attack12		105436|105548|105488|105475|105608|105719|105795	100094|105526|105609|105720|105431		10	6		0	0	0	0.3				
105411	普攻二-精准派生	40	1.2	1.7	Attack22		105436|105547|105487|105475|105608|105719|105794	100094|105526|105609|105720|105431|105749		10	6		0	0	0	0.3				
105412	普攻二-完美派生	40	1.2	1.7	Attack22		105436|105548|105488|105475|105608|105719|105795	100094|105526|105609|105720|105431|105749		10	6		0	0	0	0.3				
105413	普攻三-精准派生	40	1.2	1.6	Attack32		105436|105547|105487|105475|105608|105719|105794	105438|100094|105528|105609|105720|105431|105749		10	6		0	0	0	0.3				
105414	普攻三-完美派生	40	1.2	1.6	Attack32		105436|105548|105488|105475|105608|105719|105795	105438|100094|105528|105609|105720|105431|105749		10	6		0	0	0	0.3				
105415	见切派生-完美派生	40	1.6	2.8	Attack07		105549|105475|105608|105719|100091	105609|105720|100092|105431|105749		10	6		0	0	0	0.3				
105416	篮球-导弹齐射	20	1	2	Stand2		105415|105510|105722			10	5		0	0	4					
105417	黄球-火球弹	30	1	2	Stand2		105415|105510|105722			10	5		0	0	4					
105418	持续滑行射击	40	1	1	Stand2		105415|105430	105431		10	5		0	0	4					
105419	单消红球-火焰链	11	1	1.6	Attack23		105425|105635|105722	105444|105462|105431|105749		10	3		0	0	1					
105420	双消红球-火焰链	12	1	1.6	Attack23		105425|105635|105722	105444|105462|105431|105749		10	3		0	0	1					
105421	三消红球-火焰链	13	1.2	1.6	Attack24		105485|105608|105425|105635|105722	105444|105609|105462|105431|105749		10	3		0	0	1					
105422	一段必杀	2	2.2	0.8	Attack39		100032|105463|105437|100091|105635|105434	105455|105438|100092|105632|105431|105749|105752|105528		10	6		0	0	0					
105423	二段必杀	2	5.5	1.1	Attack40		105529|105530|105532|105506|105469|100091|100032|105635|105437	105507|100092|105500|105431|105438		10	6		0	0	0					
105424	前闪	5	0.5	1.7	Move1		105425|105635	105402|105406|105404|105408|100094|105431|105749		10	6		0	0	0	0.4				
105425	后闪	5	0.6	1	Move2		105425|105635	105406|105402|105404|105408|100094|105431|105749		10	6		0	0	0	0.5				
105426	滑行开始	40	1	0.8	Attack43		105406|105511|105425|105635	105406|105431		10	6		0	0	4					
105427	持续滑行	40	1	0.8	Attack43		105405|105635	105406|105431		10	6		0	0	4					
105428	结束滑行	40	0.5	0.8	Attack46		105406|105511|105635	105431		10	6		0	0	0					
105429	左滑行	40	1	0.8	Attack24					10	6		0	0	0					
105430	右滑行	40	1	0.8	Attack24					10	6		0	0	0					
105431	短闪	5	0.4	1.5	Attack42		105635|105629	105406|105402|105404|105408|100094|105431|105749		10	6		0	0	0	0.4				
105432	QTE	7	1.6	1.5	AttackQte		105472|100091|100011	100092|105619		10	2		2	0	0					
105433	出场技	3	1.2	1	Attack24		105608|105485	105444|105609|105462|105749		10	3		0	0	1					
105434	胜利1	8	0	999	Win		105631|105635			10	6		0	0	0					
105435	胜利2	8	0	999	Win		105631|105635			10	6		0	0	0					
105436	出生动作	4	0	5.7	Born		105630			10	6		0	0	0					
105437	交互动作	9	0	999	Save			909563		10	6		0	0	0					
105438	特殊派生——冲程锤	40	2	1.7	Attack36		105546|105634|100091|105719	909563|105431|105528|100092|105720|105749		10	6		0	0	0					
105439	普攻	1	0.8	0.6	Attack24			909563		10	6		0	0	0					
105440	短闪（滑行）	5	0.6	1.5	Attack42		105425|105629	105406|105402|105404|105408|100094|105431|105749		10	6		0	0	0	0.4				
105441	结束滑行射击	40	0.3	0.6	Stand2		105511|105416	105425		10	6		0	0	0					
105442	射击弹道	40	1.3	1.6	Stand2					10	6		0	0	0					
105443	普攻一斩击——stand冲锋	1	1.4	1.6	Attack01		105427|105608	105431|105453|105499|105609|105749|105762		10	3		0	0	1					
105444	普攻二斩击——常规冲锋	1	1.4	1.6	Attack02		105427|105608	105431|105453|105499|105609|105749|105787		10	3		0	0	1					
105445	普攻三斩击——常规冲锋	1	1.4	1.6	Attack03		105427|105608	105431|105453|105499|105609|105749|105790		10	3		0	0	1					
105446	普攻一斩击-失败	1	1.5	1.6	Attack01			105431		10	6		0	0	0					
105447	普攻二斩击-失败	1	1.5	1.8	Attack02			105431		10	6		0	0	0					
105448	普攻三斩击-失败	1	1.5	1.6	Attack03			105431		10	6		0	0	0					
105449	滑行开始——普攻	1	2	0.6	Attack70		105406|105511|105425	105406|105431		10	2		999	1	4					
105450	剧情用——后退	40	1	1	Move2					10	5		0	0	0					
105451	滑行持续——普攻	1	2	0.6	Attack71		105405	105406|105431		10	2		999	1	4					
105452	滑行结束——普攻	1	0.5	0.6	Attack72		105406|105511	105431		10	3		0	0	1					
105453	滑行左	40	1	0.8	Attack48		105405|105635	105406|105431		10	6		0	0	4					
105454	滑行右	40	1	0.8	Attack47		105405|105635	105406|105431		10	6		0	0	4					
105455	滑行结束——普攻	1	2	999	Stand2		105406|105511	105431		10	6		0	0	0					
105456	普攻二斩击——stand冲锋	1	1.45	1.6	Attack94		105425	105431|105453|105499|105749|105787		10	3		0	0	1					
105457	普攻三斩击——stand冲锋	1	1.45	1.6	Attack93		105425	105431|105453|105499|105749|105790		10	3		0	0	1					
105458	常态普攻1——原地	1	1.5	1.6	Attack01		105427|105425|105635	105431|105762		10	6		0	0	1					
105459	常态普攻1——冲锋	1	1.5	1.6	Attack01		105425|105635	105431|105453|105499|105749|105762		10	3		0	0	1					
105460	常态普攻1——连斩	1	10	1.6	Attack11		105608|105425	105436|105609|105432|105650|105431		10	6		0	0	0					
105461	常态普攻1——失败	1	1.5	1.6	Attack01			105431|105723		10	6		0	0	0					
105462	常态普攻2——原地	1	1.5	1.8	Attack02		105427|105425|105635	105431|105787		10	6		0	0	1					
105463	常态普攻2——冲锋	1	1.5	1.8	Attack02		105425|105635	105431|105453|105499|105749|105787		10	3		0	0	1					
105464	常态普攻2——连斩	1	10	1.6	Attack21		105608|105425	105436|105609|105432|105650|105431		10	6		0	0	0					
105465	常态普攻2——失败	1	1.5	1.8	Attack02			105431|105723		10	6		0	0	0					
105466	七实试作型-人马版的技能66	1	1000	999	Attack50					10	2		2	0	0					
105501	七实试作型-七实的技能1		1.4	1.6	Attack01					10	2		2	0	0					
105502	七实试作型-七实的技能2		1.5	1.8	Attack92					10	2		2	0	0					
105503	七实试作型-七实的技能3		1.5	1.6	Attack93					10	2		2	0	0					
105504	七实试作型-七实的技能4		1.4	1.8	Attack02					10	2		2	0	0					
105505	七实试作型-七实的技能5		1.4	1.6	Attack03					10	2		2	0	0					
105506	七实试作型-七实的技能6		1	1.6	Attack11					10	2		2	0	0					
105507	七实试作型-七实的技能7		1	1.6	Attack21					10	2		2	0	0					
105508	七实试作型-七实的技能8		1	1.6	Attack31					10	2		2	0	0					
105509	七实试作型-七实的技能9		1.2	1.6	Attack12					10	2		2	0	0					
105510	七实试作型-七实的技能10		1.2	1.6	Attack12					10	2		2	0	0					
105511	七实试作型-七实的技能11		1.2	1.7	Attack22					10	2		2	0	0					
105512	七实试作型-七实的技能12		1.2	1.7	Attack22					10	2		2	0	0					
105513	七实试作型-七实的技能13		1.2	1.6	Attack32					10	2		2	0	0					
105514	七实试作型-七实的技能14		1.2	1.6	Attack32					10	2		2	0	0					
105515	七实试作型-七实的技能15		1.2	2.8	Attack07					10	2		2	0	0					
105516	七实试作型-七实的技能16		1	2	Stand2					10	2		2	0	0					
105517	七实试作型-七实的技能17		1	2	Stand2					10	2		2	0	0					
105518	七实试作型-七实的技能18		1	1	Stand2					10	2		2	0	0					
105519	七实试作型-七实的技能19		1	1.6	Attack23					10	2		2	0	0					
105520	七实试作型-七实的技能20		1	1.6	Attack23					10	2		2	0	0					
105521	七实试作型-七实的技能21		1.2	1.6	Attack24					10	2		2	0	0					
105522	七实试作型-七实的技能22		2.2	0.8	Attack39					10	2		2	0	0					
105523	七实试作型-七实的技能23		5	1.6	Attack40					10	2		2	0	0					
105524	七实试作型-七实的技能24		0.5	1.7	Move1					10	2		2	0	0					
105525	七实试作型-七实的技能25		0.6	1	Move2					10	2		2	0	0					
105526	七实试作型-七实的技能26		1	0.8	Attack43					10	2		2	0	0					
105527	七实试作型-七实的技能27		1	0.8	Attack43					10	2		2	0	0					
105528	七实试作型-七实的技能28		0.5	0.8	Attack46					10	2		2	0	0					
105529	七实试作型-七实的技能29		1	0.8	Attack24					10	2		2	0	0					
105530	七实试作型-七实的技能30		1	0.8	Attack24					10	2		2	0	0					
105531	七实试作型-七实的技能31		0.4	1.5	Attack42					10	2		2	0	0					
105532	七实试作型-七实的技能32		1.6	1.5	AttackQte					10	2		2	0	0					
105533	七实试作型-七实的技能33		1.2	1	Attack24					10	2		2	0	0					
105534	七实试作型-七实的技能34		6	999	Win					10	2		2	0	0					
105535	七实试作型-七实的技能35		6	999	Win					10	2		2	0	0					
105536	七实试作型-七实的技能36		0	5.7	Born					10	2		2	0	0					
105537	七实试作型-七实的技能37		0	999	Save					10	2		2	0	0					
105538	七实试作型-七实的技能38		2	1.7	Attack36					10	2		2	0	0					
105539	七实试作型-七实的技能39		0.8	0.6	Attack24					10	2		2	0	0					
105540	七实试作型-七实的技能40		0.6	1.5	Attack42					10	2		2	0	0					
105541	七实试作型-七实的技能41		0.3	0.6	Stand2					10	2		2	0	0					
105542	七实试作型-七实的技能42		1.3	1.6	Stand2					10	2		2	0	0					
105543	七实试作型-七实的技能43		1.4	1.6	Attack01					10	2		2	0	0					
105544	七实试作型-七实的技能44		1.4	1.6	Attack02					10	2		2	0	0					
105545	七实试作型-七实的技能45		1.4	1.6	Attack03					10	2		2	0	0					
105546	七实试作型-七实的技能46		1.5	1.6	Attack01					10	2		2	0	0					
105547	七实试作型-七实的技能47		1.5	1.8	Attack02					10	2		2	0	0					
105548	七实试作型-七实的技能48		1.5	1.6	Attack03					10	2		2	0	0					
105549	七实试作型-七实的技能49		2	0.6	Attack70					10	2		2	0	0					
105550	剧情用——后退		1	1	Move2					10	2		2	0	0					
105551	七实试作型-七实的技能51		2	0.6	Attack71					10	2		2	0	0					
105552	七实试作型-七实的技能52		0.5	0.6	Attack72					10	2		2	0	0					
105553	七实试作型-七实的技能53		2	0.6	Attack48					10	2		2	0	0					
105554	七实试作型-七实的技能54		2	0.6	Attack47					10	2		2	0	0					
105555	七实试作型-七实的技能55		0	999	Stand2					10	2		2	0	0					
105556	七实试作型-七实的技能56		1.45	1.6	Attack92					10	2		2	0	0					
105557	七实试作型-七实的技能57		1.45	1.6	Attack93					10	2		2	0	0					
105558	七实试作型-七实的技能58		1.5	1.6	Attack01					10	2		2	0	0					
105559	七实试作型-七实的技能59		1.5	1.6	Attack01					10	2		2	0	0					
105560	七实试作型-七实的技能60		10	1.6	Attack11					10	2		2	0	0					
105561	七实试作型-七实一阶的技能61		1.5	1.6	Attack01					10	2		2	0	0					
105562	七实试作型-七实一阶的技能62		1.5	1.8	Attack02					10	2		2	0	0					
105563	七实试作型-七实一阶的技能63		1.5	1.8	Attack02					10	2		2	0	0					
105564	七实试作型-七实一阶的技能64		10	1.6	Attack21					10	2		2	0	0					
105565	七实试作型-七实一阶的技能65		1.5	1.8	Attack02					10	2		2	0	0					
105566	七实试作型-七实一阶的技能66	1	1000	999	Attack50					10	2		2	0	0					
105601	七实试作型-七实二阶的技能1		1.4	1.6	Attack01					10	2		2	0	0					
105602	七实试作型-七实二阶的技能2		1.5	1.8	Attack92					10	2		2	0	0					
105603	七实试作型-七实二阶的技能3		1.5	1.6	Attack93					10	2		2	0	0					
105604	七实试作型-七实二阶的技能4		1.4	1.8	Attack02					10	2		2	0	0					
105605	七实试作型-七实二阶的技能5		1.4	1.6	Attack03					10	2		2	0	0					
105606	七实试作型-七实二阶的技能6		1	1.6	Attack11					10	2		2	0	0					
105607	七实试作型-七实二阶的技能7		1	1.6	Attack21					10	2		2	0	0					
105608	七实试作型-七实二阶的技能8		1	1.6	Attack31					10	2		2	0	0					
105609	七实试作型-七实二阶的技能9		1.2	1.6	Attack12					10	2		2	0	0					
105610	七实试作型-七实二阶的技能10		1.2	1.6	Attack12					10	2		2	0	0					
105611	七实试作型-七实二阶的技能11		1.2	1.7	Attack22					10	2		2	0	0					
105612	七实试作型-七实二阶的技能12		1.2	1.7	Attack22					10	2		2	0	0					
105613	七实试作型-七实二阶的技能13		1.2	1.6	Attack32					10	2		2	0	0					
105614	七实试作型-七实二阶的技能14		1.2	1.6	Attack32					10	2		2	0	0					
105615	七实试作型-七实二阶的技能15		1.2	1.6	Attack07					10	2		2	0	0					
105616	七实试作型-七实二阶的技能16		1	2	Stand2					10	2		2	0	0					
105617	七实试作型-七实二阶的技能17		1	2	Stand2					10	2		2	0	0					
105618	七实试作型-七实二阶的技能18		1	1	Stand2					10	2		2	0	0					
105619	七实试作型-七实二阶的技能19		1	1.6	Attack23					10	2		2	0	0					
105620	七实试作型-七实二阶的技能20		1	1.6	Attack23					10	2		2	0	0					
105621	七实试作型-七实二阶的技能21		1.2	1.6	Attack24					10	2		2	0	0					
105622	七实试作型-七实二阶的技能22		2.2	0.8	Attack39					10	2		2	0	0					
105623	七实试作型-七实二阶的技能23		5	1.6	Attack40					10	2		2	0	0					
105624	七实试作型-七实二阶的技能24		0.5	1.7	Move1					10	2		2	0	0					
105625	七实试作型-七实二阶的技能25		0.6	1	Move2					10	2		2	0	0					
105626	七实试作型-七实二阶的技能26		1	0.8	Attack43					10	2		2	0	0					
105627	七实试作型-七实二阶的技能27		1	0.8	Attack43					10	2		2	0	0					
105628	七实试作型-七实二阶的技能28		0.5	0.8	Attack46					10	2		2	0	0					
105629	七实试作型-七实二阶的技能29		1	0.8	Attack24					10	2		2	0	0					
105630	七实试作型-七实二阶的技能30		1	0.8	Attack24					10	2		2	0	0					
105631	七实试作型-七实二阶的技能31		0.4	1.5	Attack42					10	2		2	0	0					
105632	七实试作型-七实二阶的技能32		1.6	1.5	AttackQte					10	2		2	0	0					
105633	七实试作型-七实二阶的技能33		1.2	1	Attack24					10	2		2	0	0					
105634	七实试作型-七实二阶的技能34		5.5	5	Win					10	2		2	0	0					
105635	七实试作型-七实二阶的技能35		5.5	5	Win					10	2		2	0	0					
105636	七实试作型-七实二阶的技能36		0	5.7	Born					10	2		2	0	0					
105637	七实试作型-七实二阶的技能37		0	999	Save					10	2		2	0	0					
105638	七实试作型-七实二阶的技能38		2	1.7	Attack36					10	2		2	0	0					
105639	七实试作型-七实二阶的技能39		0.8	0.6	Attack24					10	2		2	0	0					
105640	七实试作型-七实二阶的技能40		0.6	1.5	Attack42					10	2		2	0	0					
105641	七实试作型-七实二阶的技能41		0.3	0.6	Stand2					10	2		2	0	0					
105642	七实试作型-七实二阶的技能42		1.3	1.6	Stand2					10	2		2	0	0					
105643	七实试作型-七实二阶的技能43		1.4	1.6	Attack01					10	2		2	0	0					
105644	七实试作型-七实二阶的技能44		1.4	1.6	Attack02					10	2		2	0	0					
105645	七实试作型-七实二阶的技能45		1.4	1.6	Attack03					10	2		2	0	0					
105646	七实试作型-七实二阶的技能46		1.5	1.6	Attack01					10	2		2	0	0					
105647	七实试作型-七实二阶的技能47		1.5	1.8	Attack02					10	2		2	0	0					
105648	七实试作型-七实二阶的技能48		1.5	1.6	Attack03					10	2		2	0	0					
105649	七实试作型-七实二阶的技能49		2	0.6	Attack70					10	2		2	0	0					
105650	七实试作型-七实二阶的技能50		1	1	Move2					10	2		2	0	0					
105651	七实试作型-七实二阶的技能51		2	0.6	Attack71					10	2		2	0	0					
105652	七实试作型-七实二阶的技能52		0.5	0.6	Attack72					10	2		2	0	0					
105653	七实试作型-七实二阶的技能53		2	0.6	Attack73					10	2		2	0	0					
105654	七实试作型-七实二阶的技能54		2	0.6	Attack74					10	2		2	0	0					
105655	七实试作型-七实二阶的技能55		2	999	Stand2					10	2		2	0	0					
105656	七实试作型-七实二阶的技能56		1.45	1.6	Attack92					10	2		2	0	0					
105657	七实试作型-七实二阶的技能57		1.45	1.6	Attack93					10	2		2	0	0					
105658	七实试作型-七实二阶的技能58		1.5	1.6	Attack01					10	2		2	0	0					
105659	七实试作型-七实二阶的技能59		1.5	1.6	Attack01					10	2		2	0	0					
105660	七实试作型-七实二阶的技能60		10	1.6	Attack11					10	2		2	0	0					
105661	七实试作型-七实二阶的技能61		1.5	1.6	Attack01					10	2		2	0	0					
105662	七实试作型-七实二阶的技能62		1.5	1.8	Attack02					10	2		2	0	0					
105663	七实试作型-七实二阶的技能63		1.5	1.8	Attack02					10	2		2	0	0					
105664	七实试作型-七实二阶的技能64		10	1.6	Attack21					10	2		2	0	0					
105665	七实试作型-七实二阶的技能65		1.5	1.8	Attack02					10	2		2	0	0					
105666	七实试作型-七实二阶的技能66	1	1000	999	Attack50					10	2		2	0	0					
105701	七实试作型-七实三阶的技能1		1.4	1.6	Attack01					10	2		2	0	0					
105702	七实试作型-七实三阶的技能2		1.5	1.8	Attack92					10	2		2	0	0					
105703	七实试作型-七实三阶的技能3		1.5	1.6	Attack93					10	2		2	0	0					
105704	七实试作型-七实三阶的技能4		1.4	1.8	Attack02					10	2		2	0	0					
105705	七实试作型-七实三阶的技能5		1.4	1.6	Attack03					10	2		2	0	0					
105706	七实试作型-七实三阶的技能6		1	1.6	Attack11					10	2		2	0	0					
105707	七实试作型-七实三阶的技能7		1	1.6	Attack21					10	2		2	0	0					
105708	七实试作型-七实三阶的技能8		1	1.6	Attack31					10	2		2	0	0					
105709	七实试作型-七实三阶的技能9		1.2	1.6	Attack12					10	2		2	0	0					
105710	七实试作型-七实三阶的技能10		1.2	1.6	Attack12					10	2		2	0	0					
105711	七实试作型-七实三阶的技能11		1.2	1.7	Attack22					10	2		2	0	0					
105712	七实试作型-七实三阶的技能12		1.2	1.7	Attack22					10	2		2	0	0					
105713	七实试作型-七实三阶的技能13		1.2	1.6	Attack32					10	2		2	0	0					
105714	七实试作型-七实三阶的技能14		1.2	1.6	Attack32					10	2		2	0	0					
105715	七实试作型-七实三阶的技能15		1.2	1.6	Attack07					10	2		2	0	0					
105716	七实试作型-七实三阶的技能16		1	2	Stand2					10	2		2	0	0					
105717	七实试作型-七实三阶的技能17		1	2	Stand2					10	2		2	0	0					
105718	七实试作型-七实三阶的技能18		1	1	Stand2					10	2		2	0	0					
105719	七实试作型-七实三阶的技能19		1	1.6	Attack23					10	2		2	0	0					
105720	七实试作型-七实三阶的技能20		1	1.6	Attack23					10	2		2	0	0					
105721	七实试作型-七实三阶的技能21		1.2	1.6	Attack24					10	2		2	0	0					
105722	七实试作型-七实三阶的技能22		2.2	0.8	Attack39					10	2		2	0	0					
105723	七实试作型-七实三阶的技能23		5	1.6	Attack40					10	2		2	0	0					
105724	七实试作型-七实三阶的技能24		0.5	1.7	Move1					10	2		2	0	0					
105725	七实试作型-七实三阶的技能25		0.6	1	Move2					10	2		2	0	0					
105726	七实试作型-七实三阶的技能26		1	0.8	Attack43					10	2		2	0	0					
105727	七实试作型-七实三阶的技能27		1	0.8	Attack43					10	2		2	0	0					
105728	七实试作型-七实三阶的技能28		0.5	0.8	Attack46					10	2		2	0	0					
105729	七实试作型-七实三阶的技能29		1	0.8	Attack24					10	2		2	0	0					
105730	七实试作型-七实三阶的技能30		1	0.8	Attack24					10	2		2	0	0					
105731	七实试作型-七实三阶的技能31		0.4	1.5	Attack42					10	2		2	0	0					
105732	七实试作型-七实三阶的技能32		1.6	1.5	AttackQte					10	2		2	0	0					
105733	七实试作型-七实三阶的技能33		1.2	1	Attack24					10	2		2	0	0					
105734	七实试作型-七实三阶的技能34		5.5	5	Win					10	2		2	0	0					
105735	七实试作型-七实三阶的技能35		5.5	5	Win					10	2		2	0	0					
105736	七实试作型-七实三阶的技能36		0	5.7	Born					10	2		2	0	0					
105737	七实试作型-七实三阶的技能37		0	999	Save					10	2		2	0	0					
105738	七实试作型-七实三阶的技能38		2	1.7	Attack36					10	2		2	0	0					
105739	七实试作型-七实三阶的技能39		0.8	0.6	Attack24					10	2		2	0	0					
105740	七实试作型-七实三阶的技能40		0.6	1.5	Attack42					10	2		2	0	0					
105741	七实试作型-七实三阶的技能41		0.3	0.6	Stand2					10	2		2	0	0					
105742	七实试作型-七实三阶的技能42		1.3	1.6	Stand2					10	2		2	0	0					
105743	七实试作型-七实三阶的技能43		1.4	1.6	Attack01					10	2		2	0	0					
105744	七实试作型-七实三阶的技能44		1.4	1.6	Attack02					10	2		2	0	0					
105745	七实试作型-七实三阶的技能45		1.4	1.6	Attack03					10	2		2	0	0					
105746	七实试作型-七实三阶的技能46		1.5	1.6	Attack01					10	2		2	0	0					
105747	七实试作型-七实三阶的技能47		1.5	1.8	Attack02					10	2		2	0	0					
105748	七实试作型-七实三阶的技能48		1.5	1.6	Attack03					10	2		2	0	0					
105749	七实试作型-七实三阶的技能49		2	0.6	Attack70					10	2		2	0	0					
105750	七实试作型-七实三阶的技能50		1	1	Move2					10	2		2	0	0					
105751	七实试作型-七实三阶的技能51		2	0.6	Attack71					10	2		2	0	0					
105752	七实试作型-七实三阶的技能52		0.5	0.6	Attack72					10	2		2	0	0					
