Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
904508	喷射冲锋撞墙		3.133	0	Attack08			700031		10	0				0					
904509	正义降临-升		0.867	0	Attack09					10	4				0					
904510	待机挑衅		4.7	0	Attack10					10	0				0					
904511	链钩假动作		4.533	0	Attack11					10	0				0					
904512	跳跃出生动作1		2.967	0	Attack12			700249|710077		10	4				0					
904513	喷射冲锋撞人结束		2.033	0	Attack13			700031|730020		10	4				0					
904514	正义降临-落		2.433	0	Attack14			700031|710077|700249|904511		10	0				1					
904515	喷射冲锋-无伤害		3	0	Attack06					10	6				0					
904516	跳跃出生动作2		2.967	0	Attack12			710077|700249		10	4				0					
904517	降落出生动作		2.433	0	Attack14			700031|710077|700249		10	0				1					
904518	正义降临-升-无效果版本		0.867	0	Attack09					10	4				0					
904519	战斧斜劈		2.3	0	Attack01					10	0				4					
904520	正义降临-升		0.867	0	Attack09					10	4				0					
904521	正义降临-落		2.433	0	Attack14			700031|710077|301454|904511		10	0				1					
904522	关卡用倒地		0.2	0	Lieonfloor					10	0				0					
904523	关卡用起身		1.75	0	Standup					10	0				0					
904551	玩家操作-冲锋前摇		0.8	0	Attack05					10	0				0					
904552	玩家操作-链勾		1.867	0	Attack03					10	0				0					
904553	玩家操作-buff		1	0	Attack01					10	2				0					
904554	玩家操作-战斧斜劈		1.6	0.7	Attack01					10	5				0					
904555	玩家操作-战斧上挑		1.6	0.6	Attack02					10	5				0					
904556	玩家操作-冲锋		9999	0	Attack06			904555|904556|904557|904558|904529|904578		10	6				4					
904557	玩家操作-正义降临-升		999	0	Attack09					10	7				0					
904558	结算动作		3.5	0	Attack10					10	0				0					
904559	玩家操作-正义降临-落		2.44	0	Attack14			700031|710077|700249|904584|904586		10	0				1					
904560	玩家操作-链钩回拽		0.76	0.5	Attack04					10	0				0					
904561	玩家操作-撞人结束		1.2	0.833	Attack13			700031|730020		10	4				0					
904562	玩家操作-跳跃出生动作		2.967	0	Attack12			700249|710077		10	6				0					
904563	水上乐园版-冲锋击飞-前摇		0.8	0	Attack05					10	0				0					
904564	水上乐园版-冲锋击飞-冲锋		9999	0	Attack06			700031|904529|904582|730019		10	6				4					
904565	水上乐园版-冲锋击飞-后摇		2.033	0	Attack13			700031|730020		10	4				0					
904566	水上乐园版-冲锋击飞-闪避刹车		1.733	0	Attack07			700031		10	0				0					
904567	水上乐园版-冲锋击飞-闪避刹车		1.733	0	Attack07			700031		10	0				0					
904601	蓄能炮		3.533	0	Attack01					10	0				4					
904602	待机挑衅		4.4	0	Attack02					10	0				0					
904603	冷气喷射-准备		0.8	0	Attack03					10	0				0					
904604	冷气喷射-前		1.133	0	Attack04			904605		10	1				0					
904605	冷气喷射-后		1.133	0	Attack05			904605		10	1				0					
904606	冷气喷射-右		1.133	0	Attack06			904605		10	1				4					
904607	冷气喷射-左		1.133	0	Attack07			904605		10	1				4					
904608	冷气喷射-收回		1.167	0	Attack08			700031		10	0				0					
904609	爆炸飞跃		2.733	0	Attack09			700031		10	4				0					
904610	后跳		1.667	0	Attack10			700031		10	1				0					
904611	转向		0.9	0	Attack11			700031		10	0				4					
904612	机枪扫射		2.967	0	Attack12					10	0				0					
904613	出生动作		2.833	0	Attack13			710077|700249		10	6				0					
904614	趴地		0.167	0	Lieonfloor					10	0				0					
904615	出生动作2		2.833	0	Attack13			710077|700249		10	6				0					
904616	出生动作3		2.833	0	Attack13			710077|700249		10	6				0					
904617	露娜版本特训关-交互		3	0	Run			904529		10	6				4					
904618	2021夏活游泳		8	0	Attack90					10	6				4					
961801	近战普攻		0.667	0.666	Attack01					10	6				0					
961802	跳跃		0.9	0.133	Attack02			730229		10	6				0					
961803	滑铲		1	0.167	Attack03			730230		10	6				0					
961804	远程普攻2		0.666	0.666	Attack04					10	6				0					
961805	大招冲锋		3.667	0	Attack05					10	6				0					
961806	远程普攻1		1.333	0	Attack06					10	6				0					
961807	出生技能		0.1	0	Attack05					10	6				0					
961808	萌战滑铲		1	0	Attack03			730230		10	6				0					
962101	俯冲循环		9999	0	Attack30					10	4				0					
962201	待机动作		9999	0	Attack32					10	0				0					
962202	攻击动作		1.767	0	Attack31					10	0				0					
962203	待机动作-前进		3.3	0	Attack32					10	4				0					
962301	发射loop		0.633	0	Attack03					10	6				4					
962302	发射loop-左转		9999	0	Attack03					10	6				4					
962303	发射loop-右转		9999	0	Attack03					10	6				4					
962304	待机-左转		9999	0	Attack02					10	6				4					
962305	待机-右转		9999	0	Attack02					10	6				4					
962306	上机		2.167	0	Attack01					10	0				0					
962307	下机		1.967	0	Attack04					10	0				0					
994701	普攻1		0.4	0.833	Attack01					10	5				0					
994702	普攻2		0.233	0.537	Attack02					10	5				0					
994703	普攻3		2.533	1.967	Attack04					10	5				0					
994704	闪避1		1.166	0	Move1					10	6				0					
994705	闪避2		1.433	0	Move1					10	6				0					
994706	起身瞄准		2.2	0	Standup					10	4				0					
994707	受击		0.666	0.9	Hit1					10	0				0					
994708	受击2		0.666	0.9	Hit2					10	2				0					
