Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
855308	蓄力攻击-结束回待机		1.7	0	Attack04					10	6				4					
855401	红潮虚影-走路		9999	0	Attack05					10	0				4					
855402	红潮虚影-走路2		9999	0	Walk					10	0				4					
853501	守门人-近战攻击A		3.6	1.4	Attack01			853506		10	6				4					
853502	守门人-近战攻击B		3.5	1.5	Attack02			853506|853514|853561		10	6				4					
853503	守门人-近战攻击C		2.7	1.3	Attack03					10	6				4					
853504	守门人-远程下砸		2.8	0.8	Attack04			853506		10	6				4					
853505	守门人-远程横扫		2.5	1.7	Attack05			853506		10	6				4					
853506	守门人-撼地击		3.2	0.6	Attack06					10	6				4					
853507	闪现-下砸		1.4	1.6	Attack07		853508	853506		10	6				4					
853508	下砸拼刀成功		1.6	0	Attack08					10	6				4					
853509	闪现-突进		2.2	0.8	Attack09		853526	853506		10	6				4					
853510	突进拼刀成功		1.6	0	Attack10					10	6				4					
853511	闪现-背袭		2.8	0.4	Attack11		853510	853506		10	6				4					
853512	升空		6.6	0	Attack12		853622|853623|853589			10	6				4					
853513	待定		5	0	Attack01					10	6				4					
853514	守门人-空中小俯冲-手		1.8	0.6	Attack14		853622|853623|853535|853589			10	6				4					
853515	守门人-空中小俯冲-腿		2.6	0.6	Attack15		853535|853589			10	6				4					
853516	守门人-空中终结俯冲		3.4	0.6	Attack16		853622|853623|853535|853589	853506|853634|853566|853598		10	6				4					
853517	待定		5	0	Attack02					10	6				4					
853518	投技-冲刺		5	0	Attack18					10	6				4					
853519	慈悲者投技成功-超里专用		5	0	Attack19		853515|853535			10	6				4					
853520	慈悲者投技成功的下落		5	0	Attack91			853536		10	6				4					
853521	投技失败接旋转攻击		1	0	Attack61			853536		10	6				4					
853522	升空-下落攻击A		1.6	0	Attack62		853535			10	6				4					
853523	升空-下落攻击B		1.2	0	Attack63		853529|853535			10	6				4					
853524	升空-下落攻击C		1.7	0	Attack64		853529			10	6				4					
853525	升空-下落攻击D		3.7	0	Attack65		853529			10	6				4					
853526	慈悲者投技成功-其他角色通用（抓技）		5	0	Attack19		853515			10	6				4					
853527	启动器-atk20		2	0	Stand2					10	6				4					
853528	启动器-atk19		2	0	Stand2		853847			10	6				4					
853529	守门人-空中弹刀成功-脚		5	0	Attack51					10	6				4					
853530	守门人-空中弹刀成功-终结		1.6	0.4	Attack61					10	6				4					
853531	格挡1		1	0	Attack31					10	6				4					
853532	格挡2		1	0	Attack32					10	6				4					
853533	格挡3（反击）		3	0	Attack33					10	6				4					
853534	前冲		1.7	0	Attack34			853531		10	6				4					
853535	后撤		1.9	0	Attack35			853531		10	6				4					
853536	护盾破碎+恢复		8.7	0	Attack36		853555	853509		10	6				4					
853537	格挡4（反击）		1	0	Attack31		853523	853524		10	6				4					
853538	待定		5	0	Stand2					10	6				4					
853539	超里用技能-被投技01		5	0	Attack89		853622|853623			10	6				4				99	
853540	超里用技能-被投技02		3.2	0	Attack92			853634		10	6				4					
853601	后撤		1.1	0	Attack01					10	6				4					
853602	三连击		7.9	0	Attack02		853863			10	6				4					
853603	三连击-02拆分		3.3	0	Attack03					10	6				4					
853604	三连击-03拆分		3.3	0	Attack04					10	6				4					
853605	剑阵		5.1	0	Attack05		853863	853633		10	6				4					
853606	王之宝库		7.8	0	Attack06		853863	853633		10	6				4					
853607	插地板-掀地板		5.7	0	Attack07		853863			10	6				4					
853608	污染地板		1.6	0	Attack08		853863			10	6				4					
853609	降维打击		3.5	0	Attack09		853863			10	6				4					
853610	大招		9.5	0	Attack10		853617|853622|853623|853648			10	6				4					
853611	施法（出现幻影）		2.8	0	Attack11					10	6				4					
853612	左边翅膀吐人		1.7	0	Attack12			853864|853651		10	6				4					
853613	右边翅膀吐人		1.7	0	Attack13			853864|853651		10	6				4					
853614	出场-手影		3.2	0	Attack14					10	6				4					
853615	后撤-顶点版		1.1	0	Attack01					10	6				4					
855701	一阶-近战普攻A		3.1	0.6	Attack01					10	6				4					
855702	一阶-近战普攻B		2.7	1	Attack02					10	6				4					
855703	一阶-近战普攻C		2.4	1	Attack03					10	6				4					
855704	一阶-回旋掷伞		2	2	Attack04			855708		10	6				4					
855705	一阶-纸牌远程攻击		3.2	1.3	Attack05					10	6				4					
855706	一阶-掷伞+纸牌远程		3.2	1.2	Attack06			855708		10	6				4					
855707	一阶-攻击后撤		2.6	0.6	Attack07					10	6				4					
855708	二阶-atk12定制后撤		3.4	0	Attack06			855808		10	6				4					
855709	一阶-前冲闪现		1.4	0	Attack09					10	6				4					
855710	一阶-纸牌脱离		2.1	0	Attack10					10	6				4					
855711	一阶-纸牌伪装		3.4	0	Attack11		855702|853875|853878	853876		10	6				4					
855712	一阶-后闪		1.3	0	Attack12					10	6				4					
855713	一阶-见切反击		2.1	0	Attack13					10	6				4					
855714	一阶-见切反击拼刀反馈		4.2	0	Attack14					10	6				4					
855715	测试技能		5	0	Stand2					10	6				4					
855716	测试技能		5	0	Stand2					10	6				4					
855717	测试技能		5	0	Stand2					10	6				4					
855718	测试技能		5	0	Stand2					10	6				4					
855719	二阶-位移回中技能-扔伞		1.5	0	Attack31			855898|855704		10	6				4					
855720	二阶-位移回中技能-降落		7.2	0	Attack19					10	6				4					
855721	二阶-近战普攻A		3.7	1.5	Attack01			855808		10	6				4					
855722	二阶-近战普通B		3.7	1.3	Attack02			855808		10	6				4					
855723	二阶-近战普攻C		3.6	0.7	Attack03			855808		10	6				4					
855724	二阶-撑伞回旋		3.3	0.7	Attack04			855808		10	6				4					
855725	二阶-螺旋踢		1.7	1.3	Attack05			855808		10	6				4					
855726	二阶-倒钩后翻		3.4	0	Attack06			855808		10	6				4					
855727	二阶-飞勾		2.9	0	Attack07		855702	855808|855820		10	6				4					
855728	二阶-牵引攻击		2.2	0	Attack08		855702	855744|855708		10	6				4					
855729	二阶-牵引攻击拼刀成功		2	0	Attack09			855708		10	6				4					
855730	二阶-魔术赌博		20	0	Attack10		855761|855702	855806|855719		10	6				4					
855731	二阶-致命轮盘		7.4	0	Attack11		855761|855882|855702	855883		10	6				4					
855732	二阶-绞肉机		2.7	0	Attack12			855759		10	6				4					
855733	二阶-拼刀连击-起始		2.4	0	Attack13		855702	855708		10	6				4					
855734	二阶-拼刀连击-下砸		2.8	0	Attack14					10	6				4					
855735	二阶-拼刀连击-第一下反馈		3.2	0	Attack15		855703	855704		10	6				4					
855736	二阶-伞格挡		1.2	0	Attack16		855702			10	6				4					
855737	二阶-伞格挡接腿绞		4.3	0	Attack17		855703|855702			10	6				4					
855738	二阶-腿绞击中		4.6	0	Attack18		855703|855716|855702	855704|855718		10	6				4					
855739	二阶-重伤诱饵		7.2	0	Attack19					10	6				4					
855740	二阶-决斗场		2.8	0	Attack20		855741|855702			10	6				4					
855741	二阶-致命轮盘打破		3.4	0	Attack21			855759		10	6				4					
855742	二阶-atk15拼刀反馈		4.6	0	Attack51		855885			10	6				4					
855743	二阶-atk13预备远距离版		1.5	0	Attack31			855708		10	6				4					
855744	二阶-螺旋踢-纸牌伪装特供		3	0	Attack05			855808		10	6				4					
855745	测试技能		5	0	Stand2		853874			10	6				4					
855746	二阶-腿绞击中-通用站桩技能		5	0	Stand1					10	7				0					
855747	测试-atk17发射器		5	0	Stand2		853868			10	6				4					
855748	白毛特殊受击接起身		1.4	0.9	Standup			853078		10	6				4					
855749	二阶-腿绞击中-白毛特供		4.6	0	Attack18		855703|855716	855704|855718		10	6				4					
855750	白毛特殊受击		5	0	Attack99					10	6				4					
