Id	SkillId	Level	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	SubSkillId[1]	SubSkillId[2]	SubSkillId[3]	SubSkillId[4]	SubSkillId[5]	SubSkillId[6]	SubSkillId[7]	SubSkillId[8]	SubSkillId[9]	SubSkillId[10]	SubSkillId[11]	SubSkillId[12]	SubSkillId[13]	SubSkillId[14]	SubSkillId[15]	SubSkillId[16]	SubSkillId[17]	SubSkillId[18]	SubSkillId[19]	SubSkillId[20]	SubSkillId[21]	SubSkillId[22]	SubSkillId[23]	SubSkillId[24]	SubSkillId[25]	SubSkillId[26]	SubSkillId[27]	SubSkillId[28]	SubSkillId[29]	SubSkillId[30]	SubMagicId[1]	SubMagicId[2]	SubMagicId[3]	SubMagicId[4]	SubMagicId[5]	SubMagicId[6]	SubMagicId[7]	SubMagicId[8]	SubMagicId[9]	SubMagicId[10]	SubMagicId[11]	SubMagicId[12]	SubMagicId[13]	SubMagicId[14]	SubMagicId[15]	SubMagicId[16]	SubMagicId[17]	SubMagicId[18]	SubMagicId[19]	SubMagicId[20]	SubMagicId[21]	SubMagicId[22]	SubMagicId[23]	SubMagicId[24]	SubMagicId[25]	SubMagicId[26]	SubMagicId[27]	SubMagicId[28]	SubMagicId[29]	SubMagicId[30]	Ability	ResonanceAbility	PlusAbility
34	101201	34					100101	100102	100103	100134	100135	100136																									100101	100102	100103	100144	100145	100146																									185	0	0
35	101201	35					100101	100102	100103	100134	100135	100136																									100101	100102	100103	100144	100145	100146																									190	0	0
36	101206	1	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								0	25	25
37	101206	2	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								5	50	50
38	101206	3	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								10	75	75
39	101206	4	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								15	100	100
40	101206	5	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								20	125	125
41	101206	6	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								25	150	150
42	101206	7	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								30	175	175
43	101206	8	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								35	200	200
44	101206	9	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								40	225	225
45	101206	10	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								45	250	250
46	101206	11	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								52	275	275
47	101206	12	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								60	300	300
48	101206	13	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								67	0	0
49	101206	14	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								75	0	0
50	101206	15	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								82	0	0
51	101206	16	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								90	0	0
52	101206	17	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								97	0	0
53	101206	18	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								105	0	0
54	101206	19	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								110	0	0
55	101206	20	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								115	0	0
56	101206	21	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								120	0	0
57	101206	22	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								125	0	0
58	101206	23	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								130	0	0
59	101206	24	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								135	0	0
60	101206	25	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								140	0	0
61	101206	26	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								145	0	0
62	101206	27	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								150	0	0
63	101206	28	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								155	0	0
64	101206	29	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								160	0	0
65	101206	30	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								165	0	0
66	101206	31	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								170	0	0
67	101206	32	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								175	0	0
68	101206	33	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								180	0	0
69	101206	34	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								185	0	0
70	101206	35	100100				100107	100108	100109	100131	100132	100133	100140	100141	100142																						100121	100122	100123	100124	100125	100126	100109																								190	0	0
71	101211	1					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												0	25	25
72	101211	2					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												5	50	50
73	101211	3					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												10	75	75
74	101211	4					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												15	100	100
75	101211	5					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												20	125	125
76	101211	6					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												25	150	150
77	101211	7					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												30	175	175
78	101211	8					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												35	200	200
79	101211	9					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												40	225	225
80	101211	10					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												45	250	250
81	101211	11					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												52	275	275
82	101211	12					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												60	300	300
83	101211	13					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												67	0	0
84	101211	14					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												75	0	0
85	101211	15					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												82	0	0
86	101211	16					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												90	0	0
87	101211	17					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												97	0	0
88	101211	18					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												105	0	0
89	101211	19					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												110	0	0
90	101211	20					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												115	0	0
91	101211	21					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												120	0	0
92	101211	22					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												125	0	0
93	101211	23					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												130	0	0
94	101211	24					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												135	0	0
95	101211	25					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												140	0	0
96	101211	26					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												145	0	0
97	101211	27					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												150	0	0
98	101211	28					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												155	0	0
99	101211	29					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												160	0	0
100	101211	30					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												165	0	0
101	101211	31					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												170	0	0
102	101211	32					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												175	0	0
103	101211	33					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												180	0	0
104	101211	34					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												185	0	0
105	101211	35					100104	100105	100106	100128	100129	100130	100137	100138	100139																						100111	100112	100113																												190	0	0
106	101216	1					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										0	25	25
107	101216	2					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										5	50	50
108	101216	3					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										10	75	75
109	101216	4					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										15	100	100
110	101216	5					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										20	125	125
111	101216	6					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										25	150	150
112	101216	7					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										30	175	175
113	101216	8					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										35	200	200
114	101216	9					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										40	225	225
115	101216	10					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										45	250	250
116	101216	11					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										52	275	275
117	101216	12					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										60	300	300
118	101216	13					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										67	0	0
119	101216	14					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										75	0	0
120	101216	15					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										82	0	0
121	101216	16					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										90	0	0
122	101216	17					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										97	0	0
123	101216	18					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										105	0	0
124	101216	19					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										110	0	0
125	101216	20					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										115	0	0
126	101216	21					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										120	0	0
127	101216	22					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										125	0	0
128	101216	23					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										130	0	0
129	101216	24					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										135	0	0
130	101216	25					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										140	0	0
131	101216	26					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										145	0	0
132	101216	27					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										150	0	0
133	101216	28					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										155	0	0
134	101216	29					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										160	0	0
135	101216	30					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										165	0	0
136	101216	31					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										170	0	0
137	101216	32					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										175	0	0
138	101216	33					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										180	0	0
139	101216	34					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										185	0	0
140	101216	35					100121	100122	100123	100124	100125																										100131	100132	100133	100134	100135																										190	0	0
141	101217	1					100110	100143																													100162	100163																													0	25	25
142	101217	2					100110	100143																													100162	100163																													5	50	50
143	101217	3					100110	100143																													100162	100163																													10	75	75
144	101217	4					100110	100143																													100162	100163																													15	100	100
145	101217	5					100110	100143																													100162	100163																													20	125	125
146	101217	6					100110	100143																													100162	100163																													25	150	150
147	101217	7					100110	100143																													100162	100163																													30	175	175
148	101217	8					100110	100143																													100162	100163																													35	200	200
149	101217	9					100110	100143																													100162	100163																													40	225	225
150	101217	10					100110	100143																													100162	100163																													45	250	250
151	101217	11					100110	100143																													100162	100163																													52	275	275
152	101217	12					100110	100143																													100162	100163																													60	300	300
153	101217	13					100110	100143																													100162	100163																													67	0	0
154	101217	14					100110	100143																													100162	100163																													75	0	0
155	101217	15					100110	100143																													100162	100163																													82	0	0
156	101217	16					100110	100143																													100162	100163																													90	0	0
157	101217	17					100110	100143																													100162	100163																													97	0	0
158	101217	18					100110	100143																													100162	100163																													105	0	0
159	101217	19					100110	100143																													100162	100163																													110	0	0
160	101217	20					100110	100143																													100162	100163																													115	0	0
161	101217	21					100110	100143																													100162	100163																													120	0	0
162	101217	22					100110	100143																													100162	100163																													125	0	0
163	101217	23					100110	100143																													100162	100163																													130	0	0
164	101217	24					100110	100143																													100162	100163																													135	0	0
165	101217	25					100110	100143																													100162	100163																													140	0	0
166	101217	26					100110	100143																													100162	100163																													145	0	0
167	101217	27					100110	100143																													100162	100163																													150	0	0
168	101217	28					100110	100143																													100162	100163																													155	0	0
169	101217	29					100110	100143																													100162	100163																													160	0	0
170	101217	30					100110	100143																													100162	100163																													165	0	0
171	101217	31					100110	100143																													100162	100163																													170	0	0
172	101217	32					100110	100143																													100162	100163																													175	0	0
173	101217	33					100110	100143																													100162	100163																													180	0	0
174	101217	34					100110	100143																													100162	100163																													185	0	0
175	101217	35					100110	100143																													100162	100163																													190	0	0
176	101218	1					100118																														100164	100166																													0	25	25
177	101218	2					100118																														100164	100166																													5	50	50
178	101218	3					100118																														100164	100166																													10	75	75
179	101218	4					100118																														100164	100166																													15	100	100
180	101218	5					100118																														100164	100166																													20	125	125
181	101218	6					100118																														100164	100166																													25	150	150
182	101218	7					100118																														100164	100166																													30	175	175
183	101218	8					100118																														100164	100166																													35	200	200
184	101218	9					100118																														100164	100166																													40	225	225
185	101218	10					100118																														100164	100166																													45	250	250
186	101218	11					100118																														100164	100166																													52	275	275
187	101218	12					100118																														100164	100166																													60	300	300
188	101218	13					100118																														100164	100166																													67	0	0
189	101218	14					100118																														100164	100166																													75	0	0
190	101218	15					100118																														100164	100166																													82	0	0
191	101218	16					100118																														100164	100166																													90	0	0
192	101218	17					100118																														100164	100166																													97	0	0
193	101218	18					100118																														100164	100166																													105	0	0
194	101218	19					100118																														100164	100166																													110	0	0
195	101218	20					100118																														100164	100166																													115	0	0
196	101218	21					100118																														100164	100166																													120	0	0
197	101218	22					100118																														100164	100166																													125	0	0
198	101218	23					100118																														100164	100166																													130	0	0
199	101218	24					100118																														100164	100166																													135	0	0
200	101218	25					100118																														100164	100166																													140	0	0
201	101218	26					100118																														100164	100166																													145	0	0
202	101218	27					100118																														100164	100166																													150	0	0
203	101218	28					100118																														100164	100166																													155	0	0
204	101218	29					100118																														100164	100166																													160	0	0
205	101218	30					100118																														100164	100166																													165	0	0
206	101218	31					100118																														100164	100166																													170	0	0
207	101218	32					100118																														100164	100166																													175	0	0
208	101218	33					100118																														100164	100166																													180	0	0
209	101218	34					100118																														100164	100166																													185	0	0
210	101218	35					100118																														100164	100166																													190	0	0
211	101221	1	100128				100112	100113	100114	100127																											100104	100105	100106																												0	25	25
212	101221	2	100128				100112	100113	100114	100127																											100104	100105	100106																												5	50	50
213	101221	3	100128				100112	100113	100114	100127																											100104	100105	100106																												10	75	75
214	101221	4	100128				100112	100113	100114	100127																											100104	100105	100106																												15	100	100
215	101221	5	100128				100112	100113	100114	100127																											100104	100105	100106																												20	125	125
216	101221	6	100128				100112	100113	100114	100127																											100104	100105	100106																												25	150	150
217	101221	7	100128				100112	100113	100114	100127																											100104	100105	100106																												30	175	175
218	101221	8	100128				100112	100113	100114	100127																											100104	100105	100106																												35	200	200
219	101221	9	100128				100112	100113	100114	100127																											100104	100105	100106																												40	225	225
220	101221	10	100128				100112	100113	100114	100127																											100104	100105	100106																												45	250	250
221	101221	11	100128				100112	100113	100114	100127																											100104	100105	100106																												52	275	275
222	101221	12	100128				100112	100113	100114	100127																											100104	100105	100106																												60	300	300
223	101221	13	100128				100112	100113	100114	100127																											100104	100105	100106																												67	0	0
224	101221	14	100128				100112	100113	100114	100127																											100104	100105	100106																												75	0	0
225	101221	15	100128				100112	100113	100114	100127																											100104	100105	100106																												82	0	0
226	101221	16	100128				100112	100113	100114	100127																											100104	100105	100106																												90	0	0
227	101221	17	100128				100112	100113	100114	100127																											100104	100105	100106																												97	0	0
228	101221	18	100128				100112	100113	100114	100127																											100104	100105	100106																												105	0	0
229	101221	19	100128				100112	100113	100114	100127																											100104	100105	100106																												110	0	0
230	101221	20	100128				100112	100113	100114	100127																											100104	100105	100106																												115	0	0
231	101221	21	100128				100112	100113	100114	100127																											100104	100105	100106																												120	0	0
232	101221	22	100128				100112	100113	100114	100127																											100104	100105	100106																												125	0	0
233	101221	23	100128				100112	100113	100114	100127																											100104	100105	100106																												130	0	0
234	101221	24	100128				100112	100113	100114	100127																											100104	100105	100106																												135	0	0
235	101221	25	100128				100112	100113	100114	100127																											100104	100105	100106																												140	0	0
236	101221	26	100128				100112	100113	100114	100127																											100104	100105	100106																												145	0	0
237	101221	27	100128				100112	100113	100114	100127																											100104	100105	100106																												150	0	0
238	101221	28	100128				100112	100113	100114	100127																											100104	100105	100106																												155	0	0
239	101221	29	100128				100112	100113	100114	100127																											100104	100105	100106																												160	0	0
240	101221	30	100128				100112	100113	100114	100127																											100104	100105	100106																												165	0	0
241	101221	31	100128				100112	100113	100114	100127																											100104	100105	100106																												170	0	0
242	101221	32	100128				100112	100113	100114	100127																											100104	100105	100106																												175	0	0
243	101221	33	100128				100112	100113	100114	100127																											100104	100105	100106																												180	0	0
244	101221	34	100128				100112	100113	100114	100127																											100104	100105	100106																												185	0	0
245	101221	35	100128				100112	100113	100114	100127																											100104	100105	100106																												190	0	0
246	101222	1	100150																																																																25	0	0
247	101223	1	100085																																																																0	25	25
248	101223	2	100085																																																																5	50	50
249	101223	3	100085																																																																10	75	75
250	101223	4	100085																																																																15	100	100
251	101223	5	100085																																																																20	125	125
252	101223	6	100085																																																																25	150	150
253	101223	7	100085																																																																30	175	175
254	101223	8	100085																																																																35	200	200
255	101223	9	100085																																																																40	225	225
256	101223	10	100085																																																																45	250	250
257	101223	11	100085																																																																52	275	275
258	101223	12	100085																																																																60	300	300
259	101223	13	100085																																																																67	0	0
260	101223	14	100085																																																																75	0	0
261	101223	15	100085																																																																82	0	0
262	101223	16	100085																																																																90	0	0
263	101223	17	100085																																																																97	0	0
264	101223	18	100085																																																																105	0	0
265	101223	19	100085																																																																110	0	0
266	101223	20	100085																																																																115	0	0
267	101223	21	100085																																																																120	0	0
268	101223	22	100085																																																																125	0	0
269	101223	23	100085																																																																130	0	0
270	101223	24	100085																																																																135	0	0
271	101223	25	100085																																																																140	0	0
272	101223	26	100085																																																																145	0	0
273	101223	27	100085																																																																150	0	0
274	101223	28	100085																																																																155	0	0
275	101223	29	100085																																																																160	0	0
276	101223	30	100085																																																																165	0	0
277	101223	31	100085																																																																170	0	0
278	101223	32	100085																																																																175	0	0
279	101223	33	100085																																																																180	0	0
280	101223	34	100085																																																																185	0	0
281	101223	35	100085																																																																190	0	0
282	101227	1	100177																																																																25	0	0
283	101224	1	100190																																																																50	0	0
284	101225	1	100192	100197																																																															100	0	0
285	101226	1	100194																																																																100	0	0
286	102101	1					100201	100202	100203																												100220	100221	100222																												0	25	25
287	102101	2					100201	100202	100203																												100220	100221	100222																												5	50	50
288	102101	3					100201	100202	100203																												100220	100221	100222																												10	75	75
289	102101	4					100201	100202	100203																												100220	100221	100222																												15	100	100
290	102101	5					100201	100202	100203																												100220	100221	100222																												20	125	125
291	102101	6					100201	100202	100203																												100220	100221	100222																												25	150	150
292	102101	7					100201	100202	100203																												100220	100221	100222																												30	175	175
293	102101	8					100201	100202	100203																												100220	100221	100222																												35	200	200
294	102101	9					100201	100202	100203																												100220	100221	100222																												40	225	225
295	102101	10					100201	100202	100203																												100220	100221	100222																												45	250	250
296	102101	11					100201	100202	100203																												100220	100221	100222																												52	275	275
297	102101	12					100201	100202	100203																												100220	100221	100222																												60	300	300
298	102101	13					100201	100202	100203																												100220	100221	100222																												67	0	0
299	102101	14					100201	100202	100203																												100220	100221	100222																												75	0	0
300	102101	15					100201	100202	100203																												100220	100221	100222																												82	0	0
301	102101	16					100201	100202	100203																												100220	100221	100222																												90	0	0
302	102101	17					100201	100202	100203																												100220	100221	100222																												97	0	0
303	102101	18					100201	100202	100203																												100220	100221	100222																												105	0	0
304	102101	19					100201	100202	100203																												100220	100221	100222																												110	0	0
305	102101	20					100201	100202	100203																												100220	100221	100222																												115	0	0
306	102101	21					100201	100202	100203																												100220	100221	100222																												120	0	0
307	102101	22					100201	100202	100203																												100220	100221	100222																												125	0	0
308	102101	23					100201	100202	100203																												100220	100221	100222																												130	0	0
309	102101	24					100201	100202	100203																												100220	100221	100222																												135	0	0
310	102101	25					100201	100202	100203																												100220	100221	100222																												140	0	0
311	102101	26					100201	100202	100203																												100220	100221	100222																												145	0	0
312	102101	27					100201	100202	100203																												100220	100221	100222																												150	0	0
313	102101	28					100201	100202	100203																												100220	100221	100222																												155	0	0
314	102101	29					100201	100202	100203																												100220	100221	100222																												160	0	0
315	102101	30					100201	100202	100203																												100220	100221	100222																												165	0	0
316	102101	31					100201	100202	100203																												100220	100221	100222																												170	0	0
317	102101	32					100201	100202	100203																												100220	100221	100222																												175	0	0
318	102101	33					100201	100202	100203																												100220	100221	100222																												180	0	0
319	102101	34					100201	100202	100203																												100220	100221	100222																												185	0	0
320	102101	35					100201	100202	100203																												100220	100221	100222																												190	0	0
321	102106	1					100204	100205	100206																												100230	100231	100232																												0	25	25
322	102106	2					100204	100205	100206																												100230	100231	100232																												5	50	50
323	102106	3					100204	100205	100206																												100230	100231	100232																												10	75	75
324	102106	4					100204	100205	100206																												100230	100231	100232																												15	100	100
