Id	GroupId	Type	NpcName	NpcHalfIconPath	Contents	CueId	ContentsSkip	OptionTitle[1]	Optionskip[1]	OptionTitle[2]	Optionskip[2]
46	5	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Please make use of them to master the battle mechanics!						
47	107	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Commandant, are you running into skill point shortage issues when trying to upgrade Construct skills?		48				
48	107	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Battle Exercises are a great way to get more skill points.		49				
49	107	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Try it out if you need them.						
50	108	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	These cogs contain an important material used in our Construct frames.		51				
51	108	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	A lot of cogs are required to extract enough materials to upgrade our frames.		52				
52	108	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Cogs can be found in many places, especially in Cogs Galore.						
53	6	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Commandant, our equipment are made from special materials.		54				
54	6	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Upgrading them requires the same special materials.		55				
55	6	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	We can find these upgrade materials from Logistics Maintenance.						
56	7	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Commandant, equipment eventually reaches a point where they can no longer be upgraded.		57				
57	7	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Overclock materials are required to enhance them further.		58				
58	7	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	This will allow you to enhance equipment to a higher level.		59				
59	7	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	You can get Overclock materials from Military Hardware.						
60	8	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	Looks like you're ready to move past basic battle operations.		61				
61	8	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	I've seen many outstanding commandants rise through the ranks, and I see the makings of one in you.		62				
62	8	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	You can improve yourself by taking on these challenges.		63				
63	8	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	Hang in there a little longer, so that it can generate more data.						
64	9	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Commandant, do you remember the battles that you participated in?		65				
65	9	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	You usually only get to see one side of the story.		66				
66	9	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Over time, however, records from other sources become available.		67				
67	9	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Essentially, you have the chance to observe what happened from another perspective.		68				
68	9	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	So, let's trying replaying the past, shall we?						
69	109	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Once we're familiar with the tactics of a particular operation...		70				
70	109	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	The risk of battling becomes greatly reduced. This enables the Auto Clear feature.		71				
71	109	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	This allows us to complete familiar missions without the need of your command.		72				
72	109	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	This way, you'll be able to focus your attention on more important missions.						
73	10	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	High-rank Memories are important to improving the combative capabilities of a Construct.		74				
74	10	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	The more difficult the Combat Supply mission, the higher the chance to get high-rank Memories.		75				
75	10	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Now, let's try more difficult missions to test the limits of the squad!						
76	11	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Greetings, Commandant of the Gray Raven squad!		77				
77	11	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Curious about me?		78				
78	11	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	We all have our own personal files.		79				
79	11	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	You may learn a thing or two about us Constructs when you look through them!						
80	112	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	We meet again, Commandant of Gray Raven.		81				
81	112	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Have you noticed that you now have access to the Trial Zone?		82				
82	112	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	The Trial Zone offers the opportunity to try out various prototype projects under development...		83				
83	112	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	... or, depending on the perspective, practical tricks by the research team.						
84	12	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	More and more Constructs have joined our team.		85				
85	12	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	You can view your Construct roster and status on the Construct Army page.		86				
86	12	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Reach Construct development milestones to get special materials.		87				
87	12	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	I'm sure you'll find them useful...						
88	13	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Here's a message for you, rookie.		89				
89	13	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	There have been sightings of very powerful Corrupted.		90				
90	13	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	You should not attempt to combat these powerful foes on your own.		91				
91	13	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Join a Co-op operation to prove your ability to work with others.		92				
92	13	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	I have high expectations for you, Gray Raven.						
93	110	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Most operations often involve multiple squads.		94				
94	110	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	You can request assistance from other squads before a battle.		95				
95	110	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Try issuing a call for Constructs from other squads.						
96	14	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Commandant, remember Mr. Hassen's tip?		97				
97	14	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	The more you know, the more decisions you face.		98				
98	14	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	As your relationship with Constructs improves, you will be able to access more of their personal files.		99				
99	14	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Let me give you some advice. As you learn more about their past...		100				
100	14	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Make sure you treasure your present and future with them.						
101	15	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Commandant, we have received a new coating from HQ.		102				
102	15	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Coatings are purely cosmetic and do not affect Construct performance.		103				
103	15	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Um... Commandant, would you like me to put on a new coating?						
104	16	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Let's do some bounty missions, Commandant!		105				
105	16	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Oh, right. I need to explain them to you.		106				
106	16	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Completing bounty missions will earn your team a lot of experience.		107				
107	16	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	But more importantly, bounty hunting sounds real cool!						
108	17	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png							
109	18	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Commandant, the Dormitory is finally open!		110				
110	18	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	This symbolizes that we are ready to take root on Earth for the long haul.		111				
111	18	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	I'm looking forward to living in the dorms with everybody!		112				
112	18	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	You can also modify and upgrade the Dormitory.		113				
113	18	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	I'm sure you'll make it a great place!						
114	19	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	Which would you prefer, competition or cooperation?		115				
115	19	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	Whether for honor or for resources, everything in the War Zone is earned through competition.		116				
116	19	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	Earn a high enough rank to access a new War Zone...		117				
117	19	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	...Which will grant even better rewards.		118				
118	19	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	This is the ultimate trial ground for Gray Raven. How far can you go?						
119	20	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	Good. I was worried that you won't pick up the receiver.		120				
120	20	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	I've been analyzing Gray Raven's battle logs.		121				
121	20	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	It looks like those special enemies have been giving you a hard time.		122				
122	20	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	I'm giving you permission to use the training facilities to simulate training against these special enemies.		123				
123	20	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	Get used to fighting them quickly, because enemies will only get tougher.						
124	21	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	Are you as curious about this world as I am, Commandant of Gray Raven?		125				
125	21	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	I long to return to Earth as much as you do, even though I was not born there.		126				
126	21	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	There are so many secrets waiting to be discovered in the wastelands...		127				
127	21	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	If you're interested, I can tell you about some... special places that we've found.						
128	22	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Greetings, Commandant. You now have access to the Medal system.		129				
129	22	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Medals are issued to those who have contributed to the cause of the United Human Front. You can find yours in the Central Database.						
130	23	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Thanks to your hard work, Babylonia is able to establish a foothold on the ground.		131				
131	23	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	This is a new start for us, so here comes your next mission.		132				
132	23	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	You're about to head to the "Reconstruction Zone" located near the safe zones.		133				
133	23	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Eliminate all the remaining enemies and restart the Central Purification Filters, so our Engineering Force can start their work.		134				
134	23	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	I'll cover more detail after the Central Purification Filters are completed.						
135	555	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	I want to talk to you about Gray Raven's recent performance.		136				
136	555	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	Your recent performance has been exemplary, and you have earned the medal of Ace Commandant.		137				
137	555	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	With achievement also comes expectation. I look forward to your next victory.		138				
138	555	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	I've sent you the certification link. Go ahead and claim your medal!						
139	556	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	It has been a long time since I've seen so many dots on the monitor. These dots represent the bases of humanity.		140				
140	556	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	You've completed the mission successfully. And your contributions to Babylonia are well-noted.		141				
141	556	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	I hereby issue you the Medal of Pioneers in recognition of your achievements. I look forward to your future endeavors!		142				
142	556	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Go, claim this medal of glory now.						
143	557	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	Hmph, you are full of surprises.		144				
144	557	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	It's been a long time since I last saw a commandant reach 1 million Progress. You were only a little slower than my performance when I was young.		145				
145	557	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	You should be proud of it. It's an exclusive club of two.		146				
146	557	1	Nikola	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	You are now authorized for the medal. Claim it now!						
147	558	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	This is the 9th liberation report from you. It seemed like an eternity ago that you and your team fought in your first battle...		148				
148	558	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	You and your Constructs have grown into a true team, a bright beacon in the darkness. Your companions also indicate your strength.		149				
149	558	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Here is the Medal of Light Tower in honor of your achievements as the guiding light of humanity.		150				
150	558	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Now share the joy with your comrades!						
151	559	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	I've seen you overcome many challenges in your path.		152				
152	559	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	The path of leadership that you walk brings back many memories.		153				
153	559	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	On behalf of the United Humanity Front, I hereby issue to you the Medal of Human Leader.		154				
154	559	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	From now on, your duty is not to earn the approval of others, but to bring them hope and point them towards the future. See you on the bridge.						
155	599	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Congratulations on the capture of City 015, Commandant. The Engineering Force is already on its way to repair the city's Central Purification Filter.		156				
156	599	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Be careful, however, as there are still pockets of Corrupted on the outskirts.						
157	600	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	A small step for your team, a great step towards victory over the Punishing Virus.		158				
158	600	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Gray Raven's efforts have led to the full retreat of the Ascendant from this city, as well as the establishment of our first major base on Earth. I look forward to your future performance.						
159	601	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	You have not only recaptured a base for humanity, but also preserved the artifacts of the museum. Good job.		160				
160	601	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	The Archaeological Team sends their regards. We'll make sure that you're rewarded!						
161	602	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Good job completing your mission in the harsh environment of the desert.		162				
162	602	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	We've struggled to make headways in this region for a long time, now, we've finally established a foothold here thanks to you. The work of Babylonia can finally be carried out smoothly.						
163	603	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	The data that you obtained from the test area are of great... historical importance to the development of M.I.N.D. technology.		164				
164	603	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	I thank you on behalf of the education center under the Science Council.						
165	604	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	I'm sure you understand that details regarding the Luna City Arsenal are classified.		166				
166	604	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	That's why we're not in a position to hold a public award ceremony for you.		167				
167	604	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Still, you should know that we appreciate your work.						
168	605	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	The murals... Sagemachina... interesting.		169				
169	605	1	Asimov	Assets/Product/Texture/Image/RoleStory/AximofuNomal01.png	Your capture of these ruins allows us to investigate them up close. Good job.						
170	606	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Taking back the space station means a lot to the security of the surroundings of Babylonia in future.		171				
171	606	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	On behalf of Babylonia, I would like to thank you for your outstanding contribution. I look forward to your return.						
172	607	1	Jamilah	Assets/Product/Texture/Image/RoleStory/JiamilaNormal01.png	Looks like it went well.		173				
173	607	1	Jamilah	Assets/Product/Texture/Image/RoleStory/JiamilaNormal01.png	I knew you could do it.		174				
174	607	1	Jamilah	Assets/Product/Texture/Image/RoleStory/JiamilaNormal01.png	By the way, have you considered our offer? Akdilek would be pleased to have you join us, anytime.						
175	608	1	Pulao	Assets/Product/Texture/Image/RoleStory/PulaoNormal01.png	Many thanks for your assistance.		176				
176	608	1	Pulao	Assets/Product/Texture/Image/RoleStory/PulaoNormal01.png	The problems here are mostly resolved. The ship will now sail to the right direction.		177				
177	608	1	Pulao	Assets/Product/Texture/Image/RoleStory/PulaoNormal01.png	But nobody knows what awaits us at the destination...		178				
178	608	1	Pulao	Assets/Product/Texture/Image/RoleStory/PulaoNormal01.png	Whatever. It was you who brought us the opportunity to change. Thanks!						
179	609	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Good to see you back.		180				
180	609	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Humans suffered quite a loss this time, but it's okay. Because I still see hope in your eyes.		181				
181	609	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Alright, we still have lots to do, but you should take a good rest now.		182				
182	609	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	There's someone waiting for you, don't forget.						
183	700	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Thanks for spending time with them.		184				
184	700	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	We've been able to enjoy the holidays thanks to you.		185				
185	700	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Have a good rest. I've prepared a little gift for you back at HQ. Check it out later!						
186	701	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	I've never been part of an event like this... It feels a little strange.		187				
187	701	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	But I enjoy seeing the smile on everybody's faces.		188				
188	701	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Here's a little gift. I hope you like it.						
189	702	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Hey, Commandant, guess what I have for you?		190				
190	702	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	It's my special New Year present!		191				
191	702	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Wait, where did it go? I thought I put it in my bag...		192				
192	702	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Did I already send it out? Let's go take a look!						
193	703	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Happy New Year, Commandant.		194				
194	703	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Thank you for all that you've done this past year.		195				
195	703	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	May the next year be just as productive.						
196	704	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Commandant, Commandant! Happy New Year!		197				
197	704	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Miss me already?		198				
198	704	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Guess what, Nanami's got a New Year present for you!		199				
199	704	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Happy? Like it? This is the part where you praise Nanami!						
200	705	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	It was quite a surprise when you asked me to come over for Spring Festival.		201				
201	705	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	But I really enjoyed it!		202				
202	705	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Here's a little something in return.		203				
203	705	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Keep it a secret between us, ok?						
204	706	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	I'm definitely not saying that I enjoyed Spring Festival with you guys!		205				
205	706	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	I'm just saying that if you're gonna have a party, you need fireworks!		206				
206	706	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Luckily for you, I've got them prepared.		207				
207	706	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	And since it's boring to watch fireworks by myself, I'll let you watch them together with me.						
208	24	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Alright, the regular update is complete. Everyone is dismissed. Commandant, please stay for a moment.		209				
209	24	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	So let's get down to business on Camu.		210				
