Id	Type	Negative	Name	Param	Children[1]	Children[2]	Children[3]	Children[4]	Children[5]	Children[6]	Children[7]	Children[8]	Children[9]	Children[10]	Children[11]	Children[12]	Children[13]	Children[14]	Children[15]	Children[16]	Children[17]	Children[18]	Children[19]	Children[20]	Children[21]	Children[22]	Children[23]	Children[24]	Children[25]	Children[26]	Children[27]	Children[28]	Children[29]	Children[30]	Children[31]	Children[32]	Children[33]	Children[34]	Children[35]	Children[36]	Children[37]	Children[38]	Children[39]	Children[40]	Children[41]	Children[42]	Children[43]	Children[44]	Children[45]	Children[46]	Children[47]	Children[48]	Children[49]	Children[50]
460000024	0		DoShowFightGuide	301100011																																																		
460000025	0		DoMagic	1#4001|1#4001|0|741867																																																		
460000026	0		DoIndicateRoleToLocation	1#2001|T101||1																																																		
460000027	0		DoSetInt	1#40001|1																																																		
460000028	2				460000029	460000030	460000031	460000032	460000033	460000034	460000035																																											
460000029	0		CheckInt	1#40001|1|1																																																		
460000030	0		CheckNpcInRange	1#2001|1#4001|1.5																																																		
460000031	0		DoMagic	1#4001|1#4001|0|741868																																																		
460000032	0		DoMagic	1#4003|1#4003|0|741867																																																		
460000033	0		DoIndicateRoleToLocation	1#2001|T101||0																																																		
460000034	0		DoIndicateRoleToLocation	1#2001|T103||1																																																		
460000035	0		DoSetInt	1#40001|3																																																		
460000036	2				460000037	460000038	460000039	460000040	460000041	460000042	460000043																																											
460000037	0		CheckInt	1#40001|2|1																																																		
460000038	0		CheckNpcInRange	1#2001|1#4002|1.5																																																		
460000039	0		DoMagic	1#4003|1#4003|0|741867																																																		
460000040	0		DoMagic	1#4002|1#4002|0|741868																																																		
460000041	0		DoIndicateRoleToLocation	1#2001|T102||0																																																		
460000042	0		DoIndicateRoleToLocation	1#2001|T103||1																																																		
460000043	0		DoSetInt	1#40001|3																																																		
460000044	2				460000045	460000046	460000047	460000048	460000049	460000050	460000051	460000052	460000053	460000054	460000055	460000056																																						
460000045	0		CheckInt	1#40001|3|1																																																		
460000046	0		CheckNpcInRange	1#2001|1#4003|1.5																																																		
460000047	0		StartTeaching	1#2001|301012																																																		
460000048	0		DoMagic	1#4003|1#4003|0|741868																																																		
460000049	0		DoAddNpc	0|1#3001|91031|999|2|B101|0|0|S1|0|0|0																																																		
460000050	0		DoShowFightGuide	301100012																																																		
460000051	0		DoSetUiButtonState	1#2001|15|1																																																		
460000052	0		DoMagic	1#3001|1#3001|0|700208																																																		
460000053	0		DoMagic	1#3001|1#3001|0|700007																																																		
460000054	0		DoIndicateRoleToLocation	1#2001|T103||0																																																		
460000055	0		DoIndicateRoleToNpc	1#2001|1#3001||1																																																		
460000056	0		DoSetInt	1#40001|4																																																		
460000057	2				460000058	460000059	460000060	460000061	460000062	460000063	460000064	460000065																																										
460000058	0		CheckInt	1#40001|4|1																																																		
460000059	0		CheckTeachingGroupDone	301012|1#40002																																																		
460000060	0		CheckInt	1#40002|2|1																																																		
460000061	0		DoMagic	1#3001|1#3001|0|700010																																																		
460000062	0		DoGetTime	1#40011|0																																																		
460000063	0		DoSetInt	1#40002|0																																																		
460000064	0		DoShowFightGuide	301100013																																																		
460000065	0		DoSetInt	1#40001|5																																																		
460000066	2				460000067	460000068	460000071	460000072	460000073	460000074	460000075	460000076	460000077	460000078	460000079	460000080	460000081	460000082	460000083	460000084																																		
460000067	0		CheckInt	1#40001|5|1																																																		
460000068	1				460000069	460000070																																																
460000069	0	1	CheckNpc	1#3001																																																		
460000070	0		DoMagic	1#3001|1#3001|0|700935																																																		
460000071	0		CheckPassTime	1#40011|3																																																		
460000072	0		DoAddNpc	0|1#3001|91031|999|2|B101|0|0|S1|0|0|0																																																		
460000073	0		DoFaceToNpc	1#2001|1#3001|1																																																		
460000074	0		DoCameraRecenter	1#2001																																																		
460000075	0		DoIndicateRoleToNpc	1#2001|1#3001||1																																																		
460000076	0		DoMagic	1#3001|1#3001|0|700208																																																		
460000077	0		DoMagic	1#3001|1#3001|0|700007																																																		
460000078	0		DoSetUiActive	1#2001|32|1																																																		
460000079	0		DoRemoveBalls	1#40099|1#2001																																																		
460000080	0		DoSetNpcNote	1#2001|9991|0																																																		
460000081	0		DoAddBall	1#2001|1|0																																																		
460000082	0		StartTeaching	1#2001|301013																																																		
460000083	0		DoShowFightGuide	301100014																																																		
460000084	0		DoSetInt	1#40001|6																																																		
460000085	2				460000086	460000087	460000088	460000089	460000090	460000091	460000092	460000093																																										
460000086	0		CheckInt	1#40001|6|1																																																		
460000087	0		CheckTeachingGroupDone	301013|1#40002																																																		
460000088	0		CheckInt	1#40002|2|1																																																		
460000089	0		DoShowFightGuide	301100015																																																		
460000090	0		DoAddBall	1#2001|2|0																																																		
460000091	0		StartTeaching	1#2001|301014																																																		
460000092	0		DoSetInt	1#40002|0																																																		
460000093	0		DoSetInt	1#40001|7																																																		
460000094	2				460000095	460000096	460000097	460000098	460000099	460000100	460000101																																											
460000095	0		CheckInt	1#40001|7|1																																																		
460000096	0		CheckTeachingGroupDone	301014|1#40002																																																		
460000097	0		CheckInt	1#40002|2|1																																																		
460000098	0		DoAddBall	1#2001|3|0																																																		
460000099	0		StartTeaching	1#2001|301015																																																		
460000100	0		DoSetInt	1#40002|0																																																		
460000101	0		DoSetInt	1#40001|8																																																		
460000102	2				460000103	460000104	460000105	460000106	460000107	460000108	460000109	460000110	460000111																																									
460000103	0		CheckInt	1#40001|8|1																																																		
460000104	0		CheckTeachingGroupDone	301015|1#40002																																																		
460000105	0		CheckInt	1#40002|2|1																																																		
460000106	0		DoShowFightGuide	301100016																																																		
460000107	0		DoAddBall	1#2001|1|0																																																		
460000108	0		DoAddBall	1#2001|1|0																																																		
460000109	0		StartTeaching	1#2001|301013																																																		
460000110	0		DoSetInt	1#40002|0																																																		
460000111	0		DoSetInt	1#40001|9																																																		
460000112	2				460000113	460000114	460000115	460000116	460000117	460000118	460000119	460000120	460000121																																									
460000113	0		CheckInt	1#40001|9|1																																																		
460000114	0		CheckTeachingGroupDone	301013|1#40002																																																		
460000115	0		CheckInt	1#40002|2|1																																																		
460000116	0		DoAddBall	1#2001|1|0																																																		
460000117	0		DoAddBall	1#2001|1|0																																																		
460000118	0		DoAddBall	1#2001|1|0																																																		
460000119	0		StartTeaching	1#2001|301013																																																		
460000120	0		DoSetInt	1#40002|0																																																		
460000121	0		DoSetInt	1#40001|10																																																		
460000122	2				460000123	460000124	460000125	460000126	460000127	460000128	460000129	460000130	460000131	460000132	460000133	460000134	460000135	460000136	460000137	460000138	460000139	460004013	460004014	460000140	460000141	460000142																												
460000123	0		CheckInt	1#40001|10|1																																																		
460000124	0		CheckTeachingGroupDone	301013|1#40002																																																		
460000125	0		CheckInt	1#40002|2|1																																																		
460000126	0		DoShowFightGuide	301100017																																																		
460000127	0		DoAddBall	1#2001|1|0																																																		
460000128	0		DoAddBall	1#2001|1|0																																																		
460000129	0		DoAddBall	1#2001|1|0																																																		
460000130	0		DoAddBall	1#2001|2|0																																																		
460000131	0		DoAddBall	1#2001|2|0																																																		
460000132	0		DoAddBall	1#2001|2|0																																																		
460000133	0		DoAddBall	1#2001|3|0																																																		
460000134	0		DoAddBall	1#2001|3|0																																																		
460000135	0		DoAddBall	1#2001|3|0																																																		
460000136	0		DoIndicateRoleToNpc	1#2001|1#3001||0																																																		
460000137	0		DoSetNpcNote	1#2001|9991|1																																																		
460000138	0		DoAddNpc	0|1#4004|2006|999|15|T104|0|0|S1|0|0|0																																																		
460000139	0		DoIndicateRoleToLocation	1#2001|T104||1																																																		
460004013	0		DoGetMapPosition	1#40003|1#40004|T104																																																		
460004014	0		DoSetCameraLookAt	1#2001|1#40003|1#40004																																																		
460000140	0		DoMagic	1#4004|1#4004|0|741867																																																		
460000141	0		DoSetInt	1#40002|0																																																		
460000142	0		DoSetInt	1#40001|11																																																		
460000143	2				460000144	460000145	460000146	460000147	460000148																																													
460000144	0		CheckInt	1#40001|11|1																																																		
460000145	0		CheckNpcInRange	1#2001|1#4004|1.5																																																		
460000146	0		DoSetInt	4#94001|4																																																		
460000147	0		DoGetTime	1#1001|6																																																		
460000148	0		DoSetInt	1#40001|12																																																		
460000149	3				900018	200009	460000152	460000153	460002575																																													
460000152	0		DoSetInt	1#40001|0																																																		
460000153	0		DoGetTime	1#39990|900																																																		
460000154	2				200000	460000156	460000157																																															
460000156	0		DoGetRoleActivateNpc	1#2001|1																																																		
460000157	3				200023	460000159	460000166	460000174	460000184	460000195	460000202	460000210	460000215																																									
460000159	2				460000160	460000161	460000162	460000163	460000164	460000165																																												
460000160	0		CheckInt	1#40001|0|1																																																		
460000161	0		DoSetInt	1#39070|301100018																																																		
460000162	0		DoSetInt	1#39069|301100018																																																		
460000163	0		DoSetInt	1#39071|4																																																		
460000164	0		DoSetInt	1#39089|1																																																		
460000165	0		DoSetInt	1#40001|1																																																		
460000166	2				460000167	200027	460000169	460000243	460000244	460000170	460000171	460000172	460000173																																									
460000167	0		CheckInt	1#40001|1|1																																																		
460000169	0		DoAddNpc	0|1#3001|81200|10|2|B101|0|0|S1|0|0|0																																																		
460000243	0		DoSetAttribMaxValue	1#3001|999300|1																																																		
460000244	0		DoSetAttribCurrentValue	1#3001|999300|1																																																		
460000170	0		DoMagic	1#3001|1#3001|0|700007																																																		
460000171	0		DoCastSkillByNpc	1#3001|1#2001|812002																																																		
460000172	0		DoGetTime	1#40011|0.4																																																		
460000173	0		DoSetInt	1#40001|2																																																		
460000174	2				460000175	460000176	460000177	460000178	460000179	460000180	460000181	460000182	460000183																																									
460000175	0		CheckInt	1#40001|2|1																																																		
460000176	0		CheckPassTime	1#40011|0																																																		
460000177	0		DoShowFightGuide	301100022																																																		
460000178	0		DoSetUiButtonState	1#2001|16|1																																																		
460000179	0		StartTeaching	1#2001|301021																																																		
460000180	0		DoMagic	1#3001|1#3001|0|700048																																																		
460000181	0		DoMagic	1#3001|1#3001|0|800000																																																		
460000182	0		DoMagic	1#2001|1#2001|0|700048																																																		
460000183	0		DoSetInt	1#40001|3																																																		
460000184	2				460000185	460000186	460000187	460000188	460000189	460000190	460000191	460000192	460000193	460000194																																								
460000185	0		CheckInt	1#40001|3|1																																																		
460000186	0		DoGetClickOperation	1#2001|1#40021|1#40022																																																		
460000187	0		CheckInt	1#40021|16|1																																																		
460000188	0		CheckInt	1#40022|1|1																																																		
460000189	0		DoRemoveBuffByKind	1#2001|7000480|0																																																		
460000190	0		DoRemoveBuffByKind	1#3001|7000480|0																																																		
460000191	0		DoSetInt	1#40021|0																																																		
460000192	0		DoSetInt	1#40022|0																																																		
460000193	0		DoGetTime	1#40011|6																																																		
460000194	0		DoSetInt	1#40001|4																																																		
460000195	2				460000196	460004015	460000197	460000198	460000199	460000200	460000201																																											
460000196	0		CheckInt	1#40001|4|1																																																		
460004015	0		DoHideFightGuide																																																			
460000197	0		DoSetInt	1#39070|301100023																																																		
460000198	0		DoSetInt	1#39069|301100023																																																		
460000199	0		DoSetInt	1#39071|2																																																		
460000200	0		DoSetInt	1#39089|1																																																		
460000201	0		DoSetInt	1#40001|5																																																		
460000202	2				460000203	200027	460000205	460002861	460002862	460000206	460000207	460000208	460000209																																									
460000203	0		CheckInt	1#40001|5|1																																																		
460000205	0		DoAddNpc	0|1#4001|2006|999|15|B102|0|0|S1|0|0|0																																																		
460002861	0		DoSetUiButtonState	1#2001|16|1																																																		
460002862	0		DoSetUiActive	1#2001|8|1																																																		
460000206	0		DoShowFightGuide	301100025																																																		
460000207	0		DoIndicateRoleToLocation	1#2001|B102||1																																																		
460000208	0		DoMagic	1#4001|1#4001|0|741867																																																		
460000209	0		DoSetInt	1#40001|6																																																		
460000210	2				460000211	460000212	460000213	460000214																																														
460000211	0		CheckInt	1#40001|6|1																																																		
460000212	0		CheckPassTime	1#40011|0																																																		
460000213	0		DoCastSkillByNpc	1#3001|1#2001|812002																																																		
460000214	0		DoGetTime	1#40011|3																																																		
460000215	2				460000216	460000217	460000218	460000219	460000220																																													
460000216	0		CheckInt	1#40001|6|1																																																		
460000217	0		CheckNpcInRange	1#2001|1#4001|1.5																																																		
460000218	0		DoSetInt	4#94001|4																																																		
460000219	0		DoGetTime	1#1001|6																																																		
460000220	0		DoSetInt	1#40001|12																																																		
460000221	3				900018	200009	460000224	460000225	460000226	460000227	460000228	460000925	460000238	460001691																																								
460000224	0		DoSetInt	1#40001|0																																																		
460000225	0		DoGetFightMonsterLevel	1#30011|1																																																		
460000226	0		DoGetFightMonsterLevel	1#30012|2																																																		
460000227	0		DoGetFightMonsterLevel	1#30013|3																																																		
460000228	0		DoGetTime	1#39990|900																																																		
460000925	0		DoSetInt	1#40080|0																																																		
460000238	0		DoTipsShow	301100007||0																																																		
460000229	2				200000	460000231	460000232																																															
460000231	0		DoGetRoleActivateNpc	1#2001|1																																																		
460000232	3				200006	200023	460000932	460000938	460000235	460000261																																												
460000932	2				460000933	460004162	460000934	460000935	460000936	460000937																																												
460000933	0		CheckInt	1#40080|0|1																																																		
460004162	0		DoIntDivInt	1#39010|20|1#40081|1																																																		
460000934	0		CheckInt	1#40081|60|1																																																		
460000935	0		DoTipsShow	301100013||0																																																		
460000936	0		DoSetStageCommonTipStyle	1|1|																																																		
460000937	0		DoSetInt	1#40080|1																																																		
460000938	2				460000939	460004163	460000940	460000941	460000942	460000943																																												
460000939	0		CheckInt	1#40080|1|1																																																		
460004163	0		DoIntDivInt	1#39010|20|1#40081|1																																																		
460000940	0		CheckInt	1#40081|120|1																																																		
460000941	0		DoTipsShow	301100014||0																																																		
460000942	0		DoSetStageCommonTipStyle	1|1|																																																		
460000943	0		DoSetInt	1#40080|2																																																		
460000235	2				460000236	460000239	460000256	460000257	460000258	460000237	460003849	200010	460003737	460004005	460004006	460004007	460004008	460004009	460004010	460000246	460000260																																	
460000236	0		CheckInt	1#40001|0|1																																																		
460000239	0		DoTipsShow	301100002||0																																																		
460000256	0		DoSetInt	1#37001|1																																																		
460000257	0		DoSetInt	1#37002|3																																																		
460000258	0		DoSetNpcId	1#37771|91030																																																		
460000237	0		DoSetNpcId	1#37773|91110																																																		
460003849	0		DoSetMagicId	1#37015|742066																																																		
460003737	0		DoGetTime	1#40081|0																																																		
460004005	0		DoSetAttribMaxValue	1#3001|5600|1																																																		
460004006	0		DoSetAttribCurrentValue	1#3001|5600|1																																																		
460004007	0		DoSetAttribMaxValue	1#3011|5600|1																																																		
460004008	0		DoSetAttribCurrentValue	1#3011|5600|1																																																		
460004009	0		DoSetAttribMaxValue	1#3021|12700|1																																																		
460004010	0		DoSetAttribCurrentValue	1#3021|12700|1																																																		
460000246	0		DoMagic	1#3021|1#3021||720356																																																		
460000260	0		DoSetInt	1#40001|3																																																		
460000261	2				460000262	460000263	460000264	460000265	460000266																																													
460000262	0		CheckInt	1#40001|3|1																																																		
460000263	0		CheckInt	1#30001|2|1																																																		
460000264	0		DoSetInt	4#94001|1																																																		
460000265	0		DoGetTime	1#1001|8																																																		
460000266	0		DoSetInt	1#40001|4																																																		
460000267	3				900018	200009	460000270	460000271	460000272	460000273	460002675																																											
460000270	0		DoSetInt	1#40001|0																																																		
460000271	0		DoSetInt	1#40002|0																																																		
460000272	0		DoGetTime	1#39990|900																																																		
460000273	0		DoGetTime	1#40011|3																																																		
460000274	2				200000	460000276	460000277																																															
460000276	0		DoGetRoleActivateNpc	1#2001|1																																																		
460000277	3				200023	460000279	460000285	460000296	460000313	460000319	460000327	460000343	460000377	460000387	460000395	460000415																																						
460000279	2				460000280	460000281	460000282	460000283	460000284																																													
460000280	0		CheckInt	1#40001|0|1																																																		
460000281	0		DoSetInt	1#39070|301100026																																																		
460000282	0		DoSetInt	1#39069|301100026																																																		
460000283	0		DoSetInt	1#39071|3																																																		
460000284	0		DoSetInt	1#40001|1																																																		
460000285	2				460000286	200027	460000288	460000289	460000290	460000291	460000292	460000293	460000294	460000295																																								
460000286	0		CheckInt	1#40001|1|1																																																		
460000288	0		DoShowFightGuide	301100029																																																		
460000289	0		DoRemoveBalls	1#40099|1#2001																																																		
460000290	0		DoAddBall	1#2001|1|0																																																		
460000291	0		DoAddBall	1#2001|1|0																																																		
460000292	0		DoAddBall	1#2001|3|0																																																		
460000293	0		DoAddBall	1#2001|1|0																																																		
460000294	0		StartTeaching	1#2001|301031																																																		
460000295	0		DoSetInt	1#40001|2																																																		
460000296	2				460000297	460000298	460000299	460000300	460000301	460000305	460000306	460000307	460000308	460000309	460000310	460000311	460000312																																					
460000297	0		CheckInt	1#40001|2|1																																																		
460000298	0		GetTeachingGroupStep	301031|1#40006																																																		
460000299	0		DoGetClickOperation	1#2001|1#40004|1#40005																																																		
460000300	0		CheckInt	1#40006|0|1																																																		
460000301	1				460000302	460000303	460000304																																															
460000302	0		CheckInt	1#40004|1|1																																																		
460000303	0		CheckInt	1#40004|2|1																																																		
460000304	0		CheckInt	1#40004|4|1																																																		
460000305	0		CheckInt	1#40005|1|1																																																		
460000306	0		DoRemoveBalls	1#40099|1#2001																																																		
460000307	0		DoAddBall	1#2001|1|0																																																		
460000308	0		DoAddBall	1#2001|1|0																																																		
460000309	0		DoAddBall	1#2001|3|0																																																		
460000310	0		DoAddBall	1#2001|1|0																																																		
460000311	0		DoSetInt	1#40004|0																																																		
460000312	0		DoSetInt	1#40005|0																																																		
460000313	2				460000314	460000315	460000316	460000317	460000318																																													
460000314	0		CheckInt	1#40001|2|1																																																		
460000315	0		CheckTeachingGroupDone	301031|1#40002																																																		
460000316	0		CheckInt	1#40002|2|1																																																		
460000317	0		DoSetInt	1#40001|3																																																		
460000318	0		DoSetInt	1#40002|0																																																		
460000319	2				460000320	460000321	460000322	460000323	460000324	460000325	460000326																																											
460000320	0		CheckInt	1#40001|3|1																																																		
460000321	0		DoHideFightGuide																																																			
460000322	0		DoSetInt	1#40002|0																																																		
460000323	0		DoSetInt	1#39070|301100030																																																		
460000324	0		DoSetInt	1#39069|301100030																																																		
460000325	0		DoSetInt	1#39071|1																																																		
460000326	0		DoSetInt	1#40001|4																																																		
460000327	2				460000328	200027	460000330	460000331	460000332	460000333	460000334	460000335	460000336	460000337	460000338	460000339	460000340	460000341	460000342																																			
460000328	0		CheckInt	1#40001|4|1																																																		
460000330	0		StartTeaching	1#2001|301032																																																		
460000331	0		DoShowFightGuide	301100031																																																		
460000332	0		DoRemoveBalls	1#40099|1#2001																																																		
460000333	0		DoAddBall	1#2001|3|0																																																		
460000334	0		DoAddBall	1#2001|2|0																																																		
460000335	0		DoAddBall	1#2001|2|0																																																		
460000336	0		DoAddBall	1#2001|1|0																																																		
460000337	0		DoAddBall	1#2001|1|0																																																		
460000338	0		DoAddBall	1#2001|1|0																																																		
460000339	0		DoAddBall	1#2001|2|0																																																		
460000340	0		DoAddBall	1#2001|3|0																																																		
460000341	0		DoAddBall	1#2001|3|0																																																		
460000342	0		DoSetInt	1#40001|5																																																		
460000343	2				460000344	460000345	460000346	460000347	460000362	460000363	460000364	460000365	460000366	460000367	460000368	460000369	460000370	460000371	460000372	460000373	460000374	460000375	460000376																															
460000344	0		CheckInt	1#40001|5|1																																																		
460000345	0		GetTeachingGroupStep	301032|1#40006																																																		
460000346	0		DoGetClickOperation	1#2001|1#40004|1#40005																																																		
460000347	1				460000348	460000356																																																
460000348	2				460000349	460000350																																																
460000349	0		CheckInt	1#40006|0|1																																																		
460000350	1				460000351	460000352	460000353	460000354	460000355																																													
460000351	0		CheckInt	1#40004|1|1																																																		
460000352	0		CheckInt	1#40004|2|1																																																		
460000353	0		CheckInt	1#40004|3|1																																																		
460000354	0		CheckInt	1#40004|7|1																																																		
460000355	0		CheckInt	1#40004|8|1																																																		
460000356	2				460000357	460000358																																																
460000357	0		CheckInt	1#40006|1|1																																																		
460000358	1				460000359	460000360	460000361																																															
460000359	0		CheckInt	1#40004|1|1																																																		
460000360	0		CheckInt	1#40004|5|1																																																		
460000361	0		CheckInt	1#40004|6|1																																																		
460000362	0		CheckInt	1#40005|1|1																																																		
460000363	0		StartTeaching	1#2001|301032																																																		
460000364	0		DoRemoveBalls	1#40099|1#2001																																																		
460000365	0		DoAddBall	1#2001|3|0																																																		
460000366	0		DoAddBall	1#2001|2|0																																																		
460000367	0		DoAddBall	1#2001|2|0																																																		
460000368	0		DoAddBall	1#2001|1|0																																																		
460000369	0		DoAddBall	1#2001|1|0																																																		
460000370	0		DoAddBall	1#2001|1|0																																																		
460000371	0		DoAddBall	1#2001|2|0																																																		
460000372	0		DoAddBall	1#2001|3|0																																																		
460000373	0		DoAddBall	1#2001|3|0																																																		
460000374	0		DoSetInt	1#40004|0																																																		
460000375	0		DoSetInt	1#40005|0																																																		
460000376	0		DoSetInt	1#40006|0																																																		
460000377	2				460000378	460000379	460000380	460000381	460000382	460000383	460000384	460000385	460000386																																									
460000378	0		CheckInt	1#40001|5|1																																																		
460000379	0		CheckTeachingGroupDone	301032|1#40002																																																		
460000380	0		CheckInt	1#40002|2|1																																																		
460000381	0		DoHideFightGuide																																																			
460000382	0		DoSetInt	1#39070|301100032																																																		
460000383	0		DoSetInt	1#39069|301100032																																																		
460000384	0		DoSetInt	1#39071|2																																																		
460000385	0		DoSetInt	1#40001|6																																																		
460000386	0		DoSetInt	1#40002|0																																																		
460000387	2				460000388	200027	460000390	460000391	460000392	460000393	460000394																																											
460000388	0		CheckInt	1#40001|6|1																																																		
460000390	0		DoAddNpc	0|1#4001|2006|999|15|B102|0|0|S1|0|0|0																																																		
460000391	0		DoShowFightGuide	301100034																																																		
460000392	0		DoIndicateRoleToLocation	1#2001|B102||1																																																		
460000393	0		DoMagic	1#4001|1#4001|0|741867																																																		
460000394	0		DoSetInt	1#40001|7																																																		
460000395	2				460000396	460000397	460000398	460000414																																														
460000396	0		CheckInt	1#40001|7|1																																																		
460000397	0		CheckPassTime	1#40011|0																																																		
460000398	4				460000399	460000402	460000404	460000407	460000409	460000412																																												
460000399	2				460000400	460000401																																																
460000400	0		DoAddBall	1#2001|1|0																																																		
460000401	0		DoAddBall	1#2001|1|0																																																		
460000402	2				460000403																																																	
460000403	0		DoAddBall	1#2001|1|0																																																		
460000404	2				460000405	460000406																																																
460000405	0		DoAddBall	1#2001|2|0																																																		
460000406	0		DoAddBall	1#2001|2|0																																																		
460000407	2				460000408																																																	
460000408	0		DoAddBall	1#2001|2|0																																																		
460000409	2				460000410	460000411																																																
460000410	0		DoAddBall	1#2001|3|0																																																		
460000411	0		DoAddBall	1#2001|3|0																																																		
460000412	2				460000413																																																	
460000413	0		DoAddBall	1#2001|3|0																																																		
460000414	0		DoGetTime	1#40011|1																																																		
460000415	2				460000416	460000417	460000418	460000419	460000420																																													
460000416	0		CheckInt	1#40001|7|1																																																		
460000417	0		CheckNpcInRange	1#2001|1#4001|1.5																																																		
460000418	0		DoSetInt	4#94001|4																																																		
460000419	0		DoGetTime	1#1001|6																																																		
460000420	0		DoSetInt	1#40001|12																																																		
460000421	3				900018	200009	460000424	460000425	460000426	460002725																																												
460000424	0		DoGetTime	1#39990|900																																																		
460000425	0		DoGetRoleActivateNpc	1#2001|1																																																		
460000426	0		DoSetInt	1#40001|0																																																		
460000427	2				200000	460000429																																																
460000429	3				200006	200023	460000432	460000443	460000451																																													
460000432	2				460000433	460000434	460000435	460000436	460000437	460000438	460000439	460000440	460000441	460000442																																								
460000433	0		CheckInt	1#40001|0|1																																																		
460000434	0		DoAddNpc	0|1#3001|91210|999|2|B101|0|0|S1|0|0|0																																																		
460000435	0		DoMagic	1#3001|1#3001|0|700934																																																		
460000436	0		DoMagic	1#3001|1#3001|0|700007																																																		
460000437	0		DoMagic	1#3001|1#3001|0|700208																																																		
460000438	0		DoIndicateRoleToNpc	0|1#3001||1																																																		
460000439	0		DoSetInt	1#39070|301100035																																																		
460000440	0		DoSetInt	1#39069|301100035																																																		
460000441	0		DoSetInt	1#39071|4																																																		
460000442	0		DoSetInt	1#40001|1																																																		
460000443	2				460000444	200027	460004016	460004017	460004018	460004019	460000446	460000447	460000448	460000449	460000450																																							
460000444	0		CheckInt	1#40001|1|1																																																		
460004016	0		DoAddBall	1#2001|2|0																																																		
460004017	0		DoAddBall	1#2001|2|0																																																		
460004018	0		DoAddBall	1#2001|2|0																																																		
460004019	0		DoAddBall	1#2001|1|0																																																		
460000446	0		DoAddNpc	0|1#4001|2006|999|15|B102|0|0|S1|0|0|0																																																		
460000447	0		DoMagic	1#4001|1#4001|0|741867																																																		
460000448	0		DoIndicateRoleToLocation	1#2001|B102||1																																																		
460000449	0		DoTipsShow	30030301|0|0																																																		
460000450	0		DoSetInt	1#40001|2																																																		
460000451	2				460000452	460000453	460000454	460000455	460000456																																													
460000452	0		CheckInt	1#40001|2|1																																																		
460000453	0		CheckNpcInRange	1#2001|1#4001|1.5																																																		
460000454	0		DoSetInt	4#94001|4																																																		
460000455	0		DoGetTime	1#1001|6																																																		
460000456	0		DoSetInt	1#40001|12																																																		
460000457	3				900018	200009	460000460	460000461	460000462	460000463	460000464	460003857	460000473	460001775																																								
460000460	0		DoSetInt	1#40001|0																																																		
460000461	0		DoGetFightMonsterLevel	1#30011|1																																																		
460000462	0		DoGetFightMonsterLevel	1#30012|2																																																		
460000463	0		DoGetFightMonsterLevel	1#30013|3																																																		
460000464	0		DoGetTime	1#39990|900																																																		
460003857	0		DoSetInt	1#40080|0																																																		
460000473	0		DoTipsShow	301100007||0																																																		
460000465	2				200000	460000467																																																
460000467	3				200006	200023	460000926	460001253	460000470	460000497																																												
460000926	2				460001242	460001248	460001249	460001250	460001251	460001252																																												
460001242	0		CheckInt	1#40080|0|1																																																		
460001248	0		DoIntDivInt	1#39010|20|1#40081|1																																																		
460001249	0		CheckInt	1#40081|60|1																																																		
460001250	0		DoTipsShow	301100013||0																																																		
460001251	0		DoSetStageCommonTipStyle	1|1|																																																		
460001252	0		DoSetInt	1#40080|1																																																		
