Id	Type	Negative	Name	Param	Children[1]	Children[2]	Children[3]	Children[4]	Children[5]	Children[6]	Children[7]	Children[8]	Children[9]	Children[10]	Children[11]	Children[12]	Children[13]	Children[14]	Children[15]	Children[16]	Children[17]	Children[18]	Children[19]	Children[20]	Children[21]	Children[22]	Children[23]	Children[24]	Children[25]	Children[26]	Children[27]	Children[28]	Children[29]	Children[30]	Children[31]	Children[32]	Children[33]	Children[34]	Children[35]	Children[36]	Children[37]	Children[38]	Children[39]	Children[40]	Children[41]	Children[42]	Children[43]	Children[44]	Children[45]	Children[46]	Children[47]	Children[48]	Children[49]	Children[50]
370000056	0		CheckExistBuffByKind	1#3002|8750260																																																		
370000064	0		DoSetFightSceneGI	0|1|3																																																		
370000058	0		DoShowSceneEffect	FxScene01206bSky|1																																																		
370000059	0		DoSetInt	1#500|1																																																		
370000065	2				370000066	370000067	370000068	370000069	370000070	370000071																																												
370000066	0		CheckInt	1#500|1|1																																																		
370000067	0		CheckNpc	1#3002																																																		
370000068	0		CheckExistBuffByKind	1#3002|8751120																																																		
370000069	0		DoSetFightSceneGI	1|0|10																																																		
370000070	0		DoShowSceneEffect	FxScene01206bSky|0																																																		
370000071	0		DoSetInt	1#500|2																																																		
370000036	2				370000037	370000038	370000039	370000045	370000040	370000051	370000052	370000053	370000054	370000057	370000061	370000062	370000041																																					
370000037	0		CheckInt	1#30000|99|1																																																		
370000038	0		CheckPassTime	1#1|7																																																		
370000039	0		DoGetTime	1#1|999																																																		
370000045	0		DoSetNpcAnimatorLayer	1#3002|1																																																		
370000040	0		DoCastSkillByNpc	1#3002|1#3002|875031																																																		
370000051	0		DoMagic	1#3002|1#3002|0|875028																																																		
370000052	0		DoMagic	1#3002|1#3002|0|875029																																																		
370000053	0		DoMagic	1#3002|1#3002|0|875030																																																		
370000054	0		DoMagic	1#3002|1#3002|0|875031																																																		
370000057	0		DoMagic	1#3002|1#3002|0|875032																																																		
370000061	0		DoMagic	1#3002|1#3002|0|875033																																																		
370000062	0		DoMagic	1#3002|1#3002|0|875018																																																		
370000041	0		DoSetInt	1#30000|1																																																		
370000026	2				370000029	370000032	370000027																																															
370000029	0		CheckNpc	1#3001																																																		
370000032	0		DoGetNpcPosition	1#3002|1#100|1#101																																																		
370000027	0		DoSetPosition	1#3001|1#100|1#101|1#100|1#101|0																																																		
370000042	2				370000043	370000044	370000046																																															
370000043	0		CheckInt	1#30000|2|1																																																		
370000044	0		CheckCanCastSkill	1#3001																																																		
370000046	0		DoSetInt	1#30000|1																																																		
370000181	3				900018	370000183	370000184	370000185	370000186	370000187	370000188	370000189	370000190	370000191	370000192	370000193	370000194	370000195	370000438																																			
370000183	0		DoSetInt	1#30001|0																																																		
370000184	0		DoSetInt	4#94001|3																																																		
370000185	0		DoSetInt	4#93015|0																																																		
370000186	0		DoSetInt	4#93023|5																																																		
370000187	0		DoSetInt	1#1|0																																																		
370000188	0		DoSetInt	1#2|0																																																		
370000189	0		DoGetTime	1#3|0																																																		
370000190	0		DoSetInt	1#4|0																																																		
370000191	0		DoSetInt	1#5|0																																																		
370000192	0		DoSetInt	1#6|0																																																		
370000193	0		DoSetInt	1#7|0																																																		
370000194	0		DoGetTime	1#3|0																																																		
370000195	0		DoSetInt	1#9|0																																																		
370000196	3				370000197	370000198																																																
370000197	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000198	2				370000199	370000200	370000201	370000202																																														
370000199	0		CheckInt	1#30001|0|1																																																		
370000200	0		DoAddNpc	0|1#3001|91030|300|2|ZX1|0|0|B101|0|0|0																																																		
370000201	0		DoGetTime	1#3|0																																																		
370000202	0		DoSetInt	1#30001|1																																																		
370000203	3				900018	370000205	370000206	370000207	370000208	370000209	370000210	370000211	370000212	370000213	370000214	370000215	370000488																																					
370000205	0		DoSetInt	1#30001|0																																																		
370000206	0		DoSetInt	1#30002|0																																																		
370000207	0		DoSetInt	1#30003|0																																																		
370000208	0		DoSetInt	4#94001|0																																																		
370000209	0		DoGetTime	1#333|0																																																		
370000210	0		DoSetInt	1#5|1																																																		
370000211	0		DoGetTime	1#10|10																																																		
370000212	0		DoSetInt	4#93015|0																																																		
370000213	0		DoSetInt	4#93023|7																																																		
370000214	0		DoGetMapPosition	1#999|1#1000|ZX1																																																		
370000215	0		DoSetInt	1#9|0																																																		
370000216	3				370000217	370000218	370000219	370000224	370000230																																													
370000217	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000218	0		DoMagic	1#2001|1#2001|1|100031																																																		
370000219	2				370000220	370000221	370000222	370000223																																														
370000220	0		CheckInt	1#30001|0|1																																																		
370000221	0		DoAddNpc	0|1#3001|87010|300|2|ZX1|0|0|B101|0|0|0																																																		
370000222	0		DoGetTime	1#1|0																																																		
370000223	0		DoSetInt	1#30001|1																																																		
370000224	2				370000225	370000226	370000227	370000228	370000229																																													
370000225	0		CheckPassTime	1#1|10																																																		
370000226	0		CheckInt	1#30001|1|1																																																		
370000227	0		DoCastSkill	1#3001|870107																																																		
370000228	0		DoSetInt	4#93015|1000																																																		
370000229	0		DoSetInt	1#30001|2																																																		
370000230	2				370000231	370000232	370000233	370000234																																														
370000231	0		CheckPassTime	1#1|20																																																		
370000232	0		CheckInt	1#30001|2|1																																																		
370000233	0		DoMagic	1#3001|1#3001|1|900013																																																		
370000234	0		DoSetInt	1#30001|3																																																		
370000235	3				900018	370000237	370000238	370000239	370000240	370000241	370000242	900017	370000244	370000245	370000538																																							
370000237	0		DoSetInt	1#30001|0																																																		
370000238	0		DoSetInt	1#30002|0																																																		
370000239	0		DoSetInt	1#30003|0																																																		
370000240	0		DoSetInt	4#94001|0																																																		
370000241	0		DoSetInt	4#93015|1																																																		
370000242	0		DoSetInt	4#93023|5																																																		
370000244	0		DoSetInt	1#100|821501																																																		
370000245	0		DoGetTime	1#99|0																																																		
370000246	3				370000247	370000248	370000255	370000262																																														
370000247	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000248	2				370000249	370000250	370000251	370000252	370000253	370000254																																												
370000249	0		CheckInt	1#30001|0|1																																																		
370000250	0		CheckPassTime	1#3|5																																																		
370000251	0		DoAddNpc	0|1#3002|8215|3|2|ZX1|0|0|B101|0|0|0																																																		
370000252	0		DoSetInt	4#94178215|1#2001																																																		
370000253	0		DoSetInt	4#94016|1#2001																																																		
370000254	0		DoSetInt	1#30001|1																																																		
370000255	2				370000256	370000257	370000258	370000259	370000260	370000261																																												
370000256	0		CheckInt	1#30001|1|1																																																		
370000257	0		CheckPassTime	1#99|10																																																		
370000258	0		DoGetTime	1#99|0																																																		
370000259	0		DoCastSkillByNpc	1#3002|1#2001|1#100																																																		
370000260	0		DoAddInt	1#100|1#100|1																																																		
370000261	0		DoSetInt	1#30001|2																																																		
370000262	2				370000263	370000264	370000265	370000266	370000267																																													
370000263	0		CheckInt	1#30001|2|1																																																		
370000264	0		CheckPassTime	1#99|2																																																		
370000265	0	1	CheckAction	1#3002|1																																																		
370000266	0		DoGetTime	1#99|9																																																		
370000267	0		DoSetInt	1#30001|1																																																		
370000268	3				900018	370000270	370000271	370000272	370000273	370000274	370000275	370000276	370000277	370000278	370000279	370000280	370000281	370000588																																				
370000270	0		DoSetInt	1#30001|0																																																		
370000271	0		DoSetInt	1#30002|0																																																		
370000272	0		DoSetInt	1#30003|0																																																		
370000273	0		DoSetInt	4#94001|0																																																		
370000274	0		DoGetTime	1#30000|0																																																		
370000275	0		DoGetTime	1#5000|0																																																		
370000276	0		DoSetInt	1#5013|0																																																		
370000277	0		DoSetInt	1#5|1																																																		
370000278	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000279	0		DoSetInt	4#93027|1																																																		
370000280	0		DoSetInt	4#93030|5																																																		
370000281	0		DoSetInt	4#93042|1																																																		
370000282	3				370000283	370000284																																																
370000283	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000284	2				370000285	370000286	370000287	370000288																																														
370000285	0		CheckInt	1#30001|0|1																																																		
370000286	0		DoAddNpc	0|1#3003|90090|99|2|B101|0|0|B101|0|0|0																																																		
370000287	0		DoSetNpcNote	1#3003|93040|93030																																																		
370000288	0		DoSetInt	1#30001|1																																																		
370000289	3				900018	200009	370000291	370000292	370000293	370000294	370000295	370000296	370000297	370000298	370000299	370000086	370000087	370000134	370000088	370000638																																		
370000291	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000292	0		DoSetInt	1#30001|0																																																		
370000293	0		DoSetInt	4#94001|0																																																		
370000294	0		DoGetTime	1#1|0																																																		
370000295	0		DoSetInt	1#10|0																																																		
370000296	0		DoGetTime	1#11|0																																																		
370000297	0		DoSetInt	1#24|0																																																		
370000298	0		DoSetInt	1#13|0																																																		
370000299	0		DoGetRoleNpc	1#2001|1#2001|1																																																		
370000086	0		SetCommonInteractionBtn	0|61|0|0|0|0|Assets/Product/Texture/Image/UiFight/FightSkillIconBackground.png|Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerSupportIcon1.png|0|0																																																		
370000087	0		DoSetInt	1#40001|0																																																		
370000134	0		DoSetInt	1#40002|0																																																		
370000088	0		DoSetCommonInteractionBtnActivity	0|1																																																		
370000300	2				200000	370000137																																																
370000137	3				200023	370000139																																																
370000139	2				370000301	370000113	370000302																																															
370000301	0		CheckNpc	1#2001																																																		
370000113	3				370000117	370000123	370000124																																															
370000117	0		DoGetRoleNpc	1#2001|1#2011|0																																																		
370000123	0		DoGetRoleNpc	1#2001|1#2012|1																																																		
370000124	0		DoGetRoleNpc	1#2001|1#2013|2																																																		
370000302	3				370000089	370000128	370000303	370000314	370000317	370000322	370000331	370000342	370000350																																									
370000089	2				370000090	370000118	370000098	370000104	370000105																																													
370000090	0		CheckInt	1#30001|1|1																																																		
370000118	1				370000119	370000120	370000125																																															
370000119	2				370000091	370000096																																																
370000091	0		CheckNpc	1#2011																																																		
370000096	0		DoGetClickOperation	1#2011|1#920|1#921																																																		
370000120	2				370000121	370000122																																																
370000121	0		CheckNpc	1#2012																																																		
370000122	0		DoGetClickOperation	1#2012|1#920|1#921																																																		
370000125	2				370000126	370000127																																																
370000126	0		CheckNpc	1#2013																																																		
370000127	0		DoGetClickOperation	1#2013|1#920|1#921																																																		
370000098	0		CheckInt	1#921|1|1																																																		
370000104	0		CheckInt	1#920|61|1																																																		
370000105	1				370000106	370000111																																																
370000106	2				370000107	370000108	370000109	370000110																																														
370000107	0		CheckInt	1#40001|1|1																																																		
370000108	0		CheckNpc	1#3001																																																		
370000109	0		DoAddMissileCanBeControlled	1#3001|1#2001|0|0|0|0|90000101|1|1#40003																																																		
370000110	0		DoSetInt	1#40001|0																																																		
370000111	2				370000112	370000114	370000115																																															
370000112	0		CheckInt	1#40001|0|1																																																		
370000114	0		DoRemoveMissile	1#40003																																																		
370000115	0		DoSetInt	1#40001|1																																																		
370000128	2				370000129	370000130	370000131	370000132	370000133																																													
370000129	0		CheckNpc	1#3001																																																		
370000130	0		CheckInt	1#40001|0|1																																																		
370000131	0		CheckPassTime	1#40002|0																																																		
370000132	0		DoGetTime	1#40002|0.05																																																		
370000133	0		DoAddMissile	1#3001|1#3001|0|0|0|0|90000112|0																																																		
370000303	2				370000304	370000305	370000307	370000308	370000309	370000310	370000311	370000312	370000313																																									
370000304	0		CheckInt	1#30001|0|1																																																		
370000305	0		DoAddNpc	0|1#3001|2013|900|2|B101|0|0|PB1|0|0|0																																																		
370000307	0		DoMagic	1#3001|1#3001|0|900202																																																		
370000308	0		DoMagic	1#3001|1#3001|0|900203																																																		
370000309	0		DoMagic	1#3001|1#3001|0|900204																																																		
370000310	0		DoMagic	1#3001|1#2001|0|900205																																																		
370000311	0		DoMagic	1#3001|1#3001|0|900206																																																		
370000312	0		DoMagic	1#2001|1#2001|0|900063																																																		
370000313	0		DoSetInt	1#30001|1																																																		
370000314	2				370000315	370000316																																																
370000315	0		CheckInt	1#30001|1|1																																																		
370000316	0		DoFaceToNpc	1#3001|1#2001|0																																																		
370000317	2				370000318	370000319	370000320	370000116																																														
370000318	0		CheckInt	1#30001|1|1																																																		
370000319	0		CheckPassTime	1#1|0																																																		
370000320	0		DoGetTime	1#1|999																																																		
370000116	0		DoAddMissileCanBeControlled	1#3001|1#2001|0|0|0|0|90000101|1|1#40003																																																		
370000322	2				370000323	370000324	370000325	370000326	370000327	370000328	370000329	370000330																																										
370000323	0		CheckInt	1#10|0|1																																																		
370000324	0		CheckNpc	1#3001																																																		
370000325	0		DoGetAttribMaxValue	1#3001|1#20|1																																																		
370000326	0		DoGetAttribValue	1#3001|1#21|1																																																		
370000327	0	1	CheckInt	1#20|1#21|1																																																		
370000328	0		DoSetInt	1#10|1																																																		
370000329	0		DoGetTime	1#12|1																																																		
370000330	0		DoGetTime	1#11|60																																																		
370000331	2				370000332	370000333	370000334	370000335	370000336	370000337	370000338	370000339	370000340	370000341																																								
370000332	0		CheckInt	1#10|3|4																																																		
370000333	0	1	CheckInt	1#10|0|1																																																		
370000334	0		DoGetAttribMaxValue	1#3001|1#20|1																																																		
370000335	0		DoGetAttribValue	1#3001|1#21|1																																																		
370000336	0		DoSubInt	1#22|1#20|1#21																																																		
370000337	0		CheckPassTime	1#11|0																																																		
370000338	0		CheckInt	1#10|1|1																																																		
370000339	0		DoDivInt	1#22|1#23|60																																																		
370000340	0		DoTipsShow	999999602|1#23|0																																																		
370000341	0		DoSetInt	1#10|2																																																		
370000342	2				370000343	370000344	370000345	370000346	370000347	370000013	370000348	370000349																																										
370000343	0		CheckInt	1#10|3|4																																																		
370000344	0		CheckNote	1#22																																																		
370000345	0	1	CheckInt	1#22|1#24|1																																																		
370000346	0		DoSetInt	1#24|1#22																																																		
370000347	0		CheckNote	1#13																																																		
370000013	0		CheckInt	1#13|0|2																																																		
370000348	0		DoDivInt	1#22|1#25|1#13																																																		
370000349	0		DoTipsShow	999999603|1#25|0																																																		
370000350	2				370000351	370000352	370000353	370000354																																														
370000351	0		CheckNote	1#12																																																		
370000352	0		CheckPassTime	1#12|0																																																		
370000353	0		DoGetTime	1#12|1																																																		
370000354	0		DoAddInt	1#13|1#13|1																																																		
370000355	3				900018	370000357	370000358	370000359	370000688																																													
370000357	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000358	0		DoSetInt	1#30001|0																																																		
370000359	0		DoSetInt	4#94001|0																																																		
370000360	2				370000361	370000362																																																
370000361	0		CheckNpc	1#2001																																																		
370000362	3				370000363																																																	
370000363	2				370000364	370000365	370000366	370000367	370000368	370000369	370000370																																											
370000364	0		CheckInt	1#30001|0|1																																																		
370000365	0		DoAddNpc	0|1#3001|2014|900|2|B101|0|0|PB1|0|0|0																																																		
370000366	0		DoMagic	1#3001|1#3001|0|900207																																																		
370000367	0		DoMagic	1#3001|1#3001|0|900208																																																		
370000368	0		DoMagic	1#3001|1#3001|0|900209																																																		
370000369	0		DoMagic	1#3001|1#2001|0|900211																																																		
370000370	0		DoSetInt	1#30001|1																																																		
370000371	3				370000372	370000738																																																
370000372	2				900018	370000374	370000375	370000376																																														
370000374	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000375	0		DoSetInt	1#30001|0																																																		
370000376	0		DoSetInt	4#94001|0																																																		
370000377	2				370000378	370000379																																																
370000378	0		CheckNpc	1#2001																																																		
370000379	3				370000380																																																	
370000380	2				370000381	370000382	370000383	370000384	370000385	370000386	370000387																																											
370000381	0		CheckInt	1#30001|0|1																																																		
370000382	0		DoAddNpc	0|1#3001|2015|1|1|B101|0|0|PB1|0|0|0																																																		
370000383	0		DoAddNpc	0|1#3002|2013|900|2|B101|0|0|PB1|0|0|0																																																		
370000384	0		DoMagic	1#3001|1#3001|0|900213																																																		
370000385	0		DoMagic	1#3002|1#3002|0|900201																																																		
370000386	0		DoMagic	1#3001|1#3001|0|900214																																																		
370000387	0		DoSetInt	1#30001|1																																																		
370000072	3				370000073	370000076	370000100	370000103																																														
370000073	2				900018	370000075																																																
370000075	0		DoGetRoleActivateNpc	1#2001|1																																																		
370000076	0		DoSetInt	1#100|0																																																		
370000100	0		DoSetInt	4#94001|0																																																		
370000103	0		DoSetPosition	1#2001|1|1|1|1|0																																																		
370000077	3				370000078																																																	
370000078	2				370000081	370000082	370000084	370000102	370000099																																													
370000081	0		CheckInt	1#100|0|1																																																		
370000082	0		DoAddNpc	0|1#3001|2006|100|2|ZX1|0|0|B201|0|0|0																																																		
370000084	0		DoMagic	1#3001|1#3001|1|301102																																																		
370000102	0		DoActivateVCam	NpcPocket|1|1|0|110|65|90|75|90|0|0|0|1																																																		
370000099	0		DoSetInt	1#100|1																																																		
370000388	3				370000389	370000390	370000391	370000392	370000393	370000394	370000395	370000396	370000397	370000398	370000399	370000400	370000401																																					
370000389	0		DoSetInt	1#100|1																																																		
370000390	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000391	0		DoSetNpcNote	1#97|1|1																																																		
370000392	0		DoSetNpcNote	1#97|2|0																																																		
370000393	0		DoMagic	0|1#97|1#100|709001																																																		
370000394	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000395	0		DoSetNpcNote	1#97|1|2																																																		
370000396	0		DoSetNpcNote	1#97|2|1																																																		
370000397	0		DoMagic	0|1#97|1#100|709001																																																		
370000398	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000399	0		DoSetNpcNote	1#97|1|3																																																		
370000400	0		DoSetNpcNote	1#97|2|150																																																		
370000401	0		DoMagic	0|1#97|1#100|709003																																																		
370000438	3				370000439	370000440	370000441	370000442	370000443	370000444	370000445	370000446	370000447	370000448	370000449	370000450	370000451																																					
370000439	0		DoSetInt	1#100|1																																																		
370000440	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000441	0		DoSetNpcNote	1#97|1|1																																																		
370000442	0		DoSetNpcNote	1#97|2|0																																																		
370000443	0		DoMagic	0|1#97|1#100|709001																																																		
370000444	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000445	0		DoSetNpcNote	1#97|1|2																																																		
370000446	0		DoSetNpcNote	1#97|2|1																																																		
370000447	0		DoMagic	0|1#97|1#100|709001																																																		
370000448	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000449	0		DoSetNpcNote	1#97|1|3																																																		
370000450	0		DoSetNpcNote	1#97|2|150																																																		
370000451	0		DoMagic	0|1#97|1#100|709003																																																		
370000488	3				370000489	370000490	370000491	370000492	370000493	370000494	370000495	370000496	370000497	370000498	370000499	370000500	370000501																																					
370000489	0		DoSetInt	1#100|1																																																		
370000490	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000491	0		DoSetNpcNote	1#97|1|1																																																		
370000492	0		DoSetNpcNote	1#97|2|0																																																		
370000493	0		DoMagic	0|1#97|1#100|709001																																																		
370000494	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000495	0		DoSetNpcNote	1#97|1|2																																																		
370000496	0		DoSetNpcNote	1#97|2|1																																																		
370000497	0		DoMagic	0|1#97|1#100|709001																																																		
370000498	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000499	0		DoSetNpcNote	1#97|1|3																																																		
370000500	0		DoSetNpcNote	1#97|2|150																																																		
370000501	0		DoMagic	0|1#97|1#100|709003																																																		
370000538	3				370000539	370000540	370000541	370000542	370000543	370000544	370000545	370000546	370000547	370000548	370000549	370000550	370000551																																					
370000539	0		DoSetInt	1#100|1																																																		
370000540	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000541	0		DoSetNpcNote	1#97|1|1																																																		
370000542	0		DoSetNpcNote	1#97|2|0																																																		
370000543	0		DoMagic	0|1#97|1#100|709001																																																		
370000544	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000545	0		DoSetNpcNote	1#97|1|2																																																		
370000546	0		DoSetNpcNote	1#97|2|1																																																		
370000547	0		DoMagic	0|1#97|1#100|709001																																																		
370000548	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000549	0		DoSetNpcNote	1#97|1|3																																																		
370000550	0		DoSetNpcNote	1#97|2|150																																																		
370000551	0		DoMagic	0|1#97|1#100|709003																																																		
370000588	3				370000589	370000590	370000591	370000592	370000593	370000594	370000595	370000596	370000597	370000598	370000599	370000600	370000601																																					
370000589	0		DoSetInt	1#100|1																																																		
370000590	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000591	0		DoSetNpcNote	1#97|1|1																																																		
370000592	0		DoSetNpcNote	1#97|2|0																																																		
370000593	0		DoMagic	0|1#97|1#100|709001																																																		
370000594	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000595	0		DoSetNpcNote	1#97|1|2																																																		
370000596	0		DoSetNpcNote	1#97|2|1																																																		
370000597	0		DoMagic	0|1#97|1#100|709001																																																		
370000598	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000599	0		DoSetNpcNote	1#97|1|3																																																		
370000600	0		DoSetNpcNote	1#97|2|150																																																		
370000601	0		DoMagic	0|1#97|1#100|709003																																																		
370000638	3				370000639	370000640	370000641	370000642	370000643	370000644	370000645	370000646	370000647	370000648	370000649	370000650	370000651																																					
370000639	0		DoSetInt	1#100|1																																																		
370000640	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000641	0		DoSetNpcNote	1#97|1|1																																																		
370000642	0		DoSetNpcNote	1#97|2|0																																																		
370000643	0		DoMagic	0|1#97|1#100|709001																																																		
370000644	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000645	0		DoSetNpcNote	1#97|1|2																																																		
370000646	0		DoSetNpcNote	1#97|2|1																																																		
370000647	0		DoMagic	0|1#97|1#100|709001																																																		
370000648	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000649	0		DoSetNpcNote	1#97|1|3																																																		
370000650	0		DoSetNpcNote	1#97|2|150																																																		
370000651	0		DoMagic	0|1#97|1#100|709003																																																		
370000688	3				370000689	370000690	370000691	370000692	370000693	370000694	370000695	370000696	370000697	370000698	370000699	370000700	370000701																																					
370000689	0		DoSetInt	1#100|1																																																		
370000690	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000691	0		DoSetNpcNote	1#97|1|1																																																		
370000692	0		DoSetNpcNote	1#97|2|0																																																		
370000693	0		DoMagic	0|1#97|1#100|709001																																																		
370000694	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000695	0		DoSetNpcNote	1#97|1|2																																																		
370000696	0		DoSetNpcNote	1#97|2|1																																																		
370000697	0		DoMagic	0|1#97|1#100|709001																																																		
370000698	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000699	0		DoSetNpcNote	1#97|1|3																																																		
370000700	0		DoSetNpcNote	1#97|2|150																																																		
370000701	0		DoMagic	0|1#97|1#100|709003																																																		
370000738	3				370000739	370000740	370000741	370000742	370000743	370000744	370000745	370000746	370000747	370000748	370000749	370000750	370000751																																					
370000739	0		DoSetInt	1#100|1																																																		
370000740	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000741	0		DoSetNpcNote	1#97|1|1																																																		
370000742	0		DoSetNpcNote	1#97|2|0																																																		
370000743	0		DoMagic	0|1#97|1#100|709001																																																		
370000744	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000745	0		DoSetNpcNote	1#97|1|2																																																		
370000746	0		DoSetNpcNote	1#97|2|1																																																		
370000747	0		DoMagic	0|1#97|1#100|709001																																																		
370000748	0		DoAddNpcByNote	0|1#97|1#100|1#100|1#100|1#100|2006|1|1|0																																																		
370000749	0		DoSetNpcNote	1#97|1|3																																																		
370000750	0		DoSetNpcNote	1#97|2|150																																																		
370000751	0		DoMagic	0|1#97|1#100|709003																																																		
