Id	Type	Negative	Name	Param	Children[1]	Children[2]	Children[3]	Children[4]	Children[5]	Children[6]	Children[7]	Children[8]	Children[9]	Children[10]	Children[11]	Children[12]	Children[13]	Children[14]	Children[15]	Children[16]	Children[17]	Children[18]	Children[19]	Children[20]	Children[21]	Children[22]	Children[23]	Children[24]	Children[25]	Children[26]	Children[27]	Children[28]	Children[29]	Children[30]	Children[31]	Children[32]	Children[33]	Children[34]	Children[35]	Children[36]	Children[37]	Children[38]	Children[39]	Children[40]	Children[41]	Children[42]	Children[43]	Children[44]	Children[45]	Children[46]	Children[47]	Children[48]	Children[49]	Children[50]
470002364	0		DoCreateObstacle	1#81002|1#2001|115|119.21|170.02|29.158																																																		
470002365	0		DoCreateObstacle	1#81003|1#2001|115|102.5|174.77|0																																																		
470002366	0		DoCreateObstacle	1#81004|1#2001|115|107.72|174.77|0																																																		
470009510	0		PlayMusicInTime	140|3																																																		
470008798	2				470008799	470008800	470008801	470008802	470008803	470008804	470008805	470008806	470008807	470008808	470008809	470008810	470008811	470008812	470008813	470008814	470008815																																	
470008799	0		DoSetInt	1#91001|28000																																																		
470008800	0		DoSetInt	1#91002|28000																																																		
470008801	0		DoSetInt	1#92001|28000																																																		
470008802	0		DoSetInt	1#92002|28000																																																		
470008803	0		DoSetInt	1#92003|28000																																																		
470008804	0		DoSetInt	1#93001|28000																																																		
470008805	0		DoSetInt	1#93002|28000																																																		
470008806	0		DoSetInt	1#93003|28000																																																		
470008807	0		DoSetInt	1#94001|28000																																																		
470008808	0		DoSetInt	1#94002|28000																																																		
470008809	0		DoSetInt	1#94003|28000																																																		
470008810	0		DoSetInt	1#51001|10																																																		
470008811	0		DoSetInt	1#52001|10																																																		
470008812	0		DoSetInt	1#51002|10																																																		
470008813	0		DoSetInt	1#52002|10																																																		
470008814	0		DoSetInt	1#51003|10																																																		
470008815	0		DoSetInt	1#52003|10																																																		
470000018	3				470000019																																																	
470000019	2				470008730	470000020	470002974	470002975	470002976	470002977	470002978	470003010																																										
470008730	0		DoSetInt	1#40000|0																																																		
470000020	0		DoSetInt	1#40001|0																																																		
470002974	0		DoSetInt	1#40002|0																																																		
470002975	0		DoSetInt	1#40003|0																																																		
470002976	0		DoSetInt	1#40004|0																																																		
470002977	0		DoSetInt	1#40005|0																																																		
470002978	0		DoSetInt	1#40006|0																																																		
470003010	0		DoSetInt	1#40007|0																																																		
470000021	2				470000022	470000023	470000024	470000224	470000290	470000611	470000623	470001626	470001627																																									
470000022	0		DoSetInt	1#41001|0																																																		
470000023	0		DoSetInt	1#41101|0																																																		
470000024	0		DoGetTime	1#411001|0																																																		
470000224	0		DoSetInt	1#41201|0																																																		
470000290	0		DoSetInt	1#41401|0																																																		
470000611	0		DoSetInt	1#41002|0																																																		
470000623	0		DoSetInt	1#41102|0																																																		
470001626	0		DoSetInt	1#41003|0																																																		
470001627	0		DoSetInt	1#41103|0																																																		
470000025	2				470000467	470000468	470000469	470000719	470000720	470000721	470000988	470000989	470000990	470001360	470001404	470001405	470001746	470001747	470001748	470002391	470002392	470002393	470002802	470002807	470002808	470002809	470002810	470002815																										
470000467	0		DoSetInt	1#43001|0																																																		
470000468	0		DoSetInt	1#43101|0																																																		
470000469	0		DoSetInt	1#43201|0																																																		
470000719	0		DoSetInt	1#43002|0																																																		
470000720	0		DoSetInt	1#43102|0																																																		
470000721	0		DoSetInt	1#43202|0																																																		
470000988	0		DoSetInt	1#43003|0																																																		
470000989	0		DoSetInt	1#43103|0																																																		
470000990	0		DoSetInt	1#43203|0																																																		
470001360	0		DoSetInt	1#43004|0																																																		
470001404	0		DoSetInt	1#43104|0																																																		
470001405	0		DoSetInt	1#43204|0																																																		
470001746	0		DoSetInt	1#43005|0																																																		
470001747	0		DoSetInt	1#43105|0																																																		
470001748	0		DoSetInt	1#43205|0																																																		
470002391	0		DoSetInt	1#43006|0																																																		
470002392	0		DoSetInt	1#43106|0																																																		
470002393	0		DoSetInt	1#43206|0																																																		
470002802	0		DoSetInt	1#43007|0																																																		
470002807	0		DoSetInt	1#43107|0																																																		
470002808	0		DoSetInt	1#43207|0																																																		
470002809	0		DoSetInt	1#43008|0																																																		
470002810	0		DoSetInt	1#43108|0																																																		
470002815	0		DoSetInt	1#43208|0																																																		
470001099	2				470001100	470001177	470001101	470001139	470001178	470001140	470001179	470001180	470001181	470001182	470001183	470001184	470001185	470001186	470001187	470001628	470001629	470001630	470001681	470001682	470001687	470001817	470001818	470001819	470001904	470001905	470001906	470001907	470001908	470001909	470002205	470002206	470002207	470002248	470002249	470002250														
470001100	0		DoSetInt	1#45001|0																																																		
470001177	0		DoGetTime	1#450001|0																																																		
470001101	0		DoSetInt	1#45101|0																																																		
470001139	0		DoSetInt	1#45002|0																																																		
470001178	0		DoGetTime	1#450002|0																																																		
470001140	0		DoSetInt	1#45102|0																																																		
470001179	0		DoSetInt	1#45003|0																																																		
470001180	0		DoGetTime	1#450003|0																																																		
470001181	0		DoSetInt	1#45103|0																																																		
470001182	0		DoSetInt	1#45004|0																																																		
470001183	0		DoGetTime	1#450004|0																																																		
470001184	0		DoSetInt	1#45104|0																																																		
470001185	0		DoSetInt	1#45005|0																																																		
470001186	0		DoGetTime	1#450005|0																																																		
470001187	0		DoSetInt	1#45105|0																																																		
470001628	0		DoSetInt	1#45006|0																																																		
470001629	0		DoGetTime	1#450006|0																																																		
470001630	0		DoSetInt	1#45106|0																																																		
470001681	0		DoSetInt	1#45206|0																																																		
470001682	0		DoGetTime	1#452006|0																																																		
470001687	0		DoSetInt	1#45306|0																																																		
470001817	0		DoSetInt	1#45007|0																																																		
470001818	0		DoGetTime	1#450007|0																																																		
470001819	0		DoSetInt	1#45107|0																																																		
470001904	0		DoSetInt	1#45008|0																																																		
470001905	0		DoGetTime	1#450008|0																																																		
470001906	0		DoSetInt	1#45108|0																																																		
470001907	0		DoSetInt	1#45009|0																																																		
470001908	0		DoGetTime	1#450009|0																																																		
470001909	0		DoSetInt	1#45109|0																																																		
470002205	0		DoSetInt	1#45010|0																																																		
470002206	0		DoGetTime	1#450010|0																																																		
470002207	0		DoSetInt	1#45110|0																																																		
470002248	0		DoSetInt	1#45011|0																																																		
470002249	0		DoGetTime	1#450011|0																																																		
470002250	0		DoSetInt	1#45111|0																																																		
470000507	2				470000508	470000509	470000510	470000528	470000556	470000558	470000559	470000762	470000780	470000806	470000807	470000808	470000809	470000810	470000888	470000973	470000765	470002394	470002395	470002396	470002397	470002398	470002966	470002967	470002968	470000229	470000232	470000233	470000320																					
470000508	0		DoSetInt	1#46001|0																																																		
470000509	0		DoSetInt	1#46101|0																																																		
470000510	0		DoGetTime	1#460001|0																																																		
470000528	0		DoSetInt	1#46002|0																																																		
470000556	0		DoGetTime	1#461002|0.1																																																		
470000558	0		DoSetInt	1#46102|0																																																		
470000559	0		DoSetInt	1#46202|0																																																		
470000762	0		DoSetInt	1#46003|0																																																		
470000780	0		DoSetInt	1#46103|0																																																		
470000806	0		DoSetInt	1#46203|0																																																		
470000807	0		DoSetInt	1#46303|0																																																		
470000808	0		DoSetInt	1#46403|0																																																		
470000809	0		DoSetInt	1#46503|0																																																		
470000810	0		DoSetInt	1#46603|0																																																		
470000888	0		DoSetInt	1#46703|0																																																		
470000973	0		DoSetInt	1#46803|0																																																		
470000765	0		DoSetInt	1#46004|0																																																		
470002394	0		DoSetInt	1#46104|0																																																		
470002395	0		DoSetInt	1#46204|0																																																		
470002396	0		DoSetInt	1#46304|0																																																		
470002397	0		DoSetInt	1#46404|0																																																		
470002398	0		DoSetInt	1#46504|0																																																		
470002966	0		DoSetInt	1#46005|0																																																		
470002967	0		DoSetInt	1#46105|0																																																		
470002968	0		DoGetTime	1#460005|0																																																		
470000229	0		DoSetInt	1#42001|1																																																		
470000232	0		DoSetInt	1#42002|0																																																		
470000233	0		DoSetInt	1#42003|0																																																		
470000320	0		DoSetInt	1#420031|0																																																		
470000012	3				470000026																																																	
470000026	2				200000	470000028																																																
470000028	3				200023	200005	470008747	470008740																																														
470008747	3				470008748	470008753	470008639																																															
470008748	2				470008749	470008750	470009465	470008751	470008752																																													
470008749	0		CheckInt	1#40000|0|1																																																		
470008750	0		DoMagic	1#2001|1#2001|0|740133																																																		
470009465	0		DoMagic	1#2001|1#2001|0|748689																																																		
470008751	0		DoGetTime	1#60001|0.1																																																		
470008752	0		DoAddInt	1#40000|1#40000|1																																																		
470008753	2				470008754	470008755	470009596	470008756	470008757	470008758																																												
470008754	0		CheckInt	1#40000|1|1																																																		
470008755	0		CheckPassTime	1#60001|0																																																		
470009596	0		DoSetCommonInteractionBtnActivity	64|0																																																		
470008756	0	1	CheckExistBuffByKind	1#2002|8511780																																																		
470008757	0		DoSetInt	1#41001|1																																																		
470008758	0		DoAddInt	1#40000|1#40000|1																																																		
470008639	2				470008640	470008641	470009421	470009479	470009480	470009481	470009488	470009489	470009490	470009422	470009423	470009424																																						
470008640	0		CheckInt	1#40000|2|1																																																		
470008641	0		DoGetAttribRate	1#2002|1#40000201|1|100																																																		
470009421	0		CheckInt	1#40000201|0|1																																																		
470009479	0		DoSetInt	1#74868901|4#74868901																																																		
470009480	0		DoGetAttribValue	1#2001|1#74868902|1																																																		
470009481	0		DoGetAttribMaxValue	1#2001|1#74868903|1																																																		
470009488	0		DoSetCustomData	1#2001|1|1#74868901																																																		
470009489	0		DoSetCustomData	1#2001|2|1#74868902																																																		
470009490	0		DoSetCustomData	1#2001|3|1#74868903																																																		
470009422	0		Debug	Pass|1																																																		
470009423	0		DoSetInt	1#39999|1																																																		
470009424	0		DoAddInt	1#40000|1#40000|1																																																		
470008740	3				470000031	470000506	470001631	470000322	470000058	470000471	470000648	470001136	470000244																																									
470000031	1				470000032	470000036	470001397	470000301	470000044	470000343	470000051	470000286	470000274	470000312	470000317																																							
470000032	2				470000033	470000034	470000035																																															
470000033	0		CheckInt	1#41001|1|1																																																		
470000034	0		DoGetTime	1#410001|0.1																																																		
470000035	0		DoAddInt	1#41001|1#41001|1																																																		
470000036	2				470000037	470000038	470000008	470000040	470000041	470000042	470000043																																											
470000037	0		CheckInt	1#41001|2|1																																																		
470000038	0		CheckPassTime	1#410001|0																																																		
470000008	0		DoDeactivateVCam	FOV60|1|0																																																		
470000040	0		DoActivateVCam	FO60|5|0|0|110.457|17.155|33.668|-0.398|155.592|0|0|0|1																																																		
470000041	0		DoSetInt	1#41101|1																																																		
470000042	0		DoGetTime	1#410001|2.25																																																		
470000043	0		DoAddInt	1#41001|1#41001|1																																																		
470001397	2				470001398	470001399	470000692	470001400	470001401																																													
470001398	0		CheckInt	1#41001|3|1																																																		
470001399	0		CheckPassTime	1#410001|0																																																		
470000692	0		DoMagic	1#2001|1#2001|0|748617																																																		
470001400	0		DoGetTime	1#410001|0.75																																																		
470001401	0		DoAddInt	1#41001|1#41001|1																																																		
470000301	2				470000302	470000303	470000304	470000305	470000307	470000308																																												
470000302	0		CheckInt	1#41001|4|1																																																		
470000303	0		CheckPassTime	1#410001|0																																																		
470000304	0		DoDeactivateVCam	FO60|1|0																																																		
470000305	0		DoActivateVCam	VCAirFlightFO40|0|2|0|111.77|25.58|-20.7|0|0|0|1#2001|1#2001|1																																																		
470000307	0		DoGetTime	1#410001|0.5																																																		
470000308	0		DoAddInt	1#41001|1#41001|1																																																		
470000044	2				470000045	470000046	470000326	470000341	470000342																																													
470000045	0		CheckInt	1#41001|5|1																																																		
470000046	0		CheckPassTime	1#410001|0																																																		
470000326	0		DoShowFightWords	300613041																																																		
470000341	0		DoGetTime	1#410001|1																																																		
470000342	0		DoAddInt	1#41001|1#41001|1																																																		
470000343	2				470000344	470000345	470000047	470000048	470000049	470000050																																												
470000344	0		CheckInt	1#41001|6|1																																																		
470000345	0		CheckPassTime	1#410001|0																																																		
470000047	0		DoDeactivateVCam	VCAirFlightFO40|1|0																																																		
470000048	0		DoActivateVCam	VCAirFlightFO4001|0|2|0|108.0469|25.58|-20.7|0|0|0|1#2001|1#2001|1																																																		
470000049	0		DoGetTime	1#410001|0.75																																																		
470000050	0		DoAddInt	1#41001|1#41001|1																																																		
470000051	2				470000052	470000053	470000284	470000285																																														
470000052	0		CheckInt	1#41001|7|1																																																		
470000053	0		CheckPassTime	1#410001|0																																																		
470000284	0		DoGetTime	1#410001|0.75																																																		
470000285	0		DoAddInt	1#41001|1#41001|1																																																		
470000286	2				470000287	470000288	470000243	470000056	470000057																																													
470000287	0		CheckInt	1#41001|8|1																																																		
470000288	0		CheckPassTime	1#410001|0																																																		
470000243	0		DoDeactivateVCam	VCAirFlightFO4001|1|0																																																		
470000056	0		DoGetTime	1#410001|0.1																																																		
470000057	0		DoAddInt	1#41001|1#41001|1																																																		
470000274	2				470000275	470000276	470000311	470000277																																														
470000275	0		CheckInt	1#41001|9|1																																																		
470000276	0		CheckPassTime	1#410001|0																																																		
470000311	0		DoGetTime	1#410001|0.25																																																		
470000277	0		DoAddInt	1#41001|1#41001|1																																																		
470000312	2				470000313	470000314	470000278	470000306	470001402	470003094	470000310	470000315																																										
470000313	0		CheckInt	1#41001|10|1																																																		
470000314	0		CheckPassTime	1#410001|0																																																		
470000278	0		DoSetAnimatorLayerInfo	1#2001|0|0|1|0.2																																																		
470000306	0		DoPlayAnimationManually	1#2001|0|Stand2|0.2|0																																																		
470001402	0		DoMagic	1#2001|1#2001|0|748611																																																		
470003094	0		DoTipsShow	300613046|0|0																																																		
470000310	0		DoGetTime	1#410001|1.5																																																		
470000315	0		DoAddInt	1#41001|1#41001|1																																																		
470000317	2				470000318	470000319	470000242	470000321	470000464	470000283	470000316																																											
470000318	0		CheckInt	1#41001|11|1																																																		
470000319	0		CheckPassTime	1#410001|0																																																		
470000242	0		DoSetInt	1#40001|1																																																		
470000321	0		DoRemoveNpcEx	1#71001																																																		
470000464	0		DoRemoveNpcEx	1#71002																																																		
470000283	0		DoMagic	1#2001|1#2001|0|710196																																																		
470000316	0		DoAddInt	1#41001|1#41001|1																																																		
470000506	1				470000279	470008274	470008281	470000578	470000585	470000683	470000614	470000626	470000694																																									
470000279	2				470006508	470006525	470008225	470008226	470002584	470008245	470008247	470008248	470009504	470008270	470008271	470008272	470008273																																					
470006508	0		CheckInt	1#41002|1|1																																																		
470006525	0		DoSetInt	1#42001|1																																																		
470008225	0		DoAbortSkill	1#2001|1																																																		
470008226	0		DoStopMove	1#2001																																																		
470002584	1				470002585	470002590																																																
470002585	2				470002586	470002587																																																
470002586	0		CheckNote	4#74858100																																																		
470002587	0		CheckInt	4#74858100|1|1																																																		
470002590	2				470002591	470002604	470002588																																															
470002591	0		CheckNote	4#74858100																																																		
470002604	0		CheckInt	4#74858100|0|1																																																		
470002588	0		DoSetInt	4#74858100|1																																																		
470008245	0		DoFaceToNpc	1#2001|1#71003|1																																																		
470008247	0		DoCopyNoteByNpcNote	1#41002103|1#2001|100092																																																		
470008248	0		DoCastSkill	1#2001|1#41002103																																																		
470009504	0		DoMagic	1#2001|1#2001|0|748690																																																		
470008270	0		DoGetNpcPosition	1#71003|1#41002101|1#41002102																																																		
470008271	0		DoSetCameraLookAtEx	1#2001|1#41002101|1#41002102|0.25|1																																																		
470008272	0		DoGetTime	1#410002|0.25																																																		
470008273	0		DoAddInt	1#41002|1#41002|1																																																		
470008274	2				470008275	470008276	470008277	470008279	470008280																																													
470008275	0		CheckInt	1#41002|2|1																																																		
470008276	0		CheckPassTime	1#410002|0																																																		
470008277	0		DoActivateVCam	VCShineWalkerSave101|0.5|1|0|110.8069|17.15943|33.17922|-0.398|144.411|0|1#2001|1#2001|1																																																		
470008279	0		DoGetTime	1#410002|2.25																																																		
470008280	0		DoAddInt	1#41002|1#41002|1																																																		
470008281	2				470008282	470008283	470008372	470008284	470008286	470008287																																												
470008282	0		CheckInt	1#41002|3|1																																																		
470008283	0		CheckPassTime	1#410002|0																																																		
470008372	0		DoAbortSkill	1#2001|1																																																		
470008284	0		DoDeactivateVCam	VCShineWalkerSave101|1|0																																																		
470008286	0		DoGetTime	1#410002|1.5																																																		
470008287	0		DoAddInt	1#41002|1#41002|1																																																		
470000578	2				470000579	470000583	470000584																																															
470000579	0		CheckInt	1#41002|4|1																																																		
470000583	0		DoGetTime	1#410002|0.5																																																		
470000584	0		DoAddInt	1#41002|1#41002|1																																																		
470000585	2				470000586	470000587	470000577	470000624	470000613																																													
470000586	0		CheckInt	1#41002|5|1																																																		
470000587	0		CheckPassTime	1#410002|0																																																		
470000577	0		DoSetInt	1#46002|1																																																		
470000624	0		DoGetTime	1#410002|0.25																																																		
470000613	0		DoAddInt	1#41002|1#41002|1																																																		
470000683	2				470000684	470000685	470000686	470000700																																														
470000684	0		CheckInt	1#41002|6|1																																																		
470000685	0		CheckPassTime	1#410002|0																																																		
470000686	0		DoSetInt	1#41102|1																																																		
470000700	0		DoAddInt	1#41002|1#41002|1																																																		
470000614	2				470000615	470000616	470000309	470000651	470000625	470000617																																												
470000615	0		CheckInt	1#41002|7|1																																																		
470000616	0		CheckInt	1#46002|0|1																																																		
470000309	0		DoMagic	1#71003|1#71003|0|748610																																																		
470000651	0		DoMagic	1#2001|1#2001|0|740140																																																		
470000625	0		DoGetTime	1#410002|0.25																																																		
470000617	0		DoAddInt	1#41002|1#41002|1																																																		
470000626	2				470000627	470000628	470000580	470008250	470000557	470000622	470000647	470000652	470000693	470000630																																								
470000627	0		CheckInt	1#41002|8|1																																																		
470000628	0		CheckPassTime	1#410002|0																																																		
470000580	0		DoSetInt	1#43001|2																																																		
470008250	0		DoSetNpcNote	1#72003|74864303|1																																																		
470000557	0		DoSetSceneObjectActive	1|Obstacle01|DeOb03|1|0																																																		
470000622	0		DoSetAreaToObstacle	DeOc01|0																																																		
470000647	0		DoSetInt	1#41102|3																																																		
470000652	1				470000653	470000656																																																
470000653	2				470000654	470000655																																																
470000654	0		CheckExistBuffByKind	1#2001|7486090																																																		
470000655	0		DoRemoveBuffByKind	1#2001|7486090|0																																																		
470000656	2				470000657																																																	
470000657	0	1	CheckExistBuffByKind	1#2001|7486090																																																		
470000693	0		DoGetTime	1#410002|1.25																																																		
470000630	0		DoAddInt	1#41002|1#41002|1																																																		
470000694	2				470000695	470000696	470000658	470000697																																														
470000695	0		CheckInt	1#41002|9|1																																																		
470000696	0		CheckPassTime	1#410002|0																																																		
470000658	0		DoSetInt	1#40002|1																																																		
470000697	0		DoAddInt	1#41002|1#41002|1																																																		
470001631	1				470001632	470001637	470001641	470001698	470001703	470001710	470001727	470001715																																										
470001632	2				470001633	470001635	470001636																																															
470001633	0		CheckInt	1#41003|1|1																																																		
470001635	0		DoGetTime	1#410003|1.25																																																		
470001636	0		DoAddInt	1#41003|1#41003|1																																																		
470001637	2				470001638	470001643	470001451	470001342	470001683	470001639	470001640																																											
470001638	0		CheckInt	1#41003|2|1																																																		
470001643	0		CheckPassTime	1#410003|0																																																		
470001451	1				470001452	470001456																																																
470001452	2				470001453	470001454	470001449	470001455																																														
470001453	0		CheckNote	4#74858100																																																		
470001454	0		CheckInt	4#74858100|1|1																																																		
470001449	0		DoSetInt	4#74858100|0																																																		
470001455	0		DoMagic	1#2001|1#2001|0|740372																																																		
470001456	2				470001457	470001458																																																
470001457	0		CheckNote	4#74858100																																																		
470001458	0		CheckInt	4#74858100|0|1																																																		
470001342	0		DoSetInt	1#42001|1																																																		
470001683	0		DoSetInt	1#45206|1																																																		
470001639	0		DoGetTime	1#410003|0.25																																																		
470001640	0		DoAddInt	1#41003|1#41003|1																																																		
470001641	2				470001642	470001680	470001644	470001055	470001056	470001645	470001697	470001646																																										
470001642	0		CheckInt	1#41003|3|1																																																		
470001680	0		CheckPassTime	1#410003|0																																																		
470001644	0		DoActivateVCam	FOV40|0|3.5|0|113.0077|17.2174|165.2923|-12.166|10.548|0|0|0|1																																																		
470001055	0		DoSetAnimatorLayerInfo	1#31006|0|0|1|0.2																																																		
470001056	0		DoPlayAnimationManually	1#31006|0|Walk|0.2|0																																																		
470001645	0		DoSetInt	1#45006|1																																																		
470001697	0		DoGetTime	1#410003|0.5																																																		
470001646	0		DoAddInt	1#41003|1#41003|1																																																		
470001698	2				470001699	470001700	470001189	470001190	470001191	470008879	470008880	470008881	470008882	470008883	470008884	470001820	470001910	470001911	470001701	470001702																																		
470001699	0		CheckInt	1#41003|4|1																																																		
470001700	0		CheckPassTime	1#410003|0																																																		
470001189	0		DoGetMapPosition	1#41003401|1#41003402|Born03																																																		
470001190	0		DoGetMapPosition	1#41003403|1#41003404|B106T																																																		
470001191	0		DoSetPosition	1#2001|1#41003401|1#41003402|1#41003403|1#41003404|0																																																		
470008879	0		DoSetInt	1#31107|1#92001																																																		
470008880	0		DoSetInt	1#31108|1#92001																																																		
470008881	0		DoSetInt	1#31109|1#92001																																																		
470008882	0		DoSetInt	1#32107|1#92002																																																		
470008883	0		DoSetInt	1#32108|1#92002																																																		
470008884	0		DoSetInt	1#32109|1#92002																																																		
470001820	0		DoSetInt	1#45007|1																																																		
470001910	0		DoSetInt	1#45008|1																																																		
470001911	0		DoSetInt	1#45009|1																																																		
470001701	0		DoGetTime	1#410003|6.5																																																		
470001702	0		DoAddInt	1#41003|1#41003|1																																																		
470001703	2				470001704	470001705	470001706	470001013	470001709	470001707																																												
470001704	0		CheckInt	1#41003|5|1																																																		
470001705	0		CheckPassTime	1#410003|0																																																		
470001706	0		DoDeactivateVCam	FOV40|1|0																																																		
470001013	0		DoSetCameraLookAtEx	1#2001|1#41003403|1#41003404|1|1																																																		
470001709	0		DoGetTime	1#410003|2.5																																																		
470001707	0		DoAddInt	1#41003|1#41003|1																																																		
470001710	2				470001711	470001712	470000332	470001724	470001725	470001726																																												
470001711	0		CheckInt	1#41003|6|1																																																		
470001712	0		CheckPassTime	1#410003|0																																																		
470000332	0		DoShowFightWords	300613052																																																		
470001724	0		DoSetInt	1#45306|1																																																		
470001725	0		DoGetTime	1#410003|1																																																		
470001726	0		DoAddInt	1#41003|1#41003|1																																																		
470001727	2				470001728	470001729	470001406	470001446	470001447	470001407	470001448	470001713	470001714																																									
470001728	0		CheckInt	1#41003|7|1																																																		
470001729	0		CheckPassTime	1#410003|0																																																		
470001406	0		DoSetInt	1#43004|2																																																		
470001446	0		DoAddNpc	0|1#71007|2006|100|3|Tg03|0|0|Tg03|0|0|0																																																		
470001447	0		DoMagic	1#71007|1#71007|0|748606																																																		
470001407	0		DoSetInt	1#43005|1																																																		
470001448	0		DoSetInt	4#74858100|1																																																		
470001713	0		DoGetTime	1#410003|0.25																																																		
470001714	0		DoAddInt	1#41003|1#41003|1																																																		
470001715	2				470001716	470001717	470001366	470002399	470001718																																													
470001716	0		CheckInt	1#41003|8|1																																																		
470001717	0		CheckPassTime	1#410003|0																																																		
470001366	0		DoSetInt	1#42001|2																																																		
470002399	0		DoSetInt	1#40004|1																																																		
470001718	0		DoAddInt	1#41003|1#41003|1																																																		
470000322	3				470000323	470000659	470001066	470002400	470002795	470002812	470003013																																											
470000323	1				470000324	470000329	470000347	470000335	470000346	470000358	470000366	470000387	470000373	470000392	470000397	470000379	470000404	470000410	470000416	470000422	470000430	470000435	470000446																															
470000324	2				470000325	470009420	470003008	470000327	470000328																																													
470000325	0		CheckInt	1#40001|1|1																																																		
470009420	0		DoSetNpcNoteEx	1#2001|851404|1																																																		
470003008	0		DoShowFightWords	300613042																																																		
470000327	0		DoGetTime	1#60001|2																																																		
470000328	0		DoAddInt	1#40001|1#40001|1																																																		
470000329	2				470000330	470000331	470000338	470000333	470000334																																													
470000330	0		CheckInt	1#40001|2|1																																																		
470000331	0		CheckPassTime	1#60001|0																																																		
470000338	0		DoShowFightWords	300613043																																																		
470000333	0		DoGetTime	1#60001|2																																																		
470000334	0		DoAddInt	1#40001|1#40001|1																																																		
470000347	2				470000348	470000349	470000350	470000351	470000352																																													
470000348	0		CheckInt	1#40001|3|1																																																		
470000349	0		CheckPassTime	1#60001|0																																																		
470000350	0		DoShowFightWords	300613044																																																		
470000351	0		DoGetTime	1#60001|2																																																		
470000352	0		DoAddInt	1#40001|1#40001|1																																																		
470000335	2				470000336	470000337	470000055	470003095	470003096	470003097	470003098	470003099	470000339	470000340																																								
470000336	0		CheckInt	1#40001|4|1																																																		
470000337	0		CheckPassTime	1#60001|0																																																		
