Id	Type	Negative	Name	Param	Children[1]	Children[2]	Children[3]	Children[4]	Children[5]	Children[6]	Children[7]	Children[8]	Children[9]	Children[10]	Children[11]	Children[12]	Children[13]	Children[14]	Children[15]	Children[16]	Children[17]	Children[18]	Children[19]	Children[20]	Children[21]	Children[22]	Children[23]	Children[24]	Children[25]	Children[26]	Children[27]	Children[28]	Children[29]	Children[30]	Children[31]	Children[32]	Children[33]	Children[34]	Children[35]	Children[36]	Children[37]	Children[38]	Children[39]	Children[40]	Children[41]	Children[42]	Children[43]	Children[44]	Children[45]	Children[46]	Children[47]	Children[48]	Children[49]	Children[50]
360000096	0		DoSetInt	1#50|0																																																		
360000097	0		DoSetInt	1#51|10																																																		
360000098	0		DoGetFightMonsterLevel	1#30011|3																																																		
360000099	0		DoGetFightMonsterLevel	1#30012|2																																																		
360000100	0		DoGetFightMonsterLevel	1#30013|1																																																		
360000101	0		DoGetFightMonsterLevel	1#100|4																																																		
360000102	0		DoSetInt	1#30000|0																																																		
360000103	0		DoSetInt	4#93015|0																																																		
360000104	0		DoSetInt	4#94001|5																																																		
360000105	0		DoStartFightTime																																																			
360000106	1				360000107	360000110	360000113																																															
360000107	2				360000108	360000109																																																
360000108	0		CheckInt	1#100|1|1																																																		
360000109	0		DoSetInt	4#93023|2																																																		
360000110	2				360000111	360000112																																																
360000111	0		CheckInt	1#100|2|1																																																		
360000112	0		DoSetInt	4#93023|3																																																		
360000113	2				360000114	360000115																																																
360000114	0		CheckInt	1#100|3|1																																																		
360000115	0		DoSetInt	4#93023|3																																																		
360000116	3				360000028																																																	
360000118	3				900018	900017	360000121	360000122	360000123	360000124	360000125	360000126	360000127	360000128	360000129	360000130	360000131	360000132	360000133	360000134	360000135	360000136																																
360000121	0		DoGetTime	1#1|0																																																		
360000122	0		DoSetInt	1#2|420																																																		
360000123	0		DoSubInt	1#3|1#2|30																																																		
360000124	0		DoSubInt	1#4|1#2|10																																																		
360000125	0		DoGetTime	1#52|0																																																		
360000126	0		DoSetInt	1#50|0																																																		
360000127	0		DoSetInt	1#51|10																																																		
360000128	0		DoGetFightMonsterLevel	1#30011|3																																																		
360000129	0		DoGetFightMonsterLevel	1#30012|2																																																		
360000130	0		DoGetFightMonsterLevel	1#30013|1																																																		
360000131	0		DoGetFightMonsterLevel	1#100|4																																																		
360000132	0		DoSetInt	1#30000|0																																																		
360000133	0		DoSetInt	4#93015|0																																																		
360000134	0		DoSetInt	4#94001|5																																																		
360000135	0		DoStartFightTime																																																			
360000136	1				360000137	360000140	360000143																																															
360000137	2				360000138	360000139																																																
360000138	0		CheckInt	1#100|1|1																																																		
360000139	0		DoSetInt	4#93023|5																																																		
360000140	2				360000141	360000142																																																
360000141	0		CheckInt	1#100|2|1																																																		
360000142	0		DoSetInt	4#93023|5																																																		
360000143	2				360000144	360000145																																																
360000144	0		CheckInt	1#100|3|1																																																		
360000145	0		DoSetInt	4#93023|6																																																		
360000146	3				360000147	360000028																																																
360000147	0		DoSetInt	4#93023|3																																																		
360000149	3				900018	900017	360000152	360000153	360000154	360000155	360000156	360000157	360000158	360000159	360000160	360000161	360000162	360000163	360000164	360000165	360000166	360000167																																
360000152	0		DoGetTime	1#1|0																																																		
360000153	0		DoSetInt	1#2|420																																																		
360000154	0		DoSubInt	1#3|1#2|30																																																		
360000155	0		DoSubInt	1#4|1#2|10																																																		
360000156	0		DoGetTime	1#52|0																																																		
360000157	0		DoSetInt	1#50|0																																																		
360000158	0		DoSetInt	1#51|10																																																		
360000159	0		DoSetInt	1#30000|0																																																		
360000160	0		DoSetInt	4#93015|0																																																		
360000161	0		DoSetInt	4#94001|5																																																		
360000162	0		DoGetFightMonsterLevel	1#30011|3																																																		
360000163	0		DoGetFightMonsterLevel	1#30012|2																																																		
360000164	0		DoGetFightMonsterLevel	1#30013|1																																																		
360000165	0		DoGetFightMonsterLevel	1#100|4																																																		
360000166	0		DoStartFightTime																																																			
360000167	1				360000168	360000171	360000174																																															
360000168	2				360000169	360000170																																																
360000169	0		CheckInt	1#100|1|1																																																		
360000170	0		DoSetInt	4#93023|6																																																		
360000171	2				360000172	360000173																																																
360000172	0		CheckInt	1#100|2|1																																																		
360000173	0		DoSetInt	4#93023|7																																																		
360000174	2				360000175	360000176																																																
360000175	0		CheckInt	1#100|3|1																																																		
360000176	0		DoSetInt	4#93023|7																																																		
360000177	3				360000178	360000028																																																
360000178	0		DoSetInt	4#93023|3																																																		
360000582	3				900018	900017	360000585	360000586	360000587	360000588	360000589	360000590	360000591	360000592	360000593	360000594	360000595	360000596	360000597	360000598	360000599																																	
360000585	0		DoGetTime	1#1|0																																																		
360000586	0		DoSetInt	1#2|500																																																		
360000587	0		DoSubInt	1#3|1#2|30																																																		
360000588	0		DoSubInt	1#4|1#2|10																																																		
360000589	0		DoGetTime	1#52|0																																																		
360000590	0		DoSetInt	1#50|0																																																		
360000591	0		DoSetInt	1#51|10																																																		
360000592	0		DoSetInt	1#30000|0																																																		
360000593	0		DoSetInt	4#93015|0																																																		
360000594	0		DoSetInt	4#94001|5																																																		
360000595	0		DoGetFightMonsterLevel	1#30011|3																																																		
360000596	0		DoGetFightMonsterLevel	1#30012|2																																																		
360000597	0		DoGetFightMonsterLevel	1#30013|1																																																		
360000598	0		DoSetInt	4#93023|9																																																		
360000599	0		DoStartFightTime																																																			
360000600	3				360000601	360000612	360000617	360000624	360000629	360000634	360000647	360000655																																										
360000601	2				360000602	360000603	360000607	360000608	360000609	360000610	360000611																																											
360000602	0		CheckInt	1#30000|0|1																																																		
360000603	3				360000604																																																	
360000604	2				360000605	360000606																																																
360000605	0		CheckInt	1#30013|0|1																																																		
360000606	0		DoSetInt	1#30013|5																																																		
360000607	0		DoAddNpc	0|1#3001|87010|1#30013|2|ZX1|0|0|PB1|0|0|0																																																		
360000608	0		DoMagic	1#3001|1#3001|1|873173																																																		
360000609	0		DoSetInt	4#94001|5																																																		
360000610	0		DoGetTime	1#53|1#2																																																		
360000611	0		DoSetInt	1#30000|1																																																		
360000612	2				360000613	360000614	360000615	360000616																																														
360000613	0		CheckInt	1#30000|1|1																																																		
360000614	0	1	CheckNpc	1#3001																																																		
360000615	0		DoGetTime	1#1|0																																																		
360000616	0		DoSetInt	1#30000|3																																																		
360000617	2				360000618	360000619	360000620	360000621	360000622	360000623																																												
360000618	0		CheckInt	1#30000|3|1																																																		
360000619	0		CheckPassTime	1#1|0																																																		
360000620	0		DoSetInt	4#94001|4																																																		
360000621	0		DoSetFightResultState	1																																																		
360000622	0		DoGetTime	1#1|6																																																		
360000623	0		DoSetInt	1#30000|2																																																		
360000624	2				360000625	360000626	360000627	360000628																																														
360000625	0		CheckInt	1#50|0|1																																																		
360000626	0		CheckPassTime	1#52|1#3																																																		
360000627	0		DoTipsShow	8110001|0|0																																																		
360000628	0		DoSetInt	1#50|1																																																		
360000629	2				360000630	360000631	360000632	360000633																																														
360000630	0		CheckInt	1#50|1|1																																																		
360000631	0		CheckPassTime	1#52|1#4																																																		
360000632	0		DoShowCountDown	1#51																																																		
360000633	0		DoSetInt	1#50|2																																																		
360000634	2				360000635	360000636	360000637	360000643	360000644	360000645	360000646																																											
360000635	0		CheckInt	1#50|0|3																																																		
360000636	0	1	CheckInt	1#50|3|1																																																		
360000637	1				360000638	360000640																																																
360000638	2				360000639																																																	
360000639	0		DoGetAllPlayerDeath																																																			
360000640	2				360000641	360000642																																																
360000641	0		CheckPassTime	1#53|0																																																		
360000642	0		DoTipsShow	8110002|0|0																																																		
360000643	0		DoGetTime	1#1|3																																																		
360000644	0		DoSetFightResultState	2																																																		
360000645	0		DoSetInt	1#50|3																																																		
360000646	0		DoSetInt	1#30000|2																																																		
360000647	2				360000648	360000649	360000650	360000651	360000652	360000653	360000654																																											
360000648	0		CheckInt	1#30000|1|1																																																		
360000649	0		CheckInt	1#50|3|1																																																		
360000650	0		CheckPassTime	1#1|0																																																		
360000651	0		DoSetInt	4#94001|0																																																		
360000652	0		DoShowFightUi	0																																																		
360000653	0		DoGetTime	1#1|10																																																		
360000654	0		DoSetInt	1#30000|2																																																		
360000655	2				360000656	360000657	360000658	360000659	360000660																																													
360000656	0		CheckInt	1#30000|2|1																																																		
360000657	0		CheckPassTime	1#1|0																																																		
360000658	0		DoSettleFight																																																			
360000659	0		DoShowSummary																																																			
360000660	0		DoExitFight																																																			
360000180	3				900018	900017	360000183	360000184	360000185	360000186	360000187	360000188	360000189	360000190	360000191	360000192	360000193	360000194	360000195	360000196	360000197	360000198	360000199	360000200	360000201	360000202																												
360000183	0		DoGetTime	1#1|0																																																		
360000184	0		DoSetInt	1#2|300																																																		
360000185	0		DoSubInt	1#3|1#2|30																																																		
360000186	0		DoSubInt	1#4|1#2|10																																																		
360000187	0		DoGetTime	1#52|0																																																		
360000188	0		DoSetInt	1#50|0																																																		
360000189	0		DoSetInt	1#51|10																																																		
360000190	0		DoGetFightMonsterLevel	1#30011|3																																																		
360000191	0		DoGetFightMonsterLevel	1#30012|2																																																		
360000192	0		DoGetFightMonsterLevel	1#30013|1																																																		
360000193	0		DoSetInt	1#30000|0																																																		
360000194	0		DoSetInt	4#93015|1																																																		
360000195	0		DoSetInt	4#94001|5																																																		
360000196	0		DoStartFightTime																																																			
360000197	0		DoGetTime	1#30001|0																																																		
360000198	0		DoSetInt	4#1950|0																																																		
360000199	0		DoSetInt	4#1951|0																																																		
360000200	0		DoSetInt	1#1952|0																																																		
360000201	0		DoSetInt	1#30000|0																																																		
360000202	1				360000203	360000204																																																
360000203	0	1	CheckInt	1#30013|0|1																																																		
360000204	0		DoSetInt	1#30013|5																																																		
360000205	3				360000206	360000216	360000221	360000229	360000236	360000244	360000249	360000254	360000266	360000274																																								
360000206	2				360000207	360000208	360000209	360000210	360000213	360000214	360000215																																											
360000207	0		CheckInt	4#93015|1|1																																																		
360000208	0		CheckNote	1#3001																																																		
360000209	0		CheckNpc	1#3001																																																		
360000210	1				360000211	360000212																																																
360000211	0	1	CheckPassTime	1#11|50																																																		
360000212	0		DoSetInt	4#93015|0																																																		
360000213	0		DoGetAttribRate	1#3001|1#10|1|100																																																		
360000214	0	1	CheckInt	1#10|100|1																																																		
360000215	0		DoSetInt	4#93015|0																																																		
360000216	2				360000217	360000218	360000219	360000220																																														
360000217	0		CheckInt	4#1950|1|1																																																		
360000218	0		DoSetInt	4#94001|1																																																		
360000219	0		DoGetTime	1#1001|6																																																		
360000220	0		DoSetInt	4#1950|2																																																		
360000221	2				360000222	360000223	360000224	360000225	360000226	360000227	360000228																																											
360000222	0		CheckInt	4#1951|1|1																																																		
360000223	0		CheckInt	1#30001|1|1																																																		
360000224	0		CheckPassTime	1#1952|0																																																		
360000225	0		DoGetNpcPosition	1#3001|1#1961|1#1962																																																		
360000226	0		DoAddNpcByNote	1#3001|1#3002|1#1961|1#1962|0|0|81110|1#30013|2|0																																																		
360000227	0		DoGetTime	1#1952|99999																																																		
360000228	0		DoSetInt	1#30001|2																																																		
360000229	2				360000230	360000231	360000232	360000233	360000234	360000235																																												
360000230	0		CheckInt	1#30001|0|1																																																		
360000231	0		DoAddNpc	0|1#3001|81100|1#30013|2|B101|0|0|PB1|0|0|0																																																		
360000232	0		DoGetTime	1#53|1#2																																																		
360000233	0		DoGetTime	1#52|0																																																		
360000234	0		DoGetTime	1#11|0																																																		
360000235	0		DoSetInt	1#30001|1																																																		
360000236	2				360000237	360000238	360000239	360000240	360000241	360000242	360000243																																											
360000237	0		CheckInt	1#30001|2|1																																																		
360000238	0		CheckInt	1#30000|0|1																																																		
360000239	0	1	CheckNpc	1#3002																																																		
360000240	0		DoSetInt	4#94001|4																																																		
360000241	0		DoSetFightResultState	1																																																		
360000242	0		DoGetTime	1#1|6																																																		
360000243	0		DoSetInt	1#30000|1																																																		
360000244	2				360000245	360000246	360000247	360000248																																														
360000245	0		CheckInt	1#50|0|1																																																		
360000246	0		CheckPassTime	1#52|1#3																																																		
360000247	0		DoTipsShow	8110001|0|0																																																		
360000248	0		DoSetInt	1#50|1																																																		
360000249	2				360000250	360000251	360000252	360000253																																														
360000250	0		CheckInt	1#50|1|1																																																		
360000251	0		CheckPassTime	1#52|1#4																																																		
360000252	0		DoShowCountDown	1#51																																																		
360000253	0		DoSetInt	1#50|2																																																		
360000254	2				360000255	360000256	360000257	360000264	360000265																																													
360000255	0		CheckInt	1#30001|0|2																																																		
360000256	0		CheckInt	1#50|2|1																																																		
360000257	1				360000258	360000260																																																
360000258	2				360000259																																																	
360000259	0		DoGetAllPlayerDeath																																																			
360000260	2				360000261	360000262	360000263																																															
360000261	0		CheckPassTime	1#53|0																																																		
360000262	0		DoTipsShow	8110002|0|0																																																		
360000263	0		DoGetTime	1#1|1																																																		
360000264	0		DoSetInt	4#94001|0																																																		
360000265	0		DoSetInt	1#50|3																																																		
360000266	2				360000267	360000268	360000269	360000270	360000271	360000272	360000273																																											
360000267	0		CheckInt	1#30000|0|1																																																		
360000268	0		CheckInt	1#50|3|1																																																		
360000269	0		CheckPassTime	1#1|0																																																		
360000270	0		DoSetFightResultState	2																																																		
360000271	0		DoShowFightUi	0																																																		
360000272	0		DoGetTime	1#1|3																																																		
360000273	0		DoSetInt	1#30000|1																																																		
360000274	2				360000275	360000276	360000277	360000278	360000279																																													
360000275	0		CheckInt	1#30000|1|1																																																		
360000276	0		CheckPassTime	1#1|0																																																		
360000277	0		DoSettleFight																																																			
360000278	0		DoShowSummary																																																			
360000279	0		DoExitFight																																																			
360000280	3				360000180																																																	
360000282	3				360000205																																																	
360000284	3				360000180																																																	
360000286	3				360000205																																																	
360000288	3				360000180																																																	
360000290	3				360000205																																																	
360000292	3				900018	900017	360000295	360000296	360000297	360000298	360000299	360000300	360000301	360000302	360000303	360000304	360000305	360000306	360000307	360000308	360000377	360000309	360000310																															
360000295	0		DoGetTime	1#1|0																																																		
360000296	0		DoSetInt	1#2|300																																																		
360000297	0		DoSubInt	1#3|1#2|30																																																		
360000298	0		DoSubInt	1#4|1#2|10																																																		
360000299	0		DoGetTime	1#52|0																																																		
360000300	0		DoSetInt	1#50|0																																																		
360000301	0		DoSetInt	1#51|10																																																		
360000302	0		DoGetFightMonsterLevel	1#30011|3																																																		
360000303	0		DoGetFightMonsterLevel	1#30012|2																																																		
360000304	0		DoGetFightMonsterLevel	1#30013|1																																																		
360000305	0		DoSetInt	1#30000|0																																																		
360000306	0		DoSetInt	4#93023|1																																																		
360000307	0		DoSetInt	4#93015|0																																																		
360000308	0		DoSetInt	4#94001|5																																																		
360000377	0		DoGetFightMonsterLevel	1#100|4																																																		
360000309	0		DoStartFightTime																																																			
360000310	1				360000311	360000312																																																
360000311	0	1	CheckInt	1#30013|0|1																																																		
360000312	0		DoSetInt	1#30013|5																																																		
360000313	3				360000314	360000319	360000326	360000331	360000336	360000346	360000355																																											
360000314	2				360000315	360000316	360000556	360000557	360000379	360000317	360000318																																											
360000315	0		CheckInt	1#30000|0|1																																																		
360000316	0		DoAddNpc	0|1#3001|81400|1#30013|2|ZX1|0|0|PB1|0|0|0																																																		
360000556	0		DoMagic	1#3001|1#3001|0|814000																																																		
360000557	0		DoMagic	1#3001|1#3001|0|814110																																																		
360000379	3				360000380																																																	
360000380	2				360000381	360000382																																																
360000381	0		CheckInt	1#100|1|1																																																		
360000382	0		DoMagic	1#3001|1#3001|1|873164																																																		
360000317	0		DoGetTime	1#53|1#2																																																		
360000318	0		DoSetInt	1#30000|1																																																		
360000319	2				360000320	360000321	360000322	360000323	360000324	360000325																																												
360000320	0		CheckInt	1#30000|1|1																																																		
360000321	0	1	CheckNpc	1#3001																																																		
360000322	0		DoSetInt	4#94001|4																																																		
360000323	0		DoSetFightResultState	1																																																		
360000324	0		DoGetTime	1#1|6																																																		
360000325	0		DoSetInt	1#30000|2																																																		
360000326	2				360000327	360000328	360000329	360000330																																														
360000327	0		CheckInt	1#50|0|1																																																		
360000328	0		CheckPassTime	1#52|1#3																																																		
360000329	0		DoTipsShow	8110001|0|0																																																		
360000330	0		DoSetInt	1#50|1																																																		
360000331	2				360000332	360000333	360000334	360000335																																														
360000332	0		CheckInt	1#50|1|1																																																		
360000333	0		CheckPassTime	1#52|1#4																																																		
360000334	0		DoShowCountDown	1#51																																																		
360000335	0		DoSetInt	1#50|2																																																		
360000336	2				360000337	360000338	360000345																																															
360000337	0		CheckInt	1#50|2|1																																																		
360000338	1				360000339	360000341																																																
360000339	2				360000340																																																	
360000340	0		DoGetAllPlayerDeath																																																			
360000341	2				360000342	360000343	360000344																																															
360000342	0		CheckPassTime	1#53|0																																																		
360000343	0		DoTipsShow	8110002|0|0																																																		
360000344	0		DoGetTime	1#1|1																																																		
360000345	0		DoSetInt	1#50|3																																																		
360000346	2				360000347	360000348	360000349	360000350	360000351	360000352	360000353	360000354																																										
360000347	0		CheckInt	1#30000|1|1																																																		
360000348	0		CheckInt	1#50|3|1																																																		
360000349	0		CheckPassTime	1#1|0																																																		
360000350	0		DoSetInt	4#94001|0																																																		
360000351	0		DoSetFightResultState	2																																																		
360000352	0		DoShowFightUi	0																																																		
360000353	0		DoGetTime	1#1|3																																																		
360000354	0		DoSetInt	1#30000|2																																																		
360000355	2				360000356	360000357	360000358	360000359	360000360																																													
360000356	0		CheckInt	1#30000|2|1																																																		
360000357	0		CheckPassTime	1#1|0																																																		
360000358	0		DoSettleFight																																																			
360000359	0		DoShowSummary																																																			
360000360	0		DoExitFight																																																			
360000361	3				360000292																																																	
360000363	3				360000313																																																	
360000365	3				360000292																																																	
360000367	3				360000313																																																	
360000369	3				360000292																																																	
360000371	3				360000313																																																	
360000378	3				900018	900017	360000385	360000386	360000387	360000388	360000389	360000390	360000391	360000392	360000393	360000394	360000395	360000396	360000397	360000398	360000399	360000400	360000401																															
360000385	0		DoGetTime	1#1|0																																																		
360000386	0		DoSetInt	1#2|500																																																		
360000387	0		DoSubInt	1#3|1#2|30																																																		
360000388	0		DoSubInt	1#4|1#2|10																																																		
360000389	0		DoGetTime	1#52|0																																																		
360000390	0		DoSetInt	1#50|0																																																		
360000391	0		DoSetInt	1#51|10																																																		
360000392	0		DoGetFightMonsterLevel	1#30011|3																																																		
360000393	0		DoGetFightMonsterLevel	1#30012|2																																																		
360000394	0		DoGetFightMonsterLevel	1#30013|1																																																		
360000395	0		DoSetInt	1#30000|0																																																		
360000396	0		DoSetInt	4#93023|1																																																		
360000397	0		DoSetInt	4#93015|0																																																		
360000398	0		DoSetInt	4#94001|5																																																		
360000399	0		DoGetFightMonsterLevel	1#100|4																																																		
360000400	0		DoStartFightTime																																																			
360000401	1				360000402	360000403																																																
360000402	0	1	CheckInt	1#30013|0|1																																																		
360000403	0		DoSetInt	1#30013|5																																																		
360000405	3				360000540	360000543	360000548	360000404	360000419	360000424	360000435	360000445	360000450	360000463	360000471																																							
360000540	2				360000541	360000542																																																
360000541	0	1	CheckNote	1#94178733																																																		
360000542	0		DoSetInt	1#94178733|1																																																		
360000543	2				360000544	360000545	360000546	360000547																																														
360000544	0		CheckInt	1#94178733|1|1																																																		
360000545	1				360000553	360000555																																																
360000553	2				360000554																																																	
360000554	0		CheckInt	4#93023|3|3																																																		
360000555	0	1	DoSetInt	1#94178733|0																																																		
360000546	0		CheckNpc	4#94178733																																																		
360000547	0		DoSetInt	1#94178733|2																																																		
360000548	2				360000549	360000550	360000551																																															
360000549	0		CheckInt	1#94178733|2|1																																																		
360000550	0	1	CheckNpc	4#94178733																																																		
360000551	0		DoSetInt	1#94178733|0																																																		
360000404	2				360000406	360000407	360000411	360000412	360000416	360000417	360000418																																											
360000406	0		CheckInt	1#30000|0|1																																																		
360000407	3				360000408																																																	
360000408	2				360000409	360000410																																																
360000409	0		CheckInt	1#30013|0|1																																																		
360000410	0		DoSetInt	1#30013|5																																																		
360000411	0		DoAddNpc	0|1#3001|87310|1#30013|2|ZX1|0|0|PB1|0|0|0																																																		
360000412	3				360000413																																																	
360000413	2				360000414	360000415																																																
360000414	0		CheckInt	1#100|1|1																																																		
360000415	0		DoMagic	1#3001|1#3001|1|873163																																																		
360000416	0		DoSetInt	4#94001|5																																																		
360000417	0		DoGetTime	1#53|1#2																																																		
360000418	0		DoSetInt	1#30000|1																																																		
360000419	2				360000420	360000421	360000552	360000422	360000423																																													
360000420	0		CheckInt	1#30000|1|1																																																		
360000421	0	1	CheckNpc	1#3001																																																		
360000552	0		CheckInt	1#94178733|0|1																																																		
360000422	0		DoGetTime	1#1|0																																																		
360000423	0		DoSetInt	1#30000|3																																																		
360000424	2				360000425	360000426	360000427	360000428	360000429	360000431																																												
360000425	0		CheckInt	1#30000|3|1																																																		
360000426	0		CheckPassTime	1#1|0																																																		
360000427	0		DoSetInt	4#94001|4																																																		
360000428	0		DoSetFightResultState	1																																																		
360000429	0		DoGetTime	1#1|6																																																		
360000431	0		DoSetInt	1#30000|2																																																		
360000435	2				360000439	360000442	360000443	360000444																																														
360000439	0		CheckInt	1#50|0|1																																																		
360000442	0		CheckPassTime	1#52|1#3																																																		
360000443	0		DoTipsShow	8110001|0|0																																																		
360000444	0		DoSetInt	1#50|1																																																		
360000445	2				360000446	360000447	360000448	360000449																																														
360000446	0		CheckInt	1#50|1|1																																																		
360000447	0		CheckPassTime	1#52|1#4																																																		
360000448	0		DoShowCountDown	1#51																																																		
360000449	0		DoSetInt	1#50|2																																																		
360000450	2				360000451	360000452	360000453	360000459	360000460	360000461	360000462																																											
360000451	0		CheckInt	1#50|0|3																																																		
360000452	0	1	CheckInt	1#50|3|1																																																		
360000453	1				360000454	360000456																																																
360000454	2				360000455																																																	
360000455	0		DoGetAllPlayerDeath																																																			
360000456	2				360000457	360000458																																																
360000457	0		CheckPassTime	1#53|0																																																		
360000458	0		DoTipsShow	8110002|0|0																																																		
360000459	0		DoGetTime	1#1|3																																																		
360000460	0		DoSetFightResultState	2																																																		
360000461	0		DoSetInt	1#50|3																																																		
360000462	0		DoSetInt	1#30000|2																																																		
360000463	2				360000464	360000465	360000466	360000467	360000468	360000469	360000470																																											
360000464	0		CheckInt	1#30000|1|1																																																		
360000465	0		CheckInt	1#50|3|1																																																		
360000466	0		CheckPassTime	1#1|0																																																		
360000467	0		DoSetInt	4#94001|0																																																		
360000468	0		DoShowFightUi	0																																																		
360000469	0		DoGetTime	1#1|10																																																		
