Id	Type	Negative	Name	Param	Children[1]	Children[2]	Children[3]	Children[4]	Children[5]	Children[6]	Children[7]	Children[8]	Children[9]	Children[10]	Children[11]	Children[12]	Children[13]	Children[14]	Children[15]	Children[16]	Children[17]	Children[18]	Children[19]	Children[20]	Children[21]	Children[22]	Children[23]	Children[24]	Children[25]	Children[26]	Children[27]	Children[28]	Children[29]	Children[30]	Children[31]	Children[32]	Children[33]	Children[34]	Children[35]	Children[36]	Children[37]	Children[38]	Children[39]	Children[40]	Children[41]	Children[42]	Children[43]	Children[44]	Children[45]	Children[46]	Children[47]	Children[48]	Children[49]	Children[50]
610000051	0		DoMagic	1#2001|1#3001|0|700255																																																		
610000052	0		DoSetInt	1#39001|1																																																		
610000053	2				610000054	610000055	610000056	610000057																																														
610000054	0		CheckInt	1#39001|1|1																																																		
610000055	0		CheckArea	1#2001|ZY1																																																		
610000056	0		DoMagic	1#2001|1#3001|0|700256																																																		
610000057	0		DoSetInt	1#39001|0																																																		
610000058	2				610000059	610000060	610000061	610000062	610000063	610000064																																												
610000059	0		CheckPassTime	1#30000|0																																																		
610000060	0		CheckInt	1#30001|0|1																																																		
610000061	0		DoAddNpc	0|1#3001|92400|9991|2|B101|0|0|S1|0|0|0																																																		
610000062	0		DoMagic	1#3001|1#3001|0|700235																																																		
610000063	0		DoIndicateRoleToNpc	0|1#3001||1																																																		
610000064	0		DoSetInt	1#30001|1																																																		
610000065	2				610000066	610000067																																																
610000066	0		CheckInt	1#30001|1|1																																																		
610000067	1				610000068	610000069																																																
610000068	0		CheckNpc	1#3001																																																		
610000069	2				610000070	610000071	610000072																																															
610000070	0		DoSetInt	1#30001|2																																																		
610000071	0		DoSetInt	4#94001|1																																																		
610000072	0		DoGetTime	1#1001|8																																																		
610000073	2				610000074	610000075	610000076	610000077																																														
610000074	0		CheckNote	1#1001																																																		
610000075	0		CheckPassTime	1#1001|0																																																		
610000076	0		DoSetFightResultState	1																																																		
610000077	0		DoExitFight																																																			
610000078	3				900018	200009	610000081	610000082																																														
610000081	0		DoSetInt	1#30001|0																																																		
610000082	0		DoGetTime	1#30000|0																																																		
610000083	3				610000084	200002	610000086	200001																																														
610000084	0		DoGetRoleActivateNpc	1#2001|1																																																		
610000086	2				610000087	610000088	610000089	610000090	610000091	610000092	610000093	610000094	610000095																																									
610000087	0		CheckInt	1#30001|0|1																																																		
610000088	0		DoAddNpc	0|1#3001|90030|99991|2|B101|0|0|S1|0|0|0																																																		
610000089	0		DoAddNpc	0|1#3002|90030|99991|2|B102|0|0|S1|0|0|0																																																		
610000090	0		DoMagic	1#3001|1#3001|0|700235																																																		
610000091	0		DoMagic	1#3002|1#3002|0|700235																																																		
610000092	0		DoMagic	1#2001|1#2001|0|700235																																																		
610000093	0		DoMagic	1#2001|1#3001|0|700255																																																		
610000094	0		DoMagic	1#2001|1#3002|0|700255																																																		
610000095	0		DoSetInt	1#30001|1																																																		
610000097	3				900018	200009	610000100	610000101	610000102																																													
610000100	0		DoSetInt	1#19999|1																																																		
610000101	0		DoSetInt	4#3700|0																																																		
610000102	0		DoSetInt	4#3800|0																																																		
610000103	3				610000104	200002	610000106	610000108	610000120	610000125	610000190	610000195	610000200	610000205	200001																																							
610000104	0		DoGetRoleActivateNpc	1#2001|1																																																		
610000106	2				610000107	610001141	610001147	610001152	610001156																																													
610000107	0		DoReturnTrue																																																			
610001141	2				610001142	610001143	610001145	610001146																																														
610001142	0		CheckInt	1#39001|0|1																																																		
610001143	0		CheckArea	1#2001|DS1																																																		
610001145	0		DoMagic	1#2001|1#3001|0|700255																																																		
610001146	0		DoSetInt	1#39001|1																																																		
610001147	2				610001148	610001149	610001150	610001151																																														
610001148	0		CheckInt	1#39001|1|1																																																		
610001149	0		CheckArea	1#2001|ZY1																																																		
610001150	0		DoMagic	1#2001|1#3001|0|700256																																																		
610001151	0		DoSetInt	1#39001|0																																																		
610001152	1				610001153	610001154	610001155																																															
610001153	0	1	CheckNpc	1#3001																																																		
610001154	0		CheckExistBuffByKind	1#3001|7002350																																																		
610001155	0		DoMagic	1#3001|1#3001|0|700235																																																		
610001156	1				610001157	610001158	610001159																																															
610001157	0	1	CheckNpc	1#2001																																																		
610001158	0		CheckExistBuffByKind	1#2001|7002350																																																		
610001159	0		DoMagic	1#2001|1#2001|0|700235																																																		
610000108	2				200008	610000110	610000111	610000112	200010	610000114	610000115	610000116	610000117	610000118	610000119																																							
610000110	0		CheckInt	1#37001|1|1																																																		
610000111	0		DoSetNpcId	1#37771|90130																																																		
610000112	0		DoSetInt	1#37761|0																																																		
610000114	0		DoMagic	1#3001|1#3001|0|700925																																																		
610000115	0		DoMagic	1#3001|1#3001|0|700234																																																		
610000116	0		DoMagic	1#3001|1#3001|0|903311																																																		
610000117	0		DoMagic	1#3001|1#3001|0|903310																																																		
610000118	0		DoMagic	1#3001|1#3001|0|700012																																																		
610000119	0		DoMagic	1#3001|1#3001|0|700927																																																		
610000120	2				610000121	610000122	610000123	610000124																																														
610000121	0		CheckInt	4#3800|10|2																																																		
610000122	0		CheckNpc	1#3001																																																		
610000123	0		DoCastSkillByPosition	1#3001|1#1111|1#2222|901302																																																		
610000124	0		DoSetInt	4#3800|0																																																		
610000125	2				610000126	610000127	610000128																																															
610000126	0		CheckInt	1#30001|1|1																																																		
610000127	0		CheckInt	1#30002|0|1																																																		
610000128	1				610000129	610000130	610000139	610000146	610000153	610000160	610000167	610000174	610000181																																									
610000129	0	1	CheckNpc	1#3001																																																		
610000130	2				610000131	610000132	610000133	610000136	610000137	610000138																																												
610000131	0		CheckInt	1#19999|1|1																																																		
610000132	0		DoGetMapPosition	1#1111|1#2222|B112																																																		
610000133	1				610000134	610000135																																																
610000134	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000135	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000136	0		DoStopMove	1#3001																																																		
610000137	0		DoMagic	1#3001|1#3001|0|700246																																																		
610000138	0		DoSetInt	1#19999|2																																																		
610000139	2				610000140	610000141	610000142	610000145																																														
610000140	0		CheckInt	1#19999|2|1																																																		
610000141	0		DoGetMapPosition	1#1111|1#2222|B113																																																		
610000142	1				610000143	610000144																																																
610000143	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000144	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000145	0		DoSetInt	1#19999|3																																																		
610000146	2				610000147	610000148	610000149	610000152																																														
610000147	0		CheckInt	1#19999|3|1																																																		
610000148	0		DoGetMapPosition	1#1111|1#2222|B114																																																		
610000149	1				610000150	610000151																																																
610000150	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000151	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000152	0		DoSetInt	1#19999|4																																																		
610000153	2				610000154	610000155	610000156	610000159																																														
610000154	0		CheckInt	1#19999|4|1																																																		
610000155	0		DoGetMapPosition	1#1111|1#2222|B115																																																		
610000156	1				610000157	610000158																																																
610000157	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000158	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000159	0		DoSetInt	1#19999|5																																																		
610000160	2				610000161	610000162	610000163	610000166																																														
610000161	0		CheckInt	1#19999|5|1																																																		
610000162	0		DoGetMapPosition	1#1111|1#2222|B116																																																		
610000163	1				610000164	610000165																																																
610000164	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000165	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000166	0		DoSetInt	1#19999|6																																																		
610000167	2				610000168	610000169	610000170	610000173																																														
610000168	0		CheckInt	1#19999|6|1																																																		
610000169	0		DoGetMapPosition	1#1111|1#2222|B117																																																		
610000170	1				610000171	610000172																																																
610000171	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000172	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000173	0		DoSetInt	1#19999|7																																																		
610000174	2				610000175	610000176	610000177	610000180																																														
610000175	0		CheckInt	1#19999|7|1																																																		
610000176	0		DoGetMapPosition	1#1111|1#2222|B118																																																		
610000177	1				610000178	610000179																																																
610000178	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000179	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000180	0		DoSetInt	1#19999|8																																																		
610000181	2				610000182	610000183	610000184	610000187	610000188	610000189																																												
610000182	0		CheckInt	1#19999|8|1																																																		
610000183	0		DoGetMapPosition	1#1111|1#2222|B111																																																		
610000184	1				610000185	610000186																																																
610000185	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000186	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000187	0		DoStopMove	1#3001																																																		
610000188	0		DoMagic	1#3001|1#3001|0|700246																																																		
610000189	0		DoSetInt	1#19999|1																																																		
610000190	2				610000191	610000192	610000193	610000194																																														
610000191	0		CheckInt	4#3700|25|2																																																		
610000192	0		CheckInt	1#40001|0|1																																																		
610000193	0		DoTipsShow	546201|0|0																																																		
610000194	0		DoSetInt	1#40001|1																																																		
610000195	2				610000196	610000197	610000198	610000199																																														
610000196	0		CheckInt	4#3700|50|2																																																		
610000197	0		CheckInt	1#40001|1|1																																																		
610000198	0		DoTipsShow	546202|0|0																																																		
610000199	0		DoSetInt	1#40001|2																																																		
610000200	2				610000201	610000202	610000203	610000204																																														
610000201	0		CheckInt	4#3700|75|2																																																		
610000202	0		CheckInt	1#40001|2|1																																																		
610000203	0		DoTipsShow	546203|0|0																																																		
610000204	0		DoSetInt	1#40001|3																																																		
610000205	2				610000206	610000207	610000208	610000209	610000210																																													
610000206	0		CheckInt	4#3700|100|2																																																		
610000207	0		CheckInt	1#30001|1|1																																																		
610000208	0		DoSetInt	4#94001|1																																																		
610000209	0		DoGetTime	1#1001|8																																																		
610000210	0		DoSetInt	1#30001|2																																																		
610000212	3				900018	200009	610000215	610000216	610000217	610000218	610000219	610000220	610000221	610000222	610000223	610000224	610000225	610000226	610000227	610000228	610000229	610000230	610000231	610000232	610000233	610000234	610000235																											
610000215	0		DoSetInt	1#19999|1																																																		
610000216	0		DoSetInt	4#3700|0																																																		
610000217	0		DoSetInt	4#3800|0																																																		
610000218	0		DoSetInt	4#1331|0																																																		
610000219	0		DoSetInt	4#1332|0																																																		
610000220	0		DoSetInt	4#1333|0																																																		
610000221	0		DoSetInt	4#1334|0																																																		
610000222	0		DoSetInt	4#1335|0																																																		
610000223	0		DoSetInt	4#1336|0																																																		
610000224	0		DoSetInt	4#1337|0																																																		
610000225	0		DoSetInt	4#1338|0																																																		
610000226	0		DoSetInt	4#1341|0																																																		
610000227	0		DoSetInt	4#1342|0																																																		
610000228	0		DoSetInt	4#1343|0																																																		
610000229	0		DoSetInt	4#1344|0																																																		
610000230	0		DoSetInt	4#1345|0																																																		
610000231	0		DoSetInt	4#1346|0																																																		
610000232	0		DoSetInt	4#1347|0																																																		
610000233	0		DoSetInt	4#1348|0																																																		
610000234	0		DoSetInt	4#3900|0																																																		
610000235	0		DoSetInt	1#3901|3002																																																		
610000236	3				610000237	200002	610000239	610000241	610000253	610000258	610000323	610000390	610000395	610000400	610000405	200001																																						
610000237	0		DoGetRoleActivateNpc	1#2001|1																																																		
610000239	2				610000240	610001160	610001165	610001170	610001174																																													
610000240	0		DoReturnTrue																																																			
610001160	2				610001161	610001162	610001163	610001164																																														
610001161	0		CheckInt	1#39001|0|1																																																		
610001162	0		CheckArea	1#2001|DS1																																																		
610001163	0		DoMagic	1#2001|1#3001|0|700255																																																		
610001164	0		DoSetInt	1#39001|1																																																		
610001165	2				610001166	610001167	610001168	610001169																																														
610001166	0		CheckInt	1#39001|1|1																																																		
610001167	0		CheckArea	1#2001|ZY1																																																		
610001168	0		DoMagic	1#2001|1#3001|0|700256																																																		
610001169	0		DoSetInt	1#39001|0																																																		
610001170	1				610001171	610001172	610001173																																															
610001171	0	1	CheckNpc	1#3001																																																		
610001172	0		CheckExistBuffByKind	1#3001|7002350																																																		
610001173	0		DoMagic	1#3001|1#3001|0|700235																																																		
610001174	1				610001175	610001176	610001177																																															
610001175	0	1	CheckNpc	1#2001																																																		
610001176	0		CheckExistBuffByKind	1#2001|7002350																																																		
610001177	0		DoMagic	1#2001|1#2001|0|700235																																																		
610000241	2				200008	610000243	610000244	610000245	200010	610000247	610000248	610000249	610000250	610000251	610000252																																							
610000243	0		CheckInt	1#37001|1|1																																																		
610000244	0		DoSetNpcId	1#37771|90130																																																		
610000245	0		DoSetInt	1#37761|0																																																		
610000247	0		DoMagic	1#3001|1#3001|0|700928																																																		
610000248	0		DoMagic	1#3001|1#3001|0|700234																																																		
610000249	0		DoMagic	1#3001|1#3001|0|903311																																																		
610000250	0		DoMagic	1#3001|1#3001|0|903310																																																		
610000251	0		DoMagic	1#3001|1#3001|0|700012																																																		
610000252	0		DoMagic	1#3001|1#3001|0|700927																																																		
610000253	2				610000254	610000255	610000256	610000257																																														
610000254	0		CheckInt	4#3800|10|2																																																		
610000255	0		CheckNpc	1#3001																																																		
610000256	0		DoCastSkillByPosition	1#3001|1#1111|1#2222|901302																																																		
610000257	0		DoSetInt	4#3800|0																																																		
610000258	2				610000259	610000260	610000261																																															
610000259	0		CheckInt	1#30001|1|1																																																		
610000260	0		CheckInt	1#30002|0|1																																																		
610000261	1				610000262	610000263	610000272	610000279	610000286	610000293	610000300	610000307	610000314																																									
610000262	0	1	CheckNpc	1#3001																																																		
610000263	2				610000264	610000265	610000266	610000269	610000270	610000271																																												
610000264	0		CheckInt	1#19999|1|1																																																		
610000265	0		DoGetMapPosition	1#1111|1#2222|B112																																																		
610000266	1				610000267	610000268																																																
610000267	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000268	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000269	0		DoStopMove	1#3001																																																		
610000270	0		DoMagic	1#3001|1#3001|0|700246																																																		
610000271	0		DoSetInt	1#19999|2																																																		
610000272	2				610000273	610000274	610000275	610000278																																														
610000273	0		CheckInt	1#19999|2|1																																																		
610000274	0		DoGetMapPosition	1#1111|1#2222|B113																																																		
610000275	1				610000276	610000277																																																
610000276	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000277	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000278	0		DoSetInt	1#19999|3																																																		
610000279	2				610000280	610000281	610000282	610000285																																														
610000280	0		CheckInt	1#19999|3|1																																																		
610000281	0		DoGetMapPosition	1#1111|1#2222|B114																																																		
610000282	1				610000283	610000284																																																
610000283	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000284	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000285	0		DoSetInt	1#19999|4																																																		
610000286	2				610000287	610000288	610000289	610000292																																														
610000287	0		CheckInt	1#19999|4|1																																																		
610000288	0		DoGetMapPosition	1#1111|1#2222|B115																																																		
610000289	1				610000290	610000291																																																
610000290	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000291	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000292	0		DoSetInt	1#19999|5																																																		
610000293	2				610000294	610000295	610000296	610000299																																														
610000294	0		CheckInt	1#19999|5|1																																																		
610000295	0		DoGetMapPosition	1#1111|1#2222|B116																																																		
610000296	1				610000297	610000298																																																
610000297	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000298	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000299	0		DoSetInt	1#19999|6																																																		
610000300	2				610000301	610000302	610000303	610000306																																														
610000301	0		CheckInt	1#19999|6|1																																																		
610000302	0		DoGetMapPosition	1#1111|1#2222|B117																																																		
610000303	1				610000304	610000305																																																
610000304	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000305	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000306	0		DoSetInt	1#19999|7																																																		
610000307	2				610000308	610000309	610000310	610000313																																														
610000308	0		CheckInt	1#19999|7|1																																																		
610000309	0		DoGetMapPosition	1#1111|1#2222|B118																																																		
610000310	1				610000311	610000312																																																
610000311	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000312	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000313	0		DoSetInt	1#19999|8																																																		
610000314	2				610000315	610000316	610000317	610000320	610000321	610000322																																												
610000315	0		CheckInt	1#19999|8|1																																																		
610000316	0		DoGetMapPosition	1#1111|1#2222|B111																																																		
610000317	1				610000318	610000319																																																
610000318	0		CheckPositionInRange	1#3001|1#1111|1#2222|1																																																		
610000319	0	1	DoMoveToPosition	1#3001|1#1111|1#2222|0|0																																																		
610000320	0		DoStopMove	1#3001																																																		
610000321	0		DoMagic	1#3001|1#3001|0|700246																																																		
610000322	0		DoSetInt	1#19999|1																																																		
610000323	2				610000324	610000325																																																
610000324	0		CheckInt	4#3900|1|1																																																		
610000325	1				610000326	610000334	610000342	610000350	610000358	610000366	610000374	610000382																																										
610000326	2				610000327	610000328	610000329	610000330	610000331	610000332	610000333																																											
610000327	0		CheckNote	4#1331																																																		
610000328	0		CheckNote	4#1341																																																		
610000329	0		CheckInt	4#1331|0|2																																																		
610000330	0		CheckInt	4#1341|0|2																																																		
610000331	0		DoAddNpcByNote	0|1#3901|4#1331|4#1341|4#1331|4#1341|9030|1|2|0																																																		
610000332	0		DoSetInt	4#3900|0																																																		
610000333	0		DoAddInt	1#3901|1#3901|1																																																		
610000334	2				610000335	610000336	610000337	610000338	610000339	610000340	610000341																																											
610000335	0		CheckNote	4#1332																																																		
610000336	0		CheckNote	4#1342																																																		
610000337	0		CheckInt	4#1332|0|2																																																		
610000338	0		CheckInt	4#1342|0|2																																																		
610000339	0		DoAddNpcByNote	0|1#3901|4#1332|4#1342|4#1332|4#1342|9030|1|2|0																																																		
610000340	0		DoSetInt	4#3900|0																																																		
610000341	0		DoAddInt	1#3901|1#3901|1																																																		
610000342	2				610000343	610000344	610000345	610000346	610000347	610000348	610000349																																											
610000343	0		CheckNote	4#1333																																																		
610000344	0		CheckNote	4#1343																																																		
610000345	0		CheckInt	4#1333|0|2																																																		
610000346	0		CheckInt	4#1343|0|2																																																		
610000347	0		DoAddNpcByNote	0|1#3901|4#1333|4#1343|4#1333|4#1343|9030|1|2|0																																																		
610000348	0		DoSetInt	4#3900|0																																																		
610000349	0		DoAddInt	1#3901|1#3901|1																																																		
610000350	2				610000351	610000352	610000353	610000354	610000355	610000356	610000357																																											
610000351	0		CheckNote	4#1334																																																		
610000352	0		CheckNote	4#1344																																																		
610000353	0		CheckInt	4#1334|0|2																																																		
610000354	0		CheckInt	4#1344|0|2																																																		
610000355	0		DoAddNpcByNote	0|1#3901|4#1334|4#1344|4#1334|4#1344|9030|1|2|0																																																		
610000356	0		DoSetInt	4#3900|0																																																		
610000357	0		DoAddInt	1#3901|1#3901|1																																																		
610000358	2				610000359	610000360	610000361	610000362	610000363	610000364	610000365																																											
610000359	0		CheckNote	4#1335																																																		
610000360	0		CheckNote	4#1345																																																		
610000361	0		CheckInt	4#1335|0|2																																																		
610000362	0		CheckInt	4#1345|0|2																																																		
610000363	0		DoAddNpcByNote	0|1#3901|4#1335|4#1345|4#1335|4#1345|9030|1|2|0																																																		
610000364	0		DoSetInt	4#3900|0																																																		
610000365	0		DoAddInt	1#3901|1#3901|1																																																		
610000366	2				610000367	610000368	610000369	610000370	610000371	610000372	610000373																																											
610000367	0		CheckNote	4#1336																																																		
610000368	0		CheckNote	4#1346																																																		
610000369	0		CheckInt	4#1336|0|2																																																		
610000370	0		CheckInt	4#1346|0|2																																																		
610000371	0		DoAddNpcByNote	0|1#3901|4#1336|4#1346|4#1336|4#1346|9030|1|2|0																																																		
610000372	0		DoSetInt	4#3900|0																																																		
610000373	0		DoAddInt	1#3901|1#3901|1																																																		
610000374	2				610000375	610000376	610000377	610000378	610000379	610000380	610000381																																											
610000375	0		CheckNote	4#1337																																																		
610000376	0		CheckNote	4#1347																																																		
610000377	0		CheckInt	4#1337|0|2																																																		
610000378	0		CheckInt	4#1347|0|2																																																		
610000379	0		DoAddNpcByNote	0|1#3901|4#1337|4#1347|4#1337|4#1347|9030|1|2|0																																																		
610000380	0		DoSetInt	4#3900|0																																																		
610000381	0		DoAddInt	1#3901|1#3901|1																																																		
610000382	2				610000383	610000384	610000385	610000386	610000387	610000388	610000389																																											
610000383	0		CheckNote	4#1338																																																		
610000384	0		CheckNote	4#1348																																																		
610000385	0		CheckInt	4#1338|0|2																																																		
610000386	0		CheckInt	4#1348|0|2																																																		
610000387	0		DoAddNpcByNote	0|1#3901|4#1338|4#1348|4#1338|4#1348|9030|1|2|0																																																		
610000388	0		DoSetInt	4#3900|0																																																		
610000389	0		DoAddInt	1#3901|1#3901|1																																																		
610000390	2				610000391	610000392	610000393	610000394																																														
610000391	0		CheckInt	4#3700|25|1																																																		
610000392	0		CheckInt	1#40001|0|1																																																		
610000393	0		DoTipsShow	546201|0|0																																																		
610000394	0		DoSetInt	1#40001|1																																																		
610000395	2				610000396	610000397	610000398	610000399																																														
610000396	0		CheckInt	4#3700|50|1																																																		
610000397	0		CheckInt	1#40001|1|1																																																		
610000398	0		DoTipsShow	546202|0|0																																																		
610000399	0		DoSetInt	1#40001|2																																																		
610000400	2				610000401	610000402	610000403	610000404																																														
610000401	0		CheckInt	4#3700|75|1																																																		
610000402	0		CheckInt	1#40001|2|1																																																		
610000403	0		DoTipsShow	546203|0|0																																																		
610000404	0		DoSetInt	1#40001|3																																																		
610000405	2				610000406	610000407	610000408	610000409	610000410																																													
610000406	0		CheckInt	4#3700|100|1																																																		
610000407	0		CheckInt	1#30001|1|1																																																		
610000408	0		DoSetInt	4#94001|1																																																		
610000409	0		DoGetTime	1#1001|8																																																		
610000410	0		DoSetInt	1#30001|2																																																		
610000412	3				900018	200009																																																
610000415	3				610000416	200002	610000418	610000425	610000429	200001																																												
610000416	0		DoGetRoleActivateNpc	1#2001|1																																																		
610000418	2				200008	610000420	610000421	610000422	200010	610000424																																												
610000420	0		CheckInt	1#37001|1|1																																																		
610000421	0		DoSetNpcId	1#37771|90260																																																		
610000422	0		DoSetInt	1#37761|10																																																		
610000424	0		DoMagic	1#3001|1#3001|0|700234																																																		
610000425	2				610000426	610000427	610000428																																															
610000426	0		CheckPassTime	1#5000|0																																																		
610000427	0		DoCastSkillByNpc	1#3001|1#2001|902601																																																		
610000428	0		DoGetTime	1#5000|10																																																		
610000429	2				200006	610000431	610000432	610000433																																														
610000431	0		CheckInt	1#30001|2|1																																																		
610000432	0		DoSetInt	4#94001|1																																																		
610000433	0		DoGetTime	1#1001|8																																																		
610000435	3				900018	200009																																																
610000438	3				610000439	200002	610000441	610000447	200001																																													
610000439	0		DoGetRoleActivateNpc	1#2001|1																																																		
610000441	2				200008	610000443	610000444	610000445	200010																																													
610000443	0		CheckInt	1#37001|1|1																																																		
610000444	0		DoSetNpcId	1#37771|90260																																																		
610000445	0		DoSetInt	1#37761|0																																																		
610000447	2				200006	610000449	610000450	610000451																																														
610000449	0		CheckInt	1#30001|2|1																																																		
610000450	0		DoSetInt	4#94001|1																																																		
610000451	0		DoGetTime	1#1001|8																																																		
610000453	3				900018	200009																																																
610000456	3				610000457	610000458	610000467	610000472	610000479	610000484	610000488	610000494	610000500	610000506	610000512	610000518	610000523	610000529	610000534																																			
610000457	0		DoGetRoleActivateNpc	1#2001|1																																																		
610000458	2				200008	610000460	610000461	610000462	200010	610000464	610000465	610000466																																										
610000460	0		CheckInt	1#37001|1|1																																																		
610000461	0		DoSetNpcId	1#37771|81500																																																		
610000462	0		DoSetInt	1#37761|10																																																		
610000464	0		CheckNpc	1#3001																																																		
610000465	0		DoMagic	1#3001|1#3001|0|720004																																																		
610000466	0		DoSetInt	1#37001|2																																																		
610000467	2				610000468	610000469	610000470	610000471																																														
610000468	0		CheckInt	1#40001|0|1																																																		
610000469	0		DoTipsShow	901001|0|0																																																		
610000470	0		DoGetTime	1#40010|3																																																		
610000471	0		DoSetInt	1#40001|1																																																		
610000472	2				610000473	610000474	610000475	610000476	610000477	610000478																																												
610000473	0		CheckPassTime	1#40010|0																																																		
610000474	0		CheckInt	1#40001|1|1																																																		
610000475	0		DoSetInt	1#40007|590																																																		
610000476	0		DoShowCountDown	1#40007																																																		
610000477	0		DoGetTime	1#40020|580																																																		
