Id	GroupId	Order	Name	Bg	LockBg	BgWidth	BgHigh	BgOffSetX	BgOffSetY
1015	1	16	15 The Last Spark	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic15.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1016	1	17	16 Evernight Beat	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic16.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1017	1	18	17 The Surviving Lucem	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic17.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1018	1	19	18 Her Last Bow	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic18.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1019	1	20	19 A New Divide	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic19.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1020	1	21	20 Across the Ruined Sea	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic20.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1021	1	22	21 Spiral of Chronos	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic21.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1022	1	23	22 Renaissance du Fantastique	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic22.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
1023	1	24	23 Wintry Shackles	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic23.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2001	2	1	01 Graffiti Art	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2002	2	2	02 Journey of Torture	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2003	2	3	03 Final Exhibition	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2004	2	4	04 Forgotten Sand	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic04.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2005	2	5	05 Shattered Illusion	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic05.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2006	2	6	06 Alloy Contamination	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic06.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2007	2	7	07 Inver-Collapse	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic07.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2008	2	8	08 Consumed by Darkness	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic08.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2009	2	9	09 Fallen Star	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic09.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2010	2	10	10 Eternal Engine	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic10.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2011	2	11	11 Nona Ouroboros	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic11.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2012	2	12	12 Kowloong Metropolis	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic12.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2014	2	14	14 Imprisoned Sight	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic14.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2015	2	15	15 The Last Spark	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic15.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
2016	2	16	16 Evernight Beat	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic16.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632	0	0
30100	3	1	Escape to Somewhere	Assets/Product/Texture/Image/BgCg/Cgqz105.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30101	3	2	Metamorphosis	Assets/Product/Texture/Image/BgCg/CgJD07.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30102	3	3	Treasure	Assets/Product/Texture/Image/BgCg/Cgqz1501.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30201	3	4	Under a Pale Moon	Assets/Product/Texture/Image/BgCg/Cgqz204.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30301	3	5	Devour	Assets/Product/Texture/Image/BgCg/Cgqz301.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30302	3	6	Friendship	Assets/Product/Texture/Image/BgCg/Cgqz803.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30401	3	7	421	Assets/Product/Texture/Image/BgCg/Cgqz401.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30501	3	8	Frozen Heart	Assets/Product/Texture/Image/BgCg/Cgqz504.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30601	3	9	Fostered by Blade	Assets/Product/Texture/Image/BgCg/Cgqz602.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30602	3	10	The Land of the Fallen Star	Assets/Product/Texture/Image/BgCg/Cg901_1.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30701	3	11	Faith on the Snow	Assets/Product/Texture/Image/BgCg/Cgqz703.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30702	3	12	Lost Verity	Assets/Product/Texture/Image/BgCg/Cg1001_7.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30801	3	13	Crimson Sunset	Assets/Product/Texture/Image/BgCg/Cgqz906.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
30901	3	14	Curtains and Canvases	Assets/Product/Texture/Image/BgCg/Cg901_6.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31001	3	15	Front Sight Focus	Assets/Product/Texture/Image/BgCg/Cgqz1203.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31101	3	16	Flawless	Assets/Product/Texture/Image/BgCg/Cgqz1403.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31201	3	17	Valkyrie	Assets/Product/Texture/Image/BgCg/Cgqz1703.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31301	3	18	Like Shadow	Assets/Product/Texture/Image/BgCg/Cgqz1603.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31401	3	19	Untainted Prayer	Assets/Product/Texture/Image/BgCg/Cgqz1803.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31501	3	20	Dream of the Past	Assets/Product/Texture/Image/BgCg/Cgqz2003.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31601	3	21	Dijiang	Assets/Product/Texture/Image/BgCg/Cgqz1901.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31701	3	22	False Hope	Assets/Product/Texture/Image/BgCg/Cgqz2101.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31801	3	23	Starry Tales	Assets/Product/Texture/Image/BgCg/Cgqz2302.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
31901	3	24	Silent Night	Assets/Product/Texture/Image/BgCg/Cgqz2203.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
32001	3	25	The Chess Player	Assets/Product/Texture/Image/BgCg/Cgqz2402.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
32101	3	26	Albus Spectrum	Assets/Product/Texture/Image/BgCg/Cgqz2504.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
32201	3	27	In the Name of a Hero	Assets/Product/Texture/Image/BgCg/Cgqz2603.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
32301	3	28	A Great Show	Assets/Product/Texture/Image/BgCg/Cgqz2701.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
32401	3	29	Blue Bird	Assets/Product/Texture/Image/BgCg/Cgqz2805.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
32501	3	30	Song of Flowers	Assets/Product/Texture/Image/BgCg/Cgqz2901.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
32601	3	31	Night Mayfly	Assets/Product/Texture/Image/BgCg/Cgqz3003.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
4001	4	1	Memory Rescue	Assets/Product/Texture/Image/BgCg/Cgqz1005.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
5001	5	1	Golden Core	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg1.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
5002	5	2	Dream of Sands	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg2.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
5003	5	3	Weaved Destiny	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg3.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
5004	5	4	Golden No More	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg4.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6003	6	2	Eternal Throne	Assets/Product/Texture/Image/BgCg/Cg1001_2.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6009	6	100	Joint Warfare	Assets/Product/Texture/Image/UiArchiveStoryBanner/FubenActivityBanner12.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6013	6	3	Summer Pockets	Assets/Product/Texture/Image/BgStory/Bgstory184.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6015	6	4	Venus Skit	Assets/Product/Texture/Image/UiArchive/UiArchive8.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6019	6	102	Virtual Horizon	Assets/Product/Texture/Image/UiUnionKillStage/UiUnionKillBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6020	6	80	Elegy Of Nightmare	Assets/Product/Texture/Image/UiWorldBoss/UiWorldBossBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2160	1080	0	0
6301	6	200	Babel Tower	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerMainBg4.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6008	6	301	Path of Stars	Assets/Product/Texture/Image/UiArchiveStoryBanner/FubenActivityBanner08.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6012	6	302	Legend of the Executor - GR	Assets/Product/Texture/Image/BgStory/Bgstory185.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6501	6	303	Wendigo	Assets/Product/Texture/Image/BgStory/Bgstory210.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6502	6	304	Book of Toro	Assets/Product/Texture/Image/BgStory/Bgstory242.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6601	6	104	Micawberism Cloisters	Assets/Product/Texture/Image/UiPokemon/UiPokemonBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2338	1080	0	0
6801	6	103	KI.GAL Archives	Assets/Product/Texture/Image/UiExpedition/UiExpeditionBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6101	6	306	Blazing Trails	Assets/Product/Texture/Image/UiBrilliantwalk/UiBrilliantwalkBackgroundBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
7001	7	1	Port Kyaranta	Assets/Product/Texture/Image/BgStory/Bgstory91.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
7002	7	2	Glazed Arch	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiAssign2.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
7003	7	3	Yazaki Reclaimed Land	Assets/Product/Texture/Image/BgStory/BgStory68.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
7004	7	4	Bayside Fort	Assets/Product/Texture/Image/BgStory/BgStory81.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
7005	7	5	Southwood Road	Assets/Product/Texture/Image/BgStory/Bgstory176.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
7006	7	6	K-44 Defense Line	Assets/Product/Texture/Image/BgStory/BgStory77.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
7007	7	7	Achilles	Assets/Product/Texture/Image/BgStory/BgStory29.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
7008	7	8	Cape Nohama Air Base	Assets/Product/Texture/Image/BgStory/BgStory84.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6002	8	1	EX00 Frozen Darkness	Assets/Product/Texture/Image/BgCg/CgJD05.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
8001	8	2	EX01 Grand Blue	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
8002	8	3	EX02 Firn Night	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
8003	8	4	EX03 Lost Chapter	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
8004	8	5	EX04 Echo Aria	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX04.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
8005	8	6	EX05 Inscription of Labyrinth	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX05.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
9001	9	1	EX01 Grand Blue	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
9002	9	2	EX02 Firn Night	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
9003	9	3	EX03 Lost Chapter	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
9004	9	4	EX04 Echo Aria	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX04.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
9005	9	5	EX05 Inscription of Labyrinth	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX05.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
10001	10	1	Untold Naraka	Assets/Product/Texture/Image/BgStory/Bgstory298.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6001	11	1	Night on Christmas	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBanner01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6004	11	6	Poisson d'Avril	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr06.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6017	11	9	Fist of the Taoist	Assets/Product/Texture/Image/UiFubenZhongYuan/FubenZhongYuanGamebg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6021	11	2	Sea of Stars	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiFubenChristmas.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6022	11	3	Ring in the New Year	Assets/Product/Texture/Image/UiFubenYuandan/UiYuandanBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2160	1080	0	0
6024	11	5	Farewell to the Past Year	Assets/Product/Texture/Image/BgCg/Cg1701_1.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6025	11	7	Weirdlands Adventure	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieBg02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2160	1080	0	0
6026	11	10	Endless Summer Blue	Assets/Product/Texture/Image/BgCg/Cg2101_8.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6027	11	11	Commandant's Day	Assets/Product/Texture/Image/BgCg/Cg2401_1.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6028	11	12	Fortune of Spring	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr07.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6029	11	13	White Wishes	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr08.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6031	11	15	Slumberland	Assets/Product/Texture/Image/BgCg/Cghb028.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
6033	11	17	Operation Happy-Go-Lucky	Assets/Product/Texture/Image/BgCg/Cg3201_20.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
6035	11	19	Daydream Believer	Assets/Product/Texture/Image/BgCg/Cghb035.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
12001	12	1	Toniris	Assets/Product/Texture/Image/UiPartnerTeaching/Chapter/UiPartnerTeachingChapterBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
12002	12	2	Frost Oath	Assets/Product/Texture/Image/UiPartnerTeaching/Chapter/UiPartnerTeachingChapterBg02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
13001	13	1	Recitativo di Fantasia	Assets/Product/Texture/Image/BgCg/Cg2401_4.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
13002	13	2	Cursed Waves	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr10.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720	0	0
14001	14	1	ER00 Reveries with a Whale	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicSS18.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
14002	14	2	ER01 The Ark Beyond	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
14003	14	3	ER02 Cinder Burns	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
14004	14	4	ER03 Left Unsaid	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648	0	0
15001	15	1	Path of Remembrance	Assets/Product/Texture/Image/BgCg/Cg3201_18.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
15002	15	2	On the Brink of Abyss	Assets/Product/Texture/Image/BgCg/Cg3201_19.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080	0	0
