Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]	OffsetX[56]	OffsetZ[56]	Cos[56]	Sin[56]	OffsetX[57]	OffsetZ[57]	Cos[57]	Sin[57]	OffsetX[58]	OffsetZ[58]	Cos[58]	Sin[58]	OffsetX[59]	OffsetZ[59]	Cos[59]	Sin[59]	OffsetX[60]	OffsetZ[60]	Cos[60]	Sin[60]	OffsetX[61]	OffsetZ[61]	Cos[61]	Sin[61]	OffsetX[62]	OffsetZ[62]	Cos[62]	Sin[62]	OffsetX[63]	OffsetZ[63]	Cos[63]	Sin[63]	OffsetX[64]	OffsetZ[64]	Cos[64]	Sin[64]	OffsetX[65]	OffsetZ[65]	Cos[65]	Sin[65]	OffsetX[66]	OffsetZ[66]	Cos[66]	Sin[66]	OffsetX[67]	OffsetZ[67]	Cos[67]	Sin[67]	OffsetX[68]	OffsetZ[68]	Cos[68]	Sin[68]	OffsetX[69]	OffsetZ[69]	Cos[69]	Sin[69]	OffsetX[70]	OffsetZ[70]	Cos[70]	Sin[70]	OffsetX[71]	OffsetZ[71]	Cos[71]	Sin[71]	OffsetX[72]	OffsetZ[72]	Cos[72]	Sin[72]	OffsetX[73]	OffsetZ[73]	Cos[73]	Sin[73]	OffsetX[74]	OffsetZ[74]	Cos[74]	Sin[74]	OffsetX[75]	OffsetZ[75]	Cos[75]	Sin[75]	OffsetX[76]	OffsetZ[76]	Cos[76]	Sin[76]	OffsetX[77]	OffsetZ[77]	Cos[77]	Sin[77]	OffsetX[78]	OffsetZ[78]	Cos[78]	Sin[78]	OffsetX[79]	OffsetZ[79]	Cos[79]	Sin[79]	OffsetX[80]	OffsetZ[80]	Cos[80]	Sin[80]	OffsetX[81]	OffsetZ[81]	Cos[81]	Sin[81]	OffsetX[82]	OffsetZ[82]	Cos[82]	Sin[82]	OffsetX[83]	OffsetZ[83]	Cos[83]	Sin[83]	OffsetX[84]	OffsetZ[84]	Cos[84]	Sin[84]	OffsetX[85]	OffsetZ[85]	Cos[85]	Sin[85]	OffsetX[86]	OffsetZ[86]	Cos[86]	Sin[86]	OffsetX[87]	OffsetZ[87]	Cos[87]	Sin[87]	OffsetX[88]	OffsetZ[88]	Cos[88]	Sin[88]	OffsetX[89]	OffsetZ[89]	Cos[89]	Sin[89]	OffsetX[90]	OffsetZ[90]	Cos[90]	Sin[90]	OffsetX[91]	OffsetZ[91]	Cos[91]	Sin[91]	OffsetX[92]	OffsetZ[92]	Cos[92]	Sin[92]	OffsetX[93]	OffsetZ[93]	Cos[93]	Sin[93]	OffsetX[94]	OffsetZ[94]	Cos[94]	Sin[94]	OffsetX[95]	OffsetZ[95]	Cos[95]	Sin[95]	OffsetX[96]	OffsetZ[96]	Cos[96]	Sin[96]	OffsetX[97]	OffsetZ[97]	Cos[97]	Sin[97]	OffsetX[98]	OffsetZ[98]	Cos[98]	Sin[98]	OffsetX[99]	OffsetZ[99]	Cos[99]	Sin[99]	OffsetX[100]	OffsetZ[100]	Cos[100]	Sin[100]	OffsetX[101]	OffsetZ[101]	Cos[101]	Sin[101]	OffsetX[102]	OffsetZ[102]	Cos[102]	Sin[102]	OffsetX[103]	OffsetZ[103]	Cos[103]	Sin[103]	OffsetX[104]	OffsetZ[104]	Cos[104]	Sin[104]	OffsetX[105]	OffsetZ[105]	Cos[105]	Sin[105]	OffsetX[106]	OffsetZ[106]	Cos[106]	Sin[106]	OffsetX[107]	OffsetZ[107]	Cos[107]	Sin[107]	OffsetX[108]	OffsetZ[108]	Cos[108]	Sin[108]	OffsetX[109]	OffsetZ[109]	Cos[109]	Sin[109]	OffsetX[110]	OffsetZ[110]	Cos[110]	Sin[110]	OffsetX[111]	OffsetZ[111]	Cos[111]	Sin[111]	OffsetX[112]	OffsetZ[112]	Cos[112]	Sin[112]	OffsetX[113]	OffsetZ[113]	Cos[113]	Sin[113]	OffsetX[114]	OffsetZ[114]	Cos[114]	Sin[114]	OffsetX[115]	OffsetZ[115]	Cos[115]	Sin[115]	OffsetX[116]	OffsetZ[116]	Cos[116]	Sin[116]	OffsetX[117]	OffsetZ[117]	Cos[117]	Sin[117]	OffsetX[118]	OffsetZ[118]	Cos[118]	Sin[118]	OffsetX[119]	OffsetZ[119]	Cos[119]	Sin[119]	OffsetX[120]	OffsetZ[120]	Cos[120]	Sin[120]	OffsetX[121]	OffsetZ[121]	Cos[121]	Sin[121]	OffsetX[122]	OffsetZ[122]	Cos[122]	Sin[122]	OffsetX[123]	OffsetZ[123]	Cos[123]	Sin[123]	OffsetX[124]	OffsetZ[124]	Cos[124]	Sin[124]	OffsetX[125]	OffsetZ[125]	Cos[125]	Sin[125]	OffsetX[126]	OffsetZ[126]	Cos[126]	Sin[126]	OffsetX[127]	OffsetZ[127]	Cos[127]	Sin[127]	OffsetX[128]	OffsetZ[128]	Cos[128]	Sin[128]	OffsetX[129]	OffsetZ[129]	Cos[129]	Sin[129]	OffsetX[130]	OffsetZ[130]	Cos[130]	Sin[130]	OffsetX[131]	OffsetZ[131]	Cos[131]	Sin[131]	OffsetX[132]	OffsetZ[132]	Cos[132]	Sin[132]	OffsetX[133]	OffsetZ[133]	Cos[133]	Sin[133]	OffsetX[134]	OffsetZ[134]	Cos[134]	Sin[134]	OffsetX[135]	OffsetZ[135]	Cos[135]	Sin[135]	OffsetX[136]	OffsetZ[136]	Cos[136]	Sin[136]	OffsetX[137]	OffsetZ[137]	Cos[137]	Sin[137]	OffsetX[138]	OffsetZ[138]	Cos[138]	Sin[138]	OffsetX[139]	OffsetZ[139]	Cos[139]	Sin[139]
Mo1QingjiejiqiMd010001	Attack54	0	33	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.0004	1	0	0	-0.0012	1	0	0	-0.0023	1	0	0	-0.0034	1	0	0	-0.0046	1	0	0	-0.0056	1	0	0	-0.0063	1	0	0	-0.0067	1	0	0	-0.0066	1	0	0	-0.0058	1	0	0	-0.0043	1	0	0	-0.002	1	0	0	0.0013	1	0	0	0.006	1	0	0	0.0126	1	0	0	0.0213	1	0	0	0.0326	1	0	0	0.0467	1	0	0	0.0643	1	0	0	0.085	1	0	0	0.1102	1	0	0	0.142	1	0	0	0.1795	1	0	0	0.226	1	0	0	0.2854	1	0	0	0.357	1	0	0	0.4342	1	0	0	0.508	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																								
Mo1QingjiejiqiMd010001	Attack55	0	125	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack56	0	39	0.033333	0	0	1	0	0	0.0377	1	0	0	0.0759	1	0	0	0.1142	1	0	0	0.1523	1	0	0	0.1899	1	0	0	0.2268	1	0	0	0.2626	1	0	0	0.297	1	0	0	0.3287	1	0	0	0.355	1	0	0	0.3751	1	0	0	0.394	1	0	0	0.4148	1	0	0	0.4347	1	0	0	0.4503	1	0	0	0.458	1	0	0	0.4574	1	0	0	0.4528	1	0	0	0.448	1	0	0	0.4459	1	0	0	0.4442	1	0	0	0.4395	1	0	0	0.4348	1	0	0	0.4304	1	0	0	0.4154	1	0	0	0.3787	1	0	0	0.3228	1	0	0	0.2612	1	0	0	0.199	1	0	0	0.135	1	0	0	0.0724	1	0	0	0.011	1	0	0	-0.0452	1	0	0	-0.089	1	0	0	-0.1252	1	0	0	-0.156	1	0	0	-0.1779	1	0	0	-0.183	1	0	0	-0.185	1	0																																																																																																																																																																																																																																																																																																																																																																																																												
Mo1QingjiejiqiMd010001	Attack60	0	54	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack61	0	37	0.033333	0	0	1	0	0	0.1151	1	0	0	0.238	1	0	0	0.3464	1	0	0	0.42	1	0	0	0.4606	1	0	0	0.4852	1	0	0	0.4972	1	0	0	0.5	1	0	0	0.4975	1	0	0	0.4925	1	0	0	0.4841	1	0	0	0.4699	1	0	0	0.4508	1	0	0	0.4281	1	0	0	0.4034	1	0	0	0.378	1	0	0	0.3527	1	0	0	0.324	1	0	0	0.291	1	0	0	0.258	1	0	0	0.2278	1	0	0	0.202	1	0	0	0.1772	1	0	0	0.149	1	0	0	0.128	1	0	0	0.125	1	0	0	0.1297	1	0	0	0.139	1	0	0	0.1508	1	0	0	0.1634	1	0	0	0.1787	1	0	0	0.199	1	0	0	0.2184	1	0	0	0.235	1	0	0	0.2444	1	0	0	0.249	1	0	0	0.252	1	0																																																																																																																																																																																																																																																																																																																																																																																																																				
Mo1QingjiejiqiMd010001	Attack62	0	10	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack63	0	31	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack64	0	14	0.016667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack65	0	10	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack66	0	31	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack67	0	14	0.016667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Attack99	0	7	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Behitfly	0	18	0	0	0	1	0	0	-0.0963	1	0	0	-0.161	1	0	0	-0.1771	1	0	0	-0.1911	1	0	0	-0.2033	1	0	0	-0.2137	1	0	0	-0.2228	1	0	0	-0.2308	1	0	0	-0.2378	1	0	0	-0.2442	1	0	0	-0.2503	1	0	0	-0.2562	1	0	0	-0.2621	1	0	0	-0.2683	1	0	0	-0.2748	1	0	0	-0.282	1	0	0	-0.2873	1	0	0	-0.287	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Death	0	40	0	0	0	1	0	0	-0.0883	1	0	0	-0.117	1	0	0	-0.1414	1	0	0	-0.159	1	0	0	-0.1695	1	0	0	-0.1763	1	0	0	-0.1813	1	0	0	-0.1849	1	0	0	-0.1874	1	0	0	-0.189	1	0	0	-0.1901	1	0	0	-0.191	1	0	0	-0.192	1	0	0	-0.1935	1	0	0	-0.1957	1	0	0	-0.199	1	0	0	-0.2045	1	0	0	-0.219	1	0	0	-0.2388	1	0	0	-0.263	1	0	0	-0.2791	1	0	0	-0.2856	1	0	0	-0.2895	1	0	0	-0.293	1	0	0	-0.2951	1	0	0	-0.287	1	0	0	-0.3383	1	0	0	-0.358	1	0	0	-0.3775	1	0	0	-0.3962	1	0	0	-0.414	1	0	0	-0.4312	1	0	0	-0.4469	1	0	0	-0.462	1	0	0	-0.4727	1	0	0	-0.4764	1	0	0	-0.4772	1	0	0	-0.4773	1	0	0	-0.4772	1	0	0	-0.477	1	0																																																																																																																																																																																																																																																																																																																																																																																																								
Mo1QingjiejiqiMd010001	Falldown	0	14	0.016667	0	0	1	0	0	-0.018	1	0	0	-0.036	1	0	0	-0.0526	1	0	0	-0.067	1	0	0	-0.0783	1	0	0	-0.089	1	0	0	-0.1018	1	0	0	-0.1182	1	0	0	-0.1314	1	0	0	-0.137	1	0	0	-0.1378	1	0	0	-0.1363	1	0	0	-0.1345	1	0	0	-0.134	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Hit1	0	14	0.016667	0	0	1	0	0	-0.4824	1	0	0	-0.436	1	0	0	-0.3604	1	0	0	-0.314	1	0	0	-0.2616	1	0	0	-0.198	1	0	0	-0.1424	1	0	0	-0.115	1	0	0	-0.1089	1	0	0	-0.105	1	0	0	-0.0875	1	0	0	-0.052	1	0	0	-0.013	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Hit2	0	14	0.016667	0	0	1	0	0	-0.337	1	0	0	-0.341	1	0	0	-0.3123	1	0	0	-0.2877	1	0	0	-0.2557	1	0	0	-0.202	1	0	0	-0.1293	1	0	0	-0.069	1	0	0	-0.0342	1	0	0	-0.014	1	0	0	-0.002	1	0	0	0.001	1	0	0	-0.0001	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Hit3	0	26	0.016667	0	0	1	0	0	-0.2182	1	0	0	-0.442	1	0	0	-0.5441	1	0	0	-0.6	1	0	0	-0.6353	1	0	0	-0.657	1	0	0	-0.6833	1	0	0	-0.732	1	0	0	-0.8005	1	0	0	-0.869	1	0	0	-0.9301	1	0	0	-0.953	1	0	0	-0.9597	1	0	0	-0.9575	1	0	0	-0.9502	1	0	0	-0.939	1	0	0	-0.9207	1	0	0	-0.899	1	0	0	-0.8782	1	0	0	-0.8631	1	0	0	-0.8523	1	0	0	-0.8418	1	0	0	-0.8357	1	0	0	-0.8351	1	0	0	-0.8361	1	0	0	-0.836	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Hit4	0	26	0.016667	0	0	1	0	0	-0.2408	1	0	0	-0.449	1	0	0	-0.6157	1	0	0	-0.734	1	0	0	-0.788	1	0	0	-0.8142	1	0	0	-0.8399	1	0	0	-0.886	1	0	0	-0.9454	1	0	0	-1.006	1	0	0	-1.0616	1	0	0	-1.097	1	0	0	-1.1289	1	0	0	-1.1513	1	0	0	-1.1522	1	0	0	-1.124	1	0	0	-1.0661	1	0	0	-0.9916	1	0	0	-0.9175	1	0	0	-0.843	1	0	0	-0.7918	1	0	0	-0.772	1	0	0	-0.7631	1	0	0	-0.762	1	0	0	-0.7635	1	0	0	-0.764	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Hovehit	0	7	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Lieonfloor	0	7	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Stand2	0	201	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Standup	0	31	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0001	1	0	0	-0.0001	1	0	0	-0.003	1	0	0	-0.0128	1	0	0	-0.0238	1	0	0	-0.0282	1	0	0	-0.018	1	0	0	0.0142	1	0	0	0.0792	1	0	0	0.1663	1	0	0	0.257	1	0	0	0.3346	1	0	0	0.384	1	0	0	0.4097	1	0	0	0.423	1	0	0	0.4357	1	0	0	0.445	1	0	0	0.4494	1	0	0	0.455	1	0	0	0.4638	1	0	0	0.486	1	0	0	0.5222	1	0	0	0.545	1	0	0	0.5434	1	0	0	0.533	1	0	0	0.5194	1	0	0	0.507	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Stun	0	27	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Mo1QingjiejiqiMd010001	Walk	0	27	0.033333	0	0	1	0	0	0.0675	1	0	0	0.135	1	0	0	0.2025	1	0	0	0.27	1	0	0	0.3375	1	0	0	0.405	1	0	0	0.4725	1	0	0	0.54	1	0	0	0.6075	1	0	0	0.675	1	0	0	0.7425	1	0	0	0.81	1	0	0	0.8775	1	0	0	0.945	1	0	0	1.0125	1	0	0	1.08	1	0	0	1.1475	1	0	0	1.215	1	0	0	1.2825	1	0	0	1.35	1	0	0	1.4175	1	0	0	1.485	1	0	0	1.5525	1	0	0	1.62	1	0	0	1.6875	1	0	0	1.755	1	0	0	1.8	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																												
Mo1QingjiejiqiMd010001	Walkb	0	27	0.033333	0	0	1	0	0	-0.0675	1	0	0	-0.135	1	0	0	-0.2025	1	0	0	-0.27	1	0	0	-0.3375	1	0	0	-0.405	1	0	0	-0.4725	1	0	0	-0.54	1	0	0	-0.6075	1	0	0	-0.675	1	0	0	-0.7425	1	0	0	-0.81	1	0	0	-0.8775	1	0	0	-0.945	1	0	0	-1.0125	1	0	0	-1.08	1	0	0	-1.1475	1	0	0	-1.215	1	0	0	-1.2825	1	0	0	-1.35	1	0	0	-1.4175	1	0	0	-1.485	1	0	0	-1.5525	1	0	0	-1.62	1	0	0	-1.6875	1	0	0	-1.755	1	0	0	-1.8	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																												
Mo1QingjiejiqiMd010001	Walkl	0	27	0.033333	0	0	1	0	-0.0693	-0.0091	1	0	-0.1403	-0.019	1	0	-0.2116	-0.029	1	0	-0.2817	-0.0385	1	0	-0.3493	-0.0467	1	0	-0.413	-0.053	1	0	-0.4693	-0.0564	1	0	-0.511	-0.052	1	0	-0.5416	-0.0414	1	0	-0.571	-0.032	1	0	-0.6038	-0.0213	1	0	-0.6351	-0.0101	1	0	-0.6645	-0.0018	1	0	-0.692	0.002	1	0	-0.7187	0.0041	1	0	-0.7449	0.0051	1	0	-0.771	0.0054	1	0	-0.7975	0.0053	1	0	-0.8247	0.005	1	0	-0.853	0.005	1	0	-0.8859	0.0049	1	0	-0.9241	0.0046	1	0	-0.9585	0.0035	1	0	-0.9841	0.0024	1	0	-1.0031	0.0018	1	0	-1.02	0.001	1	0	-1.032	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																												
Mo1QingjiejiqiMd010001	Walkr	0	27	0.033333	0	0	1	0	0.0375	-0.0089	1	0	0.0751	-0.0186	1	0	0.1129	-0.0287	1	0	0.1507	-0.0383	1	0	0.1884	-0.0466	1	0	0.226	-0.053	1	0	0.2646	-0.0564	1	0	0.302	-0.052	1	0	0.3405	-0.0414	1	0	0.379	-0.032	1	0	0.4166	-0.0213	1	0	0.4545	-0.0101	1	0	0.4928	-0.0018	1	0	0.531	0.002	1	0	0.5671	0.0041	1	0	0.6021	0.0051	1	0	0.6375	0.0054	1	0	0.6746	0.0053	1	0	0.7147	0.005	1	0	0.7596	0.005	1	0	0.8177	0.0049	1	0	0.8892	0.0046	1	0	0.9494	0.0035	1	0	0.984	0.0024	1	0	0.9978	0.0018	1	0	1.005	0.001	1	0	1.012	0	1	0																																																																																																																																																																																																																																																																																																																																																																																																																																																												
