Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]	OffsetX[56]	OffsetZ[56]	Cos[56]	Sin[56]	OffsetX[57]	OffsetZ[57]	Cos[57]	Sin[57]	OffsetX[58]	OffsetZ[58]	Cos[58]	Sin[58]	OffsetX[59]	OffsetZ[59]	Cos[59]	Sin[59]	OffsetX[60]	OffsetZ[60]	Cos[60]	Sin[60]	OffsetX[61]	OffsetZ[61]	Cos[61]	Sin[61]
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Behitfly	0	20	0	0	0	1	0	0	0.0739	1	0	0	0.1341	1	0	0	0.1327	1	0	0	0.1349	1	0	0	0.169	1	0	0	0.1886	1	0	0	0.1853	1	0	0	0.1674	1	0	0	0.1425	1	0	0	0.1176	1	0	0	0.0968	1	0	0	0.079	1	0	0	0.0642	1	0	0	0.0523	1	0	0	0.0433	1	0	0	0.0443	1	0	0	0.0606	1	0	0	0.0976	1	0	0	0.1355	1	0	0	0.15	1	0																																																																																																																																																																
R4BiankaMd010011	Hoverhit	0	20	0	0	0	1	0	0	-0.0127	1	0	0	-0.032	1	0	0	-0.0167	1	0	0	-0.0002	1	0	0	0.0079	1	0	0	0.0099	1	0	0	0.0074	1	0	0	0.001	1	0	0	-0.0095	1	0	0	-0.0238	1	0	0	-0.041	1	0	0	-0.0598	1	0	0	-0.0793	1	0	0	-0.0978	1	0	0	-0.1142	1	0	0	-0.1265	1	0	0	-0.133	1	0	0	-0.1344	1	0	0	-0.1343	1	0	0	-0.1362	1	0																																																																																																																																																																
R4BiankaMd010011	Falldown	0	20	0	0	0	1	0	0	-0.3678	1	0	0	-0.6719	1	0	0	-1.0475	1	0	0	-1.3321	1	0	0	-1.5662	1	0	0	-1.7658	1	0	0	-1.9733	1	0	0	-2.3357	1	0	0	-2.7623	1	0	0	-2.9436	1	0	0	-2.9982	1	0	0	-3.0313	1	0	0	-3.0552	1	0	0	-3.0684	1	0	0	-3.0745	1	0	0	-3.0756	1	0	0	-3.075	1	0	0	-3.0734	1	0	0	-3.0721	1	0	0	-3.0718	1	0																																																																																																																																																																
R4BiankaMd010011	Hitdown	0	27	0	0	0	1	0	0	-0.9048	1	0	0	-1.2978	1	0	0	-1.6751	1	0	0	-2.0267	1	0	0	-2.4452	1	0	0	-2.9697	1	0	0	-3.2344	1	0	0	-3.6416	1	0	0	-4.0178	1	0	0	-4.3023	1	0	0	-4.5359	1	0	0	-4.7356	1	0	0	-4.9436	1	0	0	-5.3054	1	0	0	-5.7325	1	0	0	-5.9143	1	0	0	-5.9681	1	0	0	-6.001	1	0	0	-6.0258	1	0	0	-6.0381	1	0	0	-6.0442	1	0	0	-6.0454	1	0	0	-6.0447	1	0	0	-6.0432	1	0	0	-6.0418	1	0	0	-6.0415	1	0																																																																																																																																								
R4BiankaMd010011	Lieonfloor	0	7	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Standup	0	39	0.033333	0	0	1	0	0	0.049	1	0	0	0.0983	1	0	0	0.1422	1	0	0	0.1757	1	0	0	0.1769	1	0	0	0.177	1	0	0	0.17	1	0	0	0.1511	1	0	0	0.1232	1	0	0	0.0937	1	0	0	0.0805	1	0	0	0.0952	1	0	0	0.1217	1	0	0	0.1508	1	0	0	0.1748	1	0	0	0.2025	1	0	0	0.2255	1	0	0	0.2346	1	0	0	0.239	1	0	0	0.2443	1	0	0	0.2492	1	0	0	0.2536	1	0	0	0.2553	1	0	0	0.2553	1	0	0	0.2538	1	0	0	0.2509	1	0	0	0.2478	1	0	0	0.2443	1	0	0	0.2384	1	0	0	0.2332	1	0	0	0.2261	1	0	0	0.2179	1	0	0	0.2082	1	0	0	0.1996	1	0	0	0.1935	1	0	0	0.1901	1	0	0	0.1877	1	0	0	0.188	1	0	0	0.1879	1	0																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Stand2	0	67	0																																																																																																																																																																																																																																																				
R4BiankaMd010011	Attack01	0	20	0	0	0	1	0	0	0.88	1	0	0	1.9464	1	0	0	2.3081	1	0	0	2.3993	1	0	0	2.3983	1	0	0	2.3996	1	0	0	2.4049	1	0	0	2.4107	1	0	0	2.4168	1	0	0	2.4232	1	0	0	2.4296	1	0	0	2.4361	1	0	0	2.4427	1	0	0	2.4493	1	0	0	2.4564	1	0	0	2.4634	1	0	0	2.4705	1	0	0	2.4777	1	0	0	2.4849	1	0	0	2.4927	1	0																																																																																																																																																																
R4BiankaMd010011	Attack02	0	51	0.033333	0	0	1	0	0	0.0282	1	0	0	0.4077	1	0	0	0.7824	1	0	0	1.0413	1	0	0	1.1923	1	0	0	1.3126	1	0	0	1.4626	1	0	0	1.5138	1	0	0	1.5265	1	0	0	1.4974	1	0	0	1.4489	1	0	0	1.4097	1	0	0	1.3751	1	0	0	1.3612	1	0	0	1.413	1	0	0	1.516	1	0	0	1.6569	1	0	0	1.9599	1	0	0	2.2281	1	0	0	2.3062	1	0	0	2.3471	1	0	0	2.3841	1	0	0	2.4204	1	0	0	2.4395	1	0	0	2.4591	1	0	0	2.4785	1	0	0	2.498	1	0	0	2.5177	1	0	0	2.538	1	0	0	2.5591	1	0	0	2.5813	1	0	0	2.6047	1	0	0	2.6296	1	0	0	2.656	1	0	0	2.6841	1	0	0	2.714	1	0	0	2.7454	1	0	0	2.7783	1	0	0	2.8125	1	0	0	2.8476	1	0	0	2.8833	1	0	0	2.9193	1	0	0	2.9549	1	0	0	2.99	1	0	0	3.024	1	0	0	3.0567	1	0	0	3.0877	1	0	0	3.1169	1	0	0	3.1439	1	0	0	3.1688	1	0	0	3.1842	1	0																																				
R4BiankaMd010011	Attack03	0	35	0.033333	0	0	1	0	0	0.0345	1	0	0	0.0606	1	0	0	0.1535	1	0	0	0.4841	1	0	0	0.4946	1	0	0	0.4677	1	0	0	0.4475	1	0	0	0.2379	1	0	0	-0.1153	1	0	0	-0.3259	1	0	0	-0.5634	1	0	0	-0.7261	1	0	0	-0.7848	1	0	0	-0.8283	1	0	0	-0.8549	1	0	0	-0.8822	1	0	0	-0.9094	1	0	0	-0.9366	1	0	0	-0.9639	1	0	0	-0.9912	1	0	0	-1.0187	1	0	0	-1.0464	1	0	0	-1.0743	1	0	0	-1.1024	1	0	0	-1.1308	1	0	0	-1.1592	1	0	0	-1.1877	1	0	0	-1.2164	1	0	0	-1.2451	1	0	0	-1.2733	1	0	0	-1.3006	1	0	0	-1.3277	1	0	0	-1.3559	1	0	0	-1.3838	1	0	0	-1.4023	1	0																																																																																																				
R4BiankaMd010011	Attack04	0	61	0	0	0	1	0	0	-0.0577	1	0	0	-0.1101	1	0	0	-0.1723	1	0	0	-0.2151	1	0	0	-0.2032	1	0	0	-0.1258	1	0	0	0.2715	1	0	0	0.705	1	0	0	1.0309	1	0	0	1.1351	1	0	0	1.1859	1	0	0	1.2286	1	0	0	1.2669	1	0	0	1.3048	1	0	0	1.3418	1	0	0	1.3822	1	0	0	1.4283	1	0	0	1.4865	1	0	0	1.5398	1	0	0	1.5625	1	0	0	1.5873	1	0	0	1.6099	1	0	0	1.6356	1	0	0	1.6681	1	0	0	1.6975	1	0	0	1.7303	1	0	0	1.7683	1	0	0	1.8193	1	0	0	1.8906	1	0	0	2.017	1	0	0	2.111	1	0	0	2.1231	1	0	0	2.1393	1	0	0	2.1548	1	0	0	2.1701	1	0	0	2.1849	1	0	0	2.1993	1	0	0	2.2134	1	0	0	2.2271	1	0	0	2.2405	1	0	0	2.2537	1	0	0	2.2666	1	0	0	2.2792	1	0	0	2.2917	1	0	0	2.3041	1	0	0	2.3163	1	0	0	2.3284	1	0	0	2.3405	1	0	0	2.3526	1	0	0	2.3646	1	0	0	2.3767	1	0	0	2.3888	1	0	0	2.401	1	0	0	2.4133	1	0	0	2.4258	1	0	0	2.4384	1	0	0	2.4512	1	0	0	2.4642	1	0	0	2.4775	1	0	0	2.491	1	0
R4BiankaMd010011	Attack05	0	57	0	0	0	1	0	0	0.2272	1	0	0	0.9002	1	0	0	4.6445	1	0	0	4.7024	1	0	0	4.819	1	0	0	4.9296	1	0	0	5.1583	1	0	0	5.6292	1	0	0	5.7852	1	0	0	5.7316	1	0	0	5.6079	1	0	0	5.4973	1	0	0	5.4048	1	0	0	5.3326	1	0	0	5.2872	1	0	0	5.2525	1	0	0	5.1402	1	0	0	4.858	1	0	0	4.6467	1	0	0	4.4293	1	0	0	4.2678	1	0	0	4.1597	1	0	0	4.0253	1	0	0	3.887	1	0	0	3.8088	1	0	0	3.701	1	0	0	3.6673	1	0	0	3.6275	1	0	0	3.5692	1	0	0	3.5186	1	0	0	3.4621	1	0	0	3.4018	1	0	0	3.3574	1	0	0	3.3158	1	0	0	3.277	1	0	0	3.257	1	0	0	3.2447	1	0	0	3.2388	1	0	0	3.2441	1	0	0	3.2596	1	0	0	3.2813	1	0	0	3.3001	1	0	0	3.3109	1	0	0	3.226	1	0	0	3.1208	1	0	0	3.1021	1	0	0	3.0923	1	0	0	3.0882	1	0	0	3.0828	1	0	0	3.077	1	0	0	3.0724	1	0	0	3.0683	1	0	0	3.0648	1	0	0	3.0617	1	0	0	3.0587	1	0	0	3.0558	1	0																
R4BiankaMd010011	Attack11	0	29	0	0	0	1	0	0	0.3785	1	0	0	2.7812	1	0	0	4.2623	1	0	0	4.7315	1	0	0	4.7836	1	0	0	3.7331	1	0	0	0.9667	1	0	0	0.2405	1	0	0	0.0525	1	0	0	-0.1484	1	0	0	-0.3317	1	0	0	-0.4031	1	0	0	-0.4478	1	0	0	-0.4844	1	0	0	-0.5102	1	0	0	-0.5279	1	0	0	-0.545	1	0	0	-0.5579	1	0	0	-0.5667	1	0	0	-0.5743	1	0	0	-0.5791	1	0	0	-0.5822	1	0	0	-0.5838	1	0	0	-0.5845	1	0	0	-0.5839	1	0	0	-0.584	1	0	0	-0.5833	1	0	0	-0.5836	1	0																																																																																																																																
R4BiankaMd010011	Attack12	0	40																																																																																																																																																																																																																																																					
R4BiankaMd010011	Attack21	0	41	0.033333	0	0	1	0	0	-0.2032	1	0	0	-0.4742	1	0	0	-0.7075	1	0	0	-1.027	1	0	0	-1.3641	1	0	0	-1.5696	1	0	0	-1.6753	1	0	0	-1.8597	1	0	0	-2.0616	1	0	0	-2.1753	1	0	0	-2.2428	1	0	0	-2.274	1	0	0	-2.2931	1	0	0	-2.3005	1	0	0	-2.3015	1	0	0	-2.2997	1	0	0	-2.2983	1	0	0	-2.3004	1	0	0	-2.3136	1	0	0	-2.3313	1	0	0	-2.3411	1	0	0	-2.3366	1	0	0	-2.3427	1	0	0	-2.3588	1	0	0	-2.3769	1	0	0	-2.3952	1	0	0	-2.414	1	0	0	-2.4331	1	0	0	-2.4513	1	0	0	-2.4688	1	0	0	-2.4869	1	0	0	-2.5049	1	0	0	-2.5229	1	0	0	-2.5409	1	0	0	-2.5588	1	0	0	-2.5767	1	0	0	-2.5946	1	0	0	-2.6125	1	0	0	-2.6301	1	0	0	-2.6476	1	0	0	-2.6593	1	0																																																																												
R4BiankaMd010011	Attack31	0	40	0	0	0	1	0	0	0.6758	1	0	0	1.4495	1	0	0	1.5652	1	0	0	1.7196	1	0	0	1.9348	1	0	0	2.0411	1	0	0	2.0342	1	0	0	2.0331	1	0	0	1.5588	1	0	0	1.4859	1	0	0	1.3629	1	0	0	1.194	1	0	0	1.0009	1	0	0	0.8178	1	0	0	0.6696	1	0	0	0.5576	1	0	0	0.4449	1	0	0	0.2383	1	0	0	-0.0584	1	0	0	-0.2099	1	0	0	-0.2575	1	0	0	-0.3402	1	0	0	-0.4833	1	0	0	-0.5545	1	0	0	-0.6362	1	0	0	-0.7352	1	0	0	-0.7923	1	0	0	-0.8362	1	0	0	-0.8812	1	0	0	-0.9294	1	0	0	-0.945	1	0	0	-0.95	1	0	0	-0.9521	1	0	0	-0.9528	1	0	0	-0.9526	1	0	0	-0.952	1	0	0	-0.952	1	0	0	-0.9518	1	0	0	-0.9519	1	0	0	-0.9526	1	0																																																																																
R4BiankaMd010011	Attack42	0	53	0.033333	0	0	1	0	0	0.898	1	0	0	1.995	1	0	0	3.1791	1	0	0	3.6636	1	0	0	3.7787	1	0	0	3.8684	1	0	0	4.174	1	0	0	4.8001	1	0	0	5.2532	1	0	0	5.4023	1	0	0	5.5053	1	0	0	5.8661	1	0	0	6.4714	1	0	0	6.7933	1	0	0	7.0402	1	0	0	7.1951	1	0	0	7.3097	1	0	0	7.4222	1	0	0	7.5502	1	0	0	7.6976	1	0	0	7.8993	1	0	0	7.9738	1	0	0	7.95	1	0	0	7.9473	1	0	0	7.9469	1	0	0	7.948	1	0	0	7.9496	1	0	0	7.9521	1	0	0	7.9553	1	0	0	7.9592	1	0	0	7.963	1	0	0	7.9664	1	0	0	7.9689	1	0	0	7.9702	1	0	0	7.9702	1	0	0	7.968	1	0	0	7.9633	1	0	0	7.9568	1	0	0	7.9495	1	0	0	7.9414	1	0	0	7.9335	1	0	0	7.9271	1	0	0	7.9216	1	0	0	7.9162	1	0	0	7.9109	1	0	0	7.9058	1	0	0	7.9008	1	0	0	7.8957	1	0	0	7.8904	1	0	0	7.8849	1	0	0	7.8796	1	0	0	7.8741	1	0	0	7.8705	1	0																												
R4BiankaMd010011	Attack43	0	17	0.033333	0	0	1	0	0	0.0923	1	0	0	0.2031	1	0	0	0.2955	1	0	0	0.4502	1	0	0	0.9215	1	0	0	1.2315	1	0	0	1.3261	1	0	0	1.3351	1	0	0	1.3287	1	0	0	1.3603	1	0	0	1.3409	1	0	0	1.3379	1	0	0	1.3373	1	0	0	1.3389	1	0	0	1.3413	1	0	0	1.3428	1	0	0	1.3434	1	0																																																																																																																																																																												
R4BiankaMd010011	Attack44	0	20	0.016667	0	0	1	0	0	0.0451	1	0	0	0.0505	1	0	0	0.0362	1	0	0	0.0129	1	0	0	-0.0384	1	0	0	-0.0562	1	0	0	-0.0066	1	0	0	-0.0428	1	0	0	-0.3147	1	0	0	-0.7509	1	0	0	-0.9794	1	0	0	-1.2274	1	0	0	-1.4404	1	0	0	-1.4913	1	0	0	-1.4994	1	0	0	-1.4853	1	0	0	-1.4846	1	0	0	-1.4861	1	0	0	-1.487	1	0	0	-1.4869	1	0																																																																																																																																																																
R4BiankaMd010011	Attack45	0	19	0	0	0	1	0	0	0.0588	1	0	0	0.119	1	0	0	0.1876	1	0	0	0.3972	1	0	0	5.4077	1	0	0	4.1654	1	0	0	1.0118	1	0	0	0.3883	1	0	0	-0.1096	1	0	0	-0.2672	1	0	0	-0.2951	1	0	0	-0.277	1	0	0	-0.248	1	0	0	-0.237	1	0	0	-0.2351	1	0	0	-0.2362	1	0	0	-0.2381	1	0	0	-0.2394	1	0																																																																																																																																																																								
