Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]	OffsetX[56]	OffsetZ[56]	Cos[56]	Sin[56]	OffsetX[57]	OffsetZ[57]	Cos[57]	Sin[57]	OffsetX[58]	OffsetZ[58]	Cos[58]	Sin[58]	OffsetX[59]	OffsetZ[59]	Cos[59]	Sin[59]	OffsetX[60]	OffsetZ[60]	Cos[60]	Sin[60]	OffsetX[61]	OffsetZ[61]	Cos[61]	Sin[61]	OffsetX[62]	OffsetZ[62]	Cos[62]	Sin[62]	OffsetX[63]	OffsetZ[63]	Cos[63]	Sin[63]	OffsetX[64]	OffsetZ[64]	Cos[64]	Sin[64]	OffsetX[65]	OffsetZ[65]	Cos[65]	Sin[65]	OffsetX[66]	OffsetZ[66]	Cos[66]	Sin[66]	OffsetX[67]	OffsetZ[67]	Cos[67]	Sin[67]	OffsetX[68]	OffsetZ[68]	Cos[68]	Sin[68]	OffsetX[69]	OffsetZ[69]	Cos[69]	Sin[69]	OffsetX[70]	OffsetZ[70]	Cos[70]	Sin[70]	OffsetX[71]	OffsetZ[71]	Cos[71]	Sin[71]	OffsetX[72]	OffsetZ[72]	Cos[72]	Sin[72]	OffsetX[73]	OffsetZ[73]	Cos[73]	Sin[73]	OffsetX[74]	OffsetZ[74]	Cos[74]	Sin[74]	OffsetX[75]	OffsetZ[75]	Cos[75]	Sin[75]	OffsetX[76]	OffsetZ[76]	Cos[76]	Sin[76]	OffsetX[77]	OffsetZ[77]	Cos[77]	Sin[77]	OffsetX[78]	OffsetZ[78]	Cos[78]	Sin[78]	OffsetX[79]	OffsetZ[79]	Cos[79]	Sin[79]	OffsetX[80]	OffsetZ[80]	Cos[80]	Sin[80]	OffsetX[81]	OffsetZ[81]	Cos[81]	Sin[81]	OffsetX[82]	OffsetZ[82]	Cos[82]	Sin[82]	OffsetX[83]	OffsetZ[83]	Cos[83]	Sin[83]	OffsetX[84]	OffsetZ[84]	Cos[84]	Sin[84]	OffsetX[85]	OffsetZ[85]	Cos[85]	Sin[85]	OffsetX[86]	OffsetZ[86]	Cos[86]	Sin[86]	OffsetX[87]	OffsetZ[87]	Cos[87]	Sin[87]	OffsetX[88]	OffsetZ[88]	Cos[88]	Sin[88]	OffsetX[89]	OffsetZ[89]	Cos[89]	Sin[89]	OffsetX[90]	OffsetZ[90]	Cos[90]	Sin[90]	OffsetX[91]	OffsetZ[91]	Cos[91]	Sin[91]	OffsetX[92]	OffsetZ[92]	Cos[92]	Sin[92]	OffsetX[93]	OffsetZ[93]	Cos[93]	Sin[93]	OffsetX[94]	OffsetZ[94]	Cos[94]	Sin[94]
Me1JiegouqiutuMd010001	Attack11	0	45	0.033333	0	0	1	0	0	-0.0047	1	0	0	-0.0116	1	0	0	-0.023	1	0	0	-0.0409	1	0	0	-0.0672	1	0	0	-0.104	1	0	0	-0.1466	1	0	0	-0.314	1	0	0	-0.8254	1	0	0	-1.5365	1	0	0	-2.2702	1	0	0	-2.848	1	0	0	-3.1822	1	0	0	-3.3479	1	0	0	-3.4249	1	0	0	-3.4929	1	0	0	-3.623	1	0	0	-3.897	1	0	0	-4.2284	1	0	0	-4.4936	1	0	0	-4.6895	1	0	0	-4.814	1	0	0	-4.8716	1	0	0	-4.897	1	0	0	-4.9172	1	0	0	-4.9314	1	0	0	-4.9404	1	0	0	-4.9451	1	0	0	-4.9463	1	0	0	-4.945	1	0	0	-4.942	1	0	0	-4.9377	1	0	0	-4.9323	1	0	0	-4.9261	1	0	0	-4.9194	1	0	0	-4.9122	1	0	0	-4.9051	1	0	0	-4.898	1	0	0	-4.8912	1	0	0	-4.8849	1	0	0	-4.8794	1	0	0	-4.8749	1	0	0	-4.8714	1	0	0	-4.869	1	0	0	-4.868	1	0																																																																																																																																																																																																
Me1JiegouqiutuMd010001	Attack12	0	85	0.033333	0	0	1	0	0.0059	-0.0258	1	0	0.0111	-0.0624	1	0	0.0168	-0.1075	1	0	0.024	-0.159	1	0	0.0321	-0.2132	1	0	0.0417	-0.2678	1	0	0.0534	-0.3197	1	0	0.0681	-0.3666	1	0	0.0858	-0.4061	1	0	0.1073	-0.4347	1	0	0.1333	-0.4489	1	0	0.163	-0.447	1	0	0.2086	-0.4163	1	0	0.2739	-0.347	1	0	0.3517	-0.2457	1	0	0.4344	-0.1186	1	0	0.5155	0.0292	1	0	0.588	0.191	1	0	0.6496	0.3987	1	0	0.7047	0.6646	1	0	0.7596	0.954	1	0	0.8208	1.2313	1	0	0.8964	1.496	1	0	0.9822	1.7611	1	0	1.0458	2.0326	1	0	1.0745	2.3152	1	0	1.0857	2.6092	1	0	1.0876	2.9092	1	0	1.0814	3.2018	1	0	1.069	3.473	1	0	1.0511	3.7118	1	0	1.025	3.922	1	0	0.9899	4.1107	1	0	0.9507	4.2869	1	0	0.9129	4.4611	1	0	0.882	4.644	1	0	0.8636	4.846	1	0	0.8667	5.0792	1	0	0.8826	5.3206	1	0	0.892	5.524	1	0	0.8738	5.5791	1	0	0.8588	5.5877	1	0	0.8499	5.6064	1	0	0.8416	5.6187	1	0	0.8371	5.6246	1	0	0.8389	5.6228	1	0	0.8457	5.6132	1	0	0.8559	5.5985	1	0	0.8676	5.5815	1	0	0.8794	5.5652	1	0	0.8895	5.5525	1	0	0.8962	5.5462	1	0	0.8979	5.5492	1	0	0.8928	5.5647	1	0	0.8801	5.5954	1	0	0.859	5.644	1	0	0.8297	5.7106	1	0	0.7944	5.7898	1	0	0.7555	5.8761	1	0	0.7153	5.9641	1	0	0.6762	6.0485	1	0	0.64	6.125	1	0	0.6101	6.1861	1	0	0.5876	6.229	1	0	0.5731	6.251	1	0	0.5653	6.2549	1	0	0.5623	6.246	1	0	0.5623	6.2285	1	0	0.5649	6.2033	1	0	0.57	6.172	1	0	0.577	6.1361	1	0	0.5851	6.0975	1	0	0.5939	6.0579	1	0	0.6028	6.0191	1	0	0.6111	5.983	1	0	0.6182	5.9513	1	0	0.6237	5.9258	1	0	0.6272	5.9078	1	0	0.6297	5.8958	1	0	0.6316	5.8884	1	0	0.6329	5.8845	1	0	0.634	5.8826	1	0	0.635	5.8815	1	0	0.6361	5.8799	1	0	0.637	5.878	1	0																																
Me1JiegouqiutuMd010001	Attack13	0	48	0	0	0	1	0	0	-0.01	1	0	0	-0.0348	1	0	0	-0.0717	1	0	0	-0.118	1	0	0	-0.171	1	0	0	-0.2264	1	0	0	-0.2817	1	0	0	-0.3337	1	0	0	-0.3795	1	0	0	-0.416	1	0	0	-0.4396	1	0	0	-0.4472	1	0	0	-0.445	1	0	0	-0.4387	1	0	0	-0.4232	1	0	0	-0.393	1	0	0	-0.3432	1	0	0	-0.263	1	0	0	-0.1536	1	0	0	-0.06	1	0	0	-0.0204	1	0	0	0.009	1	0	0	0.0513	1	0	0	0.0794	1	0	0	0.0953	1	0	0	0.0999	1	0	0	0.0938	1	0	0	0.0777	1	0	0	0.0548	1	0	0	0.026	1	0	0	-0.0073	1	0	0	-0.044	1	0	0	-0.0829	1	0	0	-0.123	1	0	0	-0.1634	1	0	0	-0.2024	1	0	0	-0.2386	1	0	0	-0.27	1	0	0	-0.2952	1	0	0	-0.313	1	0	0	-0.3214	1	0	0	-0.322	1	0	0	-0.322	1	0	0	-0.322	1	0	0	-0.322	1	0	0	-0.322	1	0	0	-0.322	1	0	0	-0.322	1	0																																																																																																																																																																																				
Me1JiegouqiutuMd010001	Attack14	0	34	0.016667	0	0	1	0	0.0019	0.0008	1	0	0.006	0.006	1	0	0.0107	0.0161	1	0	0.015	0.033	1	0	0.0143	0.0582	1	0	0.009	0.095	1	0	-0.049	0.1911	1	0	-0.494	0.771	1	0	-1.2713	1.9408	1	0	-2.034	3.285	1	0	-2.4891	4.1399	1	0	-2.7638	4.788	1	0	-3.0556	5.6956	1	0	-3.381	6.753	1	0	-3.5253	7.2619	1	0	-3.557	7.754	1	0	-3.5651	8.7579	1	0	-3.518	9.538	1	0	-3.4176	9.957	1	0	-3.307	10.369	1	0	-3.232	11.0416	1	0	-3.2095	11.5672	1	0	-3.2092	11.9287	1	0	-3.1974	12.3367	1	0	-3.1784	12.7405	1	0	-3.161	13.076	1	0	-3.1489	13.3214	1	0	-3.139	13.509	1	0	-3.1298	13.6559	1	0	-3.1219	13.7744	1	0	-3.1148	13.8762	1	0	-3.103	14.001	1	0	-3.0891	14.1227	1	0	-3.087	14.142	1	0																																																																																																																																																																																																																																												
Me1JiegouqiutuMd010001	Attack15	0	67	0.033333	0	0	1	0	0	0.207	1	0	0	0.473	1	0	0	0.7625	1	0	0	1.041	1	0	0	1.305	1	0	0	1.5702	1	0	0	1.8415	1	0	0	2.1234	1	0	0	2.4172	1	0	0	2.7171	1	0	0	3.0097	1	0	0	3.281	1	0	0	3.5204	1	0	0	3.731	1	0	0	3.9198	1	0	0	4.096	1	0	0	4.2702	1	0	0	4.453	1	0	0	4.655	1	0	0	4.8883	1	0	0	5.1298	1	0	0	5.332	1	0	0	5.3881	1	0	0	5.398	1	0	0	5.4141	1	0	0	5.4263	1	0	0	5.4326	1	0	0	5.4309	1	0	0	5.4214	1	0	0	5.407	1	0	0	5.3903	1	0	0	5.3743	1	0	0	5.3617	1	0	0	5.3554	1	0	0	5.358	1	0	0	5.372	1	0	0	5.4018	1	0	0	5.4514	1	0	0	5.5188	1	0	0	5.5986	1	0	0	5.6852	1	0	0	5.7732	1	0	0	5.8573	1	0	0	5.933	1	0	0	5.9952	1	0	0	6.039	1	0	0	6.0584	1	0	0	6.0623	1	0	0	6.0546	1	0	0	6.0372	1	0	0	6.0118	1	0	0	5.9799	1	0	0	5.9437	1	0	0	5.905	1	0	0	5.8659	1	0	0	5.8273	1	0	0	5.791	1	0	0	5.7595	1	0	0	5.7346	1	0	0	5.7172	1	0	0	5.7058	1	0	0	5.6992	1	0	0	5.6961	1	0	0	5.6946	1	0	0	5.6931	1	0	0	5.69	1	0	0	5.686	1	0																																																																																																								
Me1JiegouqiutuMd010001	Attack16	0	9	0.033333	0	0	1	0	0	0.017	1	0	0	0.0606	1	0	0	0.1205	1	0	0	0.186	1	0	0	0.2334	1	0	0	0.255	1	0	0	0.2686	1	0	0	0.289	1	0	0	0.315	1	0																																																																																																																																																																																																																																																																																																																																																
Me1JiegouqiutuMd010001	Attack17	0	69	0.033333	0	0	1	0	0	-0.012	1	0	0	-0.038	1	0	0	-0.0661	1	0	0	-0.0856	1	0	0	-0.0839	1	0	0	-0.048	1	0	0	0.0456	1	0	0	0.3	1	0	0	0.6856	1	0	0	1.124	1	0	0	1.5983	1	0	0	2.0965	1	0	0	2.6008	1	0	0	3.0975	1	0	0	3.5706	1	0	0	4.0039	1	0	0	4.4004	1	0	0	4.7773	1	0	0	5.1517	1	0	0	5.5397	1	0	0	5.9567	1	0	0	6.423	1	0	0	7.0378	1	0	0	7.808	1	0	0	8.6972	1	0	0	9.285	1	0	0	9.353	1	0	0	9.376	1	0	0	9.3967	1	0	0	9.405	1	0	0	9.4021	1	0	0	9.395	1	0	0	9.3855	1	0	0	9.3742	1	0	0	9.3621	1	0	0	9.3495	1	0	0	9.3356	1	0	0	9.3209	1	0	0	9.3058	1	0	0	9.291	1	0	0	9.2768	1	0	0	9.2644	1	0	0	9.2557	1	0	0	9.253	1	0	0	9.2568	1	0	0	9.2651	1	0	0	9.2752	1	0	0	9.2847	1	0	0	9.291	1	0	0	9.2917	1	0	0	9.2848	1	0	0	9.268	1	0	0	9.2381	1	0	0	9.198	1	0	0	9.1508	1	0	0	9.0983	1	0	0	9.0429	1	0	0	8.9872	1	0	0	8.9335	1	0	0	8.8843	1	0	0	8.8421	1	0	0	8.809	1	0	0	8.7901	1	0	0	8.783	1	0	0	8.785	1	0	0	8.792	1	0	0	8.8011	1	0	0	8.808	1	0	0	8.809	1	0																																																																																																
Me1JiegouqiutuMd010001	Attack18	0	91	0.033333	0	0	1	0	0	-0.0097	1	0	0	-0.034	1	0	0	-0.0681	1	0	0	-0.109	1	0	0	-0.1511	1	0	0	-0.1921	1	0	0	-0.2264	1	0	0	-0.25	1	0	0	-0.2594	1	0	0	-0.255	1	0	0	-0.2379	1	0	0	-0.2101	1	0	0	-0.1742	1	0	0	-0.136	1	0	0	-0.1086	1	0	0	-0.0894	1	0	0	-0.0735	1	0	0	-0.056	1	0	0	-0.0334	1	0	0	-0.002	1	0	0	0.0425	1	0	0	0.0816	1	0	0	0.1102	1	0	0	0.1318	1	0	0	0.1494	1	0	0	0.1662	1	0	0	0.1842	1	0	0	0.207	1	0	0	0.2361	1	0	0	0.2631	1	0	0	0.284	1	0	0	0.3006	1	0	0	0.3143	1	0	0	0.3255	1	0	0	0.3331	1	0	0	0.3375	1	0	0	0.3394	1	0	0	0.3398	1	0	0	0.3394	1	0	0	0.339	1	0	0	0.3394	1	0	0	0.3414	1	0	0	0.3458	1	0	0	0.3524	1	0	0	0.3597	1	0	0	0.3664	1	0	0	0.3727	1	0	0	0.3787	1	0	0	0.3841	1	0	0	0.3891	1	0	0	0.3936	1	0	0	0.3974	1	0	0	0.4007	1	0	0	0.4032	1	0	0	0.405	1	0	0	0.406	1	0	0	0.4048	1	0	0	0.3853	1	0	0	0.3452	1	0	0	0.2905	1	0	0	0.2272	1	0	0	0.16	1	0	0	0.0929	1	0	0	0.0308	1	0	0	-0.0207	1	0	0	-0.056	1	0	0	-0.0717	1	0	0	-0.075	1	0	0	-0.0729	1	0	0	-0.067	1	0	0	-0.0591	1	0	0	-0.0502	1	0	0	-0.0429	1	0	0	-0.0367	1	0	0	-0.0294	1	0	0	-0.0213	1	0	0	-0.0135	1	0	0	-0.007	1	0	0	-0.0024	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0								
Me1JiegouqiutuMd010001	Attack19	0	93	0.033333	0	0	1	0	0	-0.0058	1	0	0	-0.016	1	0	0	-0.0257	1	0	0	-0.032	1	0	0	-0.0319	1	0	0	-0.016	1	0	0	0.0006	1	0	0	0.015	1	0	0	0.0219	1	0	0	0.024	1	0	0	0.0227	1	0	0	0.018	1	0	0	0.0116	1	0	0	0.004	1	0	0	-0.0046	1	0	0	-0.0114	1	0	0	-0.0167	1	0	0	-0.02	1	0	0	-0.0219	1	0	0	-0.008	1	0	0	0.0589	1	0	0	0.173	1	0	0	0.2963	1	0	0	0.4047	1	0	0	0.4985	1	0	0	0.5864	1	0	0	0.6685	1	0	0	0.7444	1	0	0	0.8135	1	0	0	0.8754	1	0	0	0.9297	1	0	0	0.9759	1	0	0	1.0135	1	0	0	1.042	1	0	0	1.0609	1	0	0	1.07	1	0	0	1.0744	1	0	0	1.078	1	0	0	1.081	1	0	0	1.0836	1	0	0	1.0857	1	0	0	1.0876	1	0	0	1.0892	1	0	0	1.0903	1	0	0	1.0909	1	0	0	1.091	1	0	0	1.0145	1	0	0	0.947	1	0	0	0.9264	1	0	0	0.925	1	0	0	0.9263	1	0	0	0.929	1	0	0	0.9329	1	0	0	0.939	1	0	0	0.9466	1	0	0	0.9522	1	0	0	0.9556	1	0	0	0.96	1	0	0	0.969	1	0	0	0.996	1	0	0	1.0459	1	0	0	1.116	1	0	0	1.2057	1	0	0	1.314	1	0	0	1.4355	1	0	0	1.542	1	0	0	1.6213	1	0	0	1.6766	1	0	0	1.7117	1	0	0	1.726	1	0	0	1.7192	1	0	0	1.6985	1	0	0	1.6742	1	0	0	1.6556	1	0	0	1.6411	1	0	0	1.6258	1	0	0	1.6105	1	0	0	1.596	1	0	0	1.5834	1	0	0	1.573	1	0	0	1.5648	1	0	0	1.5595	1	0	0	1.5564	1	0	0	1.556	1	0	0	1.558	1	0	0	1.5622	1	0	0	1.566	1	0	0	1.57	1	0	0	1.5716	1	0	0	1.572	1	0	0	1.572	1	0	0	1.572	1	0	0	1.572	1	0
Me1JiegouqiutuMd010001	Attack20	0	19	0	0	0	1	0	0	0.1629	1	0	0	0.3607	1	0	0	0.7125	1	0	0	1.208	1	0	0	1.5852	1	0	0	1.8706	1	0	0	2.1189	1	0	0	2.396	1	0	0	2.6423	1	0	0	2.7844	1	0	0	2.8595	1	0	0	2.899	1	0	0	2.9391	1	0	0	3.0147	1	0	0	3.1614	1	0	0	3.364	1	0	0	3.5294	1	0	0	3.681	1	0																																																																																																																																																																																																																																																																																																												
Me1JiegouqiutuMd010001	Attack21	0	28	0.016667	0	0	1	0	0	0.1324	1	0	0	0.23	1	0	0	0.3298	1	0	0	0.435	1	0	0	0.5442	1	0	0	0.656	1	0	0	0.7694	1	0	0	0.8828	1	0	0	0.9946	1	0	0	1.103	1	0	0	1.2066	1	0	0	1.3041	1	0	0	1.3941	1	0	0	1.4754	1	0	0	1.5465	1	0	0	1.6058	1	0	0	1.6515	1	0	0	1.682	1	0	0	1.6957	1	0	0	1.697	1	0	0	1.6958	1	0	0	1.6937	1	0	0	1.6911	1	0	0	1.6881	1	0	0	1.685	1	0	0	1.682	1	0	0	1.679	1	0	0	1.678	1	0																																																																																																																																																																																																																																																																				
Me1JiegouqiutuMd010001	Attack22	0	49	0	0	0	1	0	0	0.145	1	0	0	0.266	1	0	0	0.3402	1	0	0	0.3772	1	0	0	0.3947	1	0	0	0.41	1	0	0	0.4375	1	0	0	0.4933	1	0	0	0.5974	1	0	0	0.747	1	0	0	0.9	1	0	0	1.0405	1	0	0	1.1526	1	0	0	1.222	1	0	0	1.2742	1	0	0	1.2891	1	0	0	1.2782	1	0	0	1.2665	1	0	0	1.255	1	0	0	1.244	1	0	0	1.2346	1	0	0	1.228	1	0	0	1.2247	1	0	0	1.233	1	0	0	1.2647	1	0	0	1.3197	1	0	0	1.3887	1	0	0	1.4626	1	0	0	1.5321	1	0	0	1.588	1	0	0	1.6243	1	0	0	1.647	1	0	0	1.6623	1	0	0	1.6712	1	0	0	1.6756	1	0	0	1.6769	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0	0	1.677	1	0																																																																																																																																																																																				
Me1JiegouqiutuMd010001	Attack23	0	78	0	0	0	1	0	0	0.1601	1	0	0	0.393	1	0	0	1.0828	1	0	0	1.984	1	0	0	2.4875	1	0	0	2.563	1	0	0	3.1192	1	0	0	3.69	1	0	0	4.2838	1	0	0	4.531	1	0	0	4.5911	1	0	0	4.803	1	0	0	4.9731	1	0	0	5.141	1	0	0	5.2603	1	0	0	5.322	1	0	0	5.3522	1	0	0	5.4154	1	0	0	5.5857	1	0	0	5.851	1	0	0	6.0887	1	0	0	6.323	1	0	0	6.5815	1	0	0	6.696	1	0	0	6.7136	1	0	0	6.7125	1	0	0	6.6963	1	0	0	6.6565	1	0	0	6.6171	1	0	0	6.597	1	0	0	6.5937	1	0	0	6.6111	1	0	0	6.6487	1	0	0	6.703	1	0	0	6.7722	1	0	0	6.853	1	0	0	6.9448	1	0	0	7.0422	1	0	0	7.1337	1	0	0	7.2054	1	0	0	7.2594	1	0	0	7.3005	1	0	0	7.333	1	0	0	7.3613	1	0	0	7.3899	1	0	0	7.423	1	0	0	7.4617	1	0	0	7.4847	1	0	0	7.4931	1	0	0	7.5029	1	0	0	7.5299	1	0	0	7.576	1	0	0	7.6195	1	0	0	7.6531	1	0	0	7.6749	1	0	0	7.685	1	0	0	7.6864	1	0	0	7.6831	1	0	0	7.6772	1	0	0	7.6703	1	0	0	7.6617	1	0	0	7.651	1	0	0	7.6382	1	0	0	7.6264	1	0	0	7.6166	1	0	0	7.6089	1	0	0	7.6037	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0	0	7.601	1	0																																																												
Me1JiegouqiutuMd010001	Attack24	0	40	0	0	0	1	0	0	0.2161	1	0	0	0.539	1	0	0	0.8688	1	0	0	1.04	1	0	0	1.0981	1	0	0	1.172	1	0	0	1.3634	1	0	0	1.565	1	0	0	1.7269	1	0	0	1.8641	1	0	0	1.9921	1	0	0	2.125	1	0	0	2.2615	1	0	0	2.3857	1	0	0	2.4952	1	0	0	2.5955	1	0	0	2.695	1	0	0	2.803	1	0	0	2.9282	1	0	0	3.061	1	0	0	3.1836	1	0	0	3.2788	1	0	0	3.3469	1	0	0	3.4005	1	0	0	3.4445	1	0	0	3.4839	1	0	0	3.5237	1	0	0	3.5694	1	0	0	3.6224	1	0	0	3.6783	1	0	0	3.7322	1	0	0	3.7799	1	0	0	3.8146	1	0	0	3.833	1	0	0	3.8395	1	0	0	3.8373	1	0	0	3.8295	1	0	0	3.8194	1	0	0	3.8103	1	0	0	3.805	1	0																																																																																																																																																																																																																				
Me1JiegouqiutuMd010001	Attack25	0	44	0.016667	0	0	1	0	0	0.1459	1	0	0	0.2006	1	0	0	0.2467	1	0	0	0.367	1	0	0	0.4657	1	0	0	0.53	1	0	0	0.7764	1	0	0	1.349	1	0	0	2.0635	1	0	0	2.418	1	0	0	2.6726	1	0	0	2.9164	1	0	0	3.0894	1	0	0	3.2097	1	0	0	3.2912	1	0	0	3.3495	1	0	0	3.3995	1	0	0	3.454	1	0	0	3.5283	1	0	0	3.613	1	0	0	3.6771	1	0	0	3.7036	1	0	0	3.714	1	0	0	3.7196	1	0	0	3.7204	1	0	0	3.7177	1	0	0	3.7124	1	0	0	3.7057	1	0	0	3.6985	1	0	0	3.692	1	0	0	3.6863	1	0	0	3.6808	1	0	0	3.6757	1	0	0	3.671	1	0	0	3.6665	1	0	0	3.6625	1	0	0	3.6588	1	0	0	3.6556	1	0	0	3.6528	1	0	0	3.6504	1	0	0	3.6485	1	0	0	3.6471	1	0	0	3.6462	1	0	0	3.646	1	0																																																																																																																																																																																																				
Me1JiegouqiutuMd010001	Attack26	0	64	0.016667	0	0	1	0	0	0.046	1	0	0	0.0917	1	0	0	0.1575	1	0	0	0.265	1	0	0	0.424	1	0	0	0.5652	1	0	0	0.7019	1	0	0	0.907	1	0	0	1.2431	1	0	0	1.712	1	0	0	2.0768	1	0	0	2.193	1	0	0	2.2331	1	0	0	2.257	1	0	0	2.284	1	0	0	2.3049	1	0	0	2.3172	1	0	0	2.3202	1	0	0	2.3189	1	0	0	2.3156	1	0	0	2.3104	1	0	0	2.3039	1	0	0	2.2965	1	0	0	2.289	1	0	0	2.2818	1	0	0	2.2754	1	0	0	2.2706	1	0	0	2.2677	1	0	0	2.2674	1	0	0	2.2711	1	0	0	2.2815	1	0	0	2.2984	1	0	0	2.3212	1	0	0	2.355	1	0	0	2.4092	1	0	0	2.452	1	0	0	2.4521	1	0	0	2.418	1	0	0	2.3528	1	0	0	2.246	1	0	0	2.1216	1	0	0	2.0064	1	0	0	1.9004	1	0	0	1.8032	1	0	0	1.7145	1	0	0	1.634	1	0	0	1.5615	1	0	0	1.4966	1	0	0	1.4425	1	0	0	1.4018	1	0	0	1.3734	1	0	0	1.356	1	0	0	1.3491	1	0	0	1.35	1	0	0	1.3538	1	0	0	1.3598	1	0	0	1.3669	1	0	0	1.3744	1	0	0	1.381	1	0	0	1.387	1	0	0	1.3911	1	0	0	1.394	1	0	0	1.3951	1	0	0	1.395	1	0																																																																																																																				
