Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]	OffsetX[56]	OffsetZ[56]	Cos[56]	Sin[56]	OffsetX[57]	OffsetZ[57]	Cos[57]	Sin[57]	OffsetX[58]	OffsetZ[58]	Cos[58]	Sin[58]	OffsetX[59]	OffsetZ[59]	Cos[59]	Sin[59]	OffsetX[60]	OffsetZ[60]	Cos[60]	Sin[60]	OffsetX[61]	OffsetZ[61]	Cos[61]	Sin[61]	OffsetX[62]	OffsetZ[62]	Cos[62]	Sin[62]	OffsetX[63]	OffsetZ[63]	Cos[63]	Sin[63]	OffsetX[64]	OffsetZ[64]	Cos[64]	Sin[64]	OffsetX[65]	OffsetZ[65]	Cos[65]	Sin[65]	OffsetX[66]	OffsetZ[66]	Cos[66]	Sin[66]	OffsetX[67]	OffsetZ[67]	Cos[67]	Sin[67]	OffsetX[68]	OffsetZ[68]	Cos[68]	Sin[68]	OffsetX[69]	OffsetZ[69]	Cos[69]	Sin[69]	OffsetX[70]	OffsetZ[70]	Cos[70]	Sin[70]	OffsetX[71]	OffsetZ[71]	Cos[71]	Sin[71]	OffsetX[72]	OffsetZ[72]	Cos[72]	Sin[72]	OffsetX[73]	OffsetZ[73]	Cos[73]	Sin[73]	OffsetX[74]	OffsetZ[74]	Cos[74]	Sin[74]	OffsetX[75]	OffsetZ[75]	Cos[75]	Sin[75]	OffsetX[76]	OffsetZ[76]	Cos[76]	Sin[76]	OffsetX[77]	OffsetZ[77]	Cos[77]	Sin[77]	OffsetX[78]	OffsetZ[78]	Cos[78]	Sin[78]	OffsetX[79]	OffsetZ[79]	Cos[79]	Sin[79]	OffsetX[80]	OffsetZ[80]	Cos[80]	Sin[80]	OffsetX[81]	OffsetZ[81]	Cos[81]	Sin[81]	OffsetX[82]	OffsetZ[82]	Cos[82]	Sin[82]	OffsetX[83]	OffsetZ[83]	Cos[83]	Sin[83]	OffsetX[84]	OffsetZ[84]	Cos[84]	Sin[84]	OffsetX[85]	OffsetZ[85]	Cos[85]	Sin[85]	OffsetX[86]	OffsetZ[86]	Cos[86]	Sin[86]	OffsetX[87]	OffsetZ[87]	Cos[87]	Sin[87]	OffsetX[88]	OffsetZ[88]	Cos[88]	Sin[88]	OffsetX[89]	OffsetZ[89]	Cos[89]	Sin[89]	OffsetX[90]	OffsetZ[90]	Cos[90]	Sin[90]	OffsetX[91]	OffsetZ[91]	Cos[91]	Sin[91]	OffsetX[92]	OffsetZ[92]	Cos[92]	Sin[92]	OffsetX[93]	OffsetZ[93]	Cos[93]	Sin[93]	OffsetX[94]	OffsetZ[94]	Cos[94]	Sin[94]	OffsetX[95]	OffsetZ[95]	Cos[95]	Sin[95]	OffsetX[96]	OffsetZ[96]	Cos[96]	Sin[96]	OffsetX[97]	OffsetZ[97]	Cos[97]	Sin[97]	OffsetX[98]	OffsetZ[98]	Cos[98]	Sin[98]	OffsetX[99]	OffsetZ[99]	Cos[99]	Sin[99]	OffsetX[100]	OffsetZ[100]	Cos[100]	Sin[100]	OffsetX[101]	OffsetZ[101]	Cos[101]	Sin[101]	OffsetX[102]	OffsetZ[102]	Cos[102]	Sin[102]	OffsetX[103]	OffsetZ[103]	Cos[103]	Sin[103]	OffsetX[104]	OffsetZ[104]	Cos[104]	Sin[104]	OffsetX[105]	OffsetZ[105]	Cos[105]	Sin[105]	OffsetX[106]	OffsetZ[106]	Cos[106]	Sin[106]	OffsetX[107]	OffsetZ[107]	Cos[107]	Sin[107]	OffsetX[108]	OffsetZ[108]	Cos[108]	Sin[108]	OffsetX[109]	OffsetZ[109]	Cos[109]	Sin[109]	OffsetX[110]	OffsetZ[110]	Cos[110]	Sin[110]	OffsetX[111]	OffsetZ[111]	Cos[111]	Sin[111]	OffsetX[112]	OffsetZ[112]	Cos[112]	Sin[112]	OffsetX[113]	OffsetZ[113]	Cos[113]	Sin[113]	OffsetX[114]	OffsetZ[114]	Cos[114]	Sin[114]	OffsetX[115]	OffsetZ[115]	Cos[115]	Sin[115]	OffsetX[116]	OffsetZ[116]	Cos[116]	Sin[116]	OffsetX[117]	OffsetZ[117]	Cos[117]	Sin[117]	OffsetX[118]	OffsetZ[118]	Cos[118]	Sin[118]	OffsetX[119]	OffsetZ[119]	Cos[119]	Sin[119]	OffsetX[120]	OffsetZ[120]	Cos[120]	Sin[120]	OffsetX[121]	OffsetZ[121]	Cos[121]	Sin[121]	OffsetX[122]	OffsetZ[122]	Cos[122]	Sin[122]	OffsetX[123]	OffsetZ[123]	Cos[123]	Sin[123]
Mb1MelodyMd010001	Attack23	0	92	0.016667	0	0	1	0	0	0.0391	1	0	0	-0.041	1	0	0	-0.0747	1	0	0	-0.041	1	0	0	0.0115	1	0	0	0.083	1	0	0	0.2057	1	0	0	0.335	1	0	0	0.4601	1	0	0	0.485	1	0	0	0.435	1	0	0	0.385	1	0	0	0.3706	1	0	0	0.408	1	0	0	0.4598	1	0	0	0.533	1	0	0	0.6321	1	0	0	0.73	1	0	0	0.8403	1	0	0	0.963	1	0	0	1.0365	1	0	0	1.12	1	0	0	1.1974	1	0	0	1.259	1	0	0	1.3749	1	0	0	1.664	1	0	0	2.0823	1	0	0	2.432	1	0	0	2.6454	1	0	0	2.761	1	0	0	2.8743	1	0	0	3.01	1	0	0	3.1506	1	0	0	3.263	1	0	0	3.3135	1	0	0	3.373	1	0	0	3.4536	1	0	0	3.695	1	0	0	4.0663	1	0	0	4.422	1	0	0	4.6605	1	0	0	4.736	1	0	0	4.7706	1	0	0	4.784	1	0	0	4.7812	1	0	0	4.775	1	0	0	4.7633	1	0	0	4.746	1	0	0	4.7325	1	0	0	4.729	1	0	0	4.7303	1	0	0	4.735	1	0	0	4.7411	1	0	0	4.745	1	0	0	4.7458	1	0	0	4.741	1	0	0	4.7312	1	0	0	4.718	1	0	0	4.7016	1	0	0	4.683	1	0	0	4.663	1	0	0	4.643	1	0	0	4.6224	1	0	0	4.603	1	0	0	4.5844	1	0	0	4.56	1	0	0	4.531	1	0	0	4.501	1	0	0	4.4757	1	0	0	4.455	1	0	0	4.4433	1	0	0	4.443	1	0	0	4.4489	1	0	0	4.456	1	0	0	4.4659	1	0	0	4.478	1	0	0	4.4895	1	0	0	4.51	1	0	0	4.5412	1	0	0	4.577	1	0	0	4.6131	1	0	0	4.649	1	0	0	4.6803	1	0	0	4.699	1	0	0	4.7098	1	0	0	4.715	1	0	0	4.7186	1	0	0	4.719	1	0	0	4.7175	1	0	0	4.716	1	0	0	4.7149	1	0	0	4.715	1	0																																																																																																																								
Mb1MelodyMd010001	Attack31	0	67	0.033333	0	0	1	0	0	0.0548	1	0	0	0.051	1	0	0	0.0106	1	0	0	-0.086	1	0	0	-0.2281	1	0	0	-0.351	1	0	0	-0.4678	1	0	0	-0.517	1	0	0	-0.518	1	0	0	-0.501	1	0	0	-0.434	1	0	0	-0.323	1	0	0	-0.1223	1	0	0	0.164	1	0	0	0.3305	1	0	0	0.452	1	0	0	0.5574	1	0	0	0.701	1	0	0	1.0425	1	0	0	1.178	1	0	0	1.1614	1	0	0	1.183	1	0	0	1.2016	1	0	0	1.21	1	0	0	1.2151	1	0	0	1.218	1	0	0	1.2211	1	0	0	1.223	1	0	0	1.2227	1	0	0	1.219	1	0	0	1.212	1	0	0	1.196	1	0	0	1.1636	1	0	0	1.121	1	0	0	1.0674	1	0	0	0.988	1	0	0	0.898	1	0	0	0.807	1	0	0	0.724	1	0	0	0.66	1	0	0	0.6253	1	0	0	0.612	1	0	0	0.6119	1	0	0	0.613	1	0	0	0.6118	1	0	0	0.615	1	0	0	0.6217	1	0	0	0.626	1	0	0	0.6319	1	0	0	0.64	1	0	0	0.6452	1	0	0	0.647	1	0	0	0.6481	1	0	0	0.648	1	0	0	0.648	1	0	0	0.648	1	0	0	0.6475	1	0	0	0.647	1	0	0	0.6453	1	0	0	0.648	1	0	0	0.6612	1	0	0	0.68	1	0	0	0.7028	1	0	0	0.729	1	0	0	0.7525	1	0	0	0.767	1	0	0	0.775	1	0																																																																																																																																																																																																																												
Mb1MelodyMd010001	Attack32	0	74	0.016667	0	0	1	0	0	0.0548	1	0	0	0.051	1	0	0	0.01	1	0	0	-0.086	1	0	0	-0.2168	1	0	0	-0.351	1	0	0	-0.4677	1	0	0	-0.517	1	0	0	-0.518	1	0	0	-0.501	1	0	0	-0.434	1	0	0	-0.323	1	0	0	-0.1223	1	0	0	0.164	1	0	0	0.3305	1	0	0	0.452	1	0	0	0.5574	1	0	0	0.701	1	0	0	1.0424	1	0	0	1.178	1	0	0	1.1594	1	0	0	1.178	1	0	0	1.1984	1	0	0	1.247	1	0	0	1.4372	1	0	0	1.668	1	0	0	1.8472	1	0	0	2.032	1	0	0	2.23	1	0	0	2.455	1	0	0	2.7234	1	0	0	3.101	1	0	0	3.4	1	0	0	3.637	1	0	0	3.7403	1	0	0	3.821	1	0	0	3.9395	1	0	0	4.058	1	0	0	4.1622	1	0	0	4.254	1	0	0	4.3359	1	0	0	4.41	1	0	0	4.5258	1	0	0	4.663	1	0	0	4.7411	1	0	0	4.763	1	0	0	4.7647	1	0	0	4.754	1	0	0	4.7375	1	0	0	4.721	1	0	0	4.6995	1	0	0	4.67	1	0	0	4.6398	1	0	0	4.604	1	0	0	4.5649	1	0	0	4.526	1	0	0	4.4873	1	0	0	4.453	1	0	0	4.4306	1	0	0	4.424	1	0	0	4.4242	1	0	0	4.43	1	0	0	4.4421	1	0	0	4.461	1	0	0	4.4865	1	0	0	4.511	1	0	0	4.5349	1	0	0	4.561	1	0	0	4.5816	1	0	0	4.592	1	0	0	4.5917	1	0	0	4.588	1	0	0	4.5831	1	0	0	4.582	1	0																																																																																																																																																																																																
Mb1MelodyMd010001	Attack33	0	67	0.033333	0	0	1	0	0	0.11	1	0	0	0.157	1	0	0	0.1779	1	0	0	0.192	1	0	0	0.2042	1	0	0	0.14	1	0	0	0.3183	1	0	0	0.887	1	0	0	1.0263	1	0	0	1.068	1	0	0	1.0964	1	0	0	1.145	1	0	0	1.1703	1	0	0	1.181	1	0	0	1.2026	1	0	0	1.124	1	0	0	0.8817	1	0	0	1.086	1	0	0	1.3234	1	0	0	1.499	1	0	0	1.5369	1	0	0	1.433	1	0	0	1.4858	1	0	0	1.794	1	0	0	1.9544	1	0	0	2.009	1	0	0	2.0006	1	0	0	2.009	1	0	0	2.034	1	0	0	2.06	1	0	0	2.0904	1	0	0	2.114	1	0	0	2.1268	1	0	0	2.142	1	0	0	2.1826	1	0	0	2.239	1	0	0	2.115	1	0	0	2.008	1	0	0	1.9419	1	0	0	1.913	1	0	0	1.8986	1	0	0	1.891	1	0	0	1.8854	1	0	0	1.881	1	0	0	1.8761	1	0	0	1.87	1	0	0	1.8592	1	0	0	1.836	1	0	0	1.8185	1	0	0	1.8	1	0	0	1.7818	1	0	0	1.766	1	0	0	1.7523	1	0	0	1.742	1	0	0	1.7341	1	0	0	1.733	1	0	0	1.7321	1	0	0	1.729	1	0	0	1.725	1	0	0	1.722	1	0	0	1.7212	1	0	0	1.726	1	0	0	1.7387	1	0	0	1.757	1	0	0	1.7789	1	0	0	1.803	1	0	0	1.816	1	0																																																																																																																																																																																																																												
Mb1MelodyMd010001	Attack41	0	37	0.033333	0	0	1	0	-0.0181	0.0409	1	0	0.037	0.03	1	0	-0.0957	-0.0566	1	0	-0.072	0.102	1	0	0.0588	0.1145	1	0	0.122	0.109	1	0	0.1375	0.094	1	0	0.144	0.08	1	0	0.1452	0.0665	1	0	0.144	0.052	1	0	0.1406	0.0333	1	0	0.135	0.01	1	0	0.1289	-0.0242	1	0	0.106	-0.072	1	0	0.036	-0.1089	1	0	-0.033	-0.084	1	0	-0.0637	-0.0321	1	0	-0.072	0.004	1	0	-0.0812	0.0247	1	0	-0.086	0.033	1	0	-0.0966	0.0323	1	0	-0.098	0.053	1	0	-0.0713	0.0716	1	0	-0.049	0.061	1	0	-0.056	0.027	1	0	-0.073	0.002	1	0	-0.0792	-0.0067	1	0	-0.082	-0.012	1	0	-0.0846	-0.0141	1	0	-0.084	-0.015	1	0	-0.0836	-0.0167	1	0	-0.081	-0.016	1	0	-0.079	-0.014	1	0	-0.076	-0.012	1	0	-0.072	-0.009	1	0	-0.069	-0.006	1	0	-0.066	-0.004	1	0																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack42	0	37	0.033333	0	0	1	0	0.0175	0.0404	1	0	-0.037	0.03	1	0	0.0974	-0.0606	1	0	0.08	0.103	1	0	-0.052	0.1173	1	0	-0.122	0.108	1	0	-0.1371	0.0937	1	0	-0.143	0.075	1	0	-0.144	0.066	1	0	-0.145	0.056	1	0	-0.1446	0.0395	1	0	-0.142	0.013	1	0	-0.1312	-0.025	1	0	-0.1	-0.071	1	0	-0.0331	-0.1019	1	0	0.034	-0.081	1	0	0.0654	-0.0334	1	0	0.072	0.003	1	0	0.0794	0.0252	1	0	0.088	0.035	1	0	0.0986	0.0346	1	0	0.098	0.051	1	0	0.0793	0.0689	1	0	0.065	0.062	1	0	0.0655	0.04	1	0	0.074	0.018	1	0	0.0817	0.0034	1	0	0.087	-0.01	1	0	0.0888	-0.0236	1	0	0.085	-0.036	1	0	0.08	-0.0399	1	0	0.075	-0.036	1	0	0.069	-0.03	1	0	0.063	-0.024	1	0	0.0569	-0.0165	1	0	0.052	-0.009	1	0	0.05	-0.004	1	0																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack43	0	47	0.033333	0	0	1	0	-0.0515	-0.0017	1	0	-0.039	-0.081	1	0	0.0409	-0.1284	1	0	0.069	-0.016	1	0	0.0852	0.1747	1	0	0.097	0.3	1	0	0.0823	0.3882	1	0	0.062	0.5	1	0	0.0446	0.6418	1	0	0.017	0.796	1	0	-0.0446	0.9942	1	0	-0.105	1.225	1	0	-0.0922	1.4346	1	0	-0.103	1.524	1	0	-0.1124	1.5297	1	0	-0.124	1.533	1	0	-0.1241	1.527	1	0	-0.123	1.52	1	0	-0.1205	1.5125	1	0	-0.119	1.504	1	0	-0.1194	1.5051	1	0	-0.113	1.414	1	0	-0.1176	1.2565	1	0	-0.13	1.099	1	0	-0.1456	0.9797	1	0	-0.132	0.919	1	0	-0.0885	0.8841	1	0	-0.055	0.839	1	0	-0.0615	0.788	1	0	-0.095	0.745	1	0	-0.127	0.7111	1	0	-0.142	0.684	1	0	-0.1366	0.6521	1	0	-0.121	0.609	1	0	-0.106	0.563	1	0	-0.1	0.534	1	0	-0.0895	0.5136	1	0	-0.08	0.5	1	0	-0.0727	0.4973	1	0	-0.072	0.499	1	0	-0.0759	0.5013	1	0	-0.082	0.498	1	0	-0.0867	0.4914	1	0	-0.087	0.487	1	0	-0.088	0.4825	1	0	-0.087	0.479	1	0	-0.087	0.477	1	0																																																																																																																																																																																																																																																																																																												
Mb1MelodyMd010001	Attack51	0	67	0	0	0	1	0	0	-0.0213	1	0	0	-0.038	1	0	0	-0.0847	1	0	0	-0.046	1	0	0	-0.0113	1	0	0	-0.017	1	0	0	-0.0625	1	0	0	-0.081	1	0	0	-0.0202	1	0	0	-0.027	1	0	0	-0.0232	1	0	0	-0.08	1	0	0	-0.102	1	0	0	0.001	1	0	0	0.385	1	0	0	0.679	1	0	0	0.9046	1	0	0	1.362	1	0	0	1.9022	1	0	0	2.332	1	0	0	2.5541	1	0	0	2.623	1	0	0	2.5848	1	0	0	2.406	1	0	0	2.653	1	0	0	3.115	1	0	0	3.1746	1	0	0	3.143	1	0	0	3.0633	1	0	0	2.95	1	0	0	2.8851	1	0	0	2.873	1	0	0	2.8865	1	0	0	3.008	1	0	0	3.3067	1	0	0	3.988	1	0	0	4.1229	1	0	0	4.142	1	0	0	4.1474	1	0	0	4.156	1	0	0	4.1636	1	0	0	4.17	1	0	0	4.1709	1	0	0	4.164	1	0	0	4.1468	1	0	0	4.115	1	0	0	4.069	1	0	0	3.995	1	0	0	3.9063	1	0	0	3.822	1	0	0	3.7428	1	0	0	3.678	1	0	0	3.6334	1	0	0	3.626	1	0	0	3.662	1	0	0	3.707	1	0	0	3.7509	1	0	0	3.823	1	0	0	3.8867	1	0	0	3.947	1	0	0	3.9979	1	0	0	4.042	1	0	0	4.079	1	0	0	4.107	1	0	0	4.1117	1	0	0	4.122	1	0	0	4.122	1	0																																																																																																																																																																																																																												
Mb1MelodyMd010001	Attack52	0	41	0	0	0	1	0	0	-0.0018	1	0	0	-0.017	1	0	0	-0.0383	1	0	0	-0.153	1	0	0	-0.0749	1	0	0	0.208	1	0	0	0.6255	1	0	0	0.89	1	0	0	1.0947	1	0	0	1.269	1	0	0	1.441	1	0	0	1.532	1	0	0	1.6182	1	0	0	1.728	1	0	0	1.7576	1	0	0	1.786	1	0	0	1.7849	1	0	0	1.785	1	0	0	1.9047	1	0	0	2.155	1	0	0	2.2591	1	0	0	2.317	1	0	0	2.3024	1	0	0	2.298	1	0	0	2.3484	1	0	0	2.382	1	0	0	2.5658	1	0	0	2.861	1	0	0	3.0231	1	0	0	3.131	1	0	0	3.1934	1	0	0	3.24	1	0	0	3.288	1	0	0	3.327	1	0	0	3.3544	1	0	0	3.374	1	0	0	3.3882	1	0	0	3.399	1	0	0	3.4094	1	0	0	3.421	1	0	0	3.421	1	0																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack53	0	21	0	0	0	1	0	0	-0.0745	1	0	0	-0.13	1	0	0	-0.1253	1	0	0	-0.079	1	0	0	0.0253	1	0	0	0.15	1	0	0	0.3094	1	0	0	0.507	1	0	0	0.7123	1	0	0	0.912	1	0	0	1.1361	1	0	0	1.313	1	0	0	1.5184	1	0	0	1.509	1	0	0	1.515	1	0	0	1.511	1	0	0	1.5041	1	0	0	1.496	1	0	0	1.4884	1	0	0	1.482	1	0	0	1.482	1	0																																																																																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack61	0	37	0	0	0	1	0	0.1109	-0.1293	1	0	-0.263	-0.415	1	0	-0.8075	-0.8168	1	0	-1.351	-1.204	1	0	-1.8229	-1.3965	1	0	-2.25	-1.445	1	0	-2.6451	-1.4206	1	0	-2.976	-1.358	1	0	-3.2293	-1.2925	1	0	-3.433	-1.2	1	0	-3.6002	-1.0725	1	0	-3.736	-0.927	1	0	-3.8483	-0.7824	1	0	-3.954	-0.666	1	0	-4.0803	-0.5864	1	0	-4.219	-0.526	1	0	-4.3431	-0.4749	1	0	-4.438	-0.434	1	0	-4.5006	-0.4036	1	0	-4.534	-0.379	1	0	-4.5477	-0.3652	1	0	-4.549	-0.357	1	0	-4.5502	-0.354	1	0	-4.556	-0.351	1	0	-4.5647	-0.3424	1	0	-4.571	-0.326	1	0	-4.5714	-0.3124	1	0	-4.574	-0.31	1	0	-4.5751	-0.3136	1	0	-4.574	-0.316	1	0	-4.5735	-0.32	1	0	-4.572	-0.325	1	0	-4.571	-0.33	1	0	-4.57	-0.335	1	0	-4.569	-0.3396	1	0	-4.568	-0.343	1	0	-4.568	-0.343	1	0																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack62	0	37	0	0	0	1	0	-0.0972	-0.1085	1	0	0.241	-0.415	1	0	0.7783	-0.8137	1	0	1.328	-1.2	1	0	1.7979	-1.3932	1	0	2.215	-1.44	1	0	2.6053	-1.4161	1	0	2.944	-1.355	1	0	3.2128	-1.2957	1	0	3.431	-1.242	1	0	3.6143	-1.195	1	0	3.765	-1.159	1	0	3.8879	-1.123	1	0	3.995	-1.079	1	0	4.0966	-1.0148	1	0	4.196	-0.919	1	0	4.2951	-0.8017	1	0	4.393	-0.681	1	0	4.4863	-0.5742	1	0	4.566	-0.499	1	0	4.6228	-0.4638	1	0	4.648	-0.459	1	0	4.6393	-0.4625	1	0	4.618	-0.457	1	0	4.6016	-0.4478	1	0	4.584	-0.442	1	0	4.5622	-0.4304	1	0	4.546	-0.411	1	0	4.5396	-0.3918	1	0	4.54	-0.378	1	0	4.5426	-0.3628	1	0	4.543	-0.352	1	0	4.5416	-0.3484	1	0	4.538	-0.347	1	0	4.5334	-0.3456	1	0	4.53	-0.343	1	0	4.53	-0.343	1	0																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack63	0	29	0.033333	0	0	1	0	0	-0.0504	1	0	0	-0.148	1	0	0	1.2635	1	0	0	2.441	1	0	0	3.3766	1	0	0	4.176	1	0	0	4.7958	1	0	0	5.105	1	0	0	5.3252	1	0	0	5.434	1	0	0	5.4486	1	0	0	5.463	1	0	0	5.4775	1	0	0	5.493	1	0	0	5.4986	1	0	0	5.503	1	0	0	5.5113	1	0	0	5.524	1	0	0	5.5313	1	0	0	5.515	1	0	0	5.4905	1	0	0	5.466	1	0	0	5.4379	1	0	0	5.385	1	0	0	5.3195	1	0	0	5.255	1	0	0	5.2232	1	0	0	5.233	1	0	0	5.241	1	0																																																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack64	0	33	0.033333	0	0	1	0	0	-0.0658	1	0	0	-0.306	1	0	0	-0.9314	1	0	0	-2.089	1	0	0	-2.981	1	0	0	-3.556	1	0	0	-4.0103	1	0	0	-4.351	1	0	0	-4.6103	1	0	0	-4.819	1	0	0	-4.9876	1	0	0	-5.128	1	0	0	-5.2528	1	0	0	-5.372	1	0	0	-5.4734	1	0	0	-5.558	1	0	0	-5.6291	1	0	0	-5.689	1	0	0	-5.7403	1	0	0	-5.776	1	0	0	-5.7985	1	0	0	-5.811	1	0	0	-5.81	1	0	0	-5.809	1	0	0	-5.8054	1	0	0	-5.795	1	0	0	-5.7843	1	0	0	-5.777	1	0	0	-5.7748	1	0	0	-5.776	1	0	0	-5.776	1	0	0	-5.776	1	0	0	-5.777	1	0																																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack65	0	20	0.05	0	0	1	0	0.0038	-0.0609	1	0	-0.025	-0.133	1	0	0.0502	-0.2504	1	0	-0.193	-0.074	1	0	-0.704	0.883	1	0	-1.368	1.651	1	0	-1.9774	2.2752	1	0	-2.4	2.653	1	0	-2.3995	2.6541	1	0	-2.399	2.654	1	0	-2.399	2.654	1	0	-2.398	2.654	1	0	-2.398	2.654	1	0	-2.398	2.653	1	0	-2.398	2.653	1	0	-2.398	2.653	1	0	-2.398	2.653	1	0	-2.398	2.653	1	0	-2.398	2.653	1	0	-2.398	2.653	1	0																																																																																																																																																																																																																																																																																																																																																																																																																								
Mb1MelodyMd010001	Attack66	0	21	0	0	0	1	0	-0.0059	-0.0586	1	0	-0.024	-0.133	1	0	-0.0654	-0.2829	1	0	0.143	0.124	1	0	0.6588	0.8678	1	0	1.34	1.642	1	0	1.9607	2.2744	1	0	2.389	2.639	1	0	2.388	2.639	1	0	2.388	2.639	1	0	2.388	2.6395	1	0	2.388	2.64	1	0	2.387	2.64	1	0	2.387	2.64	1	0	2.387	2.64	1	0	2.387	2.64	1	0	2.388	2.64	1	0	2.388	2.64	1	0	2.388	2.64	1	0	2.388	2.64	1	0	2.388	2.64	1	0																																																																																																																																																																																																																																																																																																																																																																																																																				
Mb1MelodyMd010001	Attack67	0	31	0	0	0	1	0	-0.0191	0.1119	1	0	-0.046	0.307	1	0	-0.0681	0.512	1	0	-0.088	0.69	1	0	-0.0746	0.7993	1	0	-0.068	0.831	1	0	-0.0661	0.8396	1	0	-0.063	0.837	1	0	-0.0595	0.8267	1	0	-0.056	0.812	1	0	-0.052	0.7969	1	0	-0.048	0.783	1	0	-0.0374	0.7596	1	0	-0.02	0.725	1	0	-0.0004	0.6864	1	0	0.018	0.649	1	0	0.0274	0.6224	1	0	0.029	0.607	1	0	0.032	0.6004	1	0	0.034	0.604	1	0	0.0351	0.6157	1	0	0.034	0.632	1	0	0.0306	0.652	1	0	0.025	0.673	1	0	0.018	0.6898	1	0	0.011	0.702	1	0	0.0043	0.7058	1	0	0.002	0.703	1	0	0.0005	0.7015	1	0	0	0.7	1	0	0	0.7	1	0																																																																																																																																																																																																																																																																																																																																																																												
