Index	Id	Score	Level
925	13000600	4597750	925
926	13000600	4602750	926
927	13000600	4607750	927
928	13000600	4612750	928
929	13000600	4617750	929
930	13000600	4622750	930
931	13000600	4627750	931
932	13000600	4632750	932
933	13000600	4637750	933
934	13000600	4642750	934
935	13000600	4647750	935
936	13000600	4652750	936
937	13000600	4657750	937
938	13000600	4662750	938
939	13000600	4667750	939
940	13000600	4672750	940
941	13000600	4677750	941
942	13000600	4682750	942
943	13000600	4687750	943
944	13000600	4692750	944
945	13000600	4697750	945
946	13000600	4702750	946
947	13000600	4707750	947
948	13000600	4712750	948
949	13000600	4717750	949
950	13000600	4722750	950
951	13000600	4727750	951
952	13000600	4732750	952
953	13000600	4737750	953
954	13000600	4742750	954
955	13000600	4747750	955
956	13000600	4752750	956
957	13000600	4757750	957
958	13000600	4762750	958
959	13000600	4767750	959
960	13000600	4772750	960
961	13000600	4777750	961
962	13000600	4782750	962
963	13000600	4787750	963
964	13000600	4792750	964
965	13000600	4797750	965
966	13000600	4802750	966
967	13000600	4807750	967
968	13000600	4812750	968
969	13000600	4817750	969
970	13000600	4822750	970
971	13000600	4827750	971
972	13000600	4832750	972
973	13000600	4837750	973
974	13000600	4842750	974
975	13000600	4847750	975
976	13000600	4852750	976
977	13000600	4857750	977
978	13000600	4862750	978
979	13000600	4867750	979
980	13000600	4872750	980
981	13000600	4877750	981
982	13000600	4882750	982
983	13000600	4887750	983
984	13000600	4892750	984
985	13000600	4897750	985
986	13000600	4902750	986
987	13000600	4907750	987
988	13000600	4912750	988
989	13000600	4917750	989
990	13000600	4922750	990
991	13000600	4927750	991
992	13000600	4932750	992
993	13000600	4937750	993
994	13000600	4942750	994
995	13000600	4947750	995
996	13000600	4952750	996
997	13000600	4957750	997
998	13000600	4962750	998
999	13000600	4967750	999
1000	13000700	50	1
1001	13000700	150	2
1002	13000700	300	3
1003	13000700	500	4
1004	13000700	750	5
1005	13000700	1050	6
1006	13000700	1400	7
1007	13000700	1800	8
1008	13000700	2250	9
1009	13000700	2750	10
1010	13000700	3300	11
1011	13000700	3900	12
1012	13000700	4550	13
1013	13000700	5250	14
1014	13000700	6000	15
1015	13000700	6800	16
1016	13000700	7650	17
1017	13000700	8550	18
1018	13000700	9500	19
1019	13000700	10500	20
1020	13000700	11550	21
1021	13000700	12650	22
1022	13000700	13800	23
1023	13000700	15000	24
1024	13000700	16250	25
1025	13000700	17550	26
1026	13000700	18900	27
1027	13000700	20300	28
1028	13000700	21750	29
1029	13000700	23250	30
1030	13000700	24800	31
1031	13000700	26400	32
1032	13000700	28050	33
1033	13000700	29750	34
1034	13000700	31500	35
1035	13000700	33300	36
1036	13000700	35150	37
1037	13000700	37050	38
1038	13000700	39000	39
1039	13000700	41000	40
1040	13000700	43050	41
1041	13000700	45150	42
1042	13000700	47300	43
1043	13000700	49500	44
1044	13000700	51750	45
1045	13000700	54050	46
1046	13000700	56400	47
1047	13000700	58800	48
1048	13000700	61250	49
1049	13000700	63750	50
1050	13000700	66300	51
1051	13000700	68900	52
1052	13000700	71550	53
1053	13000700	74250	54
1054	13000700	77000	55
1055	13000700	79800	56
1056	13000700	82650	57
1057	13000700	85550	58
1058	13000700	88500	59
1059	13000700	91500	60
1060	13000700	94550	61
1061	13000700	97650	62
1062	13000700	100800	63
1063	13000700	104000	64
1064	13000700	107250	65
1065	13000700	110550	66
1066	13000700	113900	67
1067	13000700	117300	68
1068	13000700	120750	69
1069	13000700	124250	70
1070	13000700	127800	71
1071	13000700	131400	72
1072	13000700	135050	73
1073	13000700	138750	74
1074	13000700	142500	75
1075	13000700	146300	76
1076	13000700	150150	77
1077	13000700	154050	78
1078	13000700	158000	79
1079	13000700	162000	80
1080	13000700	166050	81
1081	13000700	170150	82
1082	13000700	174300	83
1083	13000700	178500	84
1084	13000700	182750	85
1085	13000700	187050	86
1086	13000700	191400	87
1087	13000700	195800	88
1088	13000700	200250	89
1089	13000700	204750	90
1090	13000700	209300	91
1091	13000700	213900	92
1092	13000700	218550	93
1093	13000700	223250	94
1094	13000700	228000	95
1095	13000700	232800	96
1096	13000700	237650	97
1097	13000700	242550	98
1098	13000700	247500	99
1099	13000700	252500	100
1100	13000700	257550	101
1101	13000700	262650	102
1102	13000700	267800	103
1103	13000700	273000	104
1104	13000700	278250	105
1105	13000700	283550	106
1106	13000700	288900	107
1107	13000700	294300	108
1108	13000700	299750	109
1109	13000700	305250	110
1110	13000700	310800	111
1111	13000700	316400	112
1112	13000700	322050	113
1113	13000700	327750	114
1114	13000700	333500	115
1115	13000700	339300	116
1116	13000700	345150	117
1117	13000700	351050	118
1118	13000700	357000	119
1119	13000700	363000	120
1120	13000700	369050	121
1121	13000700	375150	122
1122	13000700	381300	123
1123	13000700	387500	124
1124	13000700	393750	125
1125	13000700	400050	126
1126	13000700	406400	127
1127	13000700	412800	128
1128	13000700	419250	129
1129	13000700	425750	130
1130	13000700	432300	131
1131	13000700	438900	132
1132	13000700	445550	133
1133	13000700	452250	134
1134	13000700	459000	135
1135	13000700	465800	136
1136	13000700	472650	137
1137	13000700	479550	138
1138	13000700	486500	139
1139	13000700	493500	140
1140	13000700	500550	141
1141	13000700	507650	142
1142	13000700	514800	143
1143	13000700	522000	144
1144	13000700	529250	145
1145	13000700	536550	146
1146	13000700	543900	147
1147	13000700	551300	148
1148	13000700	558750	149
1149	13000700	566250	150
1150	13000700	573800	151
1151	13000700	581400	152
1152	13000700	589050	153
1153	13000700	596750	154
1154	13000700	604500	155
1155	13000700	612300	156
1156	13000700	620150	157
1157	13000700	628050	158
1158	13000700	636000	159
1159	13000700	644000	160
1160	13000700	652050	161
1161	13000700	660150	162
1162	13000700	668300	163
1163	13000700	676500	164
1164	13000700	684750	165
1165	13000700	693050	166
1166	13000700	701400	167
1167	13000700	709800	168
1168	13000700	718250	169
1169	13000700	726750	170
1170	13000700	735300	171
1171	13000700	743900	172
1172	13000700	752550	173
1173	13000700	761250	174
1174	13000700	770000	175
1175	13000700	778800	176
1176	13000700	787650	177
1177	13000700	796550	178
1178	13000700	805500	179
1179	13000700	814500	180
1180	13000700	823550	181
1181	13000700	832650	182
1182	13000700	841800	183
