Id	PowerId	Level	Type	TypeParam[1]	TypeParam[2]	TypeParam[3]	AttribId	AttribGrowRateId	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	SubSkillId[1]	SubSkillId[2]	SubSkillId[3]	SubSkillId[4]	SubSkillId[5]	SubSkillId[6]	SubSkillId[7]	SubSkillId[8]	SubSkillId[9]	SubSkillId[10]	SubSkillId[11]	SubSkillId[12]	SubSkillId[13]	SubSkillId[14]	SubMagicId[1]	SubMagicId[2]	SubMagicId[3]	SubMagicId[4]	SubMagicId[5]	SubMagicId[6]	SubMagicId[7]	SubMagicId[8]	SubMagicId[9]	SubMagicId[10]	SubMagicId[11]	SubMagicId[12]	SubMagicId[13]	SubMagicId[14]
21	101201	21											100101	100102	100103												100101	100102	100103	100144	100145	100146								
22	101201	22											100101	100102	100103												100101	100102	100103	100144	100145	100146								
23	101201	23											100101	100102	100103												100101	100102	100103	100144	100145	100146								
24	101201	24											100101	100102	100103												100101	100102	100103	100144	100145	100146								
25	101201	25											100101	100102	100103												100101	100102	100103	100144	100145	100146								
26	101201	26											100101	100102	100103												100101	100102	100103	100144	100145	100146								
27	101201	27											100101	100102	100103												100101	100102	100103	100144	100145	100146								
28	101201	28											100101	100102	100103												100101	100102	100103	100144	100145	100146								
29	101201	29											100101	100102	100103												100101	100102	100103	100144	100145	100146								
30	101201	30											100101	100102	100103												100101	100102	100103	100144	100145	100146								
31	101201	31											100101	100102	100103												100101	100102	100103	100144	100145	100146								
32	101201	32											100101	100102	100103												100101	100102	100103	100144	100145	100146								
33	101201	33											100101	100102	100103												100101	100102	100103	100144	100145	100146								
34	101201	34											100101	100102	100103												100101	100102	100103	100144	100145	100146								
35	101201	35											100101	100102	100103												100101	100102	100103	100144	100145	100146								
36	101206	1	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
37	101206	2	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
38	101206	3	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
39	101206	4	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
40	101206	5	1	1	6		9536	9536	100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
41	101206	6	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
42	101206	7	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
43	101206	8	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
44	101206	9	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
45	101206	10	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
46	101206	11	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
47	101206	12	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
48	101206	13	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
49	101206	14	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
50	101206	15	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
51	101206	16	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
52	101206	17	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
53	101206	18	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
54	101206	19	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
55	101206	20	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
56	101206	21	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
57	101206	22	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
58	101206	23	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
59	101206	24	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
60	101206	25	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
61	101206	26	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
62	101206	27	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
63	101206	28	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
64	101206	29	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
65	101206	30	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
66	101206	31	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
67	101206	32	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
68	101206	33	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
69	101206	34	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
70	101206	35	1	1	6		9536		100100				100107	100108	100109												100121	100122	100123	100124	100125	100126	100109							
71	101211	1											100104	100105	100106												100111	100112	100113											
72	101211	2											100104	100105	100106												100111	100112	100113											
73	101211	3											100104	100105	100106												100111	100112	100113											
74	101211	4											100104	100105	100106												100111	100112	100113											
75	101211	5											100104	100105	100106												100111	100112	100113											
76	101211	6											100104	100105	100106												100111	100112	100113											
77	101211	7											100104	100105	100106												100111	100112	100113											
78	101211	8											100104	100105	100106												100111	100112	100113											
79	101211	9											100104	100105	100106												100111	100112	100113											
80	101211	10											100104	100105	100106												100111	100112	100113											
81	101211	11											100104	100105	100106												100111	100112	100113											
82	101211	12											100104	100105	100106												100111	100112	100113											
83	101211	13											100104	100105	100106												100111	100112	100113											
84	101211	14											100104	100105	100106												100111	100112	100113											
85	101211	15											100104	100105	100106												100111	100112	100113											
86	101211	16											100104	100105	100106												100111	100112	100113											
87	101211	17											100104	100105	100106												100111	100112	100113											
88	101211	18											100104	100105	100106												100111	100112	100113											
89	101211	19											100104	100105	100106												100111	100112	100113											
90	101211	20											100104	100105	100106												100111	100112	100113											
91	101211	21											100104	100105	100106												100111	100112	100113											
92	101211	22											100104	100105	100106												100111	100112	100113											
93	101211	23											100104	100105	100106												100111	100112	100113											
94	101211	24											100104	100105	100106												100111	100112	100113											
95	101211	25											100104	100105	100106												100111	100112	100113											
96	101211	26											100104	100105	100106												100111	100112	100113											
97	101211	27											100104	100105	100106												100111	100112	100113											
98	101211	28											100104	100105	100106												100111	100112	100113											
99	101211	29											100104	100105	100106												100111	100112	100113											
100	101211	30											100104	100105	100106												100111	100112	100113											
101	101211	31											100104	100105	100106												100111	100112	100113											
102	101211	32											100104	100105	100106												100111	100112	100113											
103	101211	33											100104	100105	100106												100111	100112	100113											
104	101211	34											100104	100105	100106												100111	100112	100113											
105	101211	35											100104	100105	100106												100111	100112	100113											
106	101216	1											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
107	101216	2											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
108	101216	3											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
109	101216	4											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
110	101216	5											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
111	101216	6											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
112	101216	7											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
113	101216	8											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
114	101216	9											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
115	101216	10											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
116	101216	11											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
117	101216	12											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
118	101216	13											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
119	101216	14											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
120	101216	15											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
121	101216	16											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
122	101216	17											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
123	101216	18											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
124	101216	19											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
125	101216	20											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
126	101216	21											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
127	101216	22											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
128	101216	23											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
129	101216	24											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
130	101216	25											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
131	101216	26											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
132	101216	27											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
133	101216	28											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
134	101216	29											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
135	101216	30											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
136	101216	31											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
137	101216	32											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
138	101216	33											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
139	101216	34											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
140	101216	35											100121	100122	100123	100124	100125										100131	100132	100133	100134	100135									
141	101217	1											100110														100162	100163												
142	101217	2											100110														100162	100163												
143	101217	3											100110														100162	100163												
144	101217	4											100110														100162	100163												
145	101217	5											100110														100162	100163												
146	101217	6											100110														100162	100163												
147	101217	7											100110														100162	100163												
148	101217	8											100110														100162	100163												
149	101217	9											100110														100162	100163												
150	101217	10											100110														100162	100163												
151	101217	11											100110														100162	100163												
152	101217	12											100110														100162	100163												
153	101217	13											100110														100162	100163												
154	101217	14											100110														100162	100163												
155	101217	15											100110														100162	100163												
156	101217	16											100110														100162	100163												
157	101217	17											100110														100162	100163												
158	101217	18											100110														100162	100163												
159	101217	19											100110														100162	100163												
160	101217	20											100110														100162	100163												
161	101217	21											100110														100162	100163												
162	101217	22											100110														100162	100163												
163	101217	23											100110														100162	100163												
164	101217	24											100110														100162	100163												
165	101217	25											100110														100162	100163												
166	101217	26											100110														100162	100163												
167	101217	27											100110														100162	100163												
168	101217	28											100110														100162	100163												
169	101217	29											100110														100162	100163												
170	101217	30											100110														100162	100163												
171	101217	31											100110														100162	100163												
172	101217	32											100110														100162	100163												
173	101217	33											100110														100162	100163												
174	101217	34											100110														100162	100163												
175	101217	35											100110														100162	100163												
176	101218	1											100118														100164	100166												
177	101218	2											100118														100164	100166												
178	101218	3											100118														100164	100166												
179	101218	4											100118														100164	100166												
180	101218	5											100118														100164	100166												
181	101218	6											100118														100164	100166												
182	101218	7											100118														100164	100166												
183	101218	8											100118														100164	100166												
184	101218	9											100118														100164	100166												
185	101218	10											100118														100164	100166												
186	101218	11											100118														100164	100166												
187	101218	12											100118														100164	100166												
188	101218	13											100118														100164	100166												
189	101218	14											100118														100164	100166												
190	101218	15											100118														100164	100166												
191	101218	16											100118														100164	100166												
192	101218	17											100118														100164	100166												
193	101218	18											100118														100164	100166												
194	101218	19											100118														100164	100166												
195	101218	20											100118														100164	100166												
196	101218	21											100118														100164	100166												
197	101218	22											100118														100164	100166												
198	101218	23											100118														100164	100166												
199	101218	24											100118														100164	100166												
200	101218	25											100118														100164	100166												
201	101218	26											100118														100164	100166												
202	101218	27											100118														100164	100166												
203	101218	28											100118														100164	100166												
204	101218	29											100118														100164	100166												
205	101218	30											100118														100164	100166												
206	101218	31											100118														100164	100166												
207	101218	32											100118														100164	100166												
208	101218	33											100118														100164	100166												
209	101218	34											100118														100164	100166												
210	101218	35											100118														100164	100166												
211	101221	1							100128				100112	100113	100114												100104	100105	100106											
212	101221	2							100128				100112	100113	100114												100104	100105	100106											
213	101221	3							100128				100112	100113	100114												100104	100105	100106											
214	101221	4							100128				100112	100113	100114												100104	100105	100106											
215	101221	5							100128				100112	100113	100114												100104	100105	100106											
216	101221	6							100128				100112	100113	100114												100104	100105	100106											
217	101221	7							100128				100112	100113	100114												100104	100105	100106											
218	101221	8							100128				100112	100113	100114												100104	100105	100106											
219	101221	9							100128				100112	100113	100114												100104	100105	100106											
220	101221	10							100128				100112	100113	100114												100104	100105	100106											
221	101221	11							100128				100112	100113	100114												100104	100105	100106											
222	101221	12							100128				100112	100113	100114												100104	100105	100106											
223	101221	13							100128				100112	100113	100114												100104	100105	100106											
224	101221	14							100128				100112	100113	100114												100104	100105	100106											
225	101221	15							100128				100112	100113	100114												100104	100105	100106											
226	101221	16							100128				100112	100113	100114												100104	100105	100106											
227	101221	17							100128				100112	100113	100114												100104	100105	100106											
228	101221	18							100128				100112	100113	100114												100104	100105	100106											
229	101221	19							100128				100112	100113	100114												100104	100105	100106											
230	101221	20							100128				100112	100113	100114												100104	100105	100106											
231	101221	21							100128				100112	100113	100114												100104	100105	100106											
232	101221	22							100128				100112	100113	100114												100104	100105	100106											
233	101221	23							100128				100112	100113	100114												100104	100105	100106											
234	101221	24							100128				100112	100113	100114												100104	100105	100106											
235	101221	25							100128				100112	100113	100114												100104	100105	100106											
236	101221	26							100128				100112	100113	100114												100104	100105	100106											
237	101221	27							100128				100112	100113	100114												100104	100105	100106											
238	101221	28							100128				100112	100113	100114												100104	100105	100106											
239	101221	29							100128				100112	100113	100114												100104	100105	100106											
240	101221	30							100128				100112	100113	100114												100104	100105	100106											
241	101221	31							100128				100112	100113	100114												100104	100105	100106											
242	101221	32							100128				100112	100113	100114												100104	100105	100106											
243	101221	33							100128				100112	100113	100114												100104	100105	100106											
244	101221	34							100128				100112	100113	100114												100104	100105	100106											
245	101221	35							100128				100112	100113	100114												100104	100105	100106											
246	101222	1							100150																															
247	101223	1							100085																															
248	101223	2							100085																															
249	101223	3							100085																															
250	101223	4							100085																															
251	101223	5							100085																															
252	101223	6							100085																															
253	101223	7							100085																															
254	101223	8							100085																															
255	101223	9							100085																															
256	101223	10							100085																															
257	101223	11							100085																															
258	101223	12							100085																															
259	101223	13							100085																															
260	101223	14							100085																															
261	101223	15							100085																															
262	101223	16							100085																															
263	101223	17							100085																															
264	101223	18							100085																															
265	101223	19							100085																															
266	101223	20							100085																															
267	101223	21							100085																															
268	101223	22							100085																															
269	101223	23							100085																															
270	101223	24							100085																															
271	101223	25							100085																															
272	101223	26							100085																															
273	101223	27							100085																															
274	101223	28							100085																															
275	101223	29							100085																															
276	101223	30							100085																															
277	101223	31							100085																															
278	101223	32							100085																															
279	101223	33							100085																															
280	101223	34							100085																															
281	101223	35							100085																															
282	101227	1							100177																															
283	101224	1							100190																															
284	101225	1							100192	100197																														
285	101226	1							100194																															
286	102101	1											100201	100202	100203												100220	100221	100222											
287	102101	2											100201	100202	100203												100220	100221	100222											
288	102101	3											100201	100202	100203												100220	100221	100222											
289	102101	4											100201	100202	100203												100220	100221	100222											
290	102101	5											100201	100202	100203												100220	100221	100222											
291	102101	6											100201	100202	100203												100220	100221	100222											
292	102101	7											100201	100202	100203												100220	100221	100222											
293	102101	8											100201	100202	100203												100220	100221	100222											
294	102101	9											100201	100202	100203												100220	100221	100222											
295	102101	10											100201	100202	100203												100220	100221	100222											
296	102101	11											100201	100202	100203												100220	100221	100222											
297	102101	12											100201	100202	100203												100220	100221	100222											
298	102101	13											100201	100202	100203												100220	100221	100222											
299	102101	14											100201	100202	100203												100220	100221	100222											
300	102101	15											100201	100202	100203												100220	100221	100222											
301	102101	16											100201	100202	100203												100220	100221	100222											
302	102101	17											100201	100202	100203												100220	100221	100222											
303	102101	18											100201	100202	100203												100220	100221	100222											
304	102101	19											100201	100202	100203												100220	100221	100222											
305	102101	20											100201	100202	100203												100220	100221	100222											
306	102101	21											100201	100202	100203												100220	100221	100222											
307	102101	22											100201	100202	100203												100220	100221	100222											
308	102101	23											100201	100202	100203												100220	100221	100222											
309	102101	24											100201	100202	100203												100220	100221	100222											
310	102101	25											100201	100202	100203												100220	100221	100222											
311	102101	26											100201	100202	100203												100220	100221	100222											
312	102101	27											100201	100202	100203												100220	100221	100222											
313	102101	28											100201	100202	100203												100220	100221	100222											
314	102101	29											100201	100202	100203												100220	100221	100222											
315	102101	30											100201	100202	100203												100220	100221	100222											
316	102101	31											100201	100202	100203												100220	100221	100222											
317	102101	32											100201	100202	100203												100220	100221	100222											
318	102101	33											100201	100202	100203												100220	100221	100222											
319	102101	34											100201	100202	100203												100220	100221	100222											
320	102101	35											100201	100202	100203												100220	100221	100222											
321	102106	1											100204	100205	100206												100230	100231	100232											
322	102106	2											100204	100205	100206												100230	100231	100232											
323	102106	3											100204	100205	100206												100230	100231	100232											
324	102106	4											100204	100205	100206												100230	100231	100232											
325	102106	5											100204	100205	100206												100230	100231	100232											
326	102106	6											100204	100205	100206												100230	100231	100232											
327	102106	7											100204	100205	100206												100230	100231	100232											
328	102106	8											100204	100205	100206												100230	100231	100232											
329	102106	9											100204	100205	100206												100230	100231	100232											
330	102106	10											100204	100205	100206												100230	100231	100232											
331	102106	11											100204	100205	100206												100230	100231	100232											
332	102106	12											100204	100205	100206												100230	100231	100232											
333	102106	13											100204	100205	100206												100230	100231	100232											
334	102106	14											100204	100205	100206												100230	100231	100232											
335	102106	15											100204	100205	100206												100230	100231	100232											
336	102106	16											100204	100205	100206												100230	100231	100232											
337	102106	17											100204	100205	100206												100230	100231	100232											
338	102106	18											100204	100205	100206												100230	100231	100232											
339	102106	19											100204	100205	100206												100230	100231	100232											
340	102106	20											100204	100205	100206												100230	100231	100232											
341	102106	21											100204	100205	100206												100230	100231	100232											
342	102106	22											100204	100205	100206												100230	100231	100232											
343	102106	23											100204	100205	100206												100230	100231	100232											
344	102106	24											100204	100205	100206												100230	100231	100232											
345	102106	25											100204	100205	100206												100230	100231	100232											
346	102106	26											100204	100205	100206												100230	100231	100232											
347	102106	27											100204	100205	100206												100230	100231	100232											
348	102106	28											100204	100205	100206												100230	100231	100232											
349	102106	29											100204	100205	100206												100230	100231	100232											
350	102106	30											100204	100205	100206												100230	100231	100232											
351	102106	31											100204	100205	100206												100230	100231	100232											
352	102106	32											100204	100205	100206												100230	100231	100232											
353	102106	33											100204	100205	100206												100230	100231	100232											
354	102106	34											100204	100205	100206												100230	100231	100232											
355	102106	35											100204	100205	100206												100230	100231	100232											
356	102111	1							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
357	102111	2							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
358	102111	3							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
359	102111	4							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
360	102111	5							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
361	102111	6							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
362	102111	7							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
363	102111	8							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
364	102111	9							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
365	102111	10							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
366	102111	11							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
367	102111	12							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
368	102111	13							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
369	102111	14							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
370	102111	15							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
371	102111	16							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
372	102111	17							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
373	102111	18							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
374	102111	19							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
375	102111	20							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
376	102111	21							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
377	102111	22							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
378	102111	23							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
379	102111	24							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
380	102111	25							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
381	102111	26							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
382	102111	27							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
383	102111	28							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
384	102111	29							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
385	102111	30							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
386	102111	31							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
387	102111	32							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
388	102111	33							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
389	102111	34							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
390	102111	35							100243				100220	100221	100222												100237	100238	100239	100244	100246	100247								
391	102116	1											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
392	102116	2											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
393	102116	3											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
394	102116	4											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
395	102116	5											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
396	102116	6											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
397	102116	7											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
398	102116	8											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
399	102116	9											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
400	102116	10											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
401	102116	11											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
402	102116	12											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
403	102116	13											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
404	102116	14											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
405	102116	15											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
406	102116	16											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
407	102116	17											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
408	102116	18											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
409	102116	19											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
410	102116	20											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
411	102116	21											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
412	102116	22											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
413	102116	23											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
414	102116	24											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
415	102116	25											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
416	102116	26											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
417	102116	27											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
418	102116	28											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
419	102116	29											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
420	102116	30											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
421	102116	31											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
422	102116	32											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
423	102116	33											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
424	102116	34											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
425	102116	35											100208	100209	100210	100211	100212	100213	100231	100232							100205	100206	100207	100208	100209	100210								
426	102117	1											100207														100262	100263												
427	102117	2											100207														100262	100263												
428	102117	3											100207														100262	100263												
429	102117	4											100207														100262	100263												
430	102117	5											100207														100262	100263												
431	102117	6											100207														100262	100263												
432	102117	7											100207														100262	100263												
433	102117	8											100207														100262	100263												
434	102117	9											100207														100262	100263												
435	102117	10											100207														100262	100263												
436	102117	11											100207														100262	100263												
437	102117	12											100207														100262	100263												
438	102117	13											100207														100262	100263												
439	102117	14											100207														100262	100263												
440	102117	15											100207														100262	100263												
441	102117	16											100207														100262	100263												
442	102117	17											100207														100262	100263												
443	102117	18											100207														100262	100263												
444	102117	19											100207														100262	100263												
445	102117	20											100207														100262	100263												
446	102117	21											100207														100262	100263												
447	102117	22											100207														100262	100263												
448	102117	23											100207														100262	100263												
449	102117	24											100207														100262	100263												
450	102117	25											100207														100262	100263												
451	102117	26											100207														100262	100263												
